row_index,WNAC.Dir.InstMag.f
9432,-7.82
9433,-8.26
9434,-7.95
9435,-6.87
9436,-5.85
9437,-4.56
9438,-3.09
9439,-3.2
9440,-3.41
9441,-3.96
9442,-5.1
9443,-7.87
9444,-9.98
9445,-11.11
9446,-11.65
9447,-12.38
9448,-13.13
9449,-13.75
9450,-13.56
9451,-12.53
9452,-11.69
9453,-10.85
9454,-10.47
9455,-9.98
9456,-9.32
9457,-8.98
9458,-7.76
9459,-6.51
9460,-4.65
9461,-2.52
9462,-0.25
9463,1.19
9464,2.46
9465,2.59
9466,2.33
9467,1.66
9468,0.89
9469,0.73
9470,0.22
9471,-0.28
9472,-0.85
9473,-0.45
9474,-0.33
9475,-0.58
9476,-0.57
9477,0.11
9478,0.22
9479,0.38
9480,1.39
9481,3.15
9482,4.37
9483,5.36
9484,5.58
9485,5.3
9486,4.6
9487,3.91
9488,3.93
9489,3.39
9490,2.18
9491,1.57
9492,1.44
9493,1.42
9494,1.57
9495,1.8
9496,2.4
9497,2.8
9498,2.96
9499,2.99
9500,2.19
9501,0.88
9502,-1.28
9503,-2.75
9504,-3.43
9505,-3.3
9506,-3.33
9507,-3.39
9508,-3.18
9509,-3.02
9510,-2.54
9511,-1.35
9512,-0.56
9513,0.27
9514,0.78
9515,1.31
9516,1.14
9517,0.56
9518,-0.06
9519,0.23
9520,0.55
9521,0.42
9522,-0.49
9523,-1.02
9524,-0.92
9525,-0.41
9526,0.21
9527,1.26
9528,1.9
9529,2.06
9530,0.94
9531,0.41
9532,0.37
9533,1.48
9534,1.72
9535,1.74
9536,1.7
9537,2.11
9538,2.35
9539,2.24
9540,2.16
9541,2.94
9542,2.87
9543,2.36
9544,1.41
9545,1.31
9546,0.91
9547,0.59
9548,1.23
9549,1.99
9550,2.48
9551,2.72
9552,2.49
9553,3.62
9554,5.11
9555,5.43
9556,4.37
9557,2.84
9558,1.48
9559,0.77
9560,0.06
9561,0.4
9562,0.47
9563,0.19
9564,0.21
9565,-0.03
9566,0.13
9567,0.64
9568,1.03
9569,1.35
9570,1.41
9571,1.01
9572,0.82
9573,0.67
9574,-0.04
9575,-0.36
9576,-1.28
9577,-1.74
9578,-1.88
9579,-2.16
9580,-2.75
9581,-2.22
9582,-2.01
9583,-2.05
9584,-1.56
9585,-0.77
9586,-1.06
9587,-1.35
9588,-1.29
9589,-1.38
9590,-1.51
9591,-0.62
9592,0.2
9593,0.77
9594,0.46
9595,0.18
9596,0.61
9597,0.96
9598,0.62
9599,0.5
9600,0.2
9601,-0.09
9602,0.31
9603,0.62
9604,0.47
9605,0.66
9606,0.33
9607,-0.57
9608,-0.62
9609,-0.61
9610,-0.65
9611,-0.55
9612,-0.25
9613,0.51
9614,0.75
9615,1.28
9616,2.22
9617,3.45
9618,4.8
9619,4.97
9620,4.4
9621,3.2
9622,1.95
9623,2.27
9624,3.18
9625,3.18
9626,2.87
9627,2.04
9628,1.5
9629,0.92
9630,0.99
9631,1.31
9632,1.56
9633,1.38
9634,1.17
9635,1.27
9636,1.56
9637,1.55
9638,1.62
9639,2.13
9640,2.24
9641,2.19
9642,2.15
9643,1.22
9644,-0.58
9645,-1.96
9646,-2.74
9647,-2.9
9648,-2.23
9649,-1.23
9650,-0.47
9651,0.15
9652,0.34
9653,-0.47
9654,-1.48
9655,-1.52
9656,-1.55
9657,-1.48
9658,-0.89
9659,-0.25
9660,-0.42
9661,-0.6
9662,-0.15
9663,0.45
9664,1.44
9665,1.91
9666,2.04
9667,2.3
9668,2.58
9669,1.99
9670,1.74
9671,1.45
9672,1.2
9673,0.71
9674,0.7
9675,0.58
9676,0.17
9677,0.26
9678,1.0
9679,2.3
9680,2.55
9681,2.5
9682,1.7
9683,1.4
9684,1.32
9685,0.93
9686,0.63
9687,0.75
9688,1.37
9689,1.7
9690,2.08
9691,2.02
9692,1.98
9693,2.1
9694,3.07
9695,3.9
9696,4.04
9697,3.64
9698,2.96
9699,2.13
9700,0.78
9701,-0.54
9702,-1.6
9703,-1.97
9704,-2.08
9705,-2.54
9706,-2.04
9707,-2.57
9708,-3.44
9709,-3.5
9710,-3.46
9711,-3.1
9712,-2.56
9713,-3.15
9714,-4.17
9715,-4.72
9716,-4.84
9717,-4.73
9718,-3.8
9719,-3.81
9720,-3.76
9721,-2.38
9722,-0.84
9723,0.68
9724,2.35
9725,2.84
9726,2.93
9727,2.75
9728,2.69
9729,2.91
9730,2.69
9731,2.89
9732,3.14
9733,2.56
9734,1.21
9735,0.01
9736,-0.24
9737,-0.64
9738,-0.87
9739,-0.94
9740,-1.3
9741,-1.48
9742,-0.82
9743,-0.24
9744,-0.88
9745,-1.81
9746,-3.29
9747,-3.35
9748,-4.08
9749,-3.98
9750,-3.54
9751,-3.41
9752,-3.48
9753,-2.71
9754,-2.38
9755,-1.97
9756,-1.93
9757,-1.72
9758,-1.67
9759,-1.72
9760,-2.27
9761,-2.12
9762,-1.59
9763,-1.26
9764,-0.95
9765,-1.25
9766,-1.1
9767,-1.42
9768,-1.6
9769,-2.06
9770,-1.18
9771,-0.02
9772,0.79
9773,0.84
9774,0.26
9775,0.29
9776,0.0
9777,-0.77
9778,-0.83
9779,-2.1
9780,-2.85
9781,-2.96
9782,-3.08
9783,-3.5
9784,-4.12
9785,-4.02
9786,-4.59
9787,-4.66
9788,-5.21
9789,-6.58
9790,-7.35
9791,-7.1
9792,-7.64
9793,-8.23
9794,-8.37
9795,-8.39
9796,-6.63
9797,-5.29
9798,-4.05
9799,-3.36
9800,-2.37
9801,-2.24
9802,-2.35
9803,-1.92
9804,-1.71
9805,-1.95
9806,-2.25
9807,-2.27
9808,-2.19
9809,-2.85
9810,-3.66
9811,-4.07
9812,-5.46
9813,-6.28
9814,-6.01
9815,-5.28
9816,-4.26
9817,-3.41
9818,-3.27
9819,-3.3
9820,-3.38
9821,-4.22
9822,-5.83
9823,-6.36
9824,-5.46
9825,-4.23
9826,-3.72
9827,-3.34
9828,-3.48
9829,-4.87
9830,-5.67
9831,-6.63
9832,-7.0
9833,-7.28
9834,-7.57
9835,-8.13
9836,-8.85
9837,-9.06
9838,-9.05
9839,-8.58
9840,-8.88
9841,-8.36
9842,-7.88
9843,-7.87
9844,-7.31
9845,-7.37
9846,-6.75
9847,-6.55
9848,-6.63
9849,-7.24
9850,-9.2
9851,-10.25
9852,-11.47
9853,-12.28
9854,-12.49
9855,-11.86
9856,-10.86
9857,-10.08
9858,-9.93
9859,-10.57
9860,-10.91
9861,-11.55
9862,-10.7
9863,-9.66
9864,-7.71
9865,-5.64
9866,-4.75
9867,-5.21
9868,-4.45
9869,-4.14
9870,-3.59
9871,-3.58
9872,-4.07
9873,-4.82
9874,-5.77
9875,-6.28
9876,-6.3
9877,-5.77
9878,-4.22
9879,-3.72
9880,-4.41
9881,-4.81
9882,-4.09
9883,-2.9
9884,-2.97
9885,-3.02
9886,-3.17
9887,-3.86
9888,-4.57
9889,-5.05
9890,-6.43
9891,-7.76
9892,-8.72
9893,-9.0
9894,-8.1
9895,-8.26
9896,-8.32
9897,-8.37
9898,-8.76
9899,-9.0
9900,-9.5
9901,-9.39
9902,-9.19
9903,-9.23
9904,-8.61
9905,-8.51
9906,-8.31
9907,-7.95
9908,-7.65
9909,-7.52
9910,-7.59
9911,-7.75
9912,-8.0
9913,-8.39
9914,-8.04
9915,-7.37
9916,-7.38
9917,-7.85
9918,-8.56
9919,-8.84
9920,-8.1
9921,-7.14
9922,-6.72
9923,-7.0
9924,-7.6
9925,-8.71
9926,-8.08
9927,-6.34
9928,-5.16
9929,-5.83
9930,-6.95
9931,-6.6
9932,-5.7
9933,-5.35
9934,-6.27
9935,-7.65
9936,-8.87
9937,-10.19
9938,-11.67
9939,-10.68
9940,-9.14
9941,-8.57
9942,-8.08
9943,-9.08
9944,-9.84
9945,-9.77
9946,-9.57
9947,-9.16
9948,-8.55
9949,-7.9
9950,-7.85
9951,-7.8
9952,-7.78
9953,-7.6
9954,-7.71
9955,-7.64
9956,-7.74
9957,-8.2
9958,-9.06
9959,-8.79
9960,-8.39
9961,-8.59
9962,-8.35
9963,-7.52
9964,-7.0
9965,-6.88
9966,-8.0
9967,-9.21
9968,-9.93
9969,-9.51
9970,-9.51
9971,-8.68
9972,-8.24
9973,-8.9
9974,-9.55
9975,-9.87
9976,-9.81
9977,-9.56
9978,-9.98
9979,-11.8
9980,-12.81
9981,-12.78
9982,-12.42
9983,-11.91
9984,-12.03
9985,-12.59
9986,-12.54
9987,-12.03
9988,-10.79
9989,-8.27
9990,-5.92
9991,-4.24
9992,-3.73
9993,-3.48
9994,-3.17
9995,-3.15
9996,-2.74
9997,-2.36
9998,-1.47
9999,-0.96
10000,0.15
10001,1.0
10002,1.63
10003,1.52
10004,1.57
10005,2.44
10006,2.36
10007,1.64
10008,1.2
10009,1.13
10010,1.2
10011,1.5
10012,2.78
10013,4.4
10014,5.75
10015,6.88
10016,6.38
10017,4.78
10018,2.56
10019,0.47
10020,0.12
10021,0.23
10022,0.64
10023,1.36
10024,1.84
10025,1.99
10026,1.7
10027,3.1
10028,5.32
10029,6.88
10030,6.84
10031,5.8
10032,5.2
10033,5.98
10034,6.23
10035,5.22
10036,4.67
10037,4.69
10038,4.59
10039,4.49
10040,3.98
10041,3.25
10042,3.11
10043,3.28
10044,3.0
10045,2.84
10046,2.29
10047,1.37
10048,0.45
10049,-1.61
10050,-3.36
10051,-4.21
10052,-3.6
10053,-2.24
10054,-1.36
10055,-0.38
10056,0.59
10057,1.93
10058,3.11
10059,2.76
10060,2.64
10061,2.77
10062,2.23
10063,1.96
10064,2.76
10065,1.81
10066,0.72
10067,0.38
10068,0.9
10069,2.44
10070,4.7
10071,6.48
10072,7.6
10073,8.23
10074,8.12
10075,7.73
10076,7.59
10077,8.04
10078,8.16
10079,8.62
10080,9.35
10081,9.97
10082,10.01
10083,9.71
10084,8.01
10085,7.51
10086,7.5
10087,7.84
10088,6.89
10089,6.16
10090,5.1
10091,4.19
10092,3.67
10093,3.48
10094,3.92
10095,3.83
10096,3.63
10097,3.62
10098,3.57
10099,4.54
10100,5.22
10101,6.58
10102,6.92
10103,7.12
10104,6.47
10105,5.69
10106,5.45
10107,6.38
10108,6.88
10109,4.9
10110,4.09
10111,3.51
10112,3.51
10113,3.7
10114,3.81
10115,3.53
10116,3.32
10117,3.48
10118,4.57
10119,6.12
10120,7.35
10121,7.61
10122,7.64
10123,7.85
10124,8.36
10125,8.86
10126,9.37
10127,10.12
10128,10.81
10129,11.71
10130,12.4
10131,12.76
10132,12.52
10133,12.77
10134,12.47
10135,12.14
10136,11.61
10137,10.71
10138,9.87
10139,10.11
10140,9.36
10141,7.73
10142,6.33
10143,5.1
10144,3.54
10145,1.85
10146,0.54
10147,0.0
10148,0.03
10149,0.09
10150,0.03
10151,0.12
10152,-0.4
10153,-0.83
10154,-0.36
10155,-0.06
10156,-0.84
10157,-2.04
10158,-3.8
10159,-4.53
10160,-4.46
10161,-4.82
10162,-4.87
10163,-3.4
10164,-2.23
10165,-1.84
10166,-1.84
10167,-1.91
10168,-1.91
10169,-2.61
10170,-2.58
10171,-2.22
10172,-1.65
10173,-1.06
10174,-0.79
10175,-0.15
10176,0.18
10177,0.13
10178,0.66
10179,1.0
10180,1.07
10181,0.65
10182,-0.34
10183,-1.01
10184,-1.02
10185,-0.7
10186,-0.35
10187,-0.41
10188,-0.62
10189,-0.77
10190,-0.68
10191,-0.4
10192,-0.39
10193,-0.24
10194,-0.03
10195,0.04
10196,-0.04
10197,-0.6
10198,-0.44
10199,0.18
10200,0.77
10201,0.58
10202,-0.29
10203,-0.78
10204,-0.77
10205,-0.6
10206,-0.52
10207,-0.7
10208,-0.42
10209,-0.4
10210,0.05
10211,0.21
10212,0.08
10213,0.21
10214,-0.27
10215,-0.82
10216,-0.65
10217,-0.93
10218,-1.18
10219,-1.13
10220,-0.85
10221,-0.3
10222,-0.66
10223,-0.94
10224,-0.81
10225,-0.39
10226,-0.44
10227,-0.5
10228,-0.88
10229,-1.21
10230,-1.34
10231,-1.6
10232,-3.23
10233,-3.99
10234,-3.27
10235,-2.21
10236,-1.8
10237,-1.42
10238,-0.92
10239,-0.63
10240,-0.3
10241,0.18
10242,0.3
10243,0.79
10244,1.33
10245,1.73
10246,1.69
10247,1.6
10248,1.19
10249,0.34
10250,-0.06
10251,-0.29
10252,-0.62
10253,-0.57
10254,-0.4
10255,-0.19
10256,-0.62
10257,-1.09
10258,-1.25
10259,-1.13
10260,-0.61
10261,-0.24
10262,-0.33
10263,-0.46
10264,-0.27
10265,-0.41
10266,-0.36
10267,-0.35
10268,-1.43
10269,-1.54
10270,-0.83
10271,0.1
10272,0.91
10273,1.01
10274,0.78
10275,0.72
10276,1.16
10277,1.29
10278,1.28
10279,1.45
10280,1.1
10281,0.72
10282,0.74
10283,0.45
10284,0.51
10285,0.17
10286,-0.25
10287,0.01
10288,0.44
10289,0.69
10290,0.8
10291,1.11
10292,1.21
10293,1.24
10294,1.19
10295,1.23
10296,1.23
10297,1.4
10298,0.8
10299,0.35
10300,0.31
10301,0.2
10302,0.4
10303,0.69
10304,1.16
10305,2.09
10306,2.9
10307,3.58
10308,3.96
10309,4.73
10310,4.77
10311,4.11
10312,3.59
10313,3.24
10314,2.87
10315,2.89
10316,2.9
10317,2.64
10318,2.4
10319,2.27
10320,2.28
10321,2.4
10322,2.54
10323,3.0
10324,3.24
10325,2.89
10326,2.65
10327,2.22
10328,2.24
10329,2.47
10330,2.16
10331,2.5
10332,3.1
10333,3.39
10334,3.19
10335,3.19
10336,2.72
10337,2.72
10338,3.1
10339,3.57
10340,3.65
10341,3.31
10342,2.61
10343,2.29
10344,2.18
10345,1.77
10346,1.91
10347,1.96
10348,1.82
10349,0.75
10350,-0.32
10351,-0.99
10352,-0.72
10353,-0.06
10354,1.02
10355,1.31
10356,1.51
10357,1.95
10358,2.28
10359,2.51
10360,2.7
10361,2.43
10362,2.5
10363,2.19
10364,1.63
10365,1.26
10366,1.84
10367,1.9
10368,1.64
10369,2.15
10370,3.15
10371,3.83
10372,4.03
10373,3.55
10374,2.64
10375,2.29
10376,1.84
10377,1.52
10378,1.04
10379,0.77
10380,0.73
10381,0.39
10382,-0.17
10383,-0.39
10384,-0.54
10385,-0.42
10386,-0.52
10387,-1.21
10388,-1.8
10389,-1.68
10390,-2.18
10391,-2.75
10392,-2.44
10393,-2.14
10394,-2.14
10395,-2.46
10396,-2.47
10397,-2.84
10398,-3.4
10399,-3.53
10400,-3.66
10401,-3.9
10402,-3.82
10403,-3.75
10404,-3.76
10405,-3.54
10406,-3.07
10407,-2.89
10408,-2.8
10409,-2.67
10410,-2.22
10411,-2.07
10412,-1.96
10413,-2.38
10414,-2.84
10415,-3.38
10416,-3.69
10417,-4.04
10418,-4.04
10419,-4.09
10420,-4.02
10421,-3.69
10422,-3.17
10423,-2.5
10424,-1.98
10425,-2.78
10426,-3.64
10427,-3.55
10428,-3.04
10429,-2.77
10430,-3.08
10431,-3.38
10432,-3.62
10433,-4.11
10434,-4.5
10435,-4.35
10436,-3.65
10437,-3.7
10438,-3.64
10439,-3.63
10440,-3.39
10441,-3.44
10442,-3.64
10443,-3.81
10444,-3.75
10445,-4.1
10446,-4.74
10447,-4.75
10448,-4.39
10449,-3.79
10450,-3.61
10451,-3.51
10452,-3.88
10453,-4.2
10454,-4.39
10455,-4.42
10456,-4.47
10457,-4.78
10458,-5.25
10459,-5.31
10460,-5.24
10461,-5.23
10462,-5.53
10463,-5.91
10464,-5.48
10465,-5.32
10466,-5.37
10467,-5.39
10468,-5.46
10469,-5.37
10470,-4.81
10471,-4.81
10472,-5.09
10473,-5.42
10474,-5.77
10475,-5.98
10476,-6.0
10477,-5.94
10478,-5.73
10479,-5.61
10480,-5.08
10481,-4.8
10482,-5.41
10483,-5.47
10484,-4.47
10485,-4.25
10486,-4.08
10487,-3.04
10488,-2.32
10489,-2.53
10490,-2.91
10491,-2.69
10492,-3.12
10493,-2.98
10494,-2.92
10495,-2.62
10496,-2.23
10497,-2.02
10498,-1.82
10499,-1.75
10500,-1.83
10501,-2.23
10502,-2.47
10503,-2.72
10504,-2.75
10505,-2.62
10506,-2.18
10507,-1.65
10508,-1.83
10509,-1.92
10510,-1.8
10511,-1.61
10512,-1.33
10513,-0.99
10514,-0.74
10515,-0.73
10516,-0.48
10517,-0.03
10518,0.28
10519,0.1
10520,0.07
10521,0.24
10522,0.42
10523,1.27
10524,1.82
10525,2.04
10526,2.21
10527,2.47
10528,2.48
10529,2.22
10530,2.1
10531,1.93
10532,2.21
10533,2.17
10534,3.24
10535,3.89
10536,4.19
10537,4.75
10538,5.52
10539,5.68
10540,5.15
10541,4.96
10542,5.08
10543,5.67
10544,6.37
10545,6.68
10546,6.94
10547,7.15
10548,7.02
10549,6.79
10550,6.65
10551,6.25
10552,5.66
10553,5.52
10554,5.43
10555,5.13
10556,4.64
10557,4.35
10558,4.44
10559,4.91
10560,5.25
10561,5.44
10562,5.99
10563,6.61
10564,6.39
10565,6.66
10566,6.98
10567,7.27
10568,7.79
10569,8.48
10570,8.92
10571,9.0
10572,8.96
10573,8.86
10574,8.53
10575,8.23
10576,8.1
10577,8.08
10578,8.34
10579,8.1
10580,7.78
10581,7.76
10582,7.74
10583,8.18
10584,8.68
10585,9.26
10586,9.85
10587,10.04
10588,10.52
10589,10.84
10590,11.04
10591,11.27
10592,11.49
10593,11.62
10594,11.16
10595,10.77
10596,10.47
10597,10.77
10598,11.18
10599,10.75
10600,9.4
10601,7.41
10602,5.25
10603,3.35
10604,2.13
10605,1.25
10606,0.4
10607,-0.37
10608,-0.57
10609,-0.97
10610,-1.56
10611,-1.9
10612,-2.64
10613,-2.78
10614,-3.3
10615,-3.83
10616,-4.41
10617,-5.08
10618,-5.32
10619,-5.38
10620,-5.62
10621,-5.84
10622,-6.16
10623,-6.4
10624,-6.37
10625,-5.86
10626,-5.52
10627,-5.17
10628,-5.05
10629,-4.99
10630,-4.9
10631,-5.18
10632,-5.73
10633,-6.1
10634,-6.25
10635,-6.36
10636,-6.54
10637,-6.71
10638,-6.46
10639,-6.02
10640,-5.67
10641,-6.05
10642,-6.31
10643,-6.81
10644,-6.67
10645,-6.4
10646,-6.02
10647,-5.95
10648,-6.63
10649,-7.21
10650,-7.3
10651,-7.25
10652,-6.74
10653,-6.43
10654,-7.0
10655,-7.55
10656,-8.37
10657,-8.49
10658,-8.94
10659,-9.17
10660,-9.12
10661,-8.88
10662,-8.61
10663,-8.56
10664,-8.31
10665,-7.83
10666,-7.97
10667,-8.06
10668,-8.18
10669,-8.06
10670,-8.02
10671,-7.86
10672,-7.68
10673,-7.76
10674,-7.46
10675,-8.24
10676,-9.42
10677,-9.71
10678,-9.96
10679,-9.73
10680,-9.32
10681,-9.63
10682,-10.09
10683,-10.41
10684,-9.93
10685,-9.55
10686,-9.18
10687,-8.64
10688,-8.29
10689,-7.83
10690,-7.35
10691,-6.68
10692,-6.37
10693,-6.45
10694,-7.09
10695,-7.14
10696,-7.39
10697,-7.43
10698,-7.81
10699,-7.96
10700,-8.3
10701,-8.25
10702,-7.79
10703,-7.13
10704,-6.95
10705,-7.25
10706,-7.38
10707,-7.38
10708,-7.61
10709,-8.36
10710,-8.95
10711,-9.66
10712,-10.17
10713,-9.9
10714,-9.97
10715,-9.5
10716,-10.04
10717,-11.17
10718,-11.72
10719,-11.59
10720,-11.29
10721,-11.63
10722,-11.89
10723,-11.56
10724,-11.34
10725,-10.46
10726,-8.98
10727,-7.12
10728,-5.88
10729,-4.41
10730,-3.42
10731,-2.7
10732,-2.0
10733,-1.19
10734,-0.97
10735,-1.05
10736,-0.93
10737,-0.51
10738,-0.66
10739,-0.47
10740,0.17
10741,0.55
10742,0.63
10743,0.57
10744,0.44
10745,0.55
10746,0.52
10747,0.55
10748,0.85
10749,1.01
10750,0.83
10751,0.48
10752,-0.43
10753,-0.9
10754,-0.76
10755,-0.57
10756,-0.88
10757,-2.3
10758,-2.85
10759,-2.87
10760,-2.99
10761,-3.02
10762,-2.65
10763,-2.64
10764,-2.75
10765,-2.7
10766,-2.67
10767,-3.18
10768,-3.2
10769,-3.3
10770,-3.75
10771,-4.05
10772,-4.45
10773,-4.68
10774,-4.51
10775,-4.68
10776,-4.9
10777,-5.43
10778,-6.3
10779,-6.58
10780,-6.86
10781,-7.03
10782,-6.69
10783,-6.7
10784,-6.88
10785,-7.49
10786,-8.51
10787,-9.24
10788,-9.46
10789,-9.43
10790,-9.84
10791,-10.62
10792,-11.46
10793,-12.1
10794,-13.03
10795,-13.67
10796,-13.88
10797,-14.22
10798,-14.53
10799,-14.39
10800,-13.56
10801,-12.49
10802,-10.33
10803,-8.32
10804,-6.47
10805,-4.83
10806,-3.83
10807,-2.95
10808,-2.46
10809,-2.21
10810,-1.91
10811,-1.51
10812,-1.44
10813,-1.54
10814,-1.88
10815,-1.68
10816,-1.66
10817,-2.13
10818,-2.45
10819,-3.0
10820,-2.87
10821,-2.3
10822,-2.11
10823,-2.14
10824,-2.06
10825,-2.29
10826,-2.44
10827,-2.73
10828,-3.27
10829,-3.46
10830,-3.48
10831,-3.34
10832,-3.07
10833,-2.5
10834,-1.73
10835,-1.4
10836,-1.1
10837,-1.2
10838,-1.52
10839,-1.55
10840,-1.32
10841,-1.28
10842,-0.83
10843,-0.8
10844,-0.65
10845,-0.84
10846,-0.49
10847,-0.23
10848,0.28
10849,0.62
10850,0.38
10851,0.17
10852,0.09
10853,-0.13
10854,-0.25
10855,-0.62
10856,-1.02
10857,-1.09
10858,-0.88
10859,-1.09
10860,-0.96
10861,-1.04
10862,-1.67
10863,-1.43
10864,-1.06
10865,-0.32
10866,0.3
10867,0.68
10868,0.84
10869,0.8
10870,0.87
10871,0.96
10872,0.99
10873,1.05
10874,1.21
10875,0.99
10876,0.91
10877,1.05
10878,1.35
10879,1.66
10880,1.61
10881,1.33
10882,0.94
10883,0.73
10884,0.48
10885,-0.12
10886,0.03
10887,0.44
10888,0.84
10889,0.81
10890,0.95
10891,0.62
10892,0.29
10893,0.0
10894,-0.12
10895,-0.43
10896,-0.73
10897,-0.63
10898,-0.45
10899,-0.33
10900,-0.28
10901,-0.54
10902,-0.84
10903,-1.2
10904,-1.57
10905,-1.89
10906,-1.7
10907,-2.03
10908,-2.4
10909,-2.5
10910,-2.4
10911,-2.16
10912,-2.29
10913,-1.99
10914,-2.09
10915,-2.91
10916,-3.57
10917,-3.54
10918,-3.61
10919,-3.51
10920,-3.51
10921,-3.7
10922,-3.63
10923,-3.54
10924,-4.25
10925,-4.97
10926,-5.23
10927,-5.78
10928,-6.23
10929,-6.58
10930,-6.81
10931,-7.14
10932,-7.31
10933,-7.35
10934,-6.89
10935,-6.28
10936,-6.44
10937,-7.02
10938,-6.99
10939,-6.87
10940,-7.1
10941,-7.51
10942,-7.41
10943,-7.19
10944,-7.06
10945,-6.85
10946,-6.54
10947,-5.95
10948,-5.24
10949,-4.25
10950,-4.1
10951,-4.62
10952,-5.23
10953,-5.82
10954,-6.26
10955,-6.14
10956,-5.2
10957,-4.52
10958,-4.99
10959,-4.77
10960,-3.47
10961,-2.8
10962,-2.29
10963,-2.3
10964,-2.41
10965,-2.08
10966,-1.78
10967,-1.33
10968,-0.66
10969,0.0
10970,0.35
10971,0.39
10972,0.3
10973,0.4
10974,0.08
10975,0.31
10976,0.6
10977,0.83
10978,0.13
10979,0.45
10980,0.6
10981,0.65
10982,-0.02
10983,-0.23
10984,-0.12
10985,0.29
10986,0.81
10987,1.16
10988,1.23
10989,0.87
10990,0.5
10991,0.03
10992,-0.09
10993,-0.05
10994,0.14
10995,0.44
10996,0.81
10997,0.82
10998,0.8
10999,0.88
11000,0.3
11001,-0.68
11002,-1.6
11003,-1.8
11004,-1.34
11005,-0.93
11006,-0.95
11007,-1.0
11008,-1.02
11009,-1.22
11010,-1.64
11011,-1.66
11012,-1.5
11013,-1.48
11014,-1.57
11015,-1.92
11016,-2.49
11017,-3.75
11018,-4.23
11019,-3.98
11020,-3.78
11021,-3.79
11022,-3.91
11023,-3.54
11024,-3.58
11025,-4.15
11026,-4.5
11027,-4.23
11028,-4.23
11029,-4.66
11030,-5.13
11031,-4.99
11032,-4.63
11033,-4.13
11034,-4.71
11035,-5.8
11036,-6.32
11037,-6.48
11038,-6.45
11039,-6.6
11040,-6.67
11041,-6.01
11042,-5.8
11043,-5.52
11044,-5.39
11045,-5.21
11046,-5.01
11047,-5.01
11048,-5.27
11049,-5.76
11050,-6.4
11051,-6.36
11052,-6.34
11053,-6.57
11054,-6.5
11055,-5.12
11056,-4.51
11057,-4.86
11058,-4.62
11059,-4.5
11060,-4.62
11061,-4.77
11062,-5.11
11063,-4.37
11064,-3.95
11065,-3.7
11066,-3.35
11067,-3.82
11068,-3.98
11069,-4.19
11070,-3.96
11071,-3.26
11072,-3.04
11073,-3.17
11074,-3.34
11075,-3.35
11076,-4.09
11077,-5.57
11078,-6.89
11079,-7.44
11080,-7.13
11081,-7.28
11082,-7.72
11083,-7.35
11084,-6.76
11085,-6.19
11086,-6.02
11087,-5.34
11088,-4.54
11089,-4.25
11090,-4.27
11091,-4.62
11092,-5.24
11093,-5.38
11094,-5.09
11095,-5.46
11096,-5.18
11097,-4.44
11098,-4.2
11099,-4.31
11100,-4.56
11101,-4.71
11102,-4.7
11103,-4.5
11104,-4.48
11105,-4.95
11106,-5.16
11107,-6.2
11108,-7.26
11109,-7.8
11110,-7.92
11111,-7.79
11112,-7.98
11113,-8.16
11114,-7.94
11115,-6.91
11116,-7.5
11117,-7.73
11118,-7.76
11119,-7.79
11120,-7.64
11121,-7.84
11122,-7.68
11123,-7.35
11124,-6.86
11125,-6.92
11126,-6.92
11127,-6.8
11128,-6.39
11129,-6.23
11130,-5.93
11131,-5.86
11132,-5.76
11133,-5.72
11134,-5.43
11135,-4.84
11136,-4.63
11137,-4.22
11138,-3.87
11139,-4.41
11140,-5.14
11141,-5.53
11142,-5.28
11143,-4.77
11144,-3.97
11145,-3.72
11146,-4.55
11147,-4.83
11148,-5.01
11149,-5.06
11150,-5.65
11151,-6.53
11152,-6.58
11153,-6.25
11154,-6.25
11155,-6.63
11156,-7.06
11157,-6.68
11158,-6.59
11159,-7.51
11160,-8.13
11161,-8.24
11162,-9.12
11163,-10.01
11164,-9.34
11165,-8.73
11166,-8.3
11167,-8.37
11168,-8.41
11169,-8.66
11170,-9.05
11171,-9.34
11172,-9.17
11173,-9.09
11174,-9.0
11175,-8.74
11176,-8.19
11177,-7.45
11178,-6.94
11179,-6.35
11180,-5.76
11181,-6.17
11182,-6.1
11183,-6.23
11184,-5.57
11185,-5.27
11186,-4.76
11187,-4.47
11188,-3.52
11189,-2.67
11190,-2.19
11191,-1.63
11192,-1.91
11193,-2.54
11194,-2.22
11195,-1.71
11196,-2.16
11197,-3.36
11198,-3.9
11199,-4.97
11200,-5.47
11201,-6.24
11202,-6.71
11203,-6.97
11204,-7.17
11205,-7.26
11206,-7.08
11207,-6.59
11208,-5.86
11209,-5.61
11210,-5.83
11211,-6.22
11212,-6.62
11213,-7.32
11214,-8.64
11215,-9.44
11216,-10.39
11217,-10.66
11218,-10.36
11219,-10.54
11220,-10.37
11221,-10.45
11222,-10.8
11223,-11.56
11224,-11.99
11225,-11.43
11226,-11.07
11227,-11.59
11228,-12.55
11229,-11.11
11230,-7.99
11231,-6.34
11232,-5.5
11233,-4.49
11234,-3.23
11235,-1.92
11236,-1.7
11237,-2.07
11238,-2.19
11239,-2.59
11240,-2.62
11241,-3.04
11242,-3.36
11243,-3.99
11244,-4.68
11245,-4.93
11246,-4.44
11247,-3.83
11248,-3.13
11249,-2.89
11250,-2.69
11251,-2.21
11252,-1.37
11253,-0.69
11254,-0.18
11255,0.09
11256,0.13
11257,0.41
