row_index,WTUR.PwrAt.Ra.F32.Theory
10111,218.02
10112,326.7
10113,235.84
10114,251.43
10115,235.84
10116,176.46
10117,218.02
10118,176.46
10119,218.02
10120,218.02
10121,207.65
10122,274.26
10123,251.43
10124,244.38
10125,235.84
10126,266.49
10127,244.38
10128,244.38
10129,176.46
10130,160.08
10131,235.84
10132,218.02
10133,244.38
10134,251.43
10135,207.65
10136,235.84
10137,218.02
10138,114.06
10139,121.79
10140,207.65
10141,235.84
10142,207.65
10143,218.02
10144,176.46
10145,218.02
10146,218.02
10147,235.84
10148,244.38
10149,176.46
10150,194.4
10151,160.08
10152,135.53
10153,152.22
10154,135.53
10155,176.46
10156,125.28
10157,135.53
10158,207.65
10159,152.22
10160,218.02
10161,160.08
10162,160.08
10163,160.08
10164,176.46
10165,152.22
10166,176.46
10167,152.22
10168,176.46
10169,152.22
10170,207.65
10171,176.46
10172,194.4
10173,176.46
10174,218.02
10175,218.02
10176,235.84
10177,235.84
10178,207.65
10179,235.84
10180,244.38
10181,244.38
10182,152.22
10183,194.4
10184,152.22
10185,235.84
10186,244.38
10187,251.43
10188,244.38
10189,326.7
10190,266.49
10191,218.02
10192,176.46
10193,176.46
10194,152.22
10195,160.08
10196,194.4
10197,160.08
10198,207.65
10199,251.43
10200,235.84
10201,176.46
10202,218.02
10203,251.43
10204,160.08
10205,160.08
10206,135.53
10207,194.4
10208,135.53
10209,207.65
10210,194.4
10211,160.08
10212,207.65
10213,235.84
10214,176.46
10215,152.22
10216,135.53
10217,194.4
10218,207.65
10219,160.08
10220,160.08
10221,152.22
10222,152.22
10223,135.53
10224,152.22
10225,160.08
10226,135.53
10227,135.53
10228,218.02
10229,176.46
10230,194.4
10231,207.65
10232,160.08
10233,176.46
10234,176.46
10235,207.65
10236,121.79
10237,160.08
10238,194.4
10239,152.22
10240,160.08
10241,194.4
10242,218.02
10243,266.49
10244,160.08
10245,218.02
10246,218.02
10247,207.65
10248,218.02
10249,194.4
10250,207.65
10251,235.84
10252,218.02
10253,266.49
10254,194.4
10255,235.84
10256,235.84
10257,251.43
10258,218.02
10259,207.65
10260,287.7
10261,266.49
10262,194.4
10263,160.08
10264,207.65
10265,266.49
10266,319.81
10267,274.26
10268,218.02
10269,287.7
10270,244.38
10271,251.43
10272,266.49
10273,266.49
10274,274.26
10275,340.45
10276,266.49
10277,207.65
10278,207.65
10279,235.84
10280,235.84
10281,274.26
10282,235.84
10283,274.26
10284,218.02
10285,235.84
10286,274.26
10287,251.43
10288,287.7
10289,194.4
10290,266.49
10291,266.49
10292,274.26
10293,244.38
10294,244.38
10295,287.7
10296,274.26
10297,244.38
10298,207.65
10299,207.65
10300,319.81
10301,244.38
10302,235.84
10303,287.7
10304,403.61
10305,401.66
10306,340.45
10307,287.7
10308,340.45
10309,266.49
10310,251.43
10311,326.7
10312,326.7
10313,266.49
10314,287.7
10315,274.26
10316,251.43
10317,340.45
10318,326.7
10319,388.81
10320,401.66
10321,340.45
10322,326.7
10323,319.81
10324,266.49
10325,274.26
10326,251.43
10327,244.38
10328,251.43
10329,244.38
10330,266.49
10331,266.49
10332,244.38
10333,194.4
10334,274.26
10335,274.26
10336,388.81
10337,287.7
10338,274.26
10339,244.38
10340,266.49
10341,244.38
10342,244.38
10343,266.49
10344,319.81
10345,251.43
10346,326.7
10347,319.81
10348,401.66
10349,340.45
10350,218.02
10351,266.49
10352,274.26
10353,274.26
10354,287.7
10355,218.02
10356,235.84
10357,266.49
10358,287.7
10359,319.81
10360,326.7
10361,244.38
10362,274.26
10363,274.26
10364,266.49
10365,251.43
10366,274.26
10367,287.7
10368,287.7
10369,340.45
10370,388.81
10371,287.7
10372,244.38
10373,244.38
10374,218.02
10375,235.84
10376,287.7
10377,401.66
10378,326.7
10379,326.7
10380,274.26
10381,235.84
10382,274.26
10383,251.43
10384,326.7
10385,319.81
10386,266.49
10387,274.26
10388,326.7
10389,251.43
10390,244.38
10391,266.49
10392,207.65
10393,194.4
10394,235.84
10395,207.65
10396,251.43
10397,266.49
10398,287.7
10399,326.7
10400,235.84
10401,274.26
10402,340.45
10403,319.81
10404,340.45
10405,287.7
10406,319.81
10407,274.26
10408,235.84
10409,266.49
10410,251.43
10411,235.84
10412,194.4
10413,235.84
10414,218.02
10415,274.26
10416,274.26
10417,251.43
10418,266.49
10419,274.26
10420,244.38
10421,287.7
10422,160.08
10423,326.7
10424,194.4
10425,235.84
10426,266.49
10427,287.7
10428,287.7
10429,326.7
10430,251.43
10431,287.7
10432,251.43
10433,194.4
10434,287.7
10435,340.45
10436,319.81
10437,274.26
10438,274.26
10439,287.7
10440,274.26
10441,274.26
10442,287.7
10443,326.7
10444,382.45
10445,382.45
10446,388.81
10447,401.66
10448,274.26
10449,274.26
10450,244.38
10451,207.65
10452,326.7
10453,319.81
10454,319.81
10455,326.7
10456,287.7
10457,287.7
10458,287.7
10459,287.7
10460,287.7
10461,274.26
10462,274.26
10463,326.7
10464,340.45
10465,326.7
10466,274.26
10467,207.65
10468,266.49
10469,244.38
10470,266.49
10471,382.45
10472,388.81
10473,319.81
10474,266.49
10475,319.81
10476,274.26
10477,319.81
10478,340.45
10479,326.7
10480,340.45
10481,319.81
10482,319.81
10483,326.7
10484,274.26
10485,266.49
10486,244.38
10487,251.43
10488,287.7
10489,251.43
10490,274.26
10491,266.49
10492,266.49
10493,382.45
10494,251.43
10495,340.45
10496,382.45
10497,388.81
10498,266.49
10499,274.26
10500,287.7
10501,287.7
10502,326.7
10503,251.43
10504,319.81
10505,403.61
10506,382.45
10507,251.43
10508,274.26
10509,326.7
10510,274.26
10511,340.45
10512,251.43
10513,319.81
10514,287.7
10515,340.45
10516,287.7
10517,340.45
10518,326.7
10519,319.81
10520,319.81
10521,287.7
10522,251.43
10523,287.7
10524,319.81
10525,266.49
10526,319.81
10527,382.45
10528,274.26
10529,319.81
10530,274.26
10531,388.81
10532,326.7
10533,274.26
10534,388.81
10535,401.66
10536,388.81
10537,388.81
10538,382.45
10539,274.26
10540,326.7
10541,319.81
10542,274.26
10543,340.45
10544,382.45
10545,388.81
10546,287.7
10547,456.48
10548,340.45
10549,388.81
10550,382.45
10551,319.81
10552,326.7
10553,287.7
10554,287.7
10555,251.43
10556,287.7
10557,266.49
10558,274.26
10559,287.7
10560,274.26
10561,266.49
10562,326.7
10563,319.81
10564,319.81
10565,274.26
10566,319.81
10567,326.7
10568,340.45
10569,319.81
10570,287.7
10571,287.7
10572,340.45
10573,266.49
10574,287.7
10575,266.49
10576,326.7
10577,326.7
10578,326.7
10579,244.38
10580,326.7
10581,235.84
10582,326.7
10583,235.84
10584,274.26
10585,274.26
10586,319.81
10587,266.49
10588,251.43
10589,266.49
10590,326.7
10591,287.7
10592,287.7
10593,382.45
10594,274.26
10595,274.26
10596,319.81
10597,340.45
10598,244.38
10599,266.49
10600,235.84
10601,251.43
10602,207.65
10603,244.38
10604,251.43
10605,235.84
10606,235.84
10607,274.26
10608,235.84
10609,218.02
10610,244.38
10611,266.49
10612,244.38
10613,235.84
10614,244.38
10615,207.65
10616,194.4
10617,251.43
10618,207.65
10619,207.65
10620,207.65
10621,235.84
10622,218.02
10623,160.08
10624,207.65
10625,235.84
10626,207.65
10627,235.84
10628,207.65
10629,207.65
10630,235.84
10631,266.49
10632,207.65
10633,218.02
10634,266.49
10635,207.65
10636,194.4
10637,218.02
10638,218.02
10639,194.4
10640,218.02
10641,194.4
10642,218.02
10643,218.02
10644,176.46
10645,218.02
10646,235.84
10647,194.4
10648,176.46
10649,207.65
10650,194.4
10651,244.38
10652,235.84
10653,194.4
10654,194.4
10655,176.46
10656,194.4
10657,114.06
10658,135.53
10659,194.4
10660,160.08
10661,152.22
10662,152.22
10663,121.79
10664,218.02
10665,160.08
10666,135.53
10667,135.53
10668,218.02
10669,152.22
10670,194.4
10671,160.08
10672,176.46
10673,160.08
10674,152.22
10675,135.53
10676,152.22
10677,135.53
10678,152.22
10679,207.65
10680,152.22
10681,135.53
10682,135.53
10683,135.53
10684,176.46
10685,176.46
10686,207.65
10687,152.22
10688,152.22
10689,218.02
10690,218.02
10691,235.84
10692,176.46
10693,160.08
10694,152.22
10695,152.22
10696,152.22
10697,152.22
10698,176.46
10699,152.22
10700,152.22
10701,160.08
10702,160.08
10703,207.65
10704,152.22
10705,176.46
10706,160.08
10707,176.46
10708,207.65
10709,176.46
10710,194.4
10711,194.4
10712,207.65
10713,176.46
10714,176.46
10715,194.4
10716,218.02
10717,235.84
10718,235.84
10719,218.02
10720,152.22
10721,176.46
10722,160.08
10723,218.02
10724,194.4
10725,194.4
10726,244.38
10727,266.49
10728,244.38
10729,287.7
10730,319.81
10731,319.81
10732,274.26
10733,235.84
10734,207.65
10735,244.38
10736,266.49
10737,251.43
10738,274.26
10739,326.7
10740,319.81
10741,326.7
10742,326.7
10743,287.7
10744,274.26
10745,218.02
10746,266.49
10747,244.38
10748,251.43
10749,218.02
10750,218.02
10751,207.65
10752,176.46
10753,218.02
10754,274.26
10755,266.49
10756,235.84
10757,207.65
10758,207.65
10759,266.49
10760,235.84
10761,207.65
10762,274.26
10763,274.26
10764,287.7
10765,244.38
10766,244.38
10767,235.84
10768,251.43
10769,244.38
10770,287.7
10771,326.7
10772,287.7
10773,274.26
10774,251.43
10775,194.4
10776,244.38
10777,207.65
10778,207.65
10779,218.02
10780,251.43
10781,266.49
10782,244.38
10783,176.46
10784,251.43
10785,274.26
10786,194.4
10787,207.65
10788,218.02
10789,194.4
10790,235.84
10791,235.84
10792,235.84
10793,176.46
10794,218.02
10795,235.84
10796,194.4
10797,244.38
10798,251.43
10799,244.38
10800,244.38
10801,266.49
10802,218.02
10803,251.43
10804,287.7
10805,274.26
10806,244.38
10807,251.43
10808,218.02
10809,235.84
10810,251.43
10811,274.26
10812,266.49
10813,207.65
10814,235.84
10815,251.43
10816,251.43
10817,251.43
10818,251.43
10819,235.84
10820,319.81
10821,287.7
10822,251.43
10823,319.81
10824,326.7
10825,274.26
10826,287.7
10827,326.7
10828,326.7
10829,382.45
10830,287.7
10831,266.49
10832,326.7
10833,244.38
10834,319.81
10835,251.43
10836,326.7
10837,274.26
10838,326.7
10839,287.7
10840,274.26
10841,274.26
10842,382.45
10843,266.49
10844,382.45
10845,319.81
10846,388.81
10847,340.45
10848,340.45
10849,326.7
10850,266.49
10851,287.7
10852,340.45
10853,340.45
10854,326.7
10855,319.81
10856,287.7
10857,340.45
10858,274.26
10859,388.81
10860,266.49
10861,274.26
10862,319.81
10863,287.7
10864,388.81
10865,388.81
10866,319.81
10867,319.81
10868,401.66
10869,287.7
10870,382.45
10871,382.45
10872,319.81
10873,401.66
10874,382.45
10875,340.45
10876,388.81
10877,403.61
10878,340.45
10879,319.81
10880,319.81
10881,326.7
10882,287.7
10883,382.45
10884,251.43
10885,274.26
10886,382.45
10887,326.7
10888,326.7
10889,319.81
10890,266.49
10891,274.26
10892,274.26
10893,340.45
10894,382.45
10895,340.45
10896,326.7
10897,319.81
10898,266.49
10899,340.45
10900,274.26
10901,274.26
10902,287.7
10903,287.7
10904,287.7
10905,274.26
10906,266.49
10907,287.7
10908,266.49
10909,326.7
10910,251.43
10911,274.26
10912,244.38
10913,266.49
10914,235.84
10915,235.84
10916,287.7
10917,274.26
10918,266.49
10919,266.49
10920,251.43
10921,218.02
10922,266.49
10923,251.43
10924,218.02
10925,235.84
10926,251.43
10927,244.38
10928,287.7
10929,287.7
10930,287.7
10931,274.26
10932,274.26
10933,266.49
10934,251.43
10935,326.7
10936,319.81
10937,388.81
10938,382.45
10939,326.7
10940,326.7
10941,319.81
10942,287.7
10943,388.81
10944,382.45
10945,319.81
10946,340.45
10947,401.66
10948,388.81
10949,326.7
10950,382.45
10951,401.66
10952,326.7
10953,388.81
10954,251.43
10955,319.81
10956,388.81
10957,484.49
10958,456.48
10959,456.48
10960,456.48
10961,465.3
10962,388.81
10963,251.43
10964,456.48
10965,401.66
10966,568.36
10967,456.48
10968,401.66
10969,287.7
10970,274.26
10971,287.7
10972,319.81
10973,251.43
10974,266.49
10975,319.81
10976,319.81
10977,244.38
10978,251.43
10979,266.49
10980,326.7
10981,244.38
10982,403.61
10983,465.3
10984,340.45
10985,521.17
10986,521.17
10987,465.3
10988,388.81
10989,274.26
10990,287.7
10991,401.66
10992,401.66
10993,382.45
10994,382.45
10995,403.61
10996,456.48
10997,388.81
10998,401.66
10999,456.48
11000,340.45
11001,340.45
11002,319.81
11003,287.7
11004,388.81
11005,319.81
11006,319.81
11007,326.7
11008,403.61
11009,382.45
11010,388.81
11011,401.66
11012,401.66
11013,388.81
11014,287.7
11015,319.81
11016,340.45
11017,388.81
11018,319.81
11019,388.81
11020,382.45
11021,340.45
11022,382.45
11023,403.61
11024,388.81
11025,326.7
11026,319.81
11027,388.81
11028,388.81
11029,484.49
11030,401.66
11031,340.45
11032,340.45
11033,388.81
11034,484.49
11035,274.26
11036,401.66
11037,287.7
11038,521.17
11039,388.81
11040,401.66
11041,388.81
11042,326.7
11043,382.45
11044,401.66
11045,403.61
11046,326.7
11047,382.45
11048,388.81
11049,287.7
11050,274.26
11051,287.7
11052,194.4
11053,465.3
11054,465.3
11055,287.7
11056,382.45
11057,521.17
11058,570.96
11059,534.82
11060,534.82
11061,401.66
11062,484.49
11063,568.36
11064,403.61
11065,403.61
11066,401.66
11067,465.3
11068,570.96
11069,401.66
11070,465.3
11071,568.36
11072,521.17
11073,534.82
11074,568.36
11075,465.3
11076,484.49
11077,401.66
11078,403.61
11079,465.3
11080,382.45
11081,572.31
11082,388.81
11083,570.96
11084,572.31
11085,534.82
11086,521.17
11087,572.31
11088,570.96
11089,484.49
11090,521.17
11091,465.3
11092,534.82
11093,484.49
11094,382.45
11095,521.17
11096,484.49
11097,401.66
11098,521.17
11099,534.82
11100,534.82
11101,568.36
11102,340.45
11103,388.81
11104,403.61
11105,568.36
11106,465.3
11107,465.3
11108,521.17
11109,456.48
11110,484.49
11111,484.49
11112,340.45
11113,388.81
11114,570.96
11115,465.3
11116,521.17
11117,521.17
11118,465.3
11119,456.48
11120,456.48
11121,484.49
11122,382.45
11123,484.49
11124,401.66
11125,403.61
11126,401.66
11127,403.61
11128,521.17
11129,484.49
11130,382.45
11131,484.49
11132,465.3
11133,456.48
11134,456.48
11135,456.48
11136,456.48
11137,401.66
11138,521.17
11139,572.31
11140,382.45
11141,456.48
11142,403.61
11143,456.48
11144,484.49
11145,403.61
11146,401.66
11147,340.45
11148,340.45
11149,401.66
11150,456.48
11151,521.17
11152,401.66
11153,465.3
11154,456.48
11155,403.61
11156,403.61
11157,465.3
11158,388.81
11159,326.7
11160,319.81
11161,340.45
11162,388.81
11163,388.81
11164,484.49
11165,382.45
11166,484.49
11167,319.81
11168,266.49
11169,274.26
11170,287.7
11171,388.81
11172,521.17
11173,388.81
11174,456.48
11175,340.45
11176,456.48
11177,388.81
11178,465.3
11179,401.66
11180,319.81
11181,340.45
11182,326.7
11183,319.81
11184,403.61
11185,465.3
11186,682.21
11187,702.14
11188,682.21
11189,484.49
11190,521.17
11191,617.82
11192,319.81
11193,401.66
11194,266.49
11195,218.02
11196,401.66
11197,401.66
11198,401.66
11199,484.49
11200,682.21
11201,572.31
11202,521.17
11203,340.45
11204,456.48
11205,235.84
11206,287.7
11207,617.82
11208,534.82
11209,534.82
11210,682.21
11211,725.52
11212,893.91
11213,682.21
11214,852.91
11215,728.63
11216,484.49
11217,465.3
11218,682.21
11219,570.96
11220,682.21
11221,456.48
11222,521.17
11223,465.3
11224,456.48
11225,340.45
11226,568.36
11227,766.55
11228,401.66
11229,572.31
11230,725.52
11231,570.96
11232,682.21
11233,570.96
11234,568.36
11235,568.36
11236,572.31
11237,484.49
11238,682.21
11239,570.96
11240,702.14
11241,568.36
11242,534.82
11243,465.3
11244,570.96
11245,813.51
11246,617.82
11247,465.3
11248,572.31
11249,617.82
11250,568.36
11251,570.96
11252,521.17
11253,766.55
11254,682.21
11255,617.82
11256,682.21
11257,568.36
11258,617.82
11259,725.52
11260,728.63
11261,682.21
11262,766.55
11263,484.49
11264,534.82
11265,534.82
11266,568.36
11267,568.36
11268,570.96
11269,570.96
11270,521.17
11271,572.31
11272,401.66
11273,388.81
11274,319.81
11275,465.3
11276,484.49
11277,521.17
11278,534.82
11279,521.17
11280,456.48
11281,388.81
11282,401.66
11283,570.96
11284,617.82
11285,484.49
11286,484.49
11287,521.17
11288,382.45
11289,456.48
11290,388.81
11291,319.81
11292,465.3
11293,456.48
11294,484.49
11295,521.17
11296,456.48
11297,456.48
11298,465.3
11299,287.7
11300,388.81
11301,403.61
11302,465.3
11303,266.49
11304,218.02
11305,287.7
11306,319.81
11307,326.7
11308,382.45
11309,456.48
11310,319.81
11311,287.7
11312,388.81
11313,340.45
11314,484.49
11315,521.17
11316,456.48
11317,340.45
11318,251.43
11319,401.66
11320,340.45
11321,326.7
11322,244.38
11323,244.38
11324,326.7
11325,235.84
11326,266.49
11327,235.84
11328,465.3
11329,465.3
11330,388.81
11331,534.82
11332,465.3
11333,401.66
11334,521.17
11335,572.31
11336,484.49
11337,382.45
11338,572.31
11339,382.45
11340,388.81
11341,572.31
11342,534.82
11343,568.36
11344,521.17
11345,521.17
11346,521.17
11347,572.31
11348,766.55
11349,484.49
11350,465.3
11351,568.36
11352,534.82
11353,572.31
11354,852.91
11355,570.96
11356,682.21
11357,852.91
11358,456.48
11359,570.96
11360,725.52
11361,568.36
11362,568.36
11363,521.17
11364,521.17
11365,403.61
11366,401.66
11367,456.48
11368,326.7
11369,465.3
11370,465.3
11371,484.49
11372,319.81
11373,534.82
11374,388.81
11375,403.61
11376,388.81
11377,403.61
11378,534.82
11379,570.96
11380,572.31
11381,682.21
11382,766.55
11383,617.82
11384,728.63
11385,766.55
11386,852.91
11387,852.91
11388,617.82
11389,893.91
11390,915.5
11391,728.63
11392,484.49
11393,521.17
11394,484.49
11395,570.96
11396,568.36
11397,570.96
11398,570.96
11399,534.82
11400,521.17
11401,465.3
11402,456.48
11403,456.48
11404,340.45
11405,401.66
11406,382.45
11407,319.81
11408,287.7
11409,287.7
11410,382.45
11411,319.81
11412,465.3
11413,401.66
11414,401.66
11415,401.66
11416,326.7
11417,287.7
11418,319.81
11419,251.43
11420,218.02
11421,235.84
11422,207.65
11423,235.84
11424,274.26
11425,218.02
11426,266.49
11427,207.65
11428,274.26
11429,287.7
11430,319.81
11431,266.49
11432,326.7
11433,287.7
11434,388.81
11435,382.45
11436,326.7
11437,484.49
11438,403.61
11439,340.45
11440,319.81
11441,266.49
11442,401.66
11443,340.45
11444,382.45
11445,401.66
11446,340.45
11447,401.66
11448,340.45
11449,401.66
11450,534.82
11451,401.66
11452,401.66
11453,235.84
11454,319.81
11455,456.48
11456,388.81
11457,388.81
11458,326.7
11459,465.3
11460,403.61
11461,572.31
11462,456.48
11463,382.45
11464,388.81
11465,388.81
11466,266.49
11467,326.7
11468,456.48
11469,465.3
11470,456.48
11471,521.17
11472,403.61
11473,484.49
11474,287.7
11475,340.45
11476,401.66
11477,401.66
11478,403.61
11479,340.45
11480,401.66
11481,388.81
11482,388.81
11483,340.45
11484,340.45
11485,326.7
11486,326.7
11487,388.81
11488,456.48
11489,382.45
11490,484.49
11491,382.45
11492,251.43
11493,484.49
11494,319.81
11495,326.7
11496,319.81
11497,388.81
11498,340.45
11499,340.45
11500,465.3
11501,484.49
11502,484.49
11503,388.81
11504,274.26
11505,287.7
11506,319.81
11507,465.3
11508,465.3
11509,572.31
11510,570.96
11511,617.82
11512,570.96
11513,702.14
11514,568.36
11515,617.82
11516,534.82
11517,766.55
11518,534.82
11519,521.17
11520,388.81
11521,388.81
11522,401.66
11523,266.49
11524,287.7
11525,152.22
11526,125.28
11527,244.38
11528,401.66
11529,401.66
11530,484.49
11531,403.61
11532,388.81
11533,287.7
11534,340.45
11535,287.7
11536,207.65
11537,319.81
11538,207.65
11539,207.65
11540,319.81
11541,340.45
11542,319.81
11543,388.81
11544,534.82
11545,403.61
11546,521.17
11547,484.49
11548,465.3
11549,403.61
11550,388.81
11551,382.45
11552,319.81
11553,382.45
11554,401.66
11555,388.81
11556,340.45
11557,382.45
11558,274.26
11559,465.3
11560,287.7
11561,401.66
11562,484.49
11563,521.17
11564,401.66
11565,484.49
11566,456.48
11567,484.49
11568,326.7
11569,319.81
11570,465.3
11571,521.17
11572,456.48
11573,617.82
11574,570.96
11575,617.82
11576,570.96
11577,484.49
11578,534.82
11579,568.36
11580,568.36
11581,570.96
11582,484.49
11583,465.3
11584,465.3
11585,465.3
11586,682.21
11587,456.48
11588,521.17
11589,456.48
11590,340.45
11591,266.49
11592,382.45
11593,521.17
11594,456.48
11595,572.31
11596,326.7
11597,456.48
11598,401.66
11599,570.96
11600,521.17
11601,568.36
11602,456.48
11603,728.63
11604,617.82
11605,766.55
11606,766.55
11607,617.82
11608,728.63
11609,570.96
11610,568.36
11611,572.31
11612,568.36
11613,725.52
11614,568.36
11615,568.36
11616,521.17
11617,617.82
11618,465.3
11619,521.17
11620,521.17
11621,465.3
11622,534.82
11623,484.49
11624,484.49
11625,572.31
11626,465.3
11627,403.61
11628,382.45
11629,401.66
11630,382.45
11631,572.31
11632,465.3
11633,456.48
11634,382.45
11635,521.17
11636,572.31
11637,568.36
11638,456.48
11639,403.61
11640,456.48
11641,534.82
11642,484.49
11643,465.3
11644,484.49
11645,403.61
11646,403.61
11647,484.49
11648,572.31
11649,568.36
11650,456.48
11651,403.61
11652,456.48
11653,403.61
11654,572.31
11655,388.81
11656,401.66
11657,465.3
11658,465.3
11659,456.48
11660,465.3
11661,456.48
11662,521.17
11663,534.82
11664,521.17
11665,570.96
11666,568.36
11667,568.36
11668,617.82
11669,568.36
11670,521.17
11671,456.48
11672,534.82
11673,382.45
11674,465.3
11675,388.81
11676,266.49
11677,572.31
11678,484.49
11679,456.48
11680,521.17
11681,244.38
11682,244.38
11683,274.26
11684,319.81
11685,521.17
11686,456.48
11687,456.48
11688,617.82
11689,465.3
11690,534.82
11691,465.3
11692,484.49
11693,403.61
11694,401.66
11695,388.81
11696,326.7
11697,572.31
11698,403.61
11699,403.61
11700,521.17
11701,484.49
11702,465.3
11703,484.49
11704,382.45
11705,194.4
11706,287.7
11707,266.49
11708,251.43
11709,401.66
11710,403.61
11711,319.81
11712,244.38
11713,274.26
11714,456.48
11715,388.81
11716,340.45
11717,319.81
11718,251.43
11719,340.45
11720,340.45
11721,401.66
11722,251.43
11723,287.7
11724,326.7
11725,340.45
11726,401.66
11727,484.49
11728,484.49
11729,484.49
11730,319.81
11731,617.82
11732,534.82
11733,340.45
11734,340.45
11735,484.49
11736,572.31
11737,484.49
11738,465.3
11739,521.17
11740,521.17
11741,617.82
11742,484.49
11743,465.3
11744,403.61
11745,728.63
11746,521.17
11747,521.17
11748,484.49
11749,465.3
11750,456.48
11751,521.17
11752,484.49
11753,484.49
11754,725.52
11755,682.21
11756,521.17
11757,568.36
11758,572.31
11759,682.21
11760,319.81
11761,568.36
11762,484.49
11763,568.36
11764,521.17
11765,465.3
11766,401.66
11767,401.66
11768,382.45
11769,568.36
11770,521.17
11771,570.96
11772,484.49
11773,521.17
11774,465.3
11775,484.49
11776,403.61
11777,465.3
11778,617.82
11779,572.31
11780,570.96
11781,572.31
11782,725.52
11783,617.82
11784,728.63
11785,570.96
11786,568.36
11787,465.3
11788,534.82
11789,534.82
11790,682.21
11791,465.3
11792,682.21
11793,570.96
11794,728.63
11795,570.96
11796,725.52
11797,570.96
11798,570.96
11799,484.49
11800,340.45
11801,319.81
11802,617.82
11803,572.31
11804,725.52
11805,568.36
11806,568.36
11807,534.82
11808,456.48
11809,465.3
11810,388.81
11811,534.82
11812,382.45
11813,484.49
11814,465.3
11815,465.3
11816,570.96
11817,521.17
11818,388.81
11819,568.36
11820,682.21
11821,682.21
11822,568.36
11823,456.48
11824,401.66
11825,484.49
11826,403.61
11827,456.48
11828,534.82
11829,456.48
11830,465.3
11831,534.82
11832,521.17
11833,521.17
11834,534.82
11835,484.49
11836,456.48
11837,403.61
11838,388.81
11839,484.49
11840,484.49
11841,326.7
11842,251.43
11843,319.81
11844,484.49
11845,484.49
11846,388.81
11847,521.17
11848,403.61
11849,401.66
11850,388.81
11851,484.49
11852,388.81
11853,401.66
11854,340.45
11855,534.82
11856,465.3
11857,465.3
11858,484.49
11859,403.61
11860,388.81
11861,274.26
11862,388.81
11863,534.82
11864,484.49
11865,570.96
11866,568.36
11867,456.48
11868,382.45
11869,456.48
11870,388.81
11871,401.66
11872,617.82
11873,456.48
11874,521.17
11875,465.3
11876,456.48
11877,484.49
11878,456.48
11879,572.31
11880,521.17
11881,572.31
11882,401.66
11883,403.61
11884,456.48
11885,456.48
11886,388.81
11887,465.3
11888,456.48
11889,484.49
11890,456.48
11891,534.82
11892,568.36
11893,484.49
11894,456.48
11895,403.61
11896,568.36
11897,572.31
11898,456.48
11899,484.49
11900,484.49
11901,456.48
11902,484.49
11903,534.82
11904,568.36
11905,534.82
11906,484.49
11907,484.49
11908,534.82
11909,570.96
11910,572.31
11911,728.63
11912,568.36
11913,403.61
11914,484.49
11915,388.81
11916,484.49
11917,521.17
11918,682.21
11919,484.49
11920,572.31
11921,465.3
11922,813.51
11923,852.91
11924,728.63
11925,728.63
11926,766.55
11927,725.52
11928,570.96
11929,534.82
11930,403.61
11931,382.45
11932,484.49
11933,617.82
11934,682.21
11935,617.82
11936,725.52
11937,766.55
11938,568.36
11939,521.17
11940,766.55
11941,521.17
11942,456.48
11943,456.48
11944,388.81
11945,388.81
11946,456.48
11947,465.3
11948,388.81
11949,403.61
11950,388.81
11951,326.7
11952,401.66
11953,326.7
11954,465.3
11955,484.49
11956,521.17
11957,382.45
11958,388.81
11959,456.48
11960,287.7
11961,456.48
11962,465.3
11963,572.31
11964,456.48
11965,382.45
11966,484.49
11967,570.96
11968,570.96
11969,521.17
11970,456.48
11971,382.45
11972,266.49
11973,382.45
11974,456.48
11975,401.66
11976,568.36
11977,484.49
11978,617.82
11979,521.17
11980,521.17
11981,388.81
11982,572.31
11983,534.82
11984,570.96
11985,465.3
11986,388.81
11987,456.48
11988,403.61
11989,340.45
11990,456.48
11991,484.49
11992,570.96
11993,570.96
11994,617.82
11995,456.48
11996,456.48
11997,521.17
11998,521.17
11999,725.52
12000,682.21
12001,403.61
12002,465.3
12003,287.7
12004,382.45
12005,572.31
12006,465.3
12007,568.36
12008,465.3
12009,465.3
12010,287.7
12011,534.82
12012,456.48
12013,388.81
12014,572.31
12015,382.45
12016,388.81
12017,266.49
12018,287.7
12019,484.49
12020,617.82
12021,534.82
12022,388.81
12023,403.61
12024,382.45
12025,456.48
12026,456.48
12027,403.61
12028,244.38
12029,319.81
12030,287.7
12031,287.7
12032,617.82
12033,568.36
12034,725.52
12035,382.45
12036,725.52
12037,534.82
12038,403.61
12039,534.82
12040,484.49
12041,484.49
12042,570.96
12043,521.17
12044,465.3
12045,568.36
12046,326.7
12047,572.31
12048,568.36
12049,572.31
12050,521.17
12051,728.63
12052,521.17
12053,682.21
12054,568.36
12055,534.82
12056,570.96
12057,570.96
12058,568.36
12059,570.96
12060,572.31
12061,534.82
12062,534.82
12063,572.31
12064,521.17
12065,534.82
12066,617.82
12067,388.81
12068,572.31
12069,521.17
12070,401.66
12071,456.48
12072,382.45
12073,465.3
12074,456.48
12075,484.49
12076,484.49
12077,534.82
12078,521.17
12079,401.66
12080,456.48
12081,484.49
12082,388.81
12083,403.61
12084,388.81
12085,521.17
12086,340.45
12087,456.48
12088,403.61
12089,484.49
12090,403.61
12091,401.66
12092,382.45
12093,521.17
12094,484.49
12095,456.48
12096,401.66
12097,521.17
12098,484.49
