row_index,WROT.PtTurnOnTmp.Bl3
10102,4.0
10103,4.0
10104,4.0
10105,4.0
10106,4.0
10107,4.0
10108,4.0
10109,4.0
10110,4.0
10111,3.9
10112,4.0
10113,4.0
10114,3.9
10115,3.9
10116,3.9
10117,3.9
10118,3.9
10119,3.9
10120,3.9
10121,4.0
10122,4.0
10123,4.0
10124,4.0
10125,3.9
10126,4.0
10127,4.0
10128,4.0
10129,4.0
10130,4.0
10131,4.0
10132,4.0
10133,4.0
10134,4.0
10135,4.0
10136,4.0
10137,4.0
10138,4.0
10139,4.0
10140,4.09
10141,4.09
10142,4.09
10143,4.09
10144,4.19
10145,4.19
10146,4.3
10147,4.3
10148,4.3
10149,4.4
10150,4.5
10151,4.5
10152,4.59
10153,4.59
10154,4.69
10155,4.8
10156,4.8
10157,4.9
10158,5.0
10159,5.0
10160,5.09
10161,5.09
10162,5.3
10163,5.3
10164,5.4
10165,5.5
10166,5.5
10167,5.59
10168,5.59
10169,5.69
10170,5.8
10171,5.8
10172,5.9
10173,6.0
10174,6.0
10175,6.09
10176,6.09
10177,6.19
10178,6.3
10179,6.3
10180,6.4
10181,6.4
10182,6.5
10183,6.5
10184,6.59
10185,6.59
10186,6.69
10187,6.69
10188,6.8
10189,6.8
10190,6.8
10191,6.9
10192,7.0
10193,7.0
10194,7.0
10195,7.0
10196,7.0
10197,7.09
10198,7.09
10199,7.09
10200,7.09
10201,7.09
10202,7.19
10203,7.19
10204,7.3
10205,7.3
10206,7.3
10207,7.3
10208,7.3
10209,7.3
10210,7.4
10211,7.4
10212,7.4
10213,7.5
10214,7.5
10215,7.5
10216,7.5
10217,7.5
10218,7.5
10219,7.5
10220,7.59
10221,7.59
10222,7.59
10223,7.59
10224,7.59
10225,7.59
10226,7.59
10227,7.59
10228,7.59
10229,7.59
10230,7.59
10231,7.59
10232,7.59
10233,7.59
10234,7.59
10235,7.69
10236,7.69
10237,7.69
10238,7.69
10239,7.69
10240,7.69
10241,7.69
10242,7.69
10243,7.69
10244,7.69
10245,7.69
10246,7.69
10247,7.69
10248,7.69
10249,7.69
10250,7.69
10251,7.69
10252,7.69
10253,7.69
10254,7.69
10255,7.69
10256,7.69
10257,7.69
10258,7.69
10259,7.69
10260,7.69
10261,7.69
10262,7.69
10263,7.69
10264,7.69
10265,7.69
10266,7.69
10267,7.69
10268,7.69
10269,7.59
10270,7.59
10271,7.59
10272,7.59
10273,7.59
10274,7.59
10275,7.59
10276,7.59
10277,7.59
10278,7.59
10279,7.59
10280,7.59
10281,7.59
10282,7.59
10283,7.59
10284,7.5
10285,7.5
10286,7.59
10287,7.5
10288,7.5
10289,7.5
10290,7.5
10291,7.5
10292,7.5
10293,7.5
10294,7.5
10295,7.5
10296,7.5
10297,7.5
10298,7.5
10299,7.5
10300,7.4
10301,7.4
10302,7.4
10303,7.4
10304,7.4
10305,7.4
10306,7.4
10307,7.4
10308,7.3
10309,7.3
10310,7.3
10311,7.3
10312,7.3
10313,7.3
10314,7.3
10315,7.3
10316,7.3
10317,7.3
10318,7.3
10319,7.3
10320,7.3
10321,7.19
10322,7.19
10323,7.19
10324,7.19
10325,7.19
10326,7.19
10327,7.19
10328,7.09
10329,7.09
10330,7.09
10331,7.09
10332,7.09
10333,7.09
10334,7.09
10335,7.09
10336,7.09
10337,7.09
10338,7.09
10339,7.0
10340,7.0
10341,7.0
10342,7.0
10343,7.0
10344,7.0
10345,7.0
10346,7.0
10347,7.0
10348,7.0
10349,7.0
10350,7.0
10351,7.0
10352,7.0
10353,7.0
10354,7.0
10355,7.0
10356,7.0
10357,6.9
10358,6.9
10359,6.9
10360,6.9
10361,6.9
10362,6.9
10363,6.9
10364,6.8
10365,6.8
10366,6.8
10367,6.8
10368,6.8
10369,6.8
10370,6.8
10371,6.8
10372,6.8
10373,6.8
10374,6.8
10375,6.8
10376,6.8
10377,6.8
10378,6.8
10379,6.8
10380,6.69
10381,6.69
10382,6.69
10383,6.69
10384,6.69
10385,6.69
10386,6.69
10387,6.69
10388,6.69
10389,6.69
10390,6.59
10391,6.59
10392,6.59
10393,6.59
10394,6.59
10395,6.59
10396,6.59
10397,6.59
10398,6.59
10399,6.59
10400,6.59
10401,6.59
10402,6.59
10403,6.59
10404,6.59
10405,6.59
10406,6.5
10407,6.5
10408,6.5
10409,6.5
10410,6.5
10411,6.5
10412,6.5
10413,6.5
10414,6.5
10415,6.5
10416,6.5
10417,6.5
10418,6.5
10419,6.5
10420,6.5
10421,6.5
10422,6.5
10423,6.5
10424,6.5
10425,6.5
10426,6.4
10427,6.4
10428,6.4
10429,6.4
10430,6.4
10431,6.4
10432,6.4
10433,6.4
10434,6.4
10435,6.4
10436,6.4
10437,6.3
10438,6.3
10439,6.3
10440,6.3
10441,6.3
10442,6.3
10443,6.3
10444,6.3
10445,6.3
10446,6.3
10447,6.3
10448,6.3
10449,6.3
10450,6.3
10451,6.3
10452,6.3
10453,6.3
10454,6.3
10455,6.3
10456,6.3
10457,6.3
10458,6.19
10459,6.19
10460,6.19
10461,6.19
10462,6.19
10463,6.19
10464,6.09
10465,6.09
10466,6.09
10467,6.09
10468,6.09
10469,6.09
10470,6.09
10471,6.09
10472,6.09
10473,6.09
10474,6.09
10475,6.09
10476,6.09
10477,6.09
10478,6.09
10479,6.09
10480,6.09
10481,6.09
10482,6.09
10483,6.09
10484,6.0
10485,6.0
10486,6.0
10487,6.0
10488,6.0
10489,6.0
10490,6.0
10491,6.0
10492,6.0
10493,6.0
10494,6.0
10495,6.0
10496,6.0
10497,6.0
10498,6.0
10499,6.0
10500,6.0
10501,6.0
10502,6.0
10503,6.0
10504,6.0
10505,6.0
10506,6.0
10507,6.0
10508,6.0
10509,6.0
10510,6.0
10511,6.0
10512,6.0
10513,6.0
10514,6.0
10515,6.0
10516,5.9
10517,5.9
10518,5.9
10519,5.9
10520,5.9
10521,5.9
10522,5.9
10523,5.9
10524,5.8
10525,5.8
10526,5.8
10527,5.9
10528,5.8
10529,5.9
10530,5.8
10531,5.8
10532,5.8
10533,5.8
10534,5.8
10535,5.8
10536,5.8
10537,5.8
10538,5.8
10539,5.8
10540,5.8
10541,5.8
10542,5.8
10543,5.8
10544,5.8
10545,5.8
10546,5.8
10547,5.8
10548,5.8
10549,5.8
10550,5.8
10551,5.8
10552,5.8
10553,5.8
10554,5.8
10555,5.8
10556,5.8
10557,5.8
10558,5.8
10559,5.8
10560,5.8
10561,5.8
10562,5.8
10563,5.8
10564,5.8
10565,5.8
10566,5.8
10567,5.8
10568,5.8
10569,5.8
10570,5.8
10571,5.8
10572,5.8
10573,5.8
10574,5.8
10575,5.8
10576,5.8
10577,5.8
10578,5.69
10579,5.8
10580,5.8
10581,5.8
10582,5.69
10583,5.69
10584,5.69
10585,5.69
10586,5.8
10587,5.69
10588,5.69
10589,5.69
10590,5.69
10591,5.69
10592,5.69
10593,5.69
10594,5.69
10595,5.69
10596,5.69
10597,5.69
10598,5.69
10599,5.69
10600,5.69
10601,5.69
10602,5.69
10603,5.69
10604,5.69
10605,5.69
10606,5.69
10607,5.69
10608,5.69
10609,5.59
10610,5.69
10611,5.69
10612,5.59
10613,5.69
10614,5.59
10615,5.59
10616,5.59
10617,5.59
10618,5.59
10619,5.59
10620,5.59
10621,5.59
10622,5.59
10623,5.59
10624,5.59
10625,5.59
10626,5.59
10627,5.59
10628,5.59
10629,5.59
10630,5.59
10631,5.59
10632,5.59
10633,5.59
10634,5.59
10635,5.59
10636,5.59
10637,5.59
10638,5.59
10639,5.59
10640,5.59
10641,5.59
10642,5.59
10643,5.59
10644,5.59
10645,5.59
10646,5.59
10647,5.59
10648,5.59
10649,5.59
10650,5.59
10651,5.59
10652,5.59
10653,5.59
10654,5.59
10655,5.59
10656,5.59
10657,5.59
10658,5.59
10659,5.59
10660,5.59
10661,5.5
10662,5.59
10663,5.5
10664,5.5
10665,5.5
10666,5.5
10667,5.5
10668,5.5
10669,5.5
10670,5.5
10671,5.5
10672,5.5
10673,5.5
10674,5.5
10675,5.5
10676,5.5
10677,5.5
10678,5.5
10679,5.5
10680,5.5
10681,5.5
10682,5.5
10683,5.5
10684,5.5
10685,5.5
10686,5.5
10687,5.5
10688,5.5
10689,5.5
10690,5.5
10691,5.5
10692,5.5
10693,5.5
10694,5.5
10695,5.5
10696,5.5
10697,5.5
10698,5.5
10699,5.5
10700,5.5
10701,5.5
10702,5.5
10703,5.5
10704,5.5
10705,5.5
10706,5.4
10707,5.4
10708,5.5
10709,5.4
10710,5.4
10711,5.4
10712,5.4
10713,5.4
10714,5.4
10715,5.4
10716,5.4
10717,5.4
10718,5.4
10719,5.4
10720,5.4
10721,5.4
10722,5.4
10723,5.4
10724,5.4
10725,5.4
10726,5.4
10727,5.4
10728,5.4
10729,5.4
10730,5.3
10731,5.3
10732,5.4
10733,5.4
10734,5.3
10735,5.3
10736,5.3
10737,5.3
10738,5.3
10739,5.3
10740,5.3
10741,5.3
10742,5.3
10743,5.3
10744,5.3
10745,5.3
10746,5.3
10747,5.3
10748,5.3
10749,5.3
10750,5.3
10751,5.3
10752,5.3
10753,5.3
10754,5.3
10755,5.3
10756,5.3
10757,5.3
10758,5.3
10759,5.3
10760,5.3
10761,5.3
10762,5.3
10763,5.3
10764,5.3
10765,5.3
10766,5.3
10767,5.3
10768,5.3
10769,5.3
10770,5.3
10771,5.3
10772,5.3
10773,5.3
10774,5.3
10775,5.3
10776,5.3
10777,5.3
10778,5.3
10779,5.3
10780,5.3
10781,5.3
10782,5.3
10783,5.3
10784,5.3
10785,5.3
10786,5.3
10787,5.3
10788,5.3
10789,5.3
10790,5.3
10791,5.3
10792,5.4
10793,5.3
10794,5.3
10795,5.3
10796,5.3
10797,5.3
10798,5.4
10799,5.3
10800,5.3
10801,5.3
10802,5.3
10803,5.4
10804,5.3
10805,5.3
10806,5.3
10807,5.3
10808,5.3
10809,5.3
10810,5.3
10811,5.3
10812,5.3
10813,5.3
10814,5.3
10815,5.3
10816,5.3
10817,5.3
10818,5.3
10819,5.3
10820,5.3
10821,5.3
10822,5.3
10823,5.3
10824,5.3
10825,5.3
10826,5.3
10827,5.3
10828,5.3
10829,5.3
10830,5.3
10831,5.3
10832,5.3
10833,5.3
10834,5.3
10835,5.3
10836,5.3
10837,5.3
10838,5.3
10839,5.3
10840,5.3
10841,5.3
10842,5.3
10843,5.3
10844,5.3
10845,5.3
10846,5.3
10847,5.3
10848,5.3
10849,5.3
10850,5.3
10851,5.3
10852,5.3
10853,5.3
10854,5.3
10855,5.3
10856,5.3
10857,5.3
10858,5.3
10859,5.3
10860,5.3
10861,5.3
10862,5.3
10863,5.3
10864,5.3
10865,5.3
10866,5.3
10867,5.3
10868,5.3
10869,5.3
10870,5.3
10871,5.3
10872,5.3
10873,5.3
10874,5.3
10875,5.3
10876,5.3
10877,5.3
10878,5.3
10879,5.3
10880,5.3
10881,5.3
10882,5.3
10883,5.3
10884,5.3
10885,5.3
10886,5.3
10887,5.3
10888,5.3
10889,5.3
10890,5.3
10891,5.3
10892,5.19
10893,5.3
10894,5.19
10895,5.19
10896,5.19
10897,5.19
10898,5.3
10899,5.19
10900,5.19
10901,5.19
10902,5.19
10903,5.19
10904,5.19
10905,5.19
10906,5.19
10907,5.19
10908,5.09
10909,5.09
10910,5.19
10911,5.09
10912,5.09
10913,5.09
10914,5.09
10915,5.09
10916,5.09
10917,5.09
10918,5.09
10919,5.09
10920,5.09
10921,5.09
10922,5.09
10923,5.09
10924,5.09
10925,5.09
10926,5.09
10927,5.09
10928,5.09
10929,5.09
10930,5.09
10931,5.09
10932,5.09
10933,5.09
10934,5.09
10935,5.09
10936,5.09
10937,5.09
10938,5.09
10939,5.09
10940,5.09
10941,5.09
10942,5.09
10943,5.09
10944,5.09
10945,5.09
10946,5.09
10947,5.09
10948,5.09
10949,5.09
10950,5.09
10951,5.09
10952,5.09
10953,5.09
10954,5.09
10955,5.09
10956,5.09
10957,5.09
10958,5.09
10959,5.09
10960,5.09
10961,5.09
10962,5.09
10963,5.09
10964,5.09
10965,5.09
10966,5.09
10967,5.09
10968,5.09
10969,5.09
10970,5.09
10971,5.09
10972,5.09
10973,5.09
10974,5.09
10975,5.09
10976,5.09
10977,5.09
10978,5.0
10979,5.09
10980,5.0
10981,5.0
10982,5.0
10983,5.0
10984,5.09
10985,5.09
10986,5.0
10987,5.0
10988,5.09
10989,5.09
10990,5.0
10991,5.0
10992,5.09
10993,5.0
10994,5.09
10995,5.0
10996,5.09
10997,5.09
10998,5.0
10999,5.09
11000,5.09
11001,5.0
11002,5.0
11003,5.0
11004,5.0
11005,5.0
11006,5.0
11007,5.0
11008,5.0
11009,5.0
11010,5.0
11011,5.0
11012,5.0
11013,5.0
11014,5.0
11015,5.0
11016,5.0
11017,5.0
11018,5.0
11019,5.0
11020,5.0
11021,5.0
11022,5.0
11023,5.0
11024,5.0
11025,5.0
11026,5.0
11027,5.0
11028,5.0
11029,5.0
11030,5.0
11031,5.0
11032,5.0
11033,5.0
11034,5.0
11035,5.0
11036,5.0
11037,5.0
11038,5.0
11039,5.0
11040,5.0
11041,5.0
11042,5.0
11043,5.0
11044,5.0
11045,5.0
11046,5.0
11047,5.0
11048,5.0
11049,5.0
11050,5.0
11051,5.0
11052,5.0
11053,5.0
11054,5.0
11055,5.0
11056,5.0
11057,5.0
11058,5.0
11059,5.0
11060,5.0
11061,5.0
11062,5.0
11063,5.0
11064,5.0
11065,5.0
11066,5.0
11067,5.0
11068,5.0
11069,5.0
11070,5.0
11071,5.0
11072,5.0
11073,5.0
11074,5.0
11075,5.0
11076,5.0
11077,5.0
11078,5.0
11079,5.0
11080,5.0
11081,5.0
11082,5.0
11083,5.0
11084,5.0
11085,5.0
11086,5.0
11087,5.0
11088,5.0
11089,5.0
11090,5.0
11091,5.0
11092,5.0
11093,5.0
11094,5.0
11095,5.0
11096,5.0
11097,5.0
11098,5.0
11099,5.0
11100,5.0
11101,5.0
11102,5.0
11103,5.0
11104,5.0
11105,5.0
11106,5.0
11107,5.0
11108,5.0
11109,5.0
11110,5.0
11111,5.0
11112,5.0
11113,5.0
11114,5.0
11115,5.0
11116,5.0
11117,5.0
11118,5.0
11119,5.0
11120,5.0
11121,5.0
11122,5.0
11123,5.0
11124,5.0
11125,5.0
11126,5.0
11127,5.0
11128,5.0
11129,5.0
11130,5.0
11131,5.0
11132,5.0
11133,5.0
11134,5.0
11135,5.0
11136,5.0
11137,5.0
11138,5.0
11139,5.0
11140,5.0
11141,5.0
11142,5.0
11143,5.0
11144,5.0
11145,5.0
11146,5.0
11147,5.0
11148,5.0
11149,5.0
11150,5.0
11151,5.0
11152,5.0
11153,5.0
11154,5.0
11155,5.0
11156,5.0
11157,5.0
11158,5.0
11159,5.0
11160,5.0
11161,5.0
11162,5.0
11163,5.0
11164,5.0
11165,5.0
11166,5.0
11167,5.0
11168,5.0
11169,5.0
11170,4.9
11171,4.9
11172,4.9
11173,5.0
11174,4.9
11175,4.9
11176,4.9
11177,4.9
11178,4.9
11179,4.9
11180,4.9
11181,4.9
11182,4.9
11183,4.9
11184,4.9
11185,4.9
11186,4.9
11187,4.9
11188,4.9
11189,4.9
11190,4.9
11191,4.9
11192,4.9
11193,4.9
11194,4.9
11195,4.9
11196,4.9
11197,4.9
11198,4.9
11199,4.9
11200,4.9
11201,4.9
11202,4.8
11203,4.9
11204,4.9
11205,4.9
11206,4.9
11207,4.9
11208,4.9
11209,4.9
11210,4.9
11211,4.9
11212,4.9
11213,4.9
11214,4.9
11215,4.9
11216,4.9
11217,5.0
11218,4.9
11219,4.9
11220,4.9
11221,4.9
11222,4.9
11223,4.9
11224,4.9
11225,4.9
11226,5.0
11227,4.9
11228,4.9
11229,4.9
11230,4.9
11231,4.9
11232,4.9
11233,4.9
11234,4.9
11235,4.9
11236,4.9
11237,4.9
11238,4.9
11239,5.0
11240,4.9
11241,4.9
11242,4.9
11243,4.9
11244,4.9
11245,4.9
11246,4.9
11247,4.9
11248,5.0
11249,5.0
11250,4.9
11251,5.0
11252,4.9
11253,4.9
11254,5.0
11255,4.9
11256,4.9
11257,4.9
11258,5.0
11259,4.9
11260,5.0
11261,4.9
11262,4.9
11263,4.9
11264,4.9
11265,4.9
11266,4.9
11267,4.9
11268,4.9
11269,4.9
11270,4.9
11271,4.9
11272,4.9
11273,4.9
11274,4.9
11275,4.9
11276,4.9
11277,4.9
11278,4.8
11279,4.9
11280,4.9
11281,4.8
11282,4.8
11283,4.8
11284,4.8
11285,4.8
11286,4.8
11287,4.8
11288,4.8
11289,4.8
11290,4.8
11291,4.8
11292,4.8
11293,4.8
11294,4.8
11295,4.8
11296,4.8
11297,4.8
11298,4.8
11299,4.8
11300,4.8
11301,4.8
11302,4.8
11303,4.8
11304,4.8
11305,4.8
11306,4.8
11307,4.8
11308,4.8
11309,4.8
11310,4.8
11311,4.69
11312,4.69
11313,4.69
11314,4.69
11315,4.69
11316,4.69
11317,4.69
11318,4.69
11319,4.69
11320,4.69
11321,4.69
11322,4.69
11323,4.69
11324,4.69
11325,4.69
11326,4.69
11327,4.69
11328,4.59
11329,4.59
11330,4.59
11331,4.59
11332,4.59
11333,4.59
11334,4.59
11335,4.59
11336,4.59
11337,4.59
11338,4.59
11339,4.59
11340,4.59
11341,4.59
11342,4.59
11343,4.59
11344,4.59
11345,4.59
11346,4.59
11347,4.59
11348,4.59
11349,4.59
11350,4.59
11351,4.59
11352,4.59
11353,4.59
11354,4.59
11355,4.59
11356,4.59
11357,4.59
11358,4.59
11359,4.59
11360,4.59
11361,4.59
11362,4.59
11363,4.69
11364,4.69
11365,4.69
11366,4.69
11367,4.69
11368,4.69
11369,4.69
11370,4.69
11371,4.69
11372,4.69
11373,4.59
11374,4.69
11375,4.69
11376,4.59
11377,4.69
11378,4.69
11379,4.59
11380,4.59
11381,4.59
11382,4.59
11383,4.69
11384,4.59
11385,4.59
11386,4.59
11387,4.59
11388,4.59
11389,4.59
11390,4.59
11391,4.59
11392,4.59
11393,4.59
11394,4.59
11395,4.59
11396,4.59
11397,4.59
11398,4.59
11399,4.69
11400,4.59
11401,4.59
11402,4.59
11403,4.69
11404,4.59
11405,4.59
11406,4.59
11407,4.59
11408,4.59
11409,4.59
11410,4.59
11411,4.59
11412,4.59
11413,4.59
11414,4.59
11415,4.59
11416,4.59
11417,4.59
11418,4.59
11419,4.59
11420,4.59
11421,4.59
11422,4.59
11423,4.59
11424,4.59
11425,4.59
11426,4.59
11427,4.59
11428,4.59
11429,4.59
11430,4.59
11431,4.59
11432,4.59
11433,4.59
11434,4.59
11435,4.59
11436,4.5
11437,4.5
11438,4.5
11439,4.5
11440,4.5
11441,4.5
11442,4.5
11443,4.5
11444,4.5
11445,4.5
11446,4.5
11447,4.5
11448,4.5
11449,4.5
11450,4.5
11451,4.5
11452,4.5
11453,4.5
11454,4.5
11455,4.5
11456,4.5
11457,4.5
11458,4.5
11459,4.5
11460,4.5
11461,4.5
11462,4.5
11463,4.5
11464,4.5
11465,4.59
11466,4.5
11467,4.5
11468,4.5
11469,4.5
11470,4.5
11471,4.5
11472,4.5
11473,4.5
11474,4.5
11475,4.5
11476,4.5
11477,4.5
11478,4.5
11479,4.5
11480,4.5
11481,4.5
11482,4.5
11483,4.5
11484,4.5
11485,4.5
11486,4.5
11487,4.5
11488,4.5
11489,4.5
11490,4.5
11491,4.5
11492,4.5
11493,4.5
11494,4.5
11495,4.5
11496,4.5
11497,4.5
11498,4.5
11499,4.5
11500,4.5
11501,4.5
11502,4.5
11503,4.5
11504,4.5
11505,4.5
11506,4.5
11507,4.5
11508,4.5
11509,4.5
11510,4.5
11511,4.5
11512,4.5
11513,4.5
11514,4.5
11515,4.5
11516,4.5
11517,4.5
11518,4.5
11519,4.5
11520,4.5
11521,4.5
11522,4.5
11523,4.5
11524,4.5
11525,4.5
11526,4.5
11527,4.5
11528,4.5
11529,4.5
11530,4.5
11531,4.5
11532,4.5
11533,4.5
11534,4.5
11535,4.5
11536,4.5
11537,4.5
11538,4.5
11539,4.5
11540,4.5
11541,4.5
11542,4.5
11543,4.5
11544,4.5
11545,4.5
11546,4.5
11547,4.5
11548,4.5
11549,4.5
11550,4.5
11551,4.5
11552,4.5
11553,4.5
11554,4.5
11555,4.5
11556,4.5
11557,4.5
11558,4.5
11559,4.5
11560,4.5
11561,4.5
11562,4.5
11563,4.5
11564,4.5
11565,4.5
11566,4.5
11567,4.5
11568,4.5
11569,4.5
11570,4.5
11571,4.5
11572,4.5
11573,4.5
11574,4.5
11575,4.5
11576,4.5
11577,4.5
11578,4.5
11579,4.5
11580,4.5
11581,4.5
11582,4.5
11583,4.5
11584,4.5
11585,4.5
11586,4.5
11587,4.5
11588,4.5
11589,4.5
11590,4.5
11591,4.5
11592,4.5
11593,4.5
11594,4.5
11595,4.5
11596,4.5
11597,4.5
11598,4.5
11599,4.5
11600,4.5
11601,4.5
11602,4.5
11603,4.5
11604,4.5
11605,4.5
11606,4.5
11607,4.5
11608,4.5
11609,4.5
11610,4.5
11611,4.5
11612,4.5
11613,4.5
11614,4.5
11615,4.5
11616,4.5
11617,4.5
11618,4.5
11619,4.5
11620,4.5
11621,4.5
11622,4.5
11623,4.5
11624,4.5
11625,4.5
11626,4.5
11627,4.5
11628,4.5
11629,4.5
11630,4.5
11631,4.5
11632,4.5
11633,4.5
11634,4.5
11635,4.5
11636,4.5
11637,4.5
11638,4.5
11639,4.5
11640,4.5
11641,4.59
11642,4.5
11643,4.5
11644,4.59
11645,4.5
11646,4.5
11647,4.5
11648,4.5
11649,4.5
11650,4.5
11651,4.5
11652,4.5
11653,4.5
11654,4.5
11655,4.5
11656,4.5
11657,4.5
11658,4.5
11659,4.5
11660,4.5
11661,4.5
11662,4.5
11663,4.5
11664,4.5
11665,4.5
11666,4.5
11667,4.5
11668,4.5
11669,4.5
11670,4.5
11671,4.5
11672,4.5
11673,4.5
11674,4.5
11675,4.5
11676,4.5
11677,4.5
11678,4.5
11679,4.5
11680,4.5
11681,4.5
11682,4.5
11683,4.5
11684,4.5
11685,4.5
11686,4.5
11687,4.5
11688,4.5
11689,4.5
11690,4.5
11691,4.5
11692,4.5
11693,4.5
11694,4.5
11695,4.5
11696,4.5
11697,4.5
11698,4.5
11699,4.5
11700,4.5
11701,4.5
11702,4.5
11703,4.5
11704,4.5
11705,4.5
11706,4.5
11707,4.5
11708,4.5
11709,4.5
11710,4.4
11711,4.4
11712,4.4
11713,4.4
11714,4.4
11715,4.4
11716,4.4
11717,4.4
11718,4.4
11719,4.4
11720,4.4
11721,4.4
11722,4.4
11723,4.4
11724,4.4
11725,4.4
11726,4.4
11727,4.3
11728,4.4
11729,4.3
11730,4.3
11731,4.3
11732,4.3
11733,4.4
11734,4.3
11735,4.3
11736,4.3
11737,4.3
11738,4.3
11739,4.3
11740,4.3
11741,4.3
11742,4.3
11743,4.3
11744,4.3
11745,4.3
11746,4.3
11747,4.3
11748,4.3
11749,4.3
11750,4.3
11751,4.4
11752,4.4
11753,4.3
11754,4.4
11755,4.3
11756,4.4
11757,4.4
11758,4.3
11759,4.4
11760,4.4
11761,4.4
11762,4.4
11763,4.4
11764,4.4
11765,4.4
11766,4.4
11767,4.4
11768,4.4
11769,4.4
11770,4.4
11771,4.4
11772,4.4
11773,4.4
11774,4.4
11775,4.4
11776,4.4
11777,4.4
11778,4.4
11779,4.4
11780,4.4
11781,4.4
11782,4.4
11783,4.4
11784,4.4
11785,4.4
11786,4.4
11787,4.4
11788,4.4
11789,4.4
11790,4.4
11791,4.4
11792,4.4
11793,4.4
11794,4.4
11795,4.4
11796,4.4
11797,4.4
11798,4.5
11799,4.5
11800,4.5
11801,4.5
11802,4.5
11803,4.5
11804,4.5
11805,4.5
11806,4.5
11807,4.5
11808,4.5
11809,4.5
11810,4.5
11811,4.5
11812,4.5
11813,4.5
11814,4.5
11815,4.5
11816,4.5
11817,4.5
11818,4.5
11819,4.5
11820,4.5
11821,4.5
11822,4.5
11823,4.5
11824,4.5
11825,4.5
11826,4.5
11827,4.5
11828,4.5
11829,4.5
11830,4.5
11831,4.5
11832,4.5
11833,4.5
11834,4.5
11835,4.5
11836,4.5
11837,4.5
11838,4.5
11839,4.5
11840,4.5
11841,4.5
11842,4.4
11843,4.5
11844,4.4
11845,4.4
11846,4.4
11847,4.4
11848,4.4
11849,4.4
11850,4.4
11851,4.4
11852,4.4
11853,4.4
11854,4.4
11855,4.4
11856,4.4
11857,4.4
11858,4.4
11859,4.4
11860,4.4
11861,4.4
11862,4.4
11863,4.4
11864,4.4
11865,4.4
11866,4.4
11867,4.4
11868,4.4
11869,4.4
11870,4.4
11871,4.4
11872,4.4
11873,4.4
11874,4.4
11875,4.4
11876,4.4
11877,4.4
11878,4.4
11879,4.4
11880,4.4
11881,4.4
11882,4.4
11883,4.4
11884,4.4
11885,4.4
11886,4.4
11887,4.4
11888,4.4
11889,4.4
11890,4.4
11891,4.4
11892,4.3
11893,4.3
11894,4.3
11895,4.3
11896,4.4
11897,4.3
11898,4.3
11899,4.3
11900,4.3
11901,4.3
11902,4.3
11903,4.3
11904,4.3
11905,4.3
11906,4.3
11907,4.3
11908,4.3
11909,4.3
11910,4.3
11911,4.3
11912,4.3
11913,4.3
11914,4.3
11915,4.3
11916,4.3
11917,4.3
11918,4.3
11919,4.3
11920,4.3
11921,4.3
11922,4.3
11923,4.4
11924,4.3
11925,4.3
11926,4.3
11927,4.3
11928,4.4
11929,4.4
11930,4.4
11931,4.4
11932,4.3
11933,4.4
11934,4.4
11935,4.3
11936,4.4
11937,4.3
11938,4.4
11939,4.4
11940,4.4
11941,4.4
11942,4.4
11943,4.4
11944,4.4
11945,4.4
11946,4.4
11947,4.4
11948,4.4
11949,4.4
11950,4.4
11951,4.4
11952,4.4
11953,4.4
11954,4.4
11955,4.3
11956,4.3
11957,4.3
11958,4.3
11959,4.3
11960,4.3
11961,4.3
11962,4.3
11963,4.3
11964,4.3
11965,4.3
11966,4.3
11967,4.3
11968,4.3
11969,4.3
11970,4.3
11971,4.3
11972,4.3
11973,4.3
11974,4.3
11975,4.3
11976,4.3
11977,4.3
11978,4.3
11979,4.3
11980,4.3
11981,4.3
11982,4.3
11983,4.3
11984,4.3
11985,4.3
11986,4.3
11987,4.3
11988,4.3
11989,4.3
11990,4.3
11991,4.3
11992,4.3
11993,4.3
11994,4.3
11995,4.3
11996,4.3
11997,4.3
11998,4.3
11999,4.3
12000,4.3
12001,4.3
12002,4.3
12003,4.3
12004,4.3
12005,4.3
12006,4.3
12007,4.3
12008,4.3
12009,4.3
12010,4.3
12011,4.3
12012,4.3
12013,4.3
12014,4.3
12015,4.3
12016,4.3
12017,4.3
12018,4.3
12019,4.3
12020,4.3
12021,4.3
12022,4.3
12023,4.3
12024,4.3
12025,4.3
12026,4.3
12027,4.3
12028,4.3
12029,4.3
12030,4.3
12031,4.3
12032,4.3
12033,4.3
12034,4.3
12035,4.3
12036,4.3
12037,4.3
12038,4.3
12039,4.3
12040,4.3
12041,4.3
12042,4.3
12043,4.3
12044,4.3
12045,4.3
12046,4.3
12047,4.3
12048,4.3
12049,4.3
12050,4.3
12051,4.3
12052,4.3
12053,4.3
12054,4.3
12055,4.3
12056,4.3
12057,4.3
12058,4.3
12059,4.3
12060,4.3
12061,4.3
12062,4.3
12063,4.3
12064,4.3
12065,4.3
12066,4.3
12067,4.3
12068,4.3
12069,4.3
12070,4.3
12071,4.3
12072,4.3
12073,4.3
12074,4.3
12075,4.3
12076,4.3
12077,4.3
12078,4.3
12079,4.3
12080,4.3
12081,4.3
12082,4.3
12083,4.3
12084,4.3
12085,4.3
12086,4.3
12087,4.3
12088,4.3
12089,4.3
12090,4.3
12091,4.3
12092,4.3
12093,4.3
12094,4.3
12095,4.3
12096,4.3
12097,4.3
