source_file,page_num,flags,accepted,reason,original_score,best_score,original_avg_confidence,chosen_avg_confidence,original_char_count,chosen_char_count,candidate_count,elapsed_s
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",267,版面顺序high,True,quality_improved,115.2236,128.0203,0.6181,0.7406,767,699,2,7.705
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",268,版面顺序high,True,quality_improved,116.8816,138.1739,0.7217,0.751,604,987,2,7.024
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",269,版面顺序high,True,quality_improved,119.9623,151.8141,0.675,0.7681,766,1992,2,7.605
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",274,版面顺序high,True,quality_improved,139.9493,153.4067,0.6227,0.7538,1345,1540,2,11.204
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",275,版面顺序high,True,quality_improved,144.6909,163.9455,0.6377,0.8092,1736,1764,2,13.95
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",277,版面顺序high,True,quality_improved,123.4432,170.05,0.4692,0.8397,1631,1692,2,15.153
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",281,版面顺序high,True,quality_improved,120.1476,152.3114,0.5944,0.8439,844,942,2,8.649
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",283,版面顺序high,False,candidate_lost_too_much_text,121.8907,145.9083,0.5129,0.5129,3044,3044,2,10.278
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",284,版面顺序high,True,quality_improved,118.9521,140.216,0.4561,0.6594,1552,1337,2,10.835
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",286,版面顺序high,True,quality_improved,122.6229,152.6724,0.5743,0.7929,1073,1277,2,9.801
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",287,版面顺序high,False,candidate_lost_too_much_text,121.5862,145.0396,0.5213,0.5213,5337,5337,2,10.377
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",288,版面顺序high,True,quality_improved,113.2331,153.5725,0.5202,0.8236,1075,1698,2,8.283
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",289,版面顺序high,True,quality_improved,123.247,151.0019,0.5557,0.7792,1231,1684,2,9.371
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",293,版面顺序high,True,quality_improved,105.1347,132.0001,0.5628,0.6438,877,2233,2,7.449
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",298,版面顺序high,True,quality_improved,110.6652,157.255,0.4995,0.8345,1098,1512,2,9.008
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",312,版面顺序high,True,quality_improved,140.7593,152.7899,0.7803,0.8069,1173,1678,2,9.048
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",314,版面顺序high,True,quality_improved,111.9533,137.7457,0.5535,0.7965,716,715,2,7.399
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",9,版面顺序medium,True,quality_improved,112.581,139.6229,0.6362,0.6892,747,1247,2,10.664
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",13,版面顺序medium,True,quality_improved,113.6193,127.2774,0.4636,0.5957,11470,6888,2,6.957
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",84,版面顺序medium,True,quality_improved,103.4461,150.367,0.4827,0.8475,740,864,2,9.576
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",202,版面顺序medium,True,quality_improved,98.8812,122.1414,0.6998,0.7457,327,648,2,5.273
"燃气轮机与燃气-蒸汽联合循环装置 下 (清华大学热能工程系动力机械与工程研究所，深圳南山热电股份有限公司编著 etc.) (z-library.sk, 1lib.sk, z-lib.sk).pdf",290,版面顺序medium,False,quality_not_improved_enough,144.4961,144.1263,0.7396,0.7396,1976,1976,2,10.422
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",371,平均置信度偏低、版面顺序high,True,quality_improved,68.6671,108.6427,0.3676,0.4412,796,1276,4,23.196
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",8,平均置信度偏低,False,candidate_lost_too_much_text,110.78,138.786,0.4334,0.4334,3634,3634,4,12.638
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",30,平均置信度偏低,False,candidate_lost_too_much_text,101.1675,149.9332,0.3347,0.3347,7016,7016,4,15.898
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",38,平均置信度偏低,False,candidate_lost_too_much_text,93.5785,113.1477,0.2756,0.2756,5245,5245,4,12.106
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",63,平均置信度偏低,False,candidate_lost_too_much_text,103.5732,125.3028,0.3629,0.3629,10336,10336,4,12.692
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",76,平均置信度偏低,False,candidate_lost_too_much_text,93.5259,159.2132,0.2618,0.2618,17605,17605,4,21.013
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",79,平均置信度偏低,False,candidate_lost_too_much_text,110.6028,125.4033,0.4328,0.4328,3223,3223,4,14.152
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",98,平均置信度偏低,True,quality_improved,97.4206,145.4118,0.3059,0.7736,6073,12980,4,15.144
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",112,平均置信度偏低,False,candidate_lost_too_much_text,110.5834,145.5957,0.4206,0.4206,4790,4790,4,19.679
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",178,平均置信度偏低,False,candidate_lost_too_much_text,107.797,124.9261,0.4128,0.4128,10167,10167,4,15.491
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",185,平均置信度偏低,False,candidate_lost_too_much_text,110.5062,176.9082,0.4265,0.4265,11086,11086,4,26.537
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",237,平均置信度偏低,False,candidate_lost_too_much_text,100.3494,130.8877,0.3469,0.3469,5679,5679,4,13.357
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",269,平均置信度偏低,False,candidate_lost_too_much_text,104.7608,146.8908,0.3754,0.3754,9203,9203,4,17.049
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",277,平均置信度偏低,False,candidate_lost_too_much_text,107.7036,134.2949,0.4113,0.4113,5384,5384,4,14.194
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",292,平均置信度偏低,True,quality_improved,96.7843,134.0848,0.2989,0.6663,2377,13695,4,9.966
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",293,平均置信度偏低,False,candidate_lost_too_much_text,91.5723,139.3324,0.2414,0.2414,8875,8875,4,16.136
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",301,平均置信度偏低,True,quality_improved,100.1445,143.6551,0.3272,0.7538,8638,8267,4,11.598
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",322,平均置信度偏低,False,candidate_lost_too_much_text,113.6385,161.3806,0.4489,0.4489,5603,5603,4,19.604
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",415,平均置信度偏低,False,candidate_lost_too_much_text,104.143,156.5713,0.3666,0.3666,10032,10032,4,19.64
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",416,平均置信度偏低,False,candidate_lost_too_much_text,96.9237,155.2855,0.2952,0.2952,11978,11978,4,16.571
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",420,平均置信度偏低,False,candidate_lost_too_much_text,106.4769,141.6351,0.3803,0.3803,4898,4898,4,13.268
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",443,平均置信度偏低,True,quality_improved,89.0712,159.88,0.2209,0.8955,7986,5750,4,15.057
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",453,平均置信度偏低,True,quality_improved,111.7845,156.8565,0.4416,0.8875,3877,11704,4,12.4
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",472,平均置信度偏低,False,candidate_lost_too_much_text,98.8854,154.3828,0.3403,0.3403,19856,19856,4,15.224
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",506,平均置信度偏低,True,quality_improved,113.0397,156.571,0.4459,0.8706,10766,6868,4,17.447
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",512,平均置信度偏低,False,candidate_lost_too_much_text,110.4519,171.5089,0.4269,0.4269,6955,6955,4,23.121
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",24,版面顺序high,True,quality_improved,125.7788,134.271,0.7135,0.7791,750,778,2,6.537
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",26,版面顺序high,True,quality_improved,101.4348,153.4351,0.4504,0.8515,891,18332,2,10.289
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",27,版面顺序high,True,quality_improved,123.7041,140.6665,0.6576,0.8247,780,709,2,7.705
"航空燃气轮机涡轮气体动力学：流动机理及气动设计=TURBINE AERODYNAMICS FOR AERO-ENGINE：FLOW ANALYSIS AND AERODYNAMICS DESIGN (邹正平，王松涛，刘火星，杨策，张... (z-library.sk, 1lib.sk, z-lib.sk).pdf",36,版面顺序high,False,quality_not_improved_enough,144.6178,146.6678,0.8209,0.8209,770,770,2,8.049
