row_index,WGEN.Conver_DC_Volt_negative
7089,-549.96
7090,-550.65
7091,-549.62
7092,-549.28
7093,-549.96
7094,-549.62
7095,-549.28
7096,-549.96
7097,-549.96
7098,-549.62
7099,-549.96
7100,-549.96
7101,-550.65
7102,-550.65
7103,-551.33
7104,-550.65
7105,-549.62
7106,-550.99
7107,-550.65
7108,-549.96
7109,-549.62
7110,-549.96
7111,-550.65
7112,-549.96
7113,-549.96
7114,-549.62
7115,-549.96
7116,-550.65
7117,-550.99
7118,-550.99
7119,-550.99
7120,-551.67
7121,-551.33
7122,-551.67
7123,-552.01
7124,-551.67
7125,-551.67
7126,-551.67
7127,-552.36
7128,-552.01
7129,-550.99
7130,-550.65
7131,-551.67
7132,-550.99
7133,-551.67
7134,-552.36
7135,-552.01
7136,-551.33
7137,-552.01
7138,-551.67
7139,-550.99
7140,-550.99
7141,-551.33
7142,-550.65
7143,-550.99
7144,-550.99
7145,-550.99
7146,-550.99
7147,-550.65
7148,-549.96
7149,-550.65
7150,-550.65
7151,-549.62
7152,-549.96
7153,-549.96
7154,-549.62
7155,-549.96
7156,-549.96
7157,-549.28
7158,-549.96
7159,-550.65
7160,-550.65
7161,-550.65
7162,-549.62
7163,-550.65
7164,-549.62
7165,-549.62
7166,-549.62
7167,-549.28
7168,-548.94
7169,-549.28
7170,-549.62
7171,-549.28
7172,-549.62
7173,-549.28
7174,-549.62
7175,-549.28
7176,-549.96
7177,-550.65
7178,-550.65
7179,-550.99
7180,-551.67
7181,-551.33
7182,-551.67
7183,-552.01
7184,-551.67
7185,-552.01
7186,-552.36
7187,-553.04
7188,-552.36
7189,-553.04
7190,-553.38
7191,-552.36
7192,-552.01
7193,-552.01
7194,-552.36
7195,-552.36
7196,-552.01
7197,-552.01
7198,-552.01
7199,-551.67
7200,-551.33
7201,-551.33
7202,-551.67
7203,-552.36
7204,-551.67
7205,-552.36
7206,-551.67
7207,-552.36
7208,-552.01
7209,-552.36
7210,-552.01
7211,-552.01
7212,-552.36
7213,-552.01
7214,-552.36
7215,-552.36
7216,-552.01
7217,-552.36
7218,-553.04
7219,-552.36
7220,-552.01
7221,-551.67
7222,-551.33
7223,-551.33
7224,-551.67
7225,-551.33
7226,-551.67
7227,-551.33
7228,-551.67
7229,-552.01
7230,-551.33
7231,-552.01
7232,-552.01
7233,-552.01
7234,-552.01
7235,-551.67
7236,-551.67
7237,-550.65
7238,-550.65
7239,-550.99
7240,-549.96
7241,-549.96
7242,-550.65
7243,-550.99
7244,-550.65
7245,-549.96
7246,-550.65
7247,-549.96
7248,-549.62
7249,-549.96
7250,-549.96
7251,-549.62
7252,-549.96
7253,-550.99
7254,-550.99
7255,-551.33
7256,-550.99
7257,-551.33
7258,-550.99
7259,-552.01
7260,-552.01
7261,-551.67
7262,-552.36
7263,-552.36
7264,-551.33
7265,-550.99
7266,-550.65
7267,-550.65
7268,-550.99
7269,-550.65
7270,-550.65
7271,-550.99
7272,-550.99
7273,-551.33
7274,-550.99
7275,-551.67
7276,-551.67
7277,-552.36
7278,-552.01
7279,-552.36
7280,-552.36
7281,-552.36
7282,-552.36
7283,-552.36
7284,-552.36
7285,-551.33
7286,-551.33
7287,-551.67
7288,-551.67
7289,-551.33
7290,-550.99
7291,-552.36
7292,-551.67
7293,-552.01
7294,-551.33
7295,-552.36
7296,-552.36
7297,-551.33
7298,-552.36
7299,-551.33
7300,-551.33
7301,-550.99
7302,-551.67
7303,-551.67
7304,-551.67
7305,-552.36
7306,-552.01
7307,-552.36
7308,-551.67
7309,-551.67
7310,-551.33
7311,-551.33
7312,-551.33
7313,-551.67
7314,-550.65
7315,-550.99
7316,-551.33
7317,-552.01
7318,-551.67
7319,-551.33
7320,-551.67
7321,-551.67
7322,-550.99
7323,-551.33
7324,-550.65
7325,-550.65
7326,-550.99
7327,-551.67
7328,-551.33
7329,-553.04
7330,-554.06
7331,-553.38
7332,-553.38
7333,-553.38
7334,-553.72
7335,-553.38
7336,-553.38
7337,-553.04
7338,-553.04
7339,-553.04
7340,-553.04
7341,-553.38
7342,-553.38
7343,-553.38
7344,-554.06
7345,-553.38
7346,-554.06
7347,-554.06
7348,-553.72
7349,-553.38
7350,-553.38
7351,-553.72
7352,-552.36
7353,-553.72
7354,-553.72
7355,-553.72
7356,-554.06
7357,-554.06
7358,-553.72
7359,-553.72
7360,-553.72
7361,-554.06
7362,-553.72
7363,-553.38
7364,-553.72
7365,-553.72
7366,-553.72
7367,-554.06
7368,-554.41
7369,-554.41
7370,-553.38
7371,-553.38
7372,-553.04
7373,-553.38
7374,-554.06
7375,-554.75
7376,-553.72
7377,-553.72
7378,-553.72
7379,-553.72
7380,-552.36
7381,-553.38
7382,-553.38
7383,-553.72
7384,-554.06
7385,-554.41
7386,-553.72
7387,-555.43
7388,-554.41
7389,-553.04
7390,-553.72
7391,-553.04
7392,-554.06
7393,-553.38
7394,-554.06
7395,-554.41
7396,-553.72
7397,-553.72
7398,-552.36
7399,-553.04
7400,-553.72
7401,-553.04
7402,-554.41
7403,-554.75
7404,-554.75
7405,-555.43
7406,-554.75
7407,-555.43
7408,-555.43
7409,-555.43
7410,-554.41
7411,-554.41
7412,-554.06
7413,-553.72
7414,-554.41
7415,-554.06
7416,-553.38
7417,-553.38
7418,-553.04
7419,-553.38
7420,-553.38
7421,-554.06
7422,-554.41
7423,-554.41
7424,-554.06
7425,-554.06
7426,-553.04
7427,-552.36
7428,-552.36
7429,-551.67
7430,-551.67
7431,-552.01
7432,-552.36
7433,-553.72
7434,-553.72
7435,-553.72
7436,-554.06
7437,-554.41
7438,-553.38
7439,-553.38
7440,-553.38
7441,-553.38
7442,-553.38
7443,-553.38
7444,-553.38
7445,-552.36
7446,-552.36
7447,-553.38
7448,-553.72
7449,-553.04
7450,-552.36
7451,-551.67
7452,-552.36
7453,-553.04
7454,-553.38
7455,-553.38
7456,-554.06
7457,-554.75
7458,-554.75
7459,-554.75
7460,-554.06
7461,-553.72
7462,-554.06
7463,-554.06
7464,-553.04
7465,-553.38
7466,-553.38
7467,-553.04
7468,-553.38
7469,-552.36
7470,-553.38
7471,-553.38
7472,-553.72
7473,-553.04
7474,-553.38
7475,-554.41
7476,-554.41
7477,-555.77
7478,-554.06
7479,-553.72
7480,-553.72
7481,-554.06
7482,-554.06
7483,-554.41
7484,-553.72
7485,-553.38
7486,-553.72
7487,-553.38
7488,-553.72
7489,-553.38
7490,-553.72
7491,-553.38
7492,-554.75
7493,-553.38
7494,-553.38
7495,-553.04
7496,-553.72
7497,-553.38
7498,-552.01
7499,-553.04
7500,-553.04
7501,-553.04
7502,-552.36
7503,-552.36
7504,-553.04
7505,-553.72
7506,-552.36
7507,-553.04
7508,-552.01
7509,-551.67
7510,-553.04
7511,-553.04
7512,-552.36
7513,-551.67
7514,-551.33
7515,-552.01
7516,-551.67
7517,-551.67
7518,-551.67
7519,-551.67
7520,-550.99
7521,-553.38
7522,-552.36
7523,-552.01
7524,-551.67
7525,-553.04
7526,-552.36
7527,-551.33
7528,-552.36
7529,-553.04
7530,-554.06
7531,-553.72
7532,-552.36
7533,-553.04
7534,-553.38
7535,-552.36
7536,-553.04
7537,-552.36
7538,-553.04
7539,-553.04
7540,-553.04
7541,-553.72
7542,-553.04
7543,-552.36
7544,-552.36
7545,-552.36
7546,-553.04
7547,-553.38
7548,-552.36
7549,-552.01
7550,-552.36
7551,-551.67
7552,-552.01
7553,-552.01
7554,-552.01
7555,-552.01
7556,-553.04
7557,-553.04
7558,-553.38
7559,-553.72
7560,-553.38
7561,-554.06
7562,-553.04
7563,-553.38
7564,-554.41
7565,-554.75
7566,-555.77
7567,-554.41
7568,-554.75
7569,-553.72
7570,-553.72
7571,-553.72
7572,-553.38
7573,-554.06
7574,-553.38
7575,-553.72
7576,-553.72
7577,-554.41
7578,-553.72
7579,-553.38
7580,-554.06
7581,-553.72
7582,-553.72
7583,-553.38
7584,-553.38
7585,-553.04
7586,-553.04
7587,-553.04
7588,-552.36
7589,-552.36
7590,-553.04
7591,-553.72
7592,-553.04
7593,-553.38
7594,-553.04
7595,-553.38
7596,-553.04
7597,-552.36
7598,-553.38
7599,-554.06
7600,-554.06
7601,-553.38
7602,-553.38
7603,-554.06
7604,-553.38
7605,-554.06
7606,-553.38
7607,-553.72
7608,-554.06
7609,-554.06
7610,-554.06
7611,-553.72
7612,-553.38
7613,-553.38
7614,-553.04
7615,-553.38
7616,-553.72
7617,-553.72
7618,-553.72
7619,-553.72
7620,-553.72
7621,-554.41
7622,-554.06
7623,-554.41
7624,-554.06
7625,-554.06
7626,-554.06
7627,-554.06
7628,-554.41
7629,-554.41
7630,-553.38
7631,-553.38
7632,-554.41
7633,-553.04
7634,-553.04
7635,-553.04
7636,-552.36
7637,-553.72
7638,-554.06
7639,-553.38
7640,-554.06
7641,-554.75
7642,-554.75
7643,-554.06
7644,-554.75
7645,-555.43
7646,-555.77
7647,-554.06
7648,-555.43
7649,-554.75
7650,-554.75
7651,-554.75
7652,-554.41
7653,-554.06
7654,-555.43
7655,-555.77
7656,-554.41
7657,-554.75
7658,-555.77
7659,-555.77
7660,-555.43
7661,-555.43
7662,-554.41
7663,-554.75
7664,-554.41
7665,-554.41
7666,-554.06
7667,-554.41
7668,-554.41
7669,-554.41
7670,-553.72
7671,-553.72
7672,-553.04
7673,-553.72
7674,-553.38
7675,-553.38
7676,-552.36
7677,-553.38
7678,-554.06
7679,-554.75
7680,-554.41
7681,-554.75
7682,-554.06
7683,-554.06
7684,-554.06
7685,-553.04
7686,-553.72
7687,-553.04
7688,-553.04
7689,-552.36
7690,-551.67
7691,-553.04
7692,-553.04
7693,-553.38
7694,-553.38
7695,-553.04
7696,-553.72
7697,-553.72
7698,-553.38
7699,-553.72
7700,-553.38
7701,-553.38
7702,-553.04
7703,-552.36
7704,-551.67
7705,-551.67
7706,-551.33
7707,-551.33
7708,-553.38
7709,-552.36
7710,-552.36
7711,-552.36
7712,-552.01
7713,-552.36
7714,-552.01
7715,-552.01
7716,-551.67
7717,-552.01
7718,-552.36
7719,-552.01
7720,-551.67
7721,-553.04
7722,-553.04
7723,-553.38
7724,-553.38
7725,-552.36
7726,-553.38
7727,-553.38
7728,-552.01
7729,-552.01
7730,-550.99
7731,-551.33
7732,-552.01
7733,-550.99
7734,-550.99
7735,-550.65
7736,-550.65
7737,-550.65
7738,-551.67
7739,-551.33
7740,-550.99
7741,-551.67
7742,-552.01
7743,-552.01
7744,-551.67
7745,-550.99
7746,-551.33
7747,-551.67
7748,-551.67
7749,-551.33
7750,-550.99
7751,-551.33
7752,-551.33
7753,-550.99
7754,-551.67
7755,-550.99
7756,-551.33
7757,-550.99
7758,-551.33
7759,-550.65
7760,-551.67
7761,-551.67
7762,-552.01
7763,-552.01
7764,-553.38
7765,-552.01
7766,-552.36
7767,-551.67
7768,-552.01
7769,-552.36
7770,-552.01
7771,-552.01
7772,-552.36
7773,-552.36
7774,-551.67
7775,-551.33
7776,-551.33
7777,-550.99
7778,-551.67
7779,-551.33
7780,-553.04
7781,-552.36
7782,-551.67
7783,-551.67
7784,-552.36
7785,-552.01
7786,-551.67
7787,-552.36
7788,-552.36
7789,-553.38
7790,-552.36
7791,-552.36
7792,-553.04
7793,-552.36
7794,-552.36
7795,-551.33
7796,-551.67
7797,-551.67
7798,-553.04
7799,-552.01
7800,-552.36
7801,-553.38
7802,-553.72
7803,-553.72
7804,-554.06
7805,-553.72
7806,-553.72
7807,-553.72
7808,-553.72
7809,-553.04
7810,-554.06
7811,-553.38
7812,-552.36
7813,-552.36
7814,-552.01
7815,-552.01
7816,-552.01
7817,-552.01
7818,-551.67
7819,-552.01
7820,-553.04
7821,-553.38
7822,-553.04
7823,-553.38
7824,-553.72
7825,-554.06
7826,-553.38
7827,-553.72
7828,-553.04
7829,-553.38
7830,-553.38
7831,-553.38
7832,-553.38
7833,-553.04
7834,-553.38
7835,-553.38
7836,-553.38
7837,-553.72
7838,-553.72
7839,-553.72
7840,-553.38
7841,-553.38
7842,-553.38
7843,-552.36
7844,-553.38
7845,-553.04
7846,-552.36
7847,-553.04
7848,-552.36
7849,-552.36
7850,-551.33
7851,-550.99
7852,-551.33
7853,-551.33
7854,-550.99
7855,-552.01
7856,-552.36
7857,-551.67
7858,-551.33
7859,-552.01
7860,-552.36
7861,-553.72
7862,-553.04
7863,-553.38
7864,-553.38
7865,-553.38
7866,-554.06
7867,-555.43
7868,-555.43
7869,-554.75
7870,-555.77
7871,-554.75
7872,-555.77
7873,-554.75
7874,-554.41
7875,-555.43
7876,-554.75
7877,-555.77
7878,-556.46
7879,-556.46
7880,-556.12
7881,-556.8
7882,-556.8
7883,-556.46
7884,-556.12
7885,-556.46
7886,-556.12
7887,-557.14
7888,-558.17
7889,-557.14
7890,-558.51
7891,-560.22
7892,-565.34
7893,-564.32
7894,-563.64
7895,-563.29
7896,-562.95
7897,-563.29
7898,-563.64
7899,-561.93
7900,-563.64
7901,-562.95
7902,-562.61
7903,-561.24
7904,-559.53
7905,-558.51
7906,-558.85
7907,-558.51
7908,-565.34
7909,-560.56
7910,-564.32
7911,-564.32
7912,-562.61
7913,-563.29
7914,-562.95
7915,-564.32
7916,-560.22
7917,-559.19
7918,-558.17
7919,-558.51
7920,-558.17
7921,-557.82
7922,-557.14
7923,-557.82
7924,-557.82
7925,-556.46
7926,-556.8
7927,-556.46
7928,-555.77
7929,-556.12
7930,-555.43
7931,-555.77
7932,-556.12
7933,-555.77
7934,-554.75
7935,-554.06
7936,-553.38
7937,-553.72
7938,-554.41
7939,-554.06
7940,-555.43
7941,-554.75
7942,-554.75
7943,-553.72
7944,-553.72
7945,-553.04
7946,-552.01
7947,-551.67
7948,-550.99
7949,-550.99
7950,-550.99
7951,-551.33
7952,-551.33
7953,-551.33
7954,-551.33
7955,-550.99
7956,-551.33
7957,-551.67
7958,-550.99
7959,-550.99
7960,-551.33
7961,-550.65
7962,-551.33
7963,-550.99
7964,-550.99
7965,-551.67
7966,-551.67
7967,-552.36
7968,-553.04
7969,-553.04
7970,-553.04
7971,-551.67
7972,-552.36
7973,-552.01
7974,-552.36
7975,-554.06
7976,-553.72
7977,-554.06
7978,-554.41
7979,-554.75
7980,-554.41
7981,-554.06
7982,-554.75
7983,-553.72
7984,-554.06
7985,-554.41
7986,-553.38
7987,-553.72
7988,-553.72
7989,-553.72
7990,-552.36
7991,-553.04
7992,-553.04
7993,-553.38
7994,-553.72
7995,-553.72
7996,-553.72
7997,-553.04
7998,-552.36
7999,-553.38
8000,-553.72
8001,-553.38
8002,-554.75
8003,-554.41
8004,-554.75
8005,-554.75
8006,-554.41
8007,-554.41
8008,-553.72
8009,-552.36
8010,-553.04
8011,-552.36
8012,-552.36
8013,-552.01
8014,-552.36
8015,-552.01
8016,-552.36
8017,-551.67
8018,-551.67
8019,-550.65
8020,-550.65
8021,-552.01
8022,-552.01
8023,-552.36
8024,-553.04
8025,-552.36
8026,-552.01
8027,-553.38
8028,-553.72
8029,-553.38
8030,-553.04
8031,-553.38
8032,-553.38
8033,-552.36
8034,-552.36
8035,-552.36
8036,-553.04
8037,-552.01
8038,-553.04
8039,-551.67
8040,-552.36
8041,-552.01
8042,-552.01
8043,-552.01
8044,-551.33
8045,-551.67
8046,-550.99
8047,-550.99
8048,-551.33
8049,-551.33
8050,-550.99
8051,-551.33
8052,-552.36
8053,-552.01
8054,-552.36
8055,-553.04
8056,-552.01
8057,-552.36
8058,-553.04
8059,-553.04
8060,-552.36
8061,-553.04
8062,-552.36
8063,-553.04
8064,-553.04
8065,-553.38
8066,-553.04
8067,-552.36
8068,-552.36
8069,-552.36
8070,-553.04
8071,-551.33
8072,-551.33
8073,-551.67
8074,-551.33
8075,-552.01
8076,-552.36
8077,-552.36
8078,-553.38
8079,-553.72
8080,-553.38
8081,-552.36
8082,-552.36
8083,-553.38
8084,-553.38
8085,-553.38
8086,-553.72
8087,-552.36
8088,-553.04
8089,-553.04
8090,-553.38
8091,-552.01
8092,-551.33
8093,-551.33
8094,-551.33
8095,-551.33
8096,-552.01
8097,-552.36
8098,-552.36
8099,-552.36
8100,-553.38
8101,-552.36
8102,-552.36
8103,-552.01
8104,-552.36
8105,-552.01
8106,-552.01
8107,-552.01
8108,-552.01
8109,-551.67
8110,-551.67
8111,-551.67
8112,-551.33
8113,-551.33
8114,-551.33
8115,-550.99
8116,-550.99
8117,-550.99
8118,-550.99
8119,-549.96
8120,-551.33
8121,-551.33
8122,-551.67
8123,-551.33
8124,-549.96
8125,-550.99
8126,-549.96
8127,-550.99
8128,-551.33
8129,-550.65
8130,-550.65
8131,-550.99
8132,-550.65
8133,-551.33
8134,-550.99
8135,-550.65
8136,-550.65
8137,-550.65
8138,-549.96
8139,-549.96
8140,-549.96
8141,-551.33
8142,-552.01
8143,-552.01
8144,-552.01
8145,-553.04
8146,-553.04
8147,-552.36
8148,-553.04
8149,-553.04
8150,-551.67
8151,-552.01
8152,-551.33
8153,-550.99
8154,-551.33
8155,-553.38
8156,-553.38
8157,-552.36
8158,-551.67
8159,-550.99
8160,-550.99
8161,-549.96
8162,-550.65
8163,-550.65
8164,-550.99
8165,-551.67
8166,-552.01
8167,-551.33
8168,-553.38
8169,-552.36
8170,-553.38
8171,-553.04
8172,-552.01
8173,-552.36
8174,-553.38
8175,-553.04
8176,-553.72
8177,-553.72
8178,-553.72
8179,-554.06
8180,-553.72
8181,-553.72
8182,-553.72
8183,-553.04
8184,-553.72
8185,-552.36
8186,-552.36
8187,-553.04
8188,-552.36
8189,-552.36
8190,-553.04
8191,-553.04
8192,-553.04
8193,-552.36
8194,-551.33
8195,-552.01
8196,-551.67
8197,-550.65
8198,-550.99
8199,-551.33
8200,-551.33
8201,-551.67
8202,-551.33
8203,-551.67
8204,-551.67
8205,-551.67
8206,-551.67
8207,-551.33
8208,-549.96
8209,-550.99
8210,-550.65
8211,-550.99
8212,-549.96
8213,-550.99
8214,-551.33
8215,-551.33
8216,-552.36
8217,-553.72
8218,-553.38
8219,-553.38
8220,-553.04
8221,-553.38
8222,-553.38
8223,-553.04
8224,-553.38
8225,-554.75
8226,-555.43
8227,-554.06
8228,-554.41
8229,-553.72
8230,-553.38
8231,-553.72
8232,-554.06
8233,-554.75
8234,-554.41
8235,-554.06
8236,-556.12
8237,-555.43
8238,-554.06
8239,-553.72
8240,-553.72
8241,-554.75
8242,-554.06
8243,-554.06
8244,-554.41
8245,-553.72
8246,-553.72
8247,-554.06
8248,-554.06
8249,-554.06
8250,-555.77
8251,-554.41
8252,-555.43
8253,-555.43
8254,-555.77
8255,-554.75
8256,-555.77
8257,-556.12
8258,-556.46
8259,-556.12
8260,-556.12
8261,-556.12
8262,-554.41
8263,-554.75
8264,-554.41
8265,-554.06
8266,-553.38
8267,-553.38
8268,-553.04
8269,-553.04
8270,-553.72
8271,-553.38
8272,-553.04
8273,-553.38
8274,-553.04
8275,-553.38
8276,-553.04
8277,-553.38
8278,-554.06
8279,-553.04
8280,-553.38
8281,-553.38
8282,-553.72
8283,-554.06
8284,-554.06
8285,-553.04
8286,-553.38
8287,-552.01
8288,-552.36
8289,-553.04
8290,-553.72
8291,-553.38
8292,-553.38
8293,-553.38
8294,-552.01
8295,-552.36
8296,-553.04
8297,-551.67
8298,-552.01
8299,-552.36
8300,-551.67
8301,-551.67
8302,-551.33
8303,-550.99
8304,-550.99
8305,-549.96
8306,-549.96
8307,-550.99
8308,-551.33
8309,-551.33
8310,-551.33
8311,-550.99
8312,-553.38
8313,-551.33
8314,-552.36
8315,-553.04
8316,-553.04
8317,-552.36
8318,-551.67
8319,-552.01
8320,-551.67
8321,-551.67
8322,-552.01
8323,-552.01
8324,-551.67
8325,-552.01
8326,-552.01
8327,-552.01
8328,-552.01
8329,-551.33
8330,-551.67
8331,-551.33
8332,-550.65
8333,-550.65
8334,-549.96
8335,-549.62
8336,-549.28
8337,-549.28
8338,-549.28
8339,-549.62
8340,-549.96
8341,-549.28
8342,-549.96
8343,-549.96
8344,-549.28
8345,-548.6
8346,-549.28
8347,-549.28
8348,-548.94
8349,-548.94
8350,-549.28
8351,-549.62
8352,-549.28
8353,-549.62
8354,-549.62
8355,-549.62
8356,-549.62
8357,-549.62
8358,-549.96
8359,-550.99
8360,-551.67
8361,-551.67
8362,-551.67
8363,-551.67
8364,-552.01
8365,-552.36
8366,-552.36
8367,-551.33
8368,-551.67
8369,-551.33
8370,-551.67
8371,-550.65
8372,-551.67
8373,-550.99
8374,-550.65
8375,-549.96
8376,-550.65
8377,-549.96
8378,-550.65
8379,-550.65
8380,-550.65
8381,-550.65
8382,-549.96
8383,-550.65
8384,-550.65
8385,-550.65
8386,-550.65
8387,-550.65
8388,-549.96
8389,-549.62
8390,-549.96
8391,-549.96
8392,-550.99
8393,-550.65
8394,-549.96
8395,-549.96
8396,-549.62
8397,-549.96
8398,-549.96
8399,-549.62
8400,-549.62
8401,-549.28
8402,-549.28
8403,-549.62
8404,-550.65
8405,-550.65
8406,-550.65
8407,-550.99
8408,-550.99
8409,-549.62
8410,-548.94
8411,-549.62
8412,-549.96
8413,-549.96
8414,-550.65
8415,-550.99
8416,-551.67
8417,-551.33
8418,-552.36
8419,-552.36
8420,-551.67
8421,-553.38
8422,-553.38
8423,-553.38
8424,-552.36
8425,-552.36
8426,-552.01
8427,-552.01
8428,-551.67
8429,-551.33
8430,-552.01
8431,-553.04
8432,-552.01
8433,-551.67
8434,-550.99
8435,-551.67
8436,-551.67
8437,-551.33
8438,-551.33
8439,-550.99
8440,-550.99
8441,-551.33
8442,-550.65
8443,-551.33
8444,-550.65
8445,-550.99
8446,-551.33
8447,-550.99
8448,-551.67
8449,-551.67
8450,-550.99
8451,-550.65
8452,-550.65
8453,-550.99
8454,-550.65
8455,-549.62
8456,-549.96
8457,-551.33
8458,-550.99
8459,-550.65
8460,-551.33
8461,-550.99
8462,-551.33
8463,-551.33
8464,-552.01
8465,-550.99
8466,-551.33
8467,-552.01
8468,-552.36
8469,-552.01
8470,-553.04
8471,-553.04
8472,-553.04
8473,-552.36
8474,-552.36
8475,-552.01
8476,-551.67
8477,-551.67
8478,-551.67
8479,-552.01
8480,-552.01
8481,-552.36
8482,-553.04
8483,-553.38
8484,-552.36
8485,-553.38
8486,-553.72
8487,-552.36
8488,-552.36
8489,-551.67
8490,-551.67
8491,-551.33
8492,-551.33
8493,-551.33
8494,-551.33
8495,-550.99
8496,-550.99
8497,-550.65
8498,-549.96
8499,-550.65
8500,-550.65
8501,-550.99
8502,-550.65
8503,-550.65
8504,-550.65
8505,-550.99
8506,-550.99
8507,-550.65
8508,-550.65
8509,-549.62
8510,-550.99
8511,-550.65
8512,-549.96
8513,-549.62
8514,-549.28
8515,-549.28
8516,-549.62
8517,-549.96
8518,-550.65
8519,-550.65
8520,-550.65
8521,-551.33
8522,-550.99
8523,-551.67
8524,-551.33
8525,-552.36
8526,-551.67
8527,-551.67
8528,-552.36
8529,-551.67
8530,-552.01
8531,-552.36
8532,-553.04
8533,-554.06
8534,-553.72
8535,-553.72
8536,-553.38
8537,-553.72
8538,-553.04
8539,-553.04
8540,-553.38
8541,-553.38
8542,-553.72
8543,-553.72
8544,-553.04
8545,-553.72
8546,-554.41
8547,-556.12
8548,-555.77
8549,-555.43
8550,-555.43
8551,-555.77
8552,-554.75
8553,-554.75
8554,-555.77
8555,-555.77
8556,-556.46
8557,-556.46
8558,-556.12
8559,-558.51
8560,-556.8
8561,-556.12
8562,-557.82
8563,-556.8
8564,-557.14
8565,-556.8
8566,-557.82
8567,-556.8
8568,-556.46
8569,-557.14
8570,-556.46
8571,-556.46
8572,-556.46
8573,-557.14
8574,-556.12
8575,-556.46
8576,-556.12
8577,-556.8
8578,-556.46
8579,-555.77
8580,-555.43
8581,-555.77
8582,-555.77
8583,-555.77
8584,-555.43
8585,-556.12
8586,-555.43
8587,-554.75
8588,-554.41
8589,-555.77
8590,-554.75
8591,-555.77
8592,-555.43
8593,-555.77
8594,-554.75
8595,-555.43
8596,-554.75
8597,-554.75
8598,-555.43
8599,-556.12
8600,-556.46
8601,-556.12
8602,-556.8
8603,-556.46
8604,-557.14
8605,-556.8
8606,-557.14
8607,-556.46
8608,-555.77
8609,-555.77
8610,-556.46
8611,-555.77
8612,-555.43
8613,-555.77
8614,-555.77
8615,-556.12
8616,-556.46
8617,-556.12
8618,-555.43
8619,-555.77
8620,-555.43
8621,-555.43
8622,-556.8
8623,-556.46
8624,-556.46
8625,-556.46
8626,-555.77
8627,-555.77
8628,-554.06
8629,-553.72
8630,-553.72
8631,-553.04
8632,-553.38
8633,-553.38
8634,-554.75
8635,-556.46
8636,-555.77
8637,-556.12
8638,-555.77
8639,-555.43
8640,-554.06
8641,-553.38
8642,-554.41
8643,-554.41
8644,-555.43
8645,-556.12
8646,-554.75
8647,-554.75
8648,-554.75
8649,-554.41
8650,-555.43
8651,-554.75
8652,-554.75
8653,-554.41
8654,-554.75
8655,-553.72
8656,-553.72
8657,-552.36
8658,-552.01
8659,-552.36
8660,-552.01
8661,-552.01
8662,-553.04
8663,-553.38
8664,-553.04
8665,-553.38
8666,-553.38
8667,-553.72
8668,-553.38
8669,-553.38
8670,-552.36
8671,-552.36
8672,-552.36
8673,-552.01
8674,-552.01
8675,-553.04
8676,-553.04
8677,-551.67
8678,-552.36
8679,-551.67
8680,-551.67
8681,-551.67
8682,-551.33
8683,-550.99
8684,-550.99
8685,-550.99
8686,-551.67
8687,-550.99
8688,-552.01
8689,-552.36
8690,-553.04
8691,-552.36
8692,-552.01
8693,-552.36
8694,-553.04
8695,-552.01
8696,-552.01
8697,-552.01
8698,-551.67
8699,-552.01
8700,-553.04
8701,-553.04
8702,-553.04
8703,-552.01
8704,-552.36
8705,-553.04
8706,-553.38
8707,-553.38
8708,-553.72
8709,-554.75
8710,-553.72
8711,-553.38
8712,-553.38
8713,-554.41
8714,-554.75
8715,-554.75
8716,-554.41
8717,-553.72
8718,-554.06
8719,-553.04
8720,-553.04
8721,-552.36
8722,-551.33
8723,-552.01
8724,-553.38
8725,-553.38
8726,-555.43
8727,-555.43
8728,-555.43
8729,-555.43
8730,-554.75
8731,-555.77
8732,-556.12
8733,-556.12
8734,-555.43
8735,-554.41
8736,-555.43
8737,-554.41
8738,-554.75
8739,-554.75
8740,-555.43
8741,-554.41
8742,-554.41
8743,-554.41
8744,-554.75
8745,-554.06
8746,-554.06
8747,-553.72
8748,-553.04
8749,-552.01
8750,-552.36
8751,-553.38
8752,-553.04
8753,-553.38
8754,-553.04
8755,-553.04
8756,-552.01
8757,-553.04
8758,-551.67
8759,-553.04
8760,-552.01
8761,-552.01
8762,-553.38
8763,-552.01
8764,-551.67
8765,-553.04
8766,-552.01
8767,-552.01
8768,-552.01
8769,-552.36
8770,-553.72
8771,-552.36
8772,-552.36
8773,-551.67
8774,-552.36
8775,-551.33
8776,-551.67
8777,-551.33
8778,-550.99
8779,-551.67
8780,-552.01
8781,-553.04
8782,-551.33
8783,-553.04
8784,-552.36
8785,-551.33
8786,-551.67
8787,-551.33
8788,-551.33
8789,-551.33
8790,-550.65
8791,-551.33
8792,-551.67
8793,-552.01
8794,-553.04
8795,-552.36
8796,-552.36
8797,-551.67
8798,-550.99
8799,-551.33
8800,-551.67
8801,-551.67
8802,-552.36
8803,-553.38
8804,-554.06
8805,-554.41
8806,-554.06
8807,-553.72
8808,-553.38
8809,-553.04
8810,-553.72
8811,-554.06
8812,-554.06
8813,-553.72
8814,-553.72
8815,-554.41
8816,-553.38
8817,-552.36
8818,-552.36
8819,-552.01
8820,-552.36
8821,-552.36
8822,-552.36
8823,-553.38
8824,-553.38
8825,-554.06
8826,-553.38
8827,-553.72
8828,-553.38
8829,-553.38
8830,-554.06
8831,-554.41
8832,-554.06
8833,-554.06
8834,-553.72
8835,-552.36
