row_index,WGDC.TrfGen.PPV.phsCA.InstCVal.mag.f
10103,373.05
10104,373.05
10105,373.05
10106,373.05
10107,373.05
10108,372.81
10109,373.05
10110,373.3
10111,373.3
10112,373.05
10113,373.3
10114,373.05
10115,373.05
10116,372.81
10117,373.05
10118,373.05
10119,373.54
10120,373.05
10121,373.05
10122,373.3
10123,373.54
10124,373.54
10125,373.54
10126,373.54
10127,372.81
10128,373.05
10129,373.05
10130,373.05
10131,373.05
10132,373.3
10133,373.05
10134,373.54
10135,373.05
10136,373.05
10137,373.05
10138,372.81
10139,373.05
10140,373.3
10141,373.3
10142,373.05
10143,373.54
10144,373.3
10145,373.05
10146,373.54
10147,373.3
10148,373.05
10149,373.3
10150,373.05
10151,373.05
10152,373.3
10153,373.05
10154,373.3
10155,373.05
10156,373.05
10157,373.54
10158,373.3
10159,374.03
10160,373.3
10161,373.05
10162,373.05
10163,373.54
10164,373.54
10165,373.3
10166,373.54
10167,373.54
10168,373.54
10169,373.54
10170,373.3
10171,374.03
10172,372.81
10173,373.54
10174,373.3
10175,373.54
10176,373.54
10177,373.05
10178,373.54
10179,374.03
10180,374.03
10181,373.54
10182,373.54
10183,374.03
10184,373.05
10185,373.3
10186,374.03
10187,373.54
10188,373.54
10189,373.3
10190,373.3
10191,371.59
10192,371.83
10193,371.34
10194,371.59
10195,371.34
10196,371.59
10197,371.59
10198,371.34
10199,371.34
10200,371.1
10201,371.34
10202,371.34
10203,371.34
10204,371.1
10205,371.34
10206,371.34
10207,371.1
10208,371.1
10209,371.59
10210,371.1
10211,371.34
10212,371.34
10213,371.59
10214,371.83
10215,371.59
10216,368.9
10217,369.15
10218,368.66
10219,368.66
10220,368.66
10221,367.93
10222,368.66
10223,368.66
10224,368.66
10225,370.61
10226,370.37
10227,370.37
10228,370.37
10229,370.61
10230,370.61
10231,370.61
10232,370.61
10233,369.88
10234,370.37
10235,370.61
10236,370.86
10237,370.37
10238,369.88
10239,370.61
10240,370.61
10241,370.86
10242,370.61
10243,370.61
10244,370.61
10245,370.61
10246,370.86
10247,370.86
10248,370.61
10249,370.86
10250,370.61
10251,370.86
10252,370.86
10253,370.86
10254,370.86
10255,370.86
10256,370.86
10257,371.1
10258,370.86
10259,371.34
10260,370.86
10261,371.1
10262,371.1
10263,370.61
10264,370.86
10265,371.1
10266,370.61
10267,371.1
10268,370.86
10269,371.1
10270,370.86
10271,371.1
10272,371.1
10273,370.86
10274,370.86
10275,371.34
10276,371.1
10277,371.1
10278,370.61
10279,371.1
10280,372.81
10281,373.05
10282,372.81
10283,372.81
10284,372.56
10285,373.05
10286,373.05
10287,373.05
10288,373.05
10289,372.81
10290,373.05
10291,373.3
10292,373.05
10293,373.05
10294,372.81
10295,373.05
10296,372.81
10297,373.05
10298,372.56
10299,372.81
10300,372.81
10301,373.05
10302,372.32
10303,372.56
10304,373.05
10305,372.81
10306,372.81
10307,373.05
10308,373.05
10309,373.05
10310,372.81
10311,373.05
10312,373.05
10313,372.56
10314,372.56
10315,373.3
10316,373.05
10317,372.56
10318,372.81
10319,372.56
10320,372.81
10321,373.05
10322,373.3
10323,373.05
10324,372.81
10325,372.56
10326,373.05
10327,373.05
10328,373.05
10329,370.86
10330,370.86
10331,370.86
10332,370.61
10333,370.61
10334,370.37
10335,370.37
10336,370.37
10337,370.86
10338,370.86
10339,369.88
10340,369.88
10341,370.37
10342,372.32
10343,371.83
10344,371.83
10345,372.32
10346,372.56
10347,374.27
10348,374.52
10349,374.76
10350,374.52
10351,374.27
10352,374.27
10353,374.27
10354,374.52
10355,374.52
10356,374.52
10357,374.03
10358,374.03
10359,374.27
10360,374.03
10361,373.54
10362,374.52
10363,374.27
10364,374.03
10365,374.27
10366,374.27
10367,373.54
10368,373.54
10369,373.54
10370,373.3
10371,374.27
10372,373.54
10373,373.3
10374,373.54
10375,374.03
10376,374.27
10377,374.03
10378,374.27
10379,374.27
10380,374.03
10381,374.03
10382,373.54
10383,374.03
10384,374.27
10385,373.54
10386,374.03
10387,373.54
10388,374.03
10389,374.03
10390,373.54
10391,373.54
10392,373.54
10393,374.03
10394,374.03
10395,374.03
10396,374.03
10397,373.54
10398,374.27
10399,374.27
10400,374.52
10401,374.27
10402,374.52
10403,374.27
10404,374.27
10405,374.27
10406,374.03
10407,374.03
10408,374.03
10409,374.03
10410,373.54
10411,374.03
10412,373.3
10413,373.54
10414,374.27
10415,374.03
10416,374.03
10417,373.54
10418,373.54
10419,373.54
10420,373.54
10421,374.27
10422,374.03
10423,374.03
10424,374.03
10425,374.03
10426,374.52
10427,374.27
10428,373.54
10429,374.27
10430,374.03
10431,374.03
10432,374.03
10433,373.3
10434,374.03
10435,374.52
10436,374.27
10437,374.27
10438,374.27
10439,374.27
10440,374.27
10441,373.54
10442,374.52
10443,374.03
10444,374.03
10445,374.03
10446,374.03
10447,374.52
10448,374.27
10449,374.03
10450,374.52
10451,374.27
10452,374.03
10453,374.03
10454,374.27
10455,374.03
10456,374.03
10457,374.27
10458,374.52
10459,374.27
10460,373.54
10461,374.03
10462,374.27
10463,374.27
10464,371.34
10465,371.1
10466,371.1
10467,370.86
10468,371.1
10469,370.86
10470,371.34
10471,371.1
10472,371.1
10473,371.1
10474,370.86
10475,370.86
10476,370.86
10477,370.86
10478,370.86
10479,370.86
10480,370.61
10481,371.34
10482,371.1
10483,371.34
10484,370.86
10485,371.1
10486,371.1
10487,370.86
10488,371.1
10489,373.54
10490,373.05
10491,373.05
10492,372.81
10493,373.54
10494,373.3
10495,373.54
10496,374.03
10497,374.03
10498,374.03
10499,374.03
10500,374.03
10501,373.3
10502,371.83
10503,371.34
10504,371.34
10505,371.1
10506,371.1
10507,371.1
10508,371.1
10509,371.34
10510,371.1
10511,371.1
10512,371.34
10513,371.34
10514,371.34
10515,373.54
10516,373.3
10517,373.54
10518,373.54
10519,373.3
10520,373.05
10521,373.54
10522,373.3
10523,373.3
10524,373.05
10525,373.05
10526,372.81
10527,373.05
10528,373.54
10529,374.03
10530,374.03
10531,374.03
10532,373.54
10533,374.03
10534,373.54
10535,374.03
10536,373.3
10537,373.54
10538,373.54
10539,373.54
10540,373.3
10541,373.54
10542,373.54
10543,373.54
10544,373.54
10545,373.3
10546,373.54
10547,373.3
10548,373.3
10549,373.05
10550,373.54
10551,373.3
10552,373.3
10553,373.3
10554,373.05
10555,373.05
10556,373.3
10557,373.54
10558,373.3
10559,373.05
10560,373.05
10561,372.81
10562,373.05
10563,373.3
10564,373.3
10565,373.3
10566,373.05
10567,373.05
10568,373.3
10569,373.05
10570,373.05
10571,372.81
10572,373.05
10573,373.05
10574,373.05
10575,373.3
10576,373.3
10577,373.05
10578,373.05
10579,373.3
10580,373.3
10581,373.05
10582,372.81
10583,373.05
10584,372.81
10585,372.56
10586,373.05
10587,373.3
10588,373.05
10589,372.56
10590,372.81
10591,373.3
10592,372.81
10593,373.3
10594,373.05
10595,370.61
10596,370.37
10597,369.88
10598,369.88
10599,369.88
10600,369.88
10601,370.37
10602,370.37
10603,370.37
10604,370.37
10605,370.37
10606,369.88
10607,369.88
10608,370.37
10609,369.88
10610,369.88
10611,369.88
10612,370.37
10613,370.61
10614,370.37
10615,370.61
10616,370.61
10617,370.37
10618,369.88
10619,369.88
10620,370.61
10621,370.61
10622,369.88
10623,369.88
10624,369.88
10625,370.37
10626,370.37
10627,370.37
10628,372.32
10629,372.81
10630,372.56
10631,372.56
10632,372.56
10633,372.32
10634,372.32
10635,372.56
10636,372.56
10637,372.32
10638,372.32
10639,372.56
10640,372.32
10641,372.81
10642,373.05
10643,372.56
10644,372.81
10645,372.56
10646,372.81
10647,372.56
10648,372.56
10649,372.56
10650,372.56
10651,372.32
10652,372.32
10653,372.56
10654,372.56
10655,372.56
10656,371.83
10657,371.59
10658,372.32
10659,372.56
10660,372.56
10661,372.56
10662,372.56
10663,372.32
10664,372.32
10665,372.32
10666,372.56
10667,372.56
10668,372.32
10669,372.56
10670,372.81
10671,372.56
10672,372.32
10673,372.81
10674,372.56
10675,372.56
10676,372.81
10677,373.3
10678,372.81
10679,368.66
10680,368.66
10681,368.41
10682,369.15
10683,368.41
10684,368.66
10685,368.9
10686,368.9
10687,367.93
10688,368.9
10689,368.9
10690,368.9
10691,368.41
10692,368.9
10693,368.66
10694,368.41
10695,370.61
10696,370.86
10697,371.1
10698,370.86
10699,368.9
10700,368.66
10701,368.66
10702,368.9
10703,368.41
10704,368.66
10705,368.66
10706,368.41
10707,368.41
10708,368.66
10709,368.66
10710,367.93
10711,368.66
10712,368.66
10713,368.9
10714,367.93
10715,368.41
10716,368.66
10717,368.66
10718,368.66
10719,368.41
10720,368.41
10721,367.93
10722,368.41
10723,368.9
10724,368.41
10725,367.93
10726,368.9
10727,368.9
10728,368.9
10729,368.41
10730,368.41
10731,368.66
10732,368.9
10733,368.9
10734,369.15
10735,368.41
10736,368.66
10737,370.61
10738,370.86
10739,371.34
10740,370.86
10741,371.1
10742,371.1
10743,370.86
10744,370.86
10745,370.86
10746,370.86
10747,370.86
10748,371.1
10749,370.61
10750,371.1
10751,371.1
10752,371.1
10753,370.61
10754,368.66
10755,368.66
10756,368.41
10757,368.41
10758,368.41
10759,368.41
10760,367.93
10761,368.41
10762,368.41
10763,368.41
10764,368.41
10765,368.41
10766,367.93
10767,367.93
10768,367.93
10769,368.41
10770,368.41
10771,368.66
10772,367.93
10773,368.9
10774,368.66
10775,368.66
10776,368.66
10777,368.66
10778,369.15
10779,368.41
10780,368.66
10781,368.41
10782,367.93
10783,368.41
10784,368.41
10785,368.41
10786,368.41
10787,368.66
10788,368.66
10789,368.41
10790,368.66
10791,368.66
10792,368.41
10793,368.9
10794,367.93
10795,367.93
10796,368.41
10797,367.93
10798,368.41
10799,367.93
10800,371.83
10801,373.05
10802,373.3
10803,373.3
10804,373.54
10805,373.54
10806,374.03
10807,373.05
10808,373.3
10809,373.3
10810,373.05
10811,373.54
10812,374.03
10813,374.03
10814,373.3
10815,374.03
10816,373.3
10817,373.05
10818,373.3
10819,373.3
10820,373.54
10821,374.03
10822,373.3
10823,373.3
10824,373.3
10825,373.54
10826,373.54
10827,373.3
10828,373.3
10829,373.54
10830,373.3
10831,373.3
10832,373.54
10833,374.03
10834,374.03
10835,374.03
10836,374.03
10837,374.27
10838,373.54
10839,374.03
10840,373.54
10841,373.54
10842,373.54
10843,373.54
10844,373.3
10845,373.3
10846,374.27
10847,374.03
10848,374.03
10849,373.3
10850,373.54
10851,373.54
10852,373.54
10853,373.54
10854,374.03
10855,374.03
10856,373.3
10857,373.3
10858,374.03
10859,374.03
10860,374.03
10861,373.54
10862,373.54
10863,374.03
10864,374.27
10865,374.27
10866,374.03
10867,374.03
10868,373.54
10869,374.03
10870,374.03
10871,374.03
10872,374.03
10873,374.03
10874,373.54
10875,374.03
10876,374.03
10877,373.54
10878,374.03
10879,373.54
10880,374.03
10881,373.54
10882,374.03
10883,373.54
10884,373.54
10885,373.54
10886,374.27
10887,374.03
10888,373.54
10889,374.03
10890,374.03
10891,374.03
10892,373.54
10893,373.54
10894,374.03
10895,373.3
10896,373.54
10897,374.27
10898,374.03
10899,374.03
10900,374.03
10901,374.03
10902,374.03
10903,373.3
10904,374.03
10905,374.27
10906,374.03
10907,374.03
10908,373.54
10909,374.03
10910,373.54
10911,374.27
10912,374.03
10913,374.03
10914,374.03
10915,374.03
10916,373.54
10917,374.27
10918,373.54
10919,374.03
10920,374.03
10921,374.03
10922,374.03
10923,374.03
10924,373.54
10925,374.03
10926,373.54
10927,374.03
10928,374.03
10929,374.27
10930,374.03
10931,374.27
10932,374.27
10933,374.27
10934,373.54
10935,374.03
10936,374.27
10937,374.27
10938,374.03
10939,374.03
10940,373.54
10941,373.54
10942,374.03
10943,374.03
10944,374.27
10945,374.03
10946,374.03
10947,374.03
10948,374.03
10949,374.03
10950,374.27
10951,374.03
10952,374.03
10953,374.03
10954,374.03
10955,374.52
10956,373.54
10957,374.03
10958,374.03
10959,374.03
10960,374.03
10961,374.03
10962,374.27
10963,374.03
10964,374.52
10965,374.03
10966,374.27
10967,374.27
10968,374.27
10969,374.27
10970,374.03
10971,374.03
10972,373.54
10973,373.54
10974,373.3
10975,373.3
10976,373.05
10977,373.54
10978,373.05
10979,372.81
10980,373.05
10981,373.3
10982,373.05
10983,373.3
10984,373.05
10985,372.81
10986,373.05
10987,373.05
10988,373.3
10989,373.3
10990,373.05
10991,373.3
10992,374.03
10993,373.05
10994,372.56
10995,372.81
10996,372.81
10997,373.3
10998,372.81
10999,372.81
11000,372.32
11001,372.81
11002,372.56
11003,372.56
11004,372.81
11005,373.05
11006,372.81
11007,372.81
11008,372.81
11009,372.56
11010,372.56
11011,372.56
11012,373.05
11013,373.05
11014,373.05
11015,370.86
11016,370.37
11017,370.61
11018,370.37
11019,369.88
11020,370.37
11021,369.88
11022,369.64
11023,370.61
11024,370.37
11025,370.37
11026,370.61
11027,370.37
11028,370.61
11029,370.61
11030,370.61
11031,371.1
11032,370.86
11033,370.61
11034,370.37
11035,370.61
11036,370.86
11037,370.37
11038,370.37
11039,369.88
11040,370.37
11041,369.88
11042,369.88
11043,370.61
11044,369.88
11045,370.37
11046,370.61
11047,370.37
11048,370.61
11049,370.61
11050,370.61
11051,369.88
11052,372.81
11053,372.81
11054,373.05
11055,373.3
11056,372.81
11057,372.32
11058,372.81
11059,373.3
11060,373.05
11061,372.81
11062,373.05
11063,373.05
11064,373.05
11065,373.3
11066,373.05
11067,373.05
11068,373.54
11069,373.05
11070,373.05
11071,373.05
11072,373.05
11073,373.05
11074,373.05
11075,373.05
11076,372.81
11077,372.81
11078,372.81
11079,372.81
11080,372.56
11081,373.05
11082,373.05
11083,372.81
11084,373.3
11085,373.05
11086,372.81
11087,372.81
11088,372.81
11089,372.81
11090,372.81
11091,372.81
11092,373.05
11093,372.81
11094,373.05
11095,373.05
11096,373.05
11097,372.81
11098,373.3
11099,369.64
11100,369.88
11101,369.64
11102,369.64
11103,369.88
11104,370.37
11105,369.88
11106,369.88
11107,369.64
11108,370.37
11109,369.64
11110,369.15
11111,369.64
11112,369.64
11113,369.64
11114,369.39
11115,369.64
11116,369.64
11117,369.39
11118,369.64
11119,369.64
11120,369.64
11121,369.88
11122,369.64
11123,369.64
11124,369.64
11125,369.88
11126,369.88
11127,369.88
11128,369.64
11129,369.39
11130,369.64
11131,369.64
11132,369.64
11133,369.64
11134,369.39
11135,369.39
11136,372.56
11137,372.81
11138,372.56
11139,373.3
11140,373.3
11141,373.05
11142,373.05
11143,373.05
11144,372.81
11145,373.05
11146,372.56
11147,372.56
11148,372.56
11149,372.56
11150,372.81
11151,373.05
11152,372.56
11153,372.81
11154,372.81
11155,372.81
11156,372.81
11157,372.81
11158,372.56
11159,372.81
11160,372.56
11161,372.32
11162,372.56
11163,372.81
11164,372.56
11165,372.81
11166,372.56
11167,372.81
11168,372.56
11169,372.81
11170,372.81
11171,372.81
11172,372.81
11173,372.32
11174,372.56
11175,372.32
11176,372.32
11177,371.59
11178,371.83
11179,372.32
11180,371.83
11181,372.32
11182,372.56
11183,372.81
11184,372.56
11185,372.81
11186,373.05
11187,373.05
11188,372.81
11189,373.3
11190,372.81
11191,372.81
11192,372.81
11193,371.83
11194,372.32
11195,372.32
11196,372.56
11197,372.56
11198,372.81
11199,372.81
11200,372.81
11201,373.3
11202,373.05
11203,372.56
11204,372.56
11205,372.81
11206,372.32
11207,372.81
11208,373.05
11209,373.05
11210,373.05
11211,373.05
11212,373.05
11213,372.56
11214,373.3
11215,372.81
11216,373.3
11217,373.05
11218,372.81
11219,373.05
11220,373.05
11221,373.05
11222,372.81
11223,373.05
11224,371.59
11225,371.1
11226,371.1
11227,370.86
11228,370.61
11229,370.86
11230,370.86
11231,371.34
11232,371.34
11233,371.59
11234,371.59
11235,371.34
11236,371.34
11237,371.59
11238,372.32
11239,371.83
11240,371.59
11241,371.59
11242,371.59
11243,371.34
11244,371.83
11245,371.83
11246,371.34
11247,371.83
11248,371.34
11249,371.34
11250,371.59
11251,371.59
11252,371.59
11253,371.34
11254,371.83
11255,371.59
11256,371.59
11257,371.83
11258,371.34
11259,371.83
11260,371.59
11261,371.83
11262,372.56
11263,373.54
11264,373.54
11265,373.3
11266,373.05
11267,373.3
11268,373.3
11269,373.3
11270,373.05
11271,373.3
11272,373.3
11273,373.05
11274,373.05
11275,373.05
11276,373.3
11277,373.05
11278,372.81
11279,372.56
11280,373.05
11281,372.81
11282,372.81
11283,373.05
11284,373.05
11285,373.3
11286,373.54
11287,372.81
11288,373.54
11289,373.54
11290,373.3
11291,373.3
11292,373.3
11293,373.3
11294,373.05
11295,373.05
11296,372.81
11297,373.05
11298,373.3
11299,372.81
11300,373.05
11301,372.81
11302,372.81
11303,372.81
11304,372.56
11305,373.05
11306,372.56
11307,372.56
11308,372.81
11309,373.05
11310,372.56
11311,372.81
11312,372.81
11313,373.05
11314,373.05
11315,373.05
11316,373.05
11317,372.81
11318,373.05
11319,373.05
11320,372.81
11321,372.56
11322,372.81
11323,373.05
11324,372.81
11325,372.56
11326,373.05
11327,372.56
11328,373.05
11329,373.05
11330,373.05
11331,372.81
11332,373.3
11333,373.3
11334,373.05
11335,373.05
11336,372.81
11337,372.81
11338,373.05
11339,373.05
11340,373.3
11341,373.3
11342,373.54
11343,373.54
11344,373.3
11345,373.54
11346,373.3
11347,373.05
11348,373.54
11349,373.54
11350,373.54
11351,373.3
11352,374.03
11353,374.03
11354,374.27
11355,374.27
11356,374.03
11357,374.03
11358,374.27
11359,374.03
11360,374.03
11361,373.54
11362,374.27
11363,373.54
11364,373.3
11365,373.3
11366,373.05
11367,372.81
11368,373.05
11369,373.05
11370,372.81
11371,372.81
11372,372.81
11373,373.05
11374,372.56
11375,372.81
11376,372.81
11377,372.81
11378,373.05
11379,373.54
11380,373.3
11381,373.05
11382,373.05
11383,372.81
11384,373.05
11385,373.05
11386,373.3
11387,373.54
11388,373.54
11389,373.3
11390,373.3
11391,373.54
11392,373.05
11393,373.54
11394,373.3
11395,373.05
11396,373.05
11397,373.05
11398,373.3
11399,373.54
11400,372.81
11401,372.81
11402,372.81
11403,372.81
11404,372.81
11405,372.56
11406,371.83
11407,371.83
11408,372.32
11409,372.56
11410,372.32
11411,372.81
11412,372.56
11413,372.56
11414,372.32
11415,372.56
11416,372.32
11417,372.32
11418,372.81
11419,371.83
11420,372.32
11421,372.56
11422,372.32
11423,372.32
11424,372.32
11425,372.32
11426,371.83
11427,372.56
11428,372.32
11429,371.83
11430,372.32
11431,371.83
11432,371.83
11433,371.83
11434,372.56
11435,372.32
11436,372.32
11437,372.56
11438,372.32
11439,371.83
11440,372.56
11441,372.32
11442,372.32
11443,372.32
11444,371.83
11445,371.59
11446,372.32
11447,371.83
11448,371.83
11449,372.56
11450,371.83
11451,371.83
11452,372.32
11453,372.32
11454,372.32
11455,371.83
11456,372.32
11457,372.56
11458,372.32
11459,372.56
11460,372.32
11461,372.81
11462,372.56
11463,372.32
11464,371.83
11465,372.32
11466,372.56
11467,372.32
11468,372.32
11469,371.83
11470,372.32
11471,371.83
11472,372.56
11473,372.32
11474,372.32
11475,372.32
11476,372.32
11477,372.56
11478,372.32
11479,371.83
11480,371.83
11481,371.83
11482,372.56
11483,371.83
11484,371.83
11485,371.59
11486,371.34
11487,372.56
11488,371.83
11489,371.83
11490,372.32
11491,372.32
11492,371.83
11493,371.83
11494,371.59
11495,371.59
11496,371.34
11497,371.59
11498,371.59
11499,371.59
11500,371.59
11501,371.34
11502,371.59
11503,371.83
11504,371.59
11505,372.32
11506,372.32
11507,372.32
11508,372.32
11509,372.56
11510,372.81
11511,372.32
11512,372.56
11513,372.32
11514,372.56
11515,372.56
11516,372.56
11517,372.32
11518,372.56
11519,372.32
11520,371.83
11521,372.32
11522,371.83
11523,371.83
11524,371.59
11525,371.83
11526,371.83
11527,371.83
11528,371.59
11529,371.59
11530,371.59
11531,371.34
11532,371.34
11533,371.83
11534,371.83
11535,371.59
11536,371.34
11537,371.59
11538,371.59
11539,371.59
11540,371.59
11541,371.83
11542,371.34
11543,371.34
11544,371.83
11545,371.59
11546,371.83
11547,372.32
11548,371.83
11549,372.32
11550,371.83
11551,371.59
11552,371.59
11553,371.34
11554,371.59
11555,371.34
11556,372.32
11557,371.59
11558,371.83
11559,372.32
11560,371.59
11561,371.34
11562,371.34
11563,371.1
11564,371.34
11565,371.34
11566,371.34
11567,371.59
11568,371.59
11569,371.59
11570,371.1
11571,371.59
11572,371.34
11573,371.34
11574,371.83
11575,372.32
11576,371.59
11577,371.83
11578,371.83
11579,372.32
11580,372.32
11581,371.83
11582,371.59
11583,371.59
11584,371.83
11585,371.83
11586,371.59
11587,371.83
11588,371.83
11589,371.59
11590,371.59
11591,371.59
11592,371.1
11593,371.1
11594,371.1
11595,371.34
11596,371.1
11597,371.1
11598,371.34
11599,371.34
11600,371.34
11601,371.34
11602,371.59
11603,371.1
11604,371.1
11605,371.83
11606,371.59
11607,371.59
11608,371.83
11609,371.59
11610,371.59
11611,371.34
11612,371.34
11613,371.1
11614,370.37
11615,370.61
11616,370.61
11617,370.37
11618,370.86
11619,370.61
11620,370.37
11621,370.61
11622,370.61
11623,370.61
11624,370.37
11625,370.61
11626,370.37
11627,369.88
11628,370.61
11629,370.37
11630,369.88
11631,370.37
11632,369.88
11633,370.37
11634,370.37
11635,370.61
11636,370.37
11637,369.64
11638,369.88
11639,369.88
11640,369.64
11641,369.64
11642,369.64
11643,369.15
11644,369.39
11645,369.39
11646,368.9
11647,369.39
11648,369.15
11649,369.39
11650,369.15
11651,368.9
11652,368.66
11653,369.15
11654,368.9
11655,369.39
11656,369.15
11657,368.9
11658,369.15
11659,369.15
11660,369.15
11661,368.9
11662,369.39
11663,369.39
11664,369.15
11665,369.15
11666,369.39
11667,369.39
11668,369.39
11669,369.15
11670,369.15
11671,369.15
11672,369.15
11673,369.15
11674,369.15
11675,368.9
11676,369.15
11677,368.9
11678,368.9
11679,369.15
11680,369.15
11681,369.15
11682,368.9
11683,368.9
11684,369.39
11685,369.15
11686,369.15
11687,369.15
11688,369.39
11689,369.39
11690,369.64
11691,369.64
11692,369.15
11693,369.39
11694,369.15
11695,369.39
11696,369.15
11697,369.64
11698,369.39
11699,369.39
11700,369.39
11701,369.64
11702,369.39
11703,369.39
11704,369.39
11705,369.39
11706,369.39
11707,368.9
11708,369.15
11709,369.15
11710,368.9
11711,368.9
11712,369.15
11713,369.15
11714,368.9
11715,368.9
11716,369.64
11717,369.15
11718,368.9
11719,368.9
11720,369.15
11721,369.15
11722,369.39
11723,369.15
11724,369.15
11725,369.15
11726,368.9
11727,368.9
11728,369.15
11729,369.39
11730,369.15
11731,369.39
11732,369.15
11733,369.39
11734,369.64
11735,369.64
11736,369.39
11737,369.39
11738,369.64
11739,369.15
11740,368.9
11741,369.15
11742,369.15
11743,368.66
11744,369.15
11745,369.15
11746,369.15
11747,368.9
11748,369.15
11749,369.15
11750,369.15
11751,369.39
11752,369.39
11753,368.9
11754,368.9
11755,369.15
11756,369.64
11757,369.15
11758,369.15
11759,368.9
11760,368.9
11761,368.9
11762,369.39
11763,369.15
11764,369.39
11765,369.15
11766,369.64
11767,369.64
11768,369.64
11769,369.64
11770,369.64
11771,369.88
11772,369.88
11773,369.64
11774,369.64
11775,369.88
11776,370.37
11777,369.64
11778,369.88
11779,369.64
11780,369.39
11781,369.64
11782,369.88
11783,369.88
11784,369.88
11785,370.37
11786,370.37
11787,370.61
11788,370.37
11789,370.37
11790,369.88
11791,370.61
11792,370.37
11793,370.37
11794,369.88
11795,369.88
11796,370.86
11797,369.88
11798,370.86
11799,370.37
11800,369.88
11801,369.88
11802,370.37
11803,370.37
11804,370.37
11805,369.88
11806,369.88
11807,369.88
11808,369.88
11809,369.88
11810,369.64
11811,370.37
11812,369.88
11813,369.88
11814,370.61
11815,369.88
11816,370.37
11817,370.37
11818,369.64
11819,369.88
11820,369.88
11821,370.37
11822,370.37
11823,369.88
11824,370.37
11825,369.64
11826,369.88
11827,369.88
11828,370.37
11829,369.88
11830,369.64
11831,369.88
11832,369.88
11833,369.64
11834,369.39
11835,369.88
11836,369.64
11837,369.39
11838,369.15
11839,369.64
11840,369.39
11841,369.64
11842,369.15
11843,369.39
11844,369.64
11845,369.64
11846,369.88
11847,369.88
11848,369.88
11849,370.37
11850,369.64
11851,370.37
11852,370.37
11853,369.88
11854,369.88
11855,370.37
11856,370.61
11857,370.61
11858,369.88
11859,369.39
11860,369.88
11861,369.88
11862,369.88
11863,369.88
11864,370.37
11865,369.64
11866,370.37
11867,369.88
11868,369.88
11869,369.64
11870,369.88
11871,369.39
11872,369.39
11873,369.15
11874,369.88
11875,369.88
11876,369.64
11877,369.64
11878,369.39
11879,369.39
11880,369.64
11881,369.64
11882,369.64
11883,369.64
11884,369.39
11885,369.64
11886,369.64
11887,369.39
11888,369.39
11889,369.64
11890,369.39
11891,369.88
11892,370.37
11893,369.88
11894,369.88
11895,369.64
11896,370.37
11897,369.64
11898,370.37
11899,370.61
11900,370.37
11901,369.88
11902,370.37
11903,369.64
11904,369.64
11905,369.88
11906,369.88
11907,369.39
11908,369.88
11909,369.64
11910,370.37
11911,370.37
11912,370.37
11913,370.37
11914,370.37
11915,370.37
11916,370.37
11917,370.37
11918,370.37
11919,370.61
11920,370.37
11921,370.37
11922,370.37
11923,370.37
11924,370.61
11925,370.37
11926,370.37
11927,370.37
11928,369.88
11929,370.37
11930,369.88
11931,369.64
11932,369.64
11933,370.37
11934,370.37
11935,370.61
11936,369.64
11937,369.88
11938,370.37
11939,369.88
11940,369.88
11941,369.88
11942,369.88
11943,369.88
11944,370.37
11945,369.64
11946,369.64
11947,369.39
11948,369.88
11949,369.64
11950,369.88
11951,369.64
11952,369.88
11953,369.39
11954,369.64
11955,369.64
11956,369.64
11957,369.39
11958,369.39
11959,369.39
11960,369.88
11961,369.64
11962,370.37
11963,369.88
11964,369.64
11965,370.37
11966,369.88
11967,369.64
11968,369.39
11969,369.15
11970,369.39
11971,369.39
11972,369.64
11973,369.39
11974,369.15
11975,369.15
11976,369.39
11977,369.39
11978,369.64
11979,369.15
11980,369.39
11981,369.64
11982,369.39
11983,369.15
11984,369.64
11985,369.39
11986,369.39
11987,369.64
11988,369.88
11989,369.88
11990,369.64
11991,369.88
11992,369.64
11993,370.37
11994,370.37
11995,370.61
11996,369.88
11997,369.88
11998,370.37
11999,370.37
12000,369.88
12001,369.88
12002,369.39
12003,369.39
12004,369.39
12005,369.39
12006,369.88
12007,369.39
12008,369.88
12009,369.64
12010,369.88
12011,369.88
12012,369.64
12013,369.39
12014,369.64
12015,369.64
12016,370.37
12017,369.88
12018,369.64
12019,369.64
12020,369.64
12021,369.64
12022,370.37
12023,369.64
12024,369.88
12025,369.64
12026,369.88
12027,369.39
12028,369.64
12029,369.64
12030,368.9
12031,368.9
12032,369.39
12033,369.64
12034,369.39
12035,369.64
12036,369.39
12037,369.88
12038,369.39
12039,369.39
12040,369.88
12041,369.64
12042,369.64
12043,369.39
12044,369.39
12045,369.39
12046,369.64
12047,369.15
12048,369.88
12049,369.88
12050,369.64
12051,369.64
12052,369.64
12053,369.88
12054,369.88
12055,369.88
12056,369.88
12057,369.88
12058,369.88
12059,370.61
12060,370.37
12061,370.37
12062,369.88
12063,370.37
12064,370.37
12065,370.37
12066,369.64
12067,369.88
12068,369.64
12069,369.64
12070,369.64
12071,369.64
12072,369.64
12073,369.64
12074,369.64
12075,369.64
12076,370.37
12077,369.88
12078,369.15
12079,369.39
12080,369.39
12081,369.88
12082,369.64
12083,369.64
12084,369.88
12085,369.88
12086,369.64
12087,369.64
12088,369.64
12089,369.15
12090,369.15
12091,369.15
12092,369.39
12093,369.39
12094,369.64
12095,370.37
12096,369.64
12097,369.64
