row_index,WNAC.Wdir.InstMag.f_1
8108,179.83
8109,178.51
8110,170.16
8111,162.03
8112,167.3
8113,180.05
8114,188.84
8115,162.25
8116,167.3
8117,180.27
8118,180.49
8119,167.74
8120,169.5
8121,169.5
8122,176.31
8123,165.98
8124,182.24
8125,178.29
8126,172.8
8127,157.41
8128,155.0
8129,170.16
8130,174.99
8131,163.13
8132,156.1
8133,159.39
8134,170.38
8135,160.71
8136,176.75
8137,175.65
8138,187.74
8139,173.67
8140,178.07
8141,157.85
8142,164.01
8143,162.69
8144,158.95
8145,162.47
8146,158.29
8147,160.71
8148,156.54
8149,175.65
8150,165.33
8151,168.62
8152,169.94
8153,190.81
8154,155.44
8155,173.67
8156,174.55
8157,175.65
8158,179.61
8159,186.86
8160,197.19
8161,203.34
8162,192.13
8163,185.1
8164,190.37
8165,188.62
8166,182.02
8167,179.83
8168,178.95
8169,189.5
8170,169.5
8171,175.21
8172,171.04
8173,171.92
8174,171.48
8175,173.67
8176,164.01
8177,172.14
8178,163.57
8179,173.46
8180,173.89
8181,167.52
8182,165.98
8183,179.61
8184,186.86
8185,176.09
8186,173.89
8187,165.98
8188,166.2
8189,169.28
8190,170.38
8191,167.08
8192,169.06
8193,164.45
8194,162.91
8195,189.28
8196,187.3
8197,173.46
8198,180.05
8199,179.61
8200,172.58
8201,193.89
8202,174.55
8203,169.72
8204,179.17
8205,191.91
8206,189.06
8207,195.65
8208,203.12
8209,183.34
8210,198.94
8211,201.58
8212,202.68
8213,191.03
8214,186.64
8215,190.15
8216,196.53
8217,194.33
8218,190.15
8219,195.65
8220,196.75
8221,193.89
8222,191.03
8223,185.32
8224,177.41
8225,177.41
8226,171.48
8227,173.24
8228,171.04
8229,182.46
8230,183.78
8231,169.28
8232,172.58
8233,180.05
8234,165.54
8235,164.67
8236,174.33
8237,178.95
8238,178.95
8239,178.73
8240,181.37
8241,172.8
8242,180.27
8243,179.83
8244,176.75
8245,175.65
8246,173.46
8247,179.61
8248,173.46
8249,178.95
8250,180.93
8251,173.89
8252,183.56
8253,177.41
8254,175.21
8255,178.51
8256,176.97
8257,179.17
8258,176.31
8259,170.38
8260,179.83
8261,171.48
8262,186.64
8263,185.76
8264,178.95
8265,184.22
8266,181.81
8267,185.76
8268,192.13
8269,177.41
8270,179.83
8271,175.43
8272,182.24
8273,183.12
8274,184.88
8275,176.53
8276,172.58
8277,186.64
8278,175.65
8279,188.4
8280,182.46
8281,173.24
8282,164.67
8283,170.82
8284,170.82
8285,175.21
8286,174.77
8287,178.73
8288,166.2
8289,162.69
8290,164.23
8291,164.23
8292,190.81
8293,165.76
8294,176.09
8295,164.01
8296,171.48
8297,165.98
8298,181.81
8299,184.44
8300,178.51
8301,177.85
8302,187.3
8303,191.47
8304,193.67
8305,173.24
8306,193.01
8307,192.13
8308,194.99
8309,181.59
8310,190.81
8311,193.67
8312,193.89
8313,176.97
8314,187.52
8315,189.5
8316,181.37
8317,183.56
8318,191.25
8319,186.2
8320,190.59
8321,198.29
8322,191.25
8323,184.88
8324,185.98
8325,177.85
8326,190.15
8327,188.84
8328,191.25
8329,188.4
8330,181.37
8331,164.67
8332,169.5
8333,177.85
8334,192.79
8335,189.28
8336,189.28
8337,180.71
8338,191.03
8339,186.64
8340,180.05
8341,183.56
8342,188.62
8343,171.04
8344,169.72
8345,174.99
8346,180.93
8347,198.07
8348,172.58
8349,205.32
8350,178.29
8351,179.83
8352,180.05
8353,157.85
8354,169.94
8355,174.99
8356,192.13
8357,186.86
8358,178.07
8359,171.48
8360,174.55
8361,181.37
8362,164.01
8363,189.28
8364,182.24
8365,172.8
8366,176.53
8367,181.59
8368,183.56
8369,179.83
8370,191.25
8371,188.4
8372,184.88
8373,170.38
8374,167.52
8375,183.78
8376,174.77
8377,187.08
8378,182.68
8379,191.25
8380,180.05
8381,192.79
8382,176.53
8383,188.62
8384,189.06
8385,191.03
8386,183.56
8387,178.51
8388,180.27
8389,175.21
8390,189.5
8391,175.43
8392,172.58
8393,173.02
8394,174.33
8395,187.08
8396,171.7
8397,190.59
8398,186.64
8399,176.97
8400,187.08
8401,182.24
8402,182.24
8403,174.99
8404,177.19
8405,184.22
8406,179.83
8407,185.98
8408,186.64
8409,184.0
8410,177.41
8411,182.68
8412,187.96
8413,167.52
8414,165.54
8415,172.8
8416,184.22
8417,161.81
8418,165.33
8419,167.74
8420,166.2
8421,173.24
8422,168.62
8423,174.77
8424,178.07
8425,169.5
8426,164.67
8427,170.38
8428,175.65
8429,167.52
8430,169.5
8431,187.52
8432,166.64
8433,173.24
8434,169.72
8435,173.02
8436,170.82
8437,168.18
8438,172.58
8439,174.99
8440,156.76
8441,160.27
8442,178.95
8443,181.59
8444,180.05
8445,183.12
8446,178.95
8447,174.55
8448,182.68
8449,187.08
8450,189.5
8451,187.08
8452,176.75
8453,180.71
8454,192.35
8455,177.85
8456,171.26
8457,176.75
8458,182.68
8459,184.88
8460,182.02
8461,180.05
8462,176.31
8463,167.3
8464,173.67
8465,181.59
8466,199.6
8467,188.62
8468,186.64
8469,179.17
8470,181.37
8471,180.71
8472,176.31
8473,192.35
8474,183.12
8475,184.0
8476,187.74
8477,171.04
8478,174.33
8479,191.03
8480,185.32
8481,186.86
8482,179.83
8483,173.67
8484,180.27
8485,181.81
8486,181.59
8487,184.0
8488,174.55
8489,170.38
8490,181.59
8491,183.34
8492,188.4
8493,182.68
8494,181.37
8495,182.24
8496,169.5
8497,186.86
8498,192.13
8499,178.95
8500,174.99
8501,176.75
8502,180.93
8503,174.33
8504,166.42
8505,173.89
8506,173.89
8507,183.78
8508,175.65
8509,174.77
8510,179.17
8511,170.16
8512,175.21
8513,173.89
8514,160.05
8515,176.75
8516,192.35
8517,170.38
8518,178.51
8519,178.95
8520,170.38
8521,171.26
8522,167.96
8523,184.44
8524,184.88
8525,176.97
8526,180.49
8527,178.07
8528,168.18
8529,188.62
8530,187.96
8531,170.82
8532,168.18
8533,169.94
8534,161.15
8535,171.92
8536,173.02
8537,179.83
8538,181.37
8539,178.51
8540,180.71
8541,173.24
8542,178.73
8543,180.49
8544,171.26
8545,171.7
8546,168.4
8547,171.48
8548,173.02
8549,164.45
8550,162.03
8551,162.03
8552,164.67
8553,185.98
8554,180.71
8555,157.41
8556,155.66
8557,153.9
8558,173.24
8559,176.09
8560,172.58
8561,169.94
8562,168.4
8563,165.98
8564,177.41
8565,170.16
8566,173.46
8567,182.24
8568,178.29
8569,181.37
8570,175.43
8571,187.74
8572,182.46
8573,185.76
8574,191.47
8575,187.3
8576,191.25
8577,182.68
8578,179.83
8579,180.27
8580,183.56
8581,181.59
8582,175.43
8583,183.12
8584,190.81
8585,193.23
8586,192.13
8587,191.25
8588,189.72
8589,177.85
8590,189.06
8591,195.43
8592,189.28
8593,188.84
8594,186.86
8595,193.89
8596,182.68
8597,176.53
8598,183.12
8599,182.24
8600,184.22
8601,192.35
8602,194.11
8603,190.59
8604,184.44
8605,188.84
8606,192.79
8607,189.06
8608,189.5
8609,184.44
8610,193.67
8611,200.04
8612,187.3
8613,188.4
8614,183.78
8615,188.62
8616,190.37
8617,196.53
8618,184.22
8619,179.61
8620,182.02
8621,181.59
8622,184.22
8623,185.54
8624,183.78
8625,190.37
8626,184.0
8627,186.86
8628,183.78
8629,192.13
8630,187.52
8631,197.85
8632,180.71
8633,192.35
8634,189.28
8635,182.46
8636,178.51
8637,182.24
8638,183.12
8639,183.56
8640,189.72
8641,192.79
8642,192.57
8643,188.84
8644,192.79
8645,183.78
8646,183.78
8647,191.25
8648,190.37
8649,191.47
8650,190.37
8651,179.83
8652,180.71
8653,181.81
8654,189.5
8655,189.06
8656,191.03
8657,194.77
8658,190.81
8659,200.26
8660,174.99
8661,179.83
8662,185.1
8663,180.49
8664,177.19
8665,179.17
8666,190.81
8667,189.5
8668,192.57
8669,186.86
8670,188.4
8671,194.33
8672,190.81
8673,193.89
8674,190.59
8675,186.64
8676,190.15
8677,196.09
8678,185.32
8679,191.91
8680,187.3
8681,191.03
8682,194.55
8683,200.26
8684,199.16
8685,201.14
8686,189.06
8687,184.22
8688,183.56
8689,195.65
8690,189.72
8691,193.23
8692,189.72
8693,190.37
8694,194.77
8695,205.98
8696,183.34
8697,184.88
8698,173.67
8699,157.41
8700,165.54
8701,167.52
8702,173.02
8703,178.29
8704,201.36
8705,176.09
8706,181.59
8707,182.68
8708,183.78
8709,171.92
8710,174.99
8711,171.04
8712,173.46
8713,177.85
8714,167.52
8715,178.73
8716,178.73
8717,199.38
8718,190.59
8719,189.5
8720,183.56
8721,181.81
8722,189.5
8723,182.46
8724,190.59
8725,182.46
8726,182.68
8727,183.12
8728,182.68
8729,176.75
8730,176.97
8731,180.93
8732,184.44
8733,185.76
8734,183.34
8735,186.2
8736,189.06
8737,188.4
8738,185.32
8739,190.37
8740,189.28
8741,179.61
8742,187.08
8743,181.37
8744,179.83
8745,180.05
8746,177.41
8747,187.74
8748,187.96
8749,189.5
8750,187.3
8751,186.64
8752,181.81
8753,176.75
8754,172.8
8755,175.21
8756,173.02
8757,185.98
8758,192.57
8759,186.2
8760,185.1
8761,183.12
8762,178.95
8763,180.27
8764,175.21
8765,182.68
8766,164.01
8767,165.54
8768,169.06
8769,174.77
8770,181.59
8771,173.24
8772,170.82
8773,167.08
8774,175.21
8775,176.53
8776,187.96
8777,189.06
8778,174.99
8779,165.33
8780,164.67
8781,165.33
8782,191.47
8783,170.38
8784,179.83
8785,185.1
8786,177.19
8787,168.18
8788,171.48
8789,174.55
8790,186.2
8791,180.27
8792,159.39
8793,185.32
8794,156.98
8795,160.71
8796,191.25
8797,195.65
8798,184.0
8799,183.56
8800,175.65
8801,167.08
8802,166.64
8803,180.49
8804,174.99
8805,176.75
8806,165.76
8807,159.17
8808,176.75
8809,169.5
8810,175.65
8811,174.55
8812,173.24
8813,171.7
8814,176.97
8815,182.02
8816,179.61
8817,182.24
8818,181.81
8819,170.16
8820,168.4
8821,171.48
8822,167.08
8823,187.08
8824,190.15
8825,181.81
8826,171.7
8827,178.73
8828,177.41
8829,176.75
8830,157.19
8831,174.99
8832,168.18
8833,181.81
8834,171.26
8835,171.48
8836,186.64
8837,180.05
8838,180.49
8839,178.51
8840,178.07
8841,185.98
8842,187.3
8843,190.37
8844,183.56
8845,170.38
8846,182.02
8847,178.73
8848,179.83
8849,178.07
8850,159.39
8851,180.05
8852,188.84
8853,166.64
8854,172.8
8855,178.73
8856,180.05
8857,167.08
8858,178.29
8859,169.72
8860,182.46
8861,189.28
8862,174.77
8863,178.07
8864,164.23
8865,204.66
8866,156.54
8867,165.76
8868,194.99
8869,190.37
8870,191.03
8871,193.67
8872,173.67
8873,168.62
8874,174.77
8875,185.76
8876,177.41
8877,166.42
8878,163.13
8879,174.33
8880,185.76
8881,169.72
8882,183.56
8883,179.83
8884,185.1
8885,163.79
8886,166.64
8887,172.8
8888,174.99
8889,198.29
8890,180.49
8891,185.32
8892,177.85
8893,190.15
8894,183.56
8895,190.37
8896,179.61
8897,173.46
8898,167.08
8899,180.49
8900,202.46
8901,189.72
8902,189.28
8903,200.26
8904,203.34
8905,183.56
8906,186.2
8907,183.78
8908,183.56
8909,187.3
8910,179.17
8911,181.59
8912,177.85
8913,182.24
8914,170.82
8915,179.83
8916,169.94
8917,176.97
8918,184.44
8919,184.22
8920,180.49
8921,174.99
8922,183.12
8923,180.27
8924,183.56
8925,177.85
8926,181.59
8927,184.0
8928,185.98
8929,181.59
8930,184.0
8931,183.12
8932,181.37
8933,180.05
8934,180.71
8935,190.15
8936,172.14
8937,169.72
8938,187.96
8939,184.0
8940,185.98
8941,186.64
8942,190.15
8943,176.97
8944,191.47
8945,186.64
8946,186.86
8947,187.52
8948,193.01
8949,186.2
8950,180.71
8951,173.24
8952,173.24
8953,169.94
8954,164.45
8955,174.55
8956,168.18
8957,169.5
8958,176.75
8959,176.53
8960,180.27
8961,184.44
8962,189.5
8963,181.59
8964,179.83
8965,179.17
8966,173.24
8967,185.32
8968,179.61
8969,170.16
8970,170.38
8971,163.13
8972,160.27
8973,167.08
8974,175.21
8975,170.82
8976,167.3
8977,181.59
8978,180.27
8979,185.54
8980,181.37
8981,189.5
8982,184.44
8983,188.62
8984,158.29
8985,180.49
8986,151.92
8987,171.26
8988,161.81
8989,160.71
8990,166.2
8991,180.71
8992,193.89
8993,158.51
8994,167.3
8995,185.76
8996,171.48
8997,166.2
8998,178.51
8999,167.74
9000,197.19
9001,185.54
9002,196.09
9003,187.96
9004,195.87
9005,192.35
9006,177.41
9007,175.65
9008,148.41
9009,169.72
9010,187.3
9011,192.57
9012,193.89
9013,182.46
9014,177.41
9015,184.44
9016,159.61
9017,172.8
9018,181.59
9019,190.81
9020,180.05
9021,171.26
9022,184.88
9023,170.82
9024,186.2
9025,184.44
9026,178.07
9027,172.8
9028,180.49
9029,164.89
9030,167.3
9031,180.05
9032,177.19
9033,176.75
9034,177.19
9035,186.86
9036,182.24
9037,174.55
9038,176.53
9039,178.95
9040,173.02
9041,180.49
9042,181.37
9043,177.41
9044,180.49
9045,185.54
9046,181.37
9047,176.31
9048,180.05
9049,178.51
9050,179.17
9051,174.55
9052,173.24
9053,186.64
9054,180.49
9055,178.51
9056,160.27
9057,173.46
9058,180.27
9059,182.46
9060,176.09
9061,171.26
9062,172.8
9063,164.89
9064,166.64
9065,167.52
9066,169.06
9067,171.26
9068,185.76
9069,170.82
9070,175.43
9071,170.82
9072,169.06
9073,171.26
9074,175.65
9075,165.54
9076,172.8
9077,176.31
9078,174.99
9079,164.45
9080,187.08
9081,175.21
9082,182.02
9083,169.28
9084,173.67
9085,186.2
9086,177.85
9087,178.73
9088,173.67
9089,177.85
9090,176.97
9091,176.97
9092,171.48
9093,170.82
9094,171.26
9095,174.33
9096,184.44
9097,176.53
9098,176.97
9099,194.11
9100,187.96
9101,178.07
9102,178.29
9103,172.8
9104,178.07
9105,167.96
9106,166.64
9107,183.56
9108,184.0
9109,178.51
9110,178.73
9111,180.05
9112,186.64
9113,185.98
9114,174.77
9115,175.21
9116,172.14
9117,190.59
9118,190.81
9119,184.88
9120,191.25
9121,193.89
9122,166.64
9123,168.62
9124,174.33
9125,176.09
9126,187.3
9127,183.56
9128,176.97
9129,182.24
9130,176.53
9131,183.12
9132,182.46
9133,182.24
9134,179.83
9135,177.19
9136,180.49
9137,181.59
9138,173.46
9139,169.94
9140,193.67
9141,169.94
9142,181.81
9143,185.54
9144,178.29
9145,180.93
9146,185.54
9147,198.29
9148,187.3
9149,178.73
9150,180.27
9151,168.18
9152,160.71
9153,174.55
9154,175.21
9155,174.77
9156,176.53
9157,173.46
9158,174.33
9159,197.85
9160,172.14
9161,168.18
9162,171.48
9163,172.8
9164,159.39
9165,186.2
9166,176.97
9167,171.48
9168,177.19
9169,179.17
9170,190.37
9171,168.4
9172,193.23
9173,179.61
9174,172.14
9175,169.94
9176,176.97
9177,180.93
9178,179.17
9179,174.77
9180,169.94
9181,180.27
9182,174.33
9183,176.31
9184,171.26
9185,169.06
9186,182.24
9187,202.46
9188,176.97
9189,181.81
9190,173.67
9191,188.62
9192,182.68
9193,180.05
9194,178.73
9195,180.27
9196,171.7
9197,178.51
9198,187.3
9199,171.7
9200,167.08
9201,175.65
9202,165.76
9203,172.8
9204,201.8
9205,197.19
9206,176.97
9207,165.33
9208,159.61
9209,207.95
9210,182.24
9211,181.37
9212,169.72
9213,187.08
9214,174.33
9215,172.58
9216,171.26
9217,170.16
9218,176.09
9219,185.1
9220,181.81
9221,182.02
9222,166.42
9223,167.74
9224,173.46
9225,183.56
9226,147.75
9227,173.46
9228,178.07
9229,185.76
9230,169.5
9231,189.06
9232,188.4
9233,181.59
9234,173.46
9235,181.37
9236,185.1
9237,169.94
9238,174.33
9239,172.8
9240,171.92
9241,173.02
9242,175.65
9243,174.77
9244,164.89
9245,170.38
9246,177.19
9247,169.94
9248,167.08
9249,171.26
9250,182.46
9251,172.14
9252,167.3
9253,162.47
9254,161.15
9255,176.31
9256,181.59
9257,175.65
9258,178.95
9259,176.53
9260,190.37
9261,184.44
9262,192.79
9263,166.64
9264,187.96
9265,173.46
9266,173.67
9267,167.08
9268,169.5
9269,175.43
9270,169.72
9271,174.77
9272,165.54
9273,163.13
9274,170.16
9275,179.17
9276,171.7
9277,178.73
9278,173.24
9279,177.41
9280,173.46
9281,170.16
9282,167.08
9283,171.7
9284,163.79
9285,175.21
9286,172.14
9287,171.92
9288,181.59
9289,164.89
9290,171.92
9291,164.67
9292,189.72
9293,171.48
9294,191.47
9295,172.14
9296,164.89
9297,173.67
9298,167.08
9299,166.64
9300,164.01
9301,159.17
9302,184.0
9303,171.92
9304,171.92
9305,162.47
9306,178.07
9307,174.33
9308,178.29
9309,199.6
9310,174.55
9311,176.97
9312,176.97
9313,172.14
9314,171.26
9315,184.0
9316,163.79
9317,164.89
9318,173.46
9319,180.71
9320,178.73
9321,171.7
9322,166.2
9323,175.43
9324,174.99
9325,187.96
9326,170.38
9327,174.99
9328,169.06
9329,173.89
9330,174.33
9331,172.8
9332,185.98
9333,181.81
9334,165.76
9335,164.67
9336,181.37
9337,160.93
9338,169.06
9339,164.89
9340,155.22
9341,180.71
9342,176.75
9343,165.33
9344,170.82
9345,168.18
9346,175.43
9347,176.31
9348,178.73
9349,172.58
9350,170.16
9351,177.85
9352,175.21
9353,170.16
9354,186.2
9355,169.5
9356,162.69
9357,180.71
9358,169.28
9359,160.93
9360,187.3
9361,178.29
9362,167.96
9363,165.98
9364,169.94
9365,169.5
9366,175.21
9367,166.64
9368,169.06
9369,169.5
9370,169.06
9371,166.64
9372,159.39
9373,180.49
9374,170.38
9375,170.82
9376,168.62
9377,166.42
9378,167.96
9379,166.2
9380,162.69
9381,167.52
9382,171.26
9383,171.04
9384,162.25
9385,172.8
9386,177.19
9387,187.52
9388,176.97
9389,169.06
9390,165.98
9391,171.04
9392,162.91
9393,164.01
9394,165.98
9395,162.47
9396,161.81
9397,171.92
9398,180.27
9399,175.43
9400,189.28
9401,170.38
9402,168.18
9403,167.52
9404,159.61
9405,173.67
9406,164.89
9407,166.42
9408,170.38
9409,181.59
9410,192.35
9411,173.24
9412,168.4
9413,169.06
9414,168.4
9415,176.97
9416,175.21
9417,177.41
9418,180.93
9419,177.85
9420,173.24
9421,184.22
9422,179.17
9423,192.35
9424,163.57
9425,164.67
9426,175.21
9427,175.43
9428,165.33
9429,179.61
9430,176.31
9431,164.67
9432,165.76
9433,171.48
9434,179.17
9435,175.21
9436,185.32
9437,183.12
9438,176.53
9439,181.59
9440,169.28
9441,166.42
9442,160.93
9443,162.25
9444,182.68
9445,160.49
9446,165.98
9447,157.85
9448,154.12
9449,164.67
9450,174.77
9451,170.38
9452,185.98
9453,168.18
9454,179.17
9455,171.48
9456,168.18
9457,171.04
9458,173.02
9459,183.78
9460,192.57
9461,185.76
9462,181.81
9463,182.46
9464,187.96
9465,180.93
9466,174.99
9467,172.8
9468,180.05
9469,175.65
9470,173.46
9471,174.99
9472,184.44
9473,171.04
9474,173.24
9475,176.75
9476,185.54
9477,179.83
9478,182.24
9479,182.68
9480,194.99
9481,194.55
9482,185.32
9483,183.34
9484,181.37
9485,180.05
9486,175.43
9487,188.84
9488,188.62
9489,179.17
9490,185.76
9491,181.59
9492,177.19
9493,191.25
9494,176.97
9495,187.08
9496,189.06
9497,177.85
9498,181.37
9499,176.53
9500,174.33
9501,162.69
9502,167.96
9503,169.72
9504,176.53
9505,177.19
9506,183.34
9507,182.68
9508,183.56
9509,178.07
9510,184.22
9511,179.83
9512,185.54
9513,182.02
9514,179.83
9515,175.21
9516,173.67
9517,168.62
9518,181.81
9519,187.52
9520,180.49
9521,182.02
9522,174.99
9523,177.85
9524,183.56
9525,180.71
9526,185.76
9527,174.77
9528,185.32
9529,179.83
9530,182.24
9531,184.44
9532,193.23
9533,180.93
9534,180.27
9535,174.77
9536,182.24
9537,183.34
9538,184.44
9539,179.61
9540,194.33
9541,185.54
9542,179.61
9543,169.72
9544,177.85
9545,170.82
9546,177.41
9547,185.1
9548,184.44
9549,183.78
9550,180.49
9551,176.31
9552,189.72
9553,190.37
9554,188.62
9555,182.24
9556,182.02
9557,179.61
9558,180.71
9559,182.02
9560,192.57
9561,182.46
9562,173.24
9563,176.31
9564,180.93
9565,178.73
9566,182.46
9567,185.98
9568,184.0
9569,184.88
9570,184.0
9571,180.27
9572,180.05
9573,171.48
9574,175.65
9575,175.21
9576,171.48
9577,169.5
9578,176.97
9579,167.08
9580,185.32
9581,180.05
9582,171.26
9583,183.12
9584,182.68
9585,177.19
9586,176.09
9587,176.97
9588,173.02
9589,167.3
9590,183.78
9591,184.44
9592,180.49
9593,185.1
9594,171.26
9595,180.27
9596,181.37
9597,171.26
9598,182.46
9599,179.17
9600,173.67
9601,180.05
9602,182.24
9603,180.49
9604,187.52
9605,183.12
9606,185.76
9607,181.37
9608,182.02
9609,181.37
9610,185.32
9611,179.83
9612,180.71
9613,183.56
9614,182.68
9615,184.44
9616,189.28
9617,191.47
9618,182.46
9619,183.34
9620,176.53
9621,169.28
9622,178.51
9623,190.37
9624,184.88
9625,180.93
9626,180.27
9627,188.4
9628,178.73
9629,175.65
9630,182.24
9631,186.86
9632,180.71
9633,171.92
9634,183.78
9635,179.83
9636,179.83
9637,180.49
9638,190.37
9639,179.83
9640,186.86
9641,182.02
9642,182.46
9643,164.45
9644,177.85
9645,169.28
9646,178.07
9647,185.54
9648,180.27
9649,184.0
9650,176.97
9651,178.29
9652,171.7
9653,172.58
9654,173.67
9655,172.58
9656,181.37
9657,187.52
9658,179.17
9659,174.55
9660,185.98
9661,176.31
9662,193.67
9663,181.59
9664,180.05
9665,176.31
9666,183.34
9667,183.56
9668,174.77
9669,182.68
9670,174.99
9671,180.05
9672,179.61
9673,181.81
9674,180.49
9675,180.93
9676,178.29
9677,181.37
9678,189.72
9679,179.17
9680,189.06
9681,171.26
9682,182.68
9683,185.1
9684,184.44
9685,180.49
9686,178.95
9687,192.35
9688,184.0
9689,183.34
9690,188.4
9691,183.78
9692,183.56
9693,188.62
9694,191.03
9695,188.4
9696,192.57
9697,199.82
9698,178.95
9699,184.0
9700,172.14
9701,173.24
9702,176.31
9703,176.09
9704,170.16
9705,185.98
9706,168.18
9707,167.3
9708,178.51
9709,172.14
9710,174.99
9711,180.49
9712,175.43
9713,169.72
9714,175.21
9715,171.48
9716,177.85
9717,188.62
9718,170.16
9719,171.26
9720,181.81
9721,187.96
9722,196.09
9723,194.99
9724,192.35
9725,180.27
9726,182.24
9727,182.02
9728,182.24
9729,180.49
9730,178.51
9731,183.34
9732,185.98
9733,171.48
9734,182.24
9735,174.55
9736,174.77
9737,181.81
9738,179.17
9739,177.19
9740,178.51
9741,184.0
9742,182.24
9743,180.05
9744,177.41
9745,155.88
9746,182.24
9747,177.19
9748,171.04
9749,183.56
9750,178.29
9751,195.87
9752,183.78
9753,174.55
9754,182.46
9755,173.67
9756,181.59
9757,175.43
9758,175.65
9759,172.58
9760,172.8
9761,179.17
9762,180.05
9763,175.21
9764,173.67
9765,185.1
9766,174.99
9767,176.09
9768,176.75
9769,187.52
9770,180.93
9771,180.93
9772,176.75
9773,168.62
9774,185.32
9775,178.73
9776,179.61
9777,176.75
9778,165.98
9779,169.94
9780,183.78
9781,182.24
9782,176.53
9783,151.48
9784,172.14
9785,167.3
9786,173.89
9787,171.48
9788,172.58
9789,147.31
9790,178.07
9791,169.06
9792,164.67
9793,179.61
9794,169.06
9795,178.95
9796,175.65
9797,179.83
9798,173.02
9799,190.59
9800,179.17
9801,173.24
9802,185.54
9803,173.02
9804,179.61
9805,173.02
9806,169.5
9807,181.81
9808,171.7
9809,176.09
9810,190.15
9811,167.52
9812,171.7
9813,178.73
9814,183.56
9815,169.28
9816,177.85
9817,186.64
9818,164.67
9819,184.0
9820,176.75
9821,162.03
9822,173.46
9823,177.41
9824,181.81
9825,175.43
9826,176.75
9827,176.53
9828,173.89
9829,169.28
9830,164.45
9831,168.18
9832,171.92
9833,162.03
9834,156.98
9835,211.25
9836,166.2
9837,167.08
9838,170.38
9839,164.45
9840,175.21
9841,164.45
9842,167.08
9843,162.69
9844,162.47
9845,178.95
9846,169.72
9847,169.28
9848,175.43
9849,156.54
9850,167.08
9851,159.61
9852,158.73
9853,165.76
9854,179.61
9855,169.72
9856,187.3
9857,162.91
9858,164.01
9859,173.24
9860,159.39
9861,187.3
9862,172.58
9863,185.1
9864,182.46
9865,176.53
9866,169.06
9867,182.46
9868,176.09
9869,176.31
9870,175.21
9871,174.77
9872,176.97
9873,171.26
9874,170.16
9875,160.05
9876,168.62
9877,187.96
9878,179.83
9879,171.04
9880,167.96
9881,176.53
9882,184.44
9883,189.5
9884,180.71
9885,180.05
9886,162.69
9887,187.3
9888,180.93
9889,163.13
9890,165.98
9891,169.5
9892,175.43
9893,173.24
9894,163.13
9895,165.76
9896,183.34
9897,170.82
9898,169.28
9899,168.18
9900,165.76
9901,179.17
9902,166.64
9903,166.2
9904,167.3
9905,164.45
9906,170.38
9907,169.06
9908,169.5
9909,167.08
9910,167.96
9911,169.06
9912,174.33
9913,193.89
9914,185.32
9915,160.71
9916,162.03
9917,179.83
9918,169.72
9919,174.99
9920,173.46
9921,173.46
9922,177.41
9923,168.18
9924,175.43
9925,165.54
9926,180.27
9927,176.31
9928,169.28
9929,158.29
9930,164.23
9931,176.09
9932,176.09
9933,162.25
9934,159.39
9935,174.33
9936,159.39
9937,160.93
9938,169.72
9939,175.65
9940,174.77
9941,185.32
9942,162.03
9943,160.05
9944,162.47
9945,187.52
9946,176.75
9947,171.92
9948,173.89
9949,159.61
9950,176.31
9951,166.2
9952,169.06
9953,165.54
9954,167.74
9955,166.42
9956,171.26
9957,158.95
9958,171.04
9959,172.58
9960,173.67
9961,175.43
9962,179.61
9963,173.24
9964,180.93
9965,171.26
9966,161.15
9967,164.23
9968,173.02
9969,175.65
9970,198.5
9971,173.89
9972,178.95
9973,160.05
9974,172.58
9975,180.71
9976,168.4
9977,163.57
9978,157.19
9979,161.81
9980,183.34
9981,171.7
9982,185.54
9983,155.44
9984,166.42
9985,166.64
9986,169.94
9987,167.96
9988,181.37
9989,185.32
9990,181.59
9991,170.38
9992,172.58
9993,179.83
9994,185.98
9995,174.33
9996,180.93
9997,178.95
9998,182.02
9999,183.78
10000,188.4
10001,183.56
10002,183.78
10003,178.07
10004,185.76
10005,180.05
10006,171.26
10007,183.12
10008,179.17
10009,176.75
10010,186.2
10011,191.91
10012,189.5
10013,191.47
10014,194.33
10015,183.78
10016,180.71
10017,174.33
10018,165.98
10019,186.64
10020,174.55
10021,183.78
10022,184.88
10023,181.59
10024,180.71
10025,173.89
10026,194.77
10027,191.91
10028,192.57
10029,188.84
10030,180.27
10031,183.78
10032,185.32
10033,189.28
10034,181.81
10035,183.34
10036,184.0
10037,186.2
10038,181.37
10039,175.65
10040,195.87
10041,180.05
10042,189.06
10043,178.29
10044,182.02
10045,171.04
10046,174.99
10047,180.93
10048,164.89
10049,169.72
10050,165.54
10051,180.71
10052,179.61
10053,178.29
10054,177.41
10055,187.3
10056,184.22
10057,188.62
10058,179.61
10059,180.27
10060,186.2
10061,177.85
10062,180.93
10063,189.06
10064,183.34
10065,171.04
10066,184.22
10067,179.61
10068,188.84
10069,199.38
10070,192.79
10071,200.92
10072,189.5
10073,182.02
10074,187.3
10075,180.27
10076,191.25
10077,178.51
10078,194.33
10079,190.59
10080,197.63
10081,188.84
10082,184.44
10083,176.97
10084,189.5
10085,184.88
10086,191.03
10087,172.8
10088,180.49
10089,182.24
10090,178.07
10091,178.29
10092,180.05
10093,197.41
10094,186.64
10095,178.95
10096,186.64
10097,180.05
10098,192.57
10099,185.76
10100,193.89
10101,199.82
10102,182.46
10103,189.5
