row_index,WGDC.TrfGen.A.PhsB.InstCVal.mag.f
10104,163.48
10105,163.48
10106,160.84
10107,145.02
10108,133.15
10109,131.83
10110,150.29
10111,160.84
10112,171.39
10113,166.11
10114,150.29
10115,139.75
10116,138.43
10117,122.61
10118,116.01
10119,113.38
10120,119.97
10121,138.43
10122,152.93
10123,163.48
10124,160.84
10125,154.25
10126,145.02
10127,142.38
10128,142.38
10129,134.47
10130,119.97
10131,119.97
10132,129.2
10133,131.83
10134,142.38
10135,154.25
10136,141.06
10137,122.61
10138,117.33
10139,116.01
10140,119.97
10141,145.02
10142,162.16
10143,164.79
10144,168.75
10145,170.07
10146,168.75
10147,166.11
10148,160.84
10149,143.7
10150,131.83
10151,123.92
10152,119.97
10153,122.61
10154,131.83
10155,133.15
10156,131.83
10157,139.75
10158,154.25
10159,158.2
10160,141.06
10161,131.83
10162,131.83
10163,137.11
10164,139.75
10165,143.7
10166,148.97
10167,148.97
10168,148.97
10169,143.7
10170,139.75
10171,148.97
10172,159.52
10173,163.48
10174,162.16
10175,162.16
10176,166.11
10177,164.79
10178,164.79
10179,166.11
10180,172.71
10181,172.71
10182,166.11
10183,154.25
10184,155.57
10185,160.84
10186,168.75
10187,175.34
10188,179.3
10189,180.62
10190,184.57
10191,181.93
10192,180.62
10193,176.66
10194,168.75
10195,162.16
10196,158.2
10197,162.16
10198,164.79
10199,163.48
10200,151.61
10201,151.61
10202,145.02
10203,145.02
10204,151.61
10205,164.79
10206,163.48
10207,154.25
10208,150.29
10209,155.57
10210,159.52
10211,158.2
10212,151.61
10213,150.29
10214,148.97
10215,145.02
10216,150.29
10217,158.2
10218,163.48
10219,158.2
10220,141.06
10221,137.11
10222,143.7
10223,150.29
10224,150.29
10225,150.29
10226,154.25
10227,158.2
10228,159.52
10229,159.52
10230,160.84
10231,158.2
10232,148.97
10233,150.29
10234,148.97
10235,143.7
10236,138.43
10237,143.7
10238,155.57
10239,168.75
10240,168.75
10241,170.07
10242,168.75
10243,170.07
10244,166.11
10245,164.79
10246,172.71
10247,176.66
10248,176.66
10249,180.62
10250,183.25
10251,187.21
10252,191.16
10253,195.12
10254,195.12
10255,196.44
10256,200.39
10257,201.71
10258,197.75
10259,195.12
10260,191.16
10261,189.84
10262,189.84
10263,185.89
10264,193.8
10265,208.3
10266,233.35
10267,243.9
10268,241.26
10269,233.35
10270,225.44
10271,218.85
10272,214.89
10273,218.85
10274,225.44
10275,224.12
10276,218.85
10277,217.53
10278,212.26
10279,200.39
10280,197.75
10281,197.75
10282,200.39
10283,201.71
10284,204.35
10285,204.35
10286,210.94
10287,208.3
10288,204.35
10289,204.35
10290,212.26
10291,214.89
10292,212.26
10293,212.26
10294,217.53
10295,221.49
10296,217.53
10297,213.58
10298,203.03
10299,193.8
10300,196.44
10301,203.03
10302,212.26
10303,224.12
10304,235.99
10305,245.22
10306,249.17
10307,243.9
10308,233.35
10309,224.12
10310,222.8
10311,225.44
10312,233.35
10313,232.03
10314,235.99
10315,235.99
10316,241.26
10317,246.54
10318,259.72
10319,272.9
10320,274.22
10321,263.67
10322,255.76
10323,259.72
10324,259.72
10325,249.17
10326,237.31
10327,237.31
10328,234.67
10329,233.35
10330,222.8
10331,210.94
10332,204.35
10333,204.35
10334,205.67
10335,210.94
10336,222.8
10337,234.67
10338,234.67
10339,234.67
10340,228.08
10341,228.08
10342,225.44
10343,230.71
10344,232.03
10345,237.31
10346,245.22
10347,254.45
10348,259.72
10349,264.99
10350,257.08
10351,247.85
10352,235.99
10353,232.03
10354,218.85
10355,216.21
10356,212.26
10357,210.94
10358,217.53
10359,225.44
10360,222.8
10361,217.53
10362,218.85
10363,225.44
10364,226.76
10365,228.08
10366,225.44
10367,221.49
10368,221.49
10369,222.8
10370,222.8
10371,221.49
10372,216.21
10373,204.35
10374,200.39
10375,201.71
10376,208.3
10377,222.8
10378,241.26
10379,253.13
10380,255.76
10381,253.13
10382,243.9
10383,234.67
10384,232.03
10385,235.99
10386,242.58
10387,241.26
10388,242.58
10389,247.85
10390,243.9
10391,235.99
10392,230.71
10393,222.8
10394,222.8
10395,218.85
10396,218.85
10397,222.8
10398,230.71
10399,238.63
10400,245.22
10401,259.72
10402,270.27
10403,283.45
10404,280.81
10405,275.54
10406,266.31
10407,255.76
10408,246.54
10409,234.67
10410,226.76
10411,221.49
10412,218.85
10413,222.8
10414,225.44
10415,232.03
10416,238.63
10417,238.63
10418,241.26
10419,242.58
10420,235.99
10421,230.71
10422,206.98
10423,203.03
10424,208.3
10425,226.76
10426,242.58
10427,255.76
10428,258.4
10429,255.76
10430,254.45
10431,253.13
10432,258.4
10433,255.76
10434,253.13
10435,253.13
10436,257.08
10437,259.72
10438,257.08
10439,254.45
10440,245.22
10441,246.54
10442,253.13
10443,257.08
10444,262.36
10445,272.9
10446,288.72
10447,296.63
10448,290.04
10449,283.45
10450,270.27
10451,267.63
10452,270.27
10453,284.77
10454,290.04
10455,291.36
10456,291.36
10457,288.72
10458,283.45
10459,284.77
10460,278.18
10461,272.9
10462,267.63
10463,258.4
10464,249.17
10465,234.67
10466,222.8
10467,221.49
10468,221.49
10469,224.12
10470,226.76
10471,235.99
10472,243.9
10473,255.76
10474,257.08
10475,253.13
10476,251.81
10477,258.4
10478,259.72
10479,258.4
10480,264.99
10481,272.9
10482,280.81
10483,288.72
10484,283.45
10485,268.95
10486,268.95
10487,262.36
10488,264.99
10489,267.63
10490,263.67
10491,258.4
10492,257.08
10493,263.67
10494,259.72
10495,259.72
10496,268.95
10497,267.63
10498,266.31
10499,270.27
10500,279.5
10501,278.18
10502,279.5
10503,280.81
10504,287.41
10505,286.09
10506,276.86
10507,266.31
10508,259.72
10509,259.72
10510,262.36
10511,268.95
10512,264.99
10513,262.36
10514,264.99
10515,263.67
10516,264.99
10517,262.36
10518,259.72
10519,258.4
10520,258.4
10521,255.76
10522,246.54
10523,232.03
10524,222.8
10525,225.44
10526,234.67
10527,243.9
10528,246.54
10529,251.81
10530,255.76
10531,257.08
10532,255.76
10533,257.08
10534,259.72
10535,253.13
10536,251.81
10537,251.81
10538,253.13
10539,254.45
10540,249.17
10541,241.26
10542,241.26
10543,246.54
10544,251.81
10545,251.81
10546,253.13
10547,249.17
10548,245.22
10549,246.54
10550,245.22
10551,242.58
10552,235.99
10553,230.71
10554,225.44
10555,222.8
10556,224.12
10557,222.8
10558,228.08
10559,224.12
10560,221.49
10561,214.89
10562,213.58
10563,221.49
10564,228.08
10565,232.03
10566,226.76
10567,228.08
10568,225.44
10569,226.76
10570,222.8
10571,221.49
10572,217.53
10573,213.58
10574,214.89
10575,216.21
10576,216.21
10577,216.21
10578,218.85
10579,221.49
10580,217.53
10581,216.21
10582,216.21
10583,212.26
10584,210.94
10585,205.67
10586,204.35
10587,203.03
10588,195.12
10589,193.8
10590,191.16
10591,191.16
10592,195.12
10593,200.39
10594,200.39
10595,200.39
10596,196.44
10597,196.44
10598,191.16
10599,191.16
10600,193.8
10601,201.71
10602,200.39
10603,200.39
10604,200.39
10605,203.03
10606,205.67
10607,204.35
10608,205.67
10609,206.98
10610,206.98
10611,210.94
10612,212.26
10613,214.89
10614,217.53
10615,217.53
10616,214.89
10617,208.3
10618,203.03
10619,201.71
10620,201.71
10621,197.75
10622,197.75
10623,196.44
10624,193.8
10625,191.16
10626,192.48
10627,195.12
10628,195.12
10629,195.12
10630,195.12
10631,200.39
10632,204.35
10633,205.67
10634,212.26
10635,214.89
10636,212.26
10637,206.98
10638,205.67
10639,197.75
10640,193.8
10641,191.16
10642,192.48
10643,192.48
10644,197.75
10645,201.71
10646,203.03
10647,203.03
10648,200.39
10649,192.48
10650,189.84
10651,189.84
10652,189.84
10653,191.16
10654,187.21
10655,184.57
10656,183.25
10657,176.66
10658,174.02
10659,166.11
10660,163.48
10661,162.16
10662,160.84
10663,164.79
10664,164.79
10665,168.75
10666,164.79
10667,162.16
10668,159.52
10669,158.2
10670,160.84
10671,163.48
10672,163.48
10673,160.84
10674,152.93
10675,159.52
10676,164.79
10677,164.79
10678,164.79
10679,162.16
10680,155.57
10681,154.25
10682,158.2
10683,164.79
10684,166.11
10685,164.79
10686,166.11
10687,168.75
10688,171.39
10689,175.34
10690,180.62
10691,180.62
10692,180.62
10693,179.3
10694,172.71
10695,166.11
10696,164.79
10697,164.79
10698,166.11
10699,170.07
10700,172.71
10701,172.71
10702,172.71
10703,174.02
10704,172.71
10705,174.02
10706,174.02
10707,171.39
10708,175.34
10709,181.93
10710,184.57
10711,185.89
10712,187.21
10713,183.25
10714,180.62
10715,181.93
10716,183.25
10717,183.25
10718,184.57
10719,185.89
10720,183.25
10721,184.57
10722,180.62
10723,181.93
10724,181.93
10725,184.57
10726,189.84
10727,195.12
10728,197.75
10729,206.98
10730,217.53
10731,222.8
10732,224.12
10733,225.44
10734,222.8
10735,214.89
10736,217.53
10737,222.8
10738,232.03
10739,238.63
10740,245.22
10741,245.22
10742,251.81
10743,249.17
10744,238.63
10745,235.99
10746,232.03
10747,226.76
10748,218.85
10749,212.26
10750,205.67
10751,203.03
10752,200.39
10753,201.71
10754,204.35
10755,205.67
10756,204.35
10757,210.94
10758,208.3
10759,212.26
10760,218.85
10761,221.49
10762,232.03
10763,235.99
10764,243.9
10765,238.63
10766,235.99
10767,234.67
10768,238.63
10769,247.85
10770,254.45
10771,257.08
10772,253.13
10773,247.85
10774,242.58
10775,233.35
10776,225.44
10777,225.44
10778,222.8
10779,224.12
10780,224.12
10781,224.12
10782,226.76
10783,230.71
10784,228.08
10785,228.08
10786,225.44
10787,225.44
10788,217.53
10789,216.21
10790,218.85
10791,221.49
10792,216.21
10793,214.89
10794,216.21
10795,218.85
10796,225.44
10797,224.12
10798,230.71
10799,237.31
10800,234.67
10801,232.03
10802,230.71
10803,225.44
10804,225.44
10805,226.76
10806,225.44
10807,225.44
10808,224.12
10809,225.44
10810,230.71
10811,224.12
10812,217.53
10813,218.85
10814,217.53
10815,218.85
10816,221.49
10817,222.8
10818,228.08
10819,237.31
10820,249.17
10821,254.45
10822,255.76
10823,254.45
10824,258.4
10825,257.08
10826,254.45
10827,254.45
10828,251.81
10829,253.13
10830,257.08
10831,264.99
10832,262.36
10833,258.4
10834,255.76
10835,259.72
10836,274.22
10837,280.81
10838,284.77
10839,280.81
10840,278.18
10841,275.54
10842,272.9
10843,274.22
10844,283.45
10845,278.18
10846,275.54
10847,274.22
10848,279.5
10849,276.86
10850,278.18
10851,280.81
10852,286.09
10853,290.04
10854,287.41
10855,283.45
10856,288.72
10857,294.0
10858,290.04
10859,290.04
10860,291.36
10861,288.72
10862,276.86
10863,280.81
10864,295.32
10865,300.59
10866,304.55
10867,308.5
10868,309.82
10869,307.18
10870,297.95
10871,299.27
10872,301.91
10873,308.5
10874,301.91
10875,299.27
10876,291.36
10877,290.04
10878,287.41
10879,288.72
10880,284.77
10881,280.81
10882,280.81
10883,286.09
10884,284.77
10885,287.41
10886,286.09
10887,286.09
10888,284.77
10889,276.86
10890,274.22
10891,267.63
10892,272.9
10893,275.54
10894,270.27
10895,279.5
10896,284.77
10897,284.77
10898,276.86
10899,275.54
10900,272.9
10901,262.36
10902,262.36
10903,262.36
10904,257.08
10905,254.45
10906,254.45
10907,254.45
10908,247.85
10909,243.9
10910,237.31
10911,235.99
10912,233.35
10913,234.67
10914,228.08
10915,228.08
10916,230.71
10917,232.03
10918,234.67
10919,233.35
10920,228.08
10921,232.03
10922,232.03
10923,233.35
10924,235.99
10925,241.26
10926,238.63
10927,245.22
10928,251.81
10929,257.08
10930,270.27
10931,275.54
10932,275.54
10933,274.22
10934,278.18
10935,288.72
10936,290.04
10937,290.04
10938,300.59
10939,307.18
10940,304.55
10941,294.0
10942,288.72
10943,290.04
10944,304.55
10945,316.41
10946,319.05
10947,323.0
10948,332.23
10949,333.55
10950,315.09
10951,309.82
10952,319.05
10953,325.64
10954,328.28
10955,317.73
10956,308.5
10957,308.5
10958,315.09
10959,315.09
10960,321.68
10961,316.41
10962,311.14
10963,296.63
10964,301.91
10965,336.19
10966,369.15
10967,390.24
10968,378.38
10969,353.33
10970,320.37
10971,291.36
10972,283.45
10973,274.22
10974,266.31
10975,266.31
10976,266.31
10977,259.72
10978,267.63
10979,266.31
10980,272.9
10981,291.36
10982,309.82
10983,325.64
10984,337.51
10985,353.33
10986,362.55
10987,367.83
10988,358.6
10989,350.69
10990,341.46
10991,340.14
10992,342.78
10993,350.69
10994,359.92
10995,367.83
10996,379.69
10997,378.38
10998,371.78
10999,371.78
11000,361.24
11001,346.73
11002,323.0
11003,301.91
11004,309.82
11005,315.09
11006,317.73
11007,317.73
11008,309.82
11009,317.73
11010,338.82
11011,353.33
11012,353.33
11013,346.73
11014,330.91
11015,319.05
11016,312.46
11017,317.73
11018,316.41
11019,325.64
11020,332.23
11021,340.14
11022,344.1
11023,349.37
11024,348.05
11025,341.46
11026,341.46
11027,350.69
11028,369.15
11029,382.33
11030,396.83
11031,388.92
11032,359.92
11033,348.05
11034,341.46
11035,333.55
11036,333.55
11037,336.19
11038,341.46
11039,342.78
11040,346.73
11041,341.46
11042,344.1
11043,349.37
11044,348.05
11045,341.46
11046,337.51
11047,341.46
11048,341.46
11049,338.82
11050,326.96
11051,300.59
11052,291.36
11053,305.86
11054,319.05
11055,325.64
11056,336.19
11057,353.33
11058,392.88
11059,417.93
11060,423.2
11061,421.88
11062,425.84
11063,433.75
11064,433.75
11065,431.11
11066,436.39
11067,441.66
11068,439.02
11069,442.98
11070,437.7
11071,427.16
11072,446.93
11073,453.52
11074,454.84
11075,454.84
11076,435.07
11077,425.84
11078,428.47
11079,432.43
11080,437.7
11081,433.75
11082,428.47
11083,441.66
11084,475.94
11085,498.35
11086,487.8
11087,466.71
11088,461.43
11089,445.61
11090,442.98
11091,449.57
11092,462.75
11093,454.84
11094,436.39
11095,431.11
11096,423.2
11097,421.88
11098,423.2
11099,445.61
11100,445.61
11101,441.66
11102,421.88
11103,417.93
11104,425.84
11105,435.07
11106,436.39
11107,442.98
11108,446.93
11109,457.48
11110,453.52
11111,439.02
11112,427.16
11113,395.51
11114,362.55
11115,388.92
11116,437.7
11117,448.25
11118,457.48
11119,464.07
11120,453.52
11121,441.66
11122,435.07
11123,425.84
11124,415.29
11125,420.56
11126,421.88
11127,423.2
11128,428.47
11129,432.43
11130,428.47
11131,416.61
11132,407.38
11133,404.74
11134,415.29
11135,427.16
11136,435.07
11137,439.02
11138,439.02
11139,444.3
11140,431.11
11141,423.2
11142,413.97
11143,406.06
11144,410.02
11145,402.11
11146,391.56
11147,374.42
11148,358.6
11149,361.24
11150,384.97
11151,412.65
11152,432.43
11153,423.2
11154,423.2
11155,420.56
11156,406.06
11157,395.51
11158,391.56
11159,381.01
11160,362.55
11161,352.01
11162,361.24
11163,369.15
11164,370.47
11165,363.87
11166,357.28
11167,352.01
11168,348.05
11169,336.19
11170,346.73
11171,363.87
11172,363.87
11173,359.92
11174,358.6
11175,354.64
11176,363.87
11177,367.83
11178,379.69
11179,379.69
11180,365.19
11181,367.83
11182,370.47
11183,373.1
11184,391.56
11185,428.47
11186,469.35
11187,477.26
11188,478.57
11189,477.26
11190,475.94
11191,454.84
11192,402.11
11193,344.1
11194,304.55
11195,288.72
11196,309.82
11197,353.33
11198,386.29
11199,420.56
11200,462.75
11201,486.48
11202,503.62
11203,489.12
11204,468.03
11205,428.47
11206,432.43
11207,444.3
11208,487.8
11209,569.54
11210,569.54
11211,569.54
11212,570.86
11213,569.54
11214,569.54
11215,569.54
11216,569.54
11217,557.68
11218,584.05
11219,570.86
11220,582.73
11221,568.23
11222,520.76
11223,489.12
11224,458.8
11225,439.02
11226,446.93
11227,473.3
11228,446.93
11229,439.02
11230,483.85
11231,556.36
11232,588.0
11233,591.96
11234,582.73
11235,560.31
11236,551.09
11237,562.95
11238,595.91
11239,599.87
11240,590.64
11241,548.45
11242,527.35
11243,515.49
11244,527.35
11245,559.0
11246,568.23
11247,569.54
11248,547.13
11249,540.54
11250,548.45
11251,536.58
11252,532.63
11253,535.27
11254,547.13
11255,552.4
11256,560.31
11257,560.31
11258,559.0
11259,552.4
11260,543.18
11261,561.63
11262,557.68
11263,551.09
11264,531.31
11265,515.49
11266,506.26
11267,494.39
11268,487.8
11269,471.98
11270,435.07
11271,404.74
11272,373.1
11273,361.24
11274,367.83
11275,367.83
11276,359.92
11277,357.28
11278,369.15
11279,363.87
11280,363.87
11281,359.92
11282,358.6
11283,362.55
11284,363.87
11285,367.83
11286,384.97
11287,394.2
11288,388.92
11289,383.65
11290,379.69
11291,358.6
11292,348.05
11293,341.46
11294,341.46
11295,349.37
11296,349.37
11297,341.46
11298,332.23
11299,319.05
11300,308.5
11301,304.55
11302,291.36
11303,275.54
11304,263.67
11305,246.54
11306,235.99
11307,253.13
11308,300.59
11309,326.96
11310,311.14
11311,309.82
11312,296.63
11313,309.82
11314,329.59
11315,337.51
11316,319.05
11317,297.95
11318,287.41
11319,279.5
11320,272.9
11321,243.9
11322,230.71
11323,226.76
11324,228.08
11325,222.8
11326,238.63
11327,249.17
11328,275.54
11329,296.63
11330,312.46
11331,320.37
11332,325.64
11333,315.09
11334,309.82
11335,309.82
11336,300.59
11337,304.55
11338,328.28
11339,333.55
11340,346.73
11341,384.97
11342,432.43
11343,456.16
11344,469.35
11345,475.94
11346,473.3
11347,473.3
11348,474.62
11349,473.3
11350,474.62
11351,474.62
11352,520.76
11353,574.82
11354,566.91
11355,569.54
11356,573.5
11357,578.77
11358,573.5
11359,553.72
11360,588.0
11361,581.41
11362,549.77
11363,495.71
11364,439.02
11365,406.06
11366,403.43
11367,404.74
11368,383.65
11369,362.55
11370,353.33
11371,354.64
11372,352.01
11373,353.33
11374,349.37
11375,353.33
11376,373.1
11377,386.29
11378,439.02
11379,458.8
11380,458.8
11381,458.8
11382,458.8
11383,461.43
11384,458.8
11385,490.44
11386,594.59
11387,632.83
11388,627.55
11389,627.55
11390,605.14
11391,562.95
11392,526.04
11393,444.3
11394,395.51
11395,404.74
11396,442.98
11397,486.48
11398,503.62
11399,478.57
11400,457.48
11401,432.43
11402,402.11
11403,378.38
11404,354.64
11405,326.96
11406,308.5
11407,280.81
11408,263.67
11409,267.63
11410,279.5
11411,287.41
11412,290.04
11413,291.36
11414,296.63
11415,284.77
11416,264.99
11417,245.22
11418,230.71
11419,221.49
11420,221.49
11421,214.89
11422,214.89
11423,213.58
11424,210.94
11425,210.94
11426,216.21
11427,222.8
11428,228.08
11429,241.26
11430,254.45
11431,257.08
11432,253.13
11433,253.13
11434,268.95
11435,278.18
11436,274.22
11437,266.31
11438,262.36
11439,266.31
11440,247.85
11441,246.54
11442,262.36
11443,288.72
11444,288.72
11445,295.32
11446,297.95
11447,305.86
11448,304.55
11449,297.95
11450,296.63
11451,301.91
11452,295.32
11453,294.0
11454,315.09
11455,344.1
11456,352.01
11457,357.28
11458,354.64
11459,349.37
11460,353.33
11461,370.47
11462,382.33
11463,382.33
11464,370.47
11465,346.73
11466,330.91
11467,319.05
11468,301.91
11469,315.09
11470,337.51
11471,354.64
11472,354.64
11473,342.78
11474,329.59
11475,312.46
11476,319.05
11477,312.46
11478,308.5
11479,300.59
11480,296.63
11481,286.09
11482,294.0
11483,304.55
11484,287.41
11485,268.95
11486,264.99
11487,276.86
11488,286.09
11489,286.09
11490,283.45
11491,297.95
11492,300.59
11493,294.0
11494,274.22
11495,267.63
11496,266.31
11497,263.67
11498,253.13
11499,259.72
11500,278.18
11501,300.59
11502,317.73
11503,315.09
11504,315.09
11505,315.09
11506,323.0
11507,337.51
11508,358.6
11509,374.42
11510,378.38
11511,379.69
11512,402.11
11513,407.38
11514,406.06
11515,400.79
11516,396.83
11517,392.88
11518,395.51
11519,396.83
11520,379.69
11521,352.01
11522,323.0
11523,295.32
11524,287.41
11525,274.22
11526,255.76
11527,253.13
11528,275.54
11529,300.59
11530,337.51
11531,342.78
11532,332.23
11533,325.64
11534,315.09
11535,305.86
11536,290.04
11537,276.86
11538,262.36
11539,249.17
11540,259.72
11541,278.18
11542,296.63
11543,320.37
11544,349.37
11545,369.15
11546,391.56
11547,407.38
11548,415.29
11549,406.06
11550,370.47
11551,336.19
11552,311.14
11553,295.32
11554,297.95
11555,319.05
11556,330.91
11557,326.96
11558,323.0
11559,330.91
11560,336.19
11561,350.69
11562,379.69
11563,413.97
11564,427.16
11565,423.2
11566,407.38
11567,399.47
11568,381.01
11569,373.1
11570,390.24
11571,413.97
11572,424.52
11573,442.98
11574,461.43
11575,468.03
11576,457.48
11577,445.61
11578,437.7
11579,437.7
11580,421.88
11581,406.06
11582,412.65
11583,428.47
11584,427.16
11585,425.84
11586,428.47
11587,420.56
11588,411.34
11589,382.33
11590,361.24
11591,333.55
11592,316.41
11593,305.86
11594,307.18
11595,315.09
11596,336.19
11597,371.78
11598,390.24
11599,404.74
11600,417.93
11601,448.25
11602,471.98
11603,499.67
11604,507.58
11605,528.67
11606,552.4
11607,557.68
11608,548.45
11609,549.77
11610,545.81
11611,532.63
11612,535.27
11613,532.63
11614,519.44
11615,499.67
11616,479.89
11617,468.03
11618,456.16
11619,431.11
11620,432.43
11621,449.57
11622,456.16
11623,453.52
11624,444.3
11625,439.02
11626,421.88
11627,411.34
11628,406.06
11629,399.47
11630,384.97
11631,373.1
11632,382.33
11633,396.83
11634,402.11
11635,410.02
11636,425.84
11637,431.11
11638,431.11
11639,416.61
11640,399.47
11641,403.43
11642,400.79
11643,399.47
11644,382.33
11645,374.42
11646,382.33
11647,384.97
11648,388.92
11649,383.65
11650,384.97
11651,381.01
11652,374.42
11653,357.28
11654,348.05
11655,340.14
11656,340.14
11657,333.55
11658,330.91
11659,333.55
11660,342.78
11661,350.69
11662,365.19
11663,381.01
11664,403.43
11665,432.43
11666,439.02
11667,433.75
11668,433.75
11669,431.11
11670,416.61
11671,410.02
11672,406.06
11673,390.24
11674,369.15
11675,362.55
11676,338.82
11677,309.82
11678,304.55
11679,312.46
11680,330.91
11681,332.23
11682,307.18
11683,301.91
11684,309.82
11685,326.96
11686,346.73
11687,362.55
11688,384.97
11689,403.43
11690,412.65
11691,402.11
11692,381.01
11693,370.47
11694,369.15
11695,358.6
11696,337.51
11697,336.19
11698,354.64
11699,367.83
11700,374.42
11701,374.42
11702,369.15
11703,349.37
11704,321.68
11705,291.36
11706,283.45
11707,288.72
11708,291.36
11709,301.91
11710,301.91
11711,297.95
11712,280.81
11713,262.36
11714,266.31
11715,300.59
11716,308.5
11717,300.59
11718,291.36
11719,295.32
11720,300.59
11721,315.09
11722,316.41
11723,321.68
11724,319.05
11725,326.96
11726,337.51
11727,348.05
11728,353.33
11729,365.19
11730,373.1
11731,375.74
11732,374.42
11733,381.01
11734,378.38
11735,374.42
11736,381.01
11737,395.51
11738,412.65
11739,431.11
11740,445.61
11741,446.93
11742,448.25
11743,441.66
11744,435.07
11745,431.11
11746,432.43
11747,433.75
11748,431.11
11749,437.7
11750,431.11
11751,421.88
11752,428.47
11753,439.02
11754,449.57
11755,458.8
11756,471.98
11757,469.35
11758,466.71
11759,465.39
11760,473.3
11761,468.03
11762,462.75
11763,448.25
11764,435.07
11765,423.2
11766,428.47
11767,428.47
11768,431.11
11769,437.7
11770,462.75
11771,477.26
11772,465.39
11773,453.52
11774,449.57
11775,444.3
11776,427.16
11777,421.88
11778,427.16
11779,437.7
11780,439.02
11781,449.57
11782,446.93
11783,449.57
11784,469.35
11785,490.44
11786,497.03
11787,490.44
11788,489.12
11789,489.12
11790,498.35
11791,498.35
11792,511.53
11793,529.99
11794,543.18
11795,541.86
11796,528.67
11797,518.13
11798,500.99
11799,483.85
11800,458.8
11801,461.43
11802,473.3
11803,485.17
11804,493.08
11805,504.94
11806,499.67
11807,486.48
11808,442.98
11809,415.29
11810,417.93
11811,420.56
11812,427.16
11813,431.11
11814,425.84
11815,423.2
11816,416.61
11817,400.79
11818,399.47
11819,416.61
11820,448.25
11821,474.62
11822,475.94
11823,466.71
11824,457.48
11825,453.52
11826,448.25
11827,437.7
11828,437.7
11829,444.3
11830,442.98
11831,448.25
11832,453.52
11833,439.02
11834,427.16
11835,424.52
11836,416.61
11837,404.74
11838,388.92
11839,378.38
11840,363.87
11841,354.64
11842,352.01
11843,363.87
11844,390.24
11845,412.65
11846,421.88
11847,428.47
11848,425.84
11849,423.2
11850,417.93
11851,412.65
11852,407.38
11853,411.34
11854,415.29
11855,427.16
11856,445.61
11857,449.57
11858,444.3
11859,428.47
11860,406.06
11861,363.87
11862,358.6
11863,367.83
11864,384.97
11865,406.06
11866,423.2
11867,427.16
11868,411.34
11869,399.47
11870,399.47
11871,399.47
11872,406.06
11873,410.02
11874,402.11
11875,396.83
11876,386.29
11877,383.65
11878,400.79
11879,416.61
11880,439.02
11881,432.43
11882,439.02
11883,428.47
11884,411.34
11885,402.11
11886,396.83
11887,383.65
11888,382.33
11889,375.74
11890,384.97
11891,400.79
11892,417.93
11893,428.47
11894,427.16
11895,425.84
11896,415.29
11897,406.06
11898,406.06
11899,407.38
11900,413.97
11901,407.38
11902,406.06
11903,416.61
11904,412.65
11905,406.06
11906,406.06
11907,410.02
11908,424.52
11909,435.07
11910,446.93
11911,458.8
11912,466.71
11913,457.48
11914,439.02
11915,431.11
11916,439.02
11917,457.48
11918,469.35
11919,475.94
11920,473.3
11921,478.57
11922,510.22
11923,547.13
11924,566.91
11925,585.36
11926,581.41
11927,584.05
11928,551.09
11929,506.26
11930,466.71
11931,456.16
11932,469.35
11933,506.26
11934,518.13
11935,526.04
11936,518.13
11937,507.58
11938,487.8
11939,482.53
11940,479.89
11941,469.35
11942,457.48
11943,435.07
11944,412.65
11945,399.47
11946,396.83
11947,392.88
11948,379.69
11949,370.47
11950,361.24
11951,354.64
11952,357.28
11953,350.69
11954,363.87
11955,391.56
11956,448.25
11957,402.11
11958,403.43
11959,402.11
11960,400.79
11961,423.2
11962,441.66
11963,433.75
11964,394.2
11965,373.1
11966,370.47
11967,394.2
11968,424.52
11969,436.39
11970,431.11
11971,415.29
11972,394.2
11973,379.69
11974,371.78
11975,369.15
11976,384.97
11977,412.65
11978,437.7
11979,456.16
11980,441.66
11981,433.75
11982,442.98
11983,425.84
11984,391.56
11985,381.01
11986,378.38
11987,379.69
11988,395.51
11989,400.79
11990,396.83
11991,407.38
11992,435.07
11993,462.75
11994,489.12
11995,489.12
11996,493.08
11997,493.08
11998,495.71
11999,516.81
12000,528.67
12001,508.9
12002,471.98
12003,428.47
12004,396.83
12005,407.38
12006,427.16
12007,446.93
12008,442.98
12009,428.47
12010,402.11
12011,379.69
12012,375.74
12013,382.33
12014,384.97
12015,381.01
12016,361.24
12017,362.55
12018,367.83
12019,383.65
12020,407.38
12021,420.56
12022,427.16
12023,431.11
12024,427.16
12025,431.11
12026,436.39
12027,436.39
12028,412.65
12029,382.33
12030,358.6
12031,348.05
12032,365.19
12033,391.56
12034,415.29
12035,425.84
12036,437.7
12037,452.21
12038,446.93
12039,446.93
12040,468.03
12041,482.53
12042,471.98
12043,449.57
12044,435.07
12045,433.75
12046,433.75
12047,441.66
12048,465.39
12049,490.44
12050,485.17
12051,485.17
12052,497.03
12053,504.94
12054,510.22
12055,503.62
12056,507.58
12057,519.44
12058,522.08
12059,518.13
12060,508.9
12061,499.67
12062,499.67
12063,483.85
12064,477.26
12065,466.71
12066,444.3
12067,433.75
12068,439.02
12069,444.3
12070,441.66
12071,435.07
12072,420.56
12073,413.97
12074,421.88
12075,431.11
12076,435.07
12077,424.52
12078,406.06
12079,384.97
12080,369.15
12081,365.19
12082,362.55
12083,369.15
12084,375.74
12085,381.01
12086,379.69
12087,379.69
12088,378.38
12089,375.74
12090,378.38
12091,381.01
12092,386.29
12093,395.51
12094,412.65
12095,423.2
12096,425.84
12097,423.2
12098,423.2
