row_index,WGDC.TrfGen.A.PhsC.InstCVal.mag.f
10100,138.43
10101,154.25
10102,170.07
10103,172.71
10104,168.75
10105,170.07
10106,164.79
10107,151.61
10108,138.43
10109,138.43
10110,155.57
10111,164.79
10112,175.34
10113,172.71
10114,158.2
10115,145.02
10116,142.38
10117,129.2
10118,121.29
10119,119.97
10120,125.24
10121,142.38
10122,160.84
10123,170.07
10124,168.75
10125,162.16
10126,152.93
10127,148.97
10128,150.29
10129,139.75
10130,123.92
10131,123.92
10132,133.15
10133,141.06
10134,150.29
10135,159.52
10136,148.97
10137,130.52
10138,123.92
10139,119.97
10140,129.2
10141,151.61
10142,168.75
10143,171.39
10144,172.71
10145,171.39
10146,174.02
10147,172.71
10148,166.11
10149,150.29
10150,141.06
10151,130.52
10152,126.56
10153,130.52
10154,139.75
10155,139.75
10156,138.43
10157,146.34
10158,162.16
10159,163.48
10160,146.34
10161,139.75
10162,135.79
10163,143.7
10164,145.02
10165,150.29
10166,154.25
10167,155.57
10168,155.57
10169,148.97
10170,146.34
10171,154.25
10172,163.48
10173,170.07
10174,166.11
10175,170.07
10176,172.71
10177,171.39
10178,172.71
10179,174.02
10180,177.98
10181,179.3
10182,174.02
10183,162.16
10184,162.16
10185,166.11
10186,174.02
10187,181.93
10188,185.89
10189,188.53
10190,189.84
10191,189.84
10192,189.84
10193,184.57
10194,175.34
10195,168.75
10196,163.48
10197,166.11
10198,172.71
10199,171.39
10200,159.52
10201,154.25
10202,152.93
10203,151.61
10204,160.84
10205,171.39
10206,170.07
10207,159.52
10208,159.52
10209,163.48
10210,168.75
10211,164.79
10212,159.52
10213,155.57
10214,155.57
10215,151.61
10216,158.2
10217,163.48
10218,171.39
10219,164.79
10220,150.29
10221,143.7
10222,151.61
10223,155.57
10224,158.2
10225,155.57
10226,160.84
10227,163.48
10228,163.48
10229,166.11
10230,168.75
10231,162.16
10232,155.57
10233,158.2
10234,155.57
10235,151.61
10236,145.02
10237,148.97
10238,163.48
10239,174.02
10240,174.02
10241,175.34
10242,175.34
10243,175.34
10244,172.71
10245,172.71
10246,177.98
10247,185.89
10248,185.89
10249,189.84
10250,191.16
10251,195.12
10252,197.75
10253,200.39
10254,200.39
10255,203.03
10256,205.67
10257,208.3
10258,205.67
10259,201.71
10260,197.75
10261,195.12
10262,195.12
10263,192.48
10264,200.39
10265,213.58
10266,239.94
10267,251.81
10268,249.17
10269,239.94
10270,233.35
10271,228.08
10272,222.8
10273,224.12
10274,232.03
10275,233.35
10276,229.4
10277,225.44
10278,217.53
10279,208.3
10280,205.67
10281,204.35
10282,205.67
10283,208.3
10284,210.94
10285,210.94
10286,217.53
10287,213.58
10288,212.26
10289,213.58
10290,218.85
10291,222.8
10292,218.85
10293,218.85
10294,228.08
10295,225.44
10296,225.44
10297,221.49
10298,208.3
10299,199.07
10300,204.35
10301,210.94
10302,218.85
10303,230.71
10304,241.26
10305,250.49
10306,258.4
10307,251.81
10308,239.94
10309,230.71
10310,229.4
10311,233.35
10312,242.58
10313,241.26
10314,242.58
10315,241.26
10316,245.22
10317,253.13
10318,263.67
10319,279.5
10320,280.81
10321,270.27
10322,263.67
10323,266.31
10324,267.63
10325,257.08
10326,247.85
10327,241.26
10328,243.9
10329,241.26
10330,230.71
10331,218.85
10332,212.26
10333,209.62
10334,212.26
10335,217.53
10336,233.35
10337,242.58
10338,243.9
10339,239.94
10340,238.63
10341,234.67
10342,233.35
10343,234.67
10344,241.26
10345,245.22
10346,251.81
10347,261.04
10348,267.63
10349,271.59
10350,262.36
10351,254.45
10352,242.58
10353,237.31
10354,228.08
10355,224.12
10356,217.53
10357,214.89
10358,228.08
10359,232.03
10360,230.71
10361,224.12
10362,225.44
10363,233.35
10364,232.03
10365,234.67
10366,233.35
10367,225.44
10368,229.4
10369,228.08
10370,228.08
10371,225.44
10372,221.49
10373,213.58
10374,208.3
10375,205.67
10376,218.85
10377,230.71
10378,247.85
10379,261.04
10380,261.04
10381,259.72
10382,251.81
10383,241.26
10384,237.31
10385,243.9
10386,247.85
10387,247.85
10388,249.17
10389,253.13
10390,251.81
10391,243.9
10392,237.31
10393,230.71
10394,230.71
10395,228.08
10396,228.08
10397,229.4
10398,237.31
10399,247.85
10400,253.13
10401,267.63
10402,279.5
10403,290.04
10404,290.04
10405,280.81
10406,276.86
10407,263.67
10408,251.81
10409,241.26
10410,233.35
10411,228.08
10412,225.44
10413,228.08
10414,233.35
10415,241.26
10416,247.85
10417,247.85
10418,247.85
10419,250.49
10420,241.26
10421,233.35
10422,212.26
10423,208.3
10424,214.89
10425,233.35
10426,249.17
10427,262.36
10428,266.31
10429,262.36
10430,259.72
10431,261.04
10432,262.36
10433,261.04
10434,258.4
10435,258.4
10436,263.67
10437,263.67
10438,266.31
10439,261.04
10440,251.81
10441,250.49
10442,261.04
10443,262.36
10444,270.27
10445,279.5
10446,296.63
10447,301.91
10448,297.95
10449,290.04
10450,279.5
10451,272.9
10452,279.5
10453,290.04
10454,297.95
10455,297.95
10456,299.27
10457,294.0
10458,292.68
10459,291.36
10460,288.72
10461,279.5
10462,276.86
10463,268.95
10464,258.4
10465,241.26
10466,230.71
10467,228.08
10468,229.4
10469,230.71
10470,233.35
10471,242.58
10472,251.81
10473,259.72
10474,262.36
10475,262.36
10476,258.4
10477,266.31
10478,267.63
10479,266.31
10480,272.9
10481,279.5
10482,291.36
10483,296.63
10484,288.72
10485,276.86
10486,272.9
10487,268.95
10488,271.59
10489,272.9
10490,270.27
10491,262.36
10492,263.67
10493,268.95
10494,267.63
10495,266.31
10496,274.22
10497,274.22
10498,274.22
10499,278.18
10500,287.41
10501,286.09
10502,287.41
10503,290.04
10504,294.0
10505,291.36
10506,283.45
10507,274.22
10508,266.31
10509,268.95
10510,270.27
10511,276.86
10512,272.9
10513,270.27
10514,270.27
10515,270.27
10516,272.9
10517,267.63
10518,268.95
10519,267.63
10520,263.67
10521,261.04
10522,251.81
10523,237.31
10524,230.71
10525,230.71
10526,243.9
10527,251.81
10528,254.45
10529,259.72
10530,261.04
10531,263.67
10532,263.67
10533,263.67
10534,266.31
10535,259.72
10536,257.08
10537,259.72
10538,259.72
10539,261.04
10540,258.4
10541,250.49
10542,251.81
10543,253.13
10544,258.4
10545,259.72
10546,262.36
10547,257.08
10548,251.81
10549,254.45
10550,254.45
10551,249.17
10552,245.22
10553,237.31
10554,232.03
10555,229.4
10556,229.4
10557,232.03
10558,234.67
10559,230.71
10560,228.08
10561,221.49
10562,220.17
10563,230.71
10564,234.67
10565,237.31
10566,234.67
10567,234.67
10568,233.35
10569,233.35
10570,229.4
10571,228.08
10572,224.12
10573,220.17
10574,221.49
10575,222.8
10576,222.8
10577,222.8
10578,222.8
10579,225.44
10580,224.12
10581,221.49
10582,222.8
10583,220.17
10584,214.89
10585,212.26
10586,209.62
10587,209.62
10588,203.03
10589,201.71
10590,199.07
10591,200.39
10592,201.71
10593,205.67
10594,208.3
10595,205.67
10596,204.35
10597,204.35
10598,197.75
10599,197.75
10600,200.39
10601,205.67
10602,209.62
10603,208.3
10604,208.3
10605,209.62
10606,210.94
10607,212.26
10608,212.26
10609,214.89
10610,213.58
10611,214.89
10612,218.85
10613,222.8
10614,224.12
10615,224.12
10616,221.49
10617,213.58
10618,209.62
10619,209.62
10620,209.62
10621,205.67
10622,205.67
10623,203.03
10624,201.71
10625,197.75
10626,199.07
10627,201.71
10628,204.35
10629,201.71
10630,203.03
10631,204.35
10632,210.94
10633,214.89
10634,220.17
10635,221.49
10636,218.85
10637,214.89
10638,212.26
10639,203.03
10640,201.71
10641,199.07
10642,199.07
10643,200.39
10644,203.03
10645,208.3
10646,209.62
10647,210.94
10648,205.67
10649,200.39
10650,193.8
10651,197.75
10652,197.75
10653,199.07
10654,193.8
10655,192.48
10656,191.16
10657,185.89
10658,179.3
10659,175.34
10660,171.39
10661,168.75
10662,166.11
10663,171.39
10664,171.39
10665,172.71
10666,171.39
10667,170.07
10668,164.79
10669,163.48
10670,166.11
10671,170.07
10672,171.39
10673,166.11
10674,162.16
10675,163.48
10676,172.71
10677,172.71
10678,171.39
10679,168.75
10680,162.16
10681,160.84
10682,163.48
10683,172.71
10684,177.98
10685,172.71
10686,174.02
10687,175.34
10688,177.98
10689,181.93
10690,185.89
10691,185.89
10692,188.53
10693,184.57
10694,180.62
10695,174.02
10696,171.39
10697,171.39
10698,174.02
10699,177.98
10700,180.62
10701,179.3
10702,179.3
10703,181.93
10704,180.62
10705,181.93
10706,180.62
10707,179.3
10708,181.93
10709,188.53
10710,191.16
10711,192.48
10712,193.8
10713,191.16
10714,188.53
10715,188.53
10716,189.84
10717,191.16
10718,191.16
10719,191.16
10720,191.16
10721,191.16
10722,189.84
10723,189.84
10724,189.84
10725,191.16
10726,197.75
10727,203.03
10728,208.3
10729,214.89
10730,222.8
10731,228.08
10732,232.03
10733,234.67
10734,225.44
10735,221.49
10736,225.44
10737,232.03
10738,239.94
10739,247.85
10740,249.17
10741,253.13
10742,257.08
10743,257.08
10744,247.85
10745,243.9
10746,239.94
10747,234.67
10748,225.44
10749,218.85
10750,212.26
10751,205.67
10752,205.67
10753,209.62
10754,212.26
10755,213.58
10756,212.26
10757,214.89
10758,217.53
10759,220.17
10760,222.8
10761,228.08
10762,237.31
10763,243.9
10764,247.85
10765,247.85
10766,241.26
10767,239.94
10768,245.22
10769,257.08
10770,263.67
10771,262.36
10772,261.04
10773,254.45
10774,249.17
10775,238.63
10776,233.35
10777,233.35
10778,228.08
10779,232.03
10780,232.03
10781,232.03
10782,234.67
10783,238.63
10784,237.31
10785,237.31
10786,232.03
10787,232.03
10788,225.44
10789,222.8
10790,224.12
10791,228.08
10792,224.12
10793,221.49
10794,222.8
10795,230.71
10796,233.35
10797,233.35
10798,238.63
10799,245.22
10800,238.63
10801,239.94
10802,234.67
10803,232.03
10804,233.35
10805,232.03
10806,233.35
10807,232.03
10808,229.4
10809,230.71
10810,233.35
10811,232.03
10812,225.44
10813,225.44
10814,224.12
10815,225.44
10816,229.4
10817,229.4
10818,234.67
10819,243.9
10820,253.13
10821,261.04
10822,261.04
10823,261.04
10824,267.63
10825,263.67
10826,261.04
10827,261.04
10828,259.72
10829,261.04
10830,266.31
10831,272.9
10832,270.27
10833,263.67
10834,262.36
10835,268.95
10836,282.13
10837,290.04
10838,290.04
10839,288.72
10840,287.41
10841,283.45
10842,280.81
10843,282.13
10844,290.04
10845,288.72
10846,282.13
10847,280.81
10848,288.72
10849,286.09
10850,286.09
10851,290.04
10852,291.36
10853,296.63
10854,292.68
10855,291.36
10856,294.0
10857,301.91
10858,296.63
10859,297.95
10860,297.95
10861,296.63
10862,283.45
10863,288.72
10864,300.59
10865,307.18
10866,312.46
10867,317.73
10868,317.73
10869,312.46
10870,305.86
10871,308.5
10872,311.14
10873,311.14
10874,309.82
10875,305.86
10876,299.27
10877,296.63
10878,296.63
10879,296.63
10880,292.68
10881,286.09
10882,290.04
10883,292.68
10884,294.0
10885,294.0
10886,292.68
10887,294.0
10888,288.72
10889,283.45
10890,279.5
10891,274.22
10892,279.5
10893,282.13
10894,279.5
10895,283.45
10896,291.36
10897,292.68
10898,282.13
10899,282.13
10900,278.18
10901,270.27
10902,268.95
10903,268.95
10904,266.31
10905,261.04
10906,259.72
10907,261.04
10908,254.45
10909,247.85
10910,241.26
10911,242.58
10912,241.26
10913,241.26
10914,239.94
10915,234.67
10916,238.63
10917,238.63
10918,239.94
10919,238.63
10920,234.67
10921,239.94
10922,238.63
10923,239.94
10924,242.58
10925,245.22
10926,245.22
10927,251.81
10928,257.08
10929,266.31
10930,276.86
10931,282.13
10932,283.45
10933,279.5
10934,286.09
10935,296.63
10936,300.59
10937,297.95
10938,308.5
10939,313.77
10940,309.82
10941,301.91
10942,294.0
10943,297.95
10944,309.82
10945,323.0
10946,326.96
10947,330.91
10948,340.14
10949,338.82
10950,321.68
10951,313.77
10952,328.28
10953,332.23
10954,336.19
10955,321.68
10956,317.73
10957,316.41
10958,320.37
10959,319.05
10960,328.28
10961,325.64
10962,319.05
10963,303.23
10964,309.82
10965,342.78
10966,378.38
10967,398.15
10968,387.6
10969,359.92
10970,328.28
10971,299.27
10972,288.72
10973,280.81
10974,272.9
10975,274.22
10976,274.22
10977,267.63
10978,274.22
10979,272.9
10980,280.81
10981,299.27
10982,316.41
10983,332.23
10984,345.42
10985,359.92
10986,367.83
10987,371.78
10988,366.51
10989,358.6
10990,349.37
10991,349.37
10992,355.96
10993,357.28
10994,367.83
10995,375.74
10996,386.29
10997,384.97
10998,381.01
10999,378.38
11000,369.15
11001,352.01
11002,330.91
11003,308.5
11004,317.73
11005,321.68
11006,326.96
11007,325.64
11008,317.73
11009,326.96
11010,349.37
11011,359.92
11012,359.92
11013,353.33
11014,337.51
11015,326.96
11016,320.37
11017,323.0
11018,323.0
11019,332.23
11020,341.46
11021,348.05
11022,350.69
11023,358.6
11024,353.33
11025,349.37
11026,348.05
11027,358.6
11028,375.74
11029,390.24
11030,404.74
11031,395.51
11032,366.51
11033,355.96
11034,348.05
11035,341.46
11036,342.78
11037,342.78
11038,349.37
11039,349.37
11040,352.01
11041,349.37
11042,352.01
11043,355.96
11044,355.96
11045,349.37
11046,346.73
11047,349.37
11048,352.01
11049,346.73
11050,330.91
11051,308.5
11052,297.95
11053,311.14
11054,326.96
11055,333.55
11056,342.78
11057,361.24
11058,402.11
11059,425.84
11060,431.11
11061,427.16
11062,432.43
11063,440.34
11064,440.34
11065,439.02
11066,441.66
11067,449.57
11068,448.25
11069,450.89
11070,448.25
11071,436.39
11072,454.84
11073,460.12
11074,461.43
11075,461.43
11076,441.66
11077,435.07
11078,436.39
11079,439.02
11080,445.61
11081,441.66
11082,436.39
11083,446.93
11084,483.85
11085,506.26
11086,497.03
11087,475.94
11088,470.66
11089,452.21
11090,448.25
11091,457.48
11092,469.35
11093,461.43
11094,445.61
11095,437.7
11096,431.11
11097,427.16
11098,429.79
11099,452.21
11100,456.16
11101,448.25
11102,427.16
11103,425.84
11104,432.43
11105,441.66
11106,446.93
11107,449.57
11108,452.21
11109,465.39
11110,460.12
11111,448.25
11112,436.39
11113,404.74
11114,371.78
11115,398.15
11116,444.3
11117,458.8
11118,466.71
11119,471.98
11120,461.43
11121,449.57
11122,444.3
11123,432.43
11124,421.88
11125,427.16
11126,428.47
11127,429.79
11128,437.7
11129,439.02
11130,436.39
11131,424.52
11132,412.65
11133,412.65
11134,421.88
11135,436.39
11136,441.66
11137,445.61
11138,448.25
11139,448.25
11140,437.7
11141,429.79
11142,419.25
11143,415.29
11144,416.61
11145,408.7
11146,399.47
11147,381.01
11148,366.51
11149,366.51
11150,391.56
11151,417.93
11152,439.02
11153,431.11
11154,428.47
11155,428.47
11156,412.65
11157,402.11
11158,398.15
11159,388.92
11160,369.15
11161,358.6
11162,370.47
11163,377.06
11164,378.38
11165,373.1
11166,362.55
11167,358.6
11168,355.96
11169,341.46
11170,352.01
11171,370.47
11172,370.47
11173,366.51
11174,365.19
11175,362.55
11176,371.78
11177,373.1
11178,388.92
11179,386.29
11180,373.1
11181,373.1
11182,377.06
11183,381.01
11184,400.79
11185,436.39
11186,478.57
11187,486.48
11188,487.8
11189,483.85
11190,483.85
11191,461.43
11192,408.7
11193,353.33
11194,311.14
11195,296.63
11196,317.73
11197,359.92
11198,395.51
11199,425.84
11200,470.66
11201,494.39
11202,510.22
11203,497.03
11204,474.62
11205,436.39
11206,440.34
11207,449.57
11208,495.71
11209,577.45
11210,574.82
11211,576.14
11212,577.45
11213,574.82
11214,576.14
11215,576.14
11216,576.14
11217,565.59
11218,593.27
11219,580.09
11220,591.96
11221,574.82
11222,528.67
11223,498.35
11224,468.03
11225,446.93
11226,456.16
11227,479.89
11228,452.21
11229,446.93
11230,490.44
11231,562.95
11232,595.91
11233,598.55
11234,591.96
11235,568.23
11236,559.0
11237,569.54
11238,605.14
11239,606.46
11240,598.55
11241,556.36
11242,533.95
11243,524.72
11244,535.27
11245,565.59
11246,576.14
11247,576.14
11248,555.04
11249,548.45
11250,557.68
11251,544.49
11252,540.54
11253,543.18
11254,555.04
11255,562.95
11256,569.54
11257,569.54
11258,568.23
11259,562.95
11260,552.4
11261,569.54
11262,565.59
11263,559.0
11264,543.18
11265,520.76
11266,511.53
11267,503.62
11268,495.71
11269,478.57
11270,441.66
11271,411.34
11272,381.01
11273,369.15
11274,373.1
11275,375.74
11276,369.15
11277,365.19
11278,378.38
11279,370.47
11280,370.47
11281,369.15
11282,362.55
11283,371.78
11284,370.47
11285,373.1
11286,392.88
11287,400.79
11288,392.88
11289,390.24
11290,386.29
11291,366.51
11292,357.28
11293,349.37
11294,352.01
11295,355.96
11296,357.28
11297,348.05
11298,340.14
11299,325.64
11300,313.77
11301,311.14
11302,297.95
11303,283.45
11304,270.27
11305,254.45
11306,243.9
11307,261.04
11308,307.18
11309,333.55
11310,320.37
11311,317.73
11312,301.91
11313,317.73
11314,336.19
11315,345.42
11316,325.64
11317,301.91
11318,291.36
11319,287.41
11320,280.81
11321,250.49
11322,237.31
11323,234.67
11324,234.67
11325,229.4
11326,243.9
11327,257.08
11328,282.13
11329,305.86
11330,320.37
11331,326.96
11332,332.23
11333,320.37
11334,317.73
11335,316.41
11336,309.82
11337,312.46
11338,337.51
11339,341.46
11340,355.96
11341,391.56
11342,439.02
11343,464.07
11344,477.26
11345,483.85
11346,483.85
11347,481.21
11348,481.21
11349,481.21
11350,481.21
11351,483.85
11352,529.99
11353,585.36
11354,574.82
11355,576.14
11356,580.09
11357,586.68
11358,580.09
11359,562.95
11360,594.59
11361,588.0
11362,559.0
11363,504.94
11364,446.93
11365,415.29
11366,411.34
11367,411.34
11368,391.56
11369,371.78
11370,358.6
11371,362.55
11372,361.24
11373,361.24
11374,357.28
11375,358.6
11376,381.01
11377,392.88
11378,448.25
11379,468.03
11380,466.71
11381,466.71
11382,465.39
11383,466.71
11384,466.71
11385,497.03
11386,602.5
11387,642.06
11388,635.46
11389,638.1
11390,613.05
11391,572.18
11392,535.27
11393,454.84
11394,404.74
11395,411.34
11396,452.21
11397,495.71
11398,511.53
11399,485.17
11400,466.71
11401,439.02
11402,410.02
11403,386.29
11404,362.55
11405,336.19
11406,313.77
11407,288.72
11408,268.95
11409,272.9
11410,286.09
11411,294.0
11412,299.27
11413,299.27
11414,303.23
11415,292.68
11416,274.22
11417,253.13
11418,237.31
11419,229.4
11420,229.4
11421,224.12
11422,221.49
11423,218.85
11424,217.53
11425,220.17
11426,221.49
11427,229.4
11428,237.31
11429,250.49
11430,259.72
11431,263.67
11432,258.4
11433,261.04
11434,274.22
11435,283.45
11436,282.13
11437,271.59
11438,268.95
11439,271.59
11440,258.4
11441,254.45
11442,270.27
11443,294.0
11444,296.63
11445,301.91
11446,305.86
11447,311.14
11448,309.82
11449,307.18
11450,303.23
11451,309.82
11452,300.59
11453,300.59
11454,321.68
11455,349.37
11456,359.92
11457,361.24
11458,362.55
11459,357.28
11460,362.55
11461,378.38
11462,388.92
11463,388.92
11464,379.69
11465,352.01
11466,336.19
11467,325.64
11468,309.82
11469,323.0
11470,346.73
11471,362.55
11472,361.24
11473,349.37
11474,337.51
11475,319.05
11476,326.96
11477,319.05
11478,312.46
11479,308.5
11480,301.91
11481,294.0
11482,301.91
11483,309.82
11484,292.68
11485,276.86
11486,274.22
11487,286.09
11488,296.63
11489,291.36
11490,291.36
11491,305.86
11492,308.5
11493,299.27
11494,279.5
11495,274.22
11496,272.9
11497,270.27
11498,259.72
11499,268.95
11500,287.41
11501,308.5
11502,325.64
11503,319.05
11504,325.64
11505,321.68
11506,329.59
11507,348.05
11508,365.19
11509,382.33
11510,387.6
11511,388.92
11512,410.02
11513,415.29
11514,412.65
11515,408.7
11516,406.06
11517,402.11
11518,404.74
11519,404.74
11520,387.6
11521,358.6
11522,329.59
11523,303.23
11524,294.0
11525,283.45
11526,263.67
11527,261.04
11528,282.13
11529,308.5
11530,342.78
11531,350.69
11532,340.14
11533,332.23
11534,321.68
11535,312.46
11536,297.95
11537,287.41
11538,268.95
11539,257.08
11540,268.95
11541,286.09
11542,305.86
11543,332.23
11544,355.96
11545,375.74
11546,396.83
11547,416.61
11548,424.52
11549,415.29
11550,379.69
11551,341.46
11552,319.05
11553,301.91
11554,305.86
11555,330.91
11556,340.14
11557,333.55
11558,330.91
11559,338.82
11560,342.78
11561,358.6
11562,386.29
11563,417.93
11564,435.07
11565,431.11
11566,415.29
11567,407.38
11568,387.6
11569,381.01
11570,398.15
11571,420.56
11572,432.43
11573,450.89
11574,466.71
11575,475.94
11576,465.39
11577,454.84
11578,445.61
11579,445.61
11580,428.47
11581,412.65
11582,420.56
11583,436.39
11584,432.43
11585,432.43
11586,436.39
11587,427.16
11588,419.25
11589,390.24
11590,369.15
11591,340.14
11592,323.0
11593,311.14
11594,313.77
11595,320.37
11596,340.14
11597,381.01
11598,395.51
11599,412.65
11600,427.16
11601,456.16
11602,478.57
11603,506.26
11604,516.81
11605,539.22
11606,560.31
11607,565.59
11608,555.04
11609,557.68
11610,553.72
11611,539.22
11612,543.18
11613,540.54
11614,527.35
11615,508.9
11616,487.8
11617,475.94
11618,465.39
11619,440.34
11620,439.02
11621,458.8
11622,461.43
11623,460.12
11624,452.21
11625,446.93
11626,428.47
11627,420.56
11628,415.29
11629,406.06
11630,392.88
11631,381.01
11632,388.92
11633,407.38
11634,408.7
11635,419.25
11636,435.07
11637,439.02
11638,437.7
11639,421.88
11640,407.38
11641,411.34
11642,408.7
11643,406.06
11644,388.92
11645,382.33
11646,388.92
11647,392.88
11648,392.88
11649,391.56
11650,395.51
11651,388.92
11652,384.97
11653,365.19
11654,353.33
11655,349.37
11656,348.05
11657,342.78
11658,338.82
11659,341.46
11660,352.01
11661,359.92
11662,377.06
11663,390.24
11664,411.34
11665,439.02
11666,446.93
11667,444.3
11668,441.66
11669,436.39
11670,424.52
11671,416.61
11672,415.29
11673,396.83
11674,377.06
11675,369.15
11676,345.42
11677,319.05
11678,312.46
11679,320.37
11680,338.82
11681,341.46
11682,311.14
11683,309.82
11684,316.41
11685,336.19
11686,353.33
11687,370.47
11688,391.56
11689,410.02
11690,421.88
11691,410.02
11692,390.24
11693,378.38
11694,377.06
11695,365.19
11696,345.42
11697,342.78
11698,362.55
11699,375.74
11700,379.69
11701,382.33
11702,377.06
11703,357.28
11704,329.59
11705,300.59
11706,290.04
11707,297.95
11708,299.27
11709,308.5
11710,309.82
11711,308.5
11712,288.72
11713,268.95
11714,272.9
11715,307.18
11716,317.73
11717,309.82
11718,300.59
11719,300.59
11720,308.5
11721,321.68
11722,320.37
11723,329.59
11724,326.96
11725,333.55
11726,345.42
11727,355.96
11728,359.92
11729,370.47
11730,381.01
11731,384.97
11732,381.01
11733,388.92
11734,382.33
11735,384.97
11736,390.24
11737,404.74
11738,419.25
11739,439.02
11740,454.84
11741,456.16
11742,456.16
11743,448.25
11744,444.3
11745,439.02
11746,439.02
11747,440.34
11748,440.34
11749,445.61
11750,437.7
11751,429.79
11752,437.7
11753,446.93
11754,457.48
11755,466.71
11756,479.89
11757,478.57
11758,475.94
11759,474.62
11760,481.21
11761,475.94
11762,469.35
11763,454.84
11764,441.66
11765,431.11
11766,437.7
11767,435.07
11768,439.02
11769,445.61
11770,469.35
11771,485.17
11772,474.62
11773,460.12
11774,458.8
11775,449.57
11776,432.43
11777,429.79
11778,437.7
11779,445.61
11780,446.93
11781,457.48
11782,454.84
11783,458.8
11784,478.57
11785,497.03
11786,504.94
11787,500.99
11788,498.35
11789,497.03
11790,506.26
11791,506.26
11792,519.44
11793,536.58
11794,552.4
11795,549.77
11796,539.22
11797,527.35
11798,510.22
11799,494.39
11800,468.03
11801,468.03
11802,479.89
11803,494.39
11804,499.67
11805,511.53
11806,507.58
11807,495.71
11808,449.57
11809,421.88
11810,427.16
11811,428.47
11812,435.07
11813,437.7
11814,435.07
11815,431.11
11816,424.52
11817,407.38
11818,408.7
11819,425.84
11820,458.8
11821,483.85
11822,483.85
11823,475.94
11824,464.07
11825,460.12
11826,456.16
11827,445.61
11828,446.93
11829,452.21
11830,448.25
11831,456.16
11832,460.12
11833,446.93
11834,435.07
11835,435.07
11836,424.52
11837,410.02
11838,398.15
11839,386.29
11840,370.47
11841,361.24
11842,358.6
11843,371.78
11844,396.83
11845,420.56
11846,429.79
11847,437.7
11848,435.07
11849,429.79
11850,428.47
11851,419.25
11852,416.61
11853,419.25
11854,424.52
11855,436.39
11856,454.84
11857,458.8
11858,450.89
11859,439.02
11860,415.29
11861,370.47
11862,362.55
11863,373.1
11864,391.56
11865,416.61
11866,432.43
11867,435.07
11868,419.25
11869,406.06
11870,406.06
11871,407.38
11872,415.29
11873,417.93
11874,408.7
11875,406.06
11876,395.51
11877,391.56
11878,407.38
11879,424.52
11880,445.61
11881,440.34
11882,446.93
11883,437.7
11884,420.56
11885,411.34
11886,406.06
11887,391.56
11888,391.56
11889,382.33
11890,391.56
11891,407.38
11892,425.84
11893,436.39
11894,436.39
11895,435.07
11896,424.52
11897,415.29
11898,412.65
11899,416.61
11900,420.56
11901,415.29
11902,412.65
11903,424.52
11904,420.56
11905,415.29
11906,415.29
11907,419.25
11908,432.43
11909,441.66
11910,456.16
11911,469.35
11912,475.94
11913,465.39
11914,446.93
11915,437.7
11916,448.25
11917,465.39
11918,477.26
11919,481.21
11920,481.21
11921,487.8
11922,518.13
11923,553.72
11924,574.82
11925,594.59
11926,589.32
11927,593.27
11928,557.68
11929,514.17
11930,475.94
11931,465.39
11932,477.26
11933,515.49
11934,527.35
11935,532.63
11936,526.04
11937,515.49
11938,495.71
11939,490.44
11940,487.8
11941,477.26
11942,464.07
11943,446.93
11944,420.56
11945,406.06
11946,406.06
11947,402.11
11948,387.6
11949,379.69
11950,369.15
11951,362.55
11952,362.55
11953,358.6
11954,370.47
11955,395.51
11956,456.16
11957,408.7
11958,410.02
11959,408.7
11960,406.06
11961,431.11
11962,448.25
11963,440.34
11964,402.11
11965,381.01
11966,375.74
11967,400.79
11968,431.11
11969,444.3
11970,436.39
11971,424.52
11972,400.79
11973,388.92
11974,377.06
11975,378.38
11976,392.88
11977,421.88
11978,446.93
11979,464.07
11980,450.89
11981,441.66
11982,450.89
11983,435.07
11984,400.79
11985,387.6
11986,384.97
11987,384.97
11988,404.74
11989,408.7
11990,402.11
11991,415.29
11992,440.34
11993,469.35
11994,497.03
11995,498.35
11996,499.67
11997,500.99
11998,504.94
11999,523.4
12000,537.9
12001,516.81
12002,478.57
12003,437.7
12004,406.06
12005,412.65
12006,435.07
12007,454.84
12008,450.89
12009,437.7
12010,410.02
12011,386.29
12012,384.97
12013,391.56
12014,391.56
12015,388.92
12016,367.83
12017,370.47
12018,373.1
12019,392.88
12020,416.61
12021,428.47
12022,432.43
12023,437.7
12024,436.39
12025,439.02
12026,444.3
12027,444.3
12028,420.56
12029,390.24
12030,365.19
12031,353.33
12032,373.1
12033,399.47
12034,420.56
12035,435.07
12036,445.61
12037,458.8
12038,454.84
12039,452.21
12040,477.26
12041,490.44
12042,479.89
12043,458.8
12044,441.66
12045,440.34
12046,439.02
12047,448.25
12048,471.98
12049,497.03
12050,490.44
12051,491.76
12052,503.62
12053,510.22
12054,516.81
12055,510.22
12056,516.81
12057,526.04
12058,533.95
12059,527.35
12060,516.81
12061,507.58
12062,507.58
12063,491.76
12064,483.85
12065,474.62
12066,449.57
12067,440.34
12068,448.25
12069,452.21
12070,450.89
12071,440.34
12072,428.47
12073,421.88
12074,427.16
12075,437.7
12076,441.66
12077,432.43
12078,415.29
12079,392.88
12080,378.38
12081,373.1
12082,371.78
12083,378.38
12084,384.97
12085,388.92
12086,387.6
12087,384.97
12088,384.97
12089,382.33
12090,386.29
12091,387.6
12092,392.88
12093,404.74
12094,420.56
