row_index,WNAC.Wdir.InstMag.f
8102,183.12
8103,176.79
8104,173.29
8105,170.88
8106,165.74
8107,173.17
8108,177.76
8109,175.55
8110,172.0
8111,168.32
8112,170.88
8113,175.59
8114,178.32
8115,175.9
8116,174.21
8117,175.74
8118,173.67
8119,171.41
8120,167.99
8121,167.39
8122,167.76
8123,171.19
8124,178.41
8125,174.73
8126,174.32
8127,166.59
8128,161.47
8129,154.85
8130,158.23
8131,165.89
8132,166.89
8133,163.7
8134,165.22
8135,175.6
8136,171.18
8137,183.38
8138,182.68
8139,172.85
8140,174.54
8141,165.83
8142,168.06
8143,167.32
8144,158.9
8145,158.34
8146,161.13
8147,158.98
8148,161.07
8149,159.23
8150,166.11
8151,165.52
8152,175.55
8153,173.45
8154,165.92
8155,160.73
8156,166.66
8157,161.92
8158,171.09
8159,183.56
8160,196.03
8161,200.27
8162,196.62
8163,190.13
8164,181.07
8165,182.69
8166,180.23
8167,178.79
8168,178.58
8169,184.21
8170,180.15
8171,173.37
8172,173.06
8173,172.04
8174,173.61
8175,176.83
8176,172.78
8177,172.45
8178,170.72
8179,172.7
8180,171.37
8181,170.13
8182,169.36
8183,174.96
8184,177.25
8185,178.3
8186,175.9
8187,170.98
8188,165.55
8189,168.29
8190,174.73
8191,170.76
8192,171.84
8193,170.18
8194,171.4
8195,178.78
8196,185.2
8197,184.15
8198,182.25
8199,177.48
8200,170.65
8201,171.63
8202,178.26
8203,174.61
8204,176.79
8205,186.6
8206,193.18
8207,191.96
8208,193.26
8209,187.9
8210,194.74
8211,196.79
8212,197.5
8213,195.32
8214,189.86
8215,187.71
8216,191.33
8217,194.55
8218,193.57
8219,195.72
8220,198.43
8221,194.85
8222,191.9
8223,190.54
8224,181.6
8225,179.45
8226,170.89
8227,174.83
8228,177.68
8229,179.68
8230,182.61
8231,175.89
8232,172.05
8233,176.65
8234,172.63
8235,171.36
8236,170.6
8237,174.47
8238,176.69
8239,178.66
8240,175.47
8241,176.84
8242,176.33
8243,177.55
8244,177.69
8245,177.26
8246,175.52
8247,178.35
8248,176.71
8249,177.93
8250,178.39
8251,179.59
8252,176.67
8253,177.55
8254,177.93
8255,176.16
8256,175.09
8257,175.91
8258,176.2
8259,174.8
8260,176.56
8261,176.66
8262,184.48
8263,186.01
8264,182.34
8265,182.62
8266,179.12
8267,181.63
8268,189.55
8269,185.89
8270,181.44
8271,178.58
8272,176.45
8273,181.8
8274,184.07
8275,180.75
8276,177.62
8277,180.05
8278,179.06
8279,176.52
8280,180.45
8281,176.7
8282,173.1
8283,171.32
8284,167.86
8285,170.85
8286,173.63
8287,178.04
8288,173.41
8289,167.76
8290,164.7
8291,166.61
8292,173.12
8293,176.62
8294,173.72
8295,169.88
8296,171.34
8297,172.23
8298,173.39
8299,181.66
8300,181.03
8301,176.03
8302,178.88
8303,188.54
8304,193.95
8305,183.41
8306,189.78
8307,193.98
8308,197.51
8309,188.03
8310,185.97
8311,186.15
8312,191.67
8313,187.38
8314,182.1
8315,187.15
8316,183.46
8317,181.16
8318,183.53
8319,185.8
8320,189.01
8321,193.97
8322,193.68
8323,189.82
8324,189.76
8325,184.59
8326,187.06
8327,191.36
8328,189.75
8329,188.03
8330,182.82
8331,170.11
8332,169.5
8333,172.75
8334,182.2
8335,186.24
8336,187.68
8337,188.75
8338,191.48
8339,187.8
8340,182.68
8341,186.66
8342,187.09
8343,184.73
8344,173.96
8345,178.62
8346,178.26
8347,184.95
8348,185.13
8349,181.37
8350,188.8
8351,185.89
8352,179.36
8353,172.28
8354,165.57
8355,170.84
8356,185.44
8357,186.67
8358,178.62
8359,176.4
8360,172.82
8361,170.36
8362,169.13
8363,171.27
8364,168.39
8365,169.81
8366,168.05
8367,171.17
8368,177.44
8369,179.09
8370,174.12
8371,179.68
8372,185.41
8373,182.67
8374,171.5
8375,173.0
8376,174.72
8377,177.99
8378,182.49
8379,183.19
8380,181.46
8381,184.28
8382,179.38
8383,183.26
8384,185.64
8385,186.08
8386,183.32
8387,182.63
8388,181.03
8389,181.02
8390,177.02
8391,175.12
8392,176.53
8393,178.08
8394,175.5
8395,183.24
8396,179.39
8397,176.93
8398,179.42
8399,182.18
8400,181.14
8401,186.77
8402,180.89
8403,180.88
8404,184.2
8405,179.05
8406,181.66
8407,181.8
8408,181.29
8409,185.3
8410,183.1
8411,181.62
8412,173.97
8413,173.25
8414,173.55
8415,169.44
8416,175.36
8417,170.6
8418,171.79
8419,171.47
8420,170.85
8421,174.18
8422,173.64
8423,174.05
8424,174.71
8425,174.91
8426,172.54
8427,171.09
8428,179.77
8429,176.19
8430,176.17
8431,177.17
8432,172.57
8433,172.29
8434,175.08
8435,169.51
8436,170.06
8437,169.24
8438,175.25
8439,176.96
8440,174.63
8441,170.25
8442,174.97
8443,182.01
8444,182.52
8445,184.15
8446,179.29
8447,176.79
8448,179.31
8449,180.7
8450,186.08
8451,184.71
8452,180.77
8453,182.34
8454,192.16
8455,186.06
8456,187.84
8457,180.69
8458,183.49
8459,184.29
8460,184.73
8461,182.24
8462,179.42
8463,172.4
8464,173.03
8465,182.35
8466,189.13
8467,184.31
8468,183.47
8469,180.98
8470,178.46
8471,180.18
8472,179.17
8473,181.11
8474,177.81
8475,181.5
8476,180.41
8477,176.43
8478,173.1
8479,177.58
8480,178.41
8481,186.61
8482,181.11
8483,178.63
8484,176.67
8485,180.21
8486,181.85
8487,181.94
8488,178.57
8489,174.37
8490,179.7
8491,180.48
8492,184.62
8493,187.83
8494,177.81
8495,182.3
8496,176.69
8497,180.0
8498,183.05
8499,179.2
8500,179.7
8501,175.99
8502,176.48
8503,179.11
8504,172.33
8505,177.4
8506,178.85
8507,174.04
8508,177.04
8509,173.06
8510,178.19
8511,176.94
8512,173.87
8513,168.6
8514,166.85
8515,173.89
8516,185.64
8517,177.48
8518,177.52
8519,174.76
8520,172.27
8521,173.41
8522,170.03
8523,179.45
8524,178.68
8525,170.36
8526,171.45
8527,172.87
8528,173.27
8529,173.38
8530,178.57
8531,173.38
8532,173.26
8533,167.25
8534,171.4
8535,171.67
8536,175.22
8537,174.46
8538,175.64
8539,177.37
8540,178.98
8541,175.18
8542,175.18
8543,178.17
8544,174.07
8545,172.43
8546,170.16
8547,172.07
8548,169.17
8549,171.39
8550,168.17
8551,164.66
8552,161.87
8553,170.36
8554,175.27
8555,168.97
8556,164.07
8557,164.38
8558,163.71
8559,168.43
8560,170.49
8561,172.44
8562,168.01
8563,167.93
8564,167.51
8565,171.93
8566,175.59
8567,178.06
8568,179.47
8569,179.72
8570,182.15
8571,182.21
8572,187.74
8573,186.75
8574,185.3
8575,184.7
8576,187.41
8577,186.17
8578,180.75
8579,179.61
8580,181.27
8581,180.82
8582,176.41
8583,181.12
8584,191.12
8585,193.01
8586,193.22
8587,189.93
8588,189.09
8589,183.7
8590,186.67
8591,188.57
8592,189.1
8593,193.55
8594,189.88
8595,189.57
8596,187.24
8597,185.66
8598,185.43
8599,187.05
8600,181.74
8601,188.82
8602,189.59
8603,189.2
8604,185.84
8605,188.03
8606,190.01
8607,187.43
8608,186.07
8609,181.98
8610,186.49
8611,188.7
8612,186.26
8613,186.15
8614,181.52
8615,185.29
8616,187.62
8617,186.77
8618,185.38
8619,182.34
8620,184.23
8621,183.19
8622,184.02
8623,185.52
8624,182.17
8625,185.87
8626,185.43
8627,188.51
8628,185.46
8629,192.73
8630,191.34
8631,190.43
8632,189.21
8633,184.43
8634,191.76
8635,186.15
8636,181.86
8637,182.71
8638,185.48
8639,186.62
8640,189.09
8641,193.63
8642,193.4
8643,186.86
8644,189.08
8645,186.23
8646,184.59
8647,185.25
8648,190.6
8649,191.27
8650,188.55
8651,185.18
8652,182.8
8653,181.52
8654,183.73
8655,186.44
8656,188.56
8657,187.72
8658,193.27
8659,195.17
8660,190.53
8661,185.92
8662,183.56
8663,182.74
8664,181.58
8665,180.9
8666,185.72
8667,192.83
8668,190.72
8669,190.2
8670,189.39
8671,187.99
8672,186.41
8673,191.58
8674,192.82
8675,189.7
8676,191.15
8677,188.44
8678,187.69
8679,186.56
8680,184.9
8681,188.01
8682,194.49
8683,197.43
8684,200.14
8685,196.49
8686,195.36
8687,187.72
8688,185.56
8689,192.52
8690,193.75
8691,192.54
8692,189.11
8693,188.73
8694,196.47
8695,194.39
8696,190.27
8697,180.28
8698,176.1
8699,168.81
8700,169.98
8701,164.7
8702,165.42
8703,173.6
8704,177.04
8705,176.15
8706,181.18
8707,180.84
8708,182.07
8709,178.36
8710,177.41
8711,174.91
8712,175.33
8713,178.44
8714,169.35
8715,174.87
8716,181.64
8717,189.06
8718,188.72
8719,189.61
8720,186.42
8721,188.11
8722,186.87
8723,187.14
8724,182.16
8725,185.65
8726,184.32
8727,182.01
8728,181.32
8729,181.39
8730,176.56
8731,178.59
8732,181.67
8733,183.09
8734,184.29
8735,185.68
8736,186.01
8737,185.73
8738,185.5
8739,187.83
8740,188.78
8741,183.71
8742,182.7
8743,180.41
8744,181.49
8745,181.18
8746,181.22
8747,182.85
8748,188.64
8749,188.99
8750,185.01
8751,184.66
8752,186.12
8753,179.35
8754,177.55
8755,176.41
8756,177.02
8757,178.44
8758,184.51
8759,185.73
8760,181.62
8761,181.8
8762,179.79
8763,180.11
8764,177.98
8765,178.3
8766,175.04
8767,166.2
8768,171.46
8769,169.97
8770,174.36
8771,170.17
8772,166.98
8773,167.82
8774,175.21
8775,178.69
8776,180.77
8777,185.21
8778,179.39
8779,169.74
8780,169.89
8781,171.11
8782,177.37
8783,178.09
8784,169.19
8785,178.72
8786,177.52
8787,179.58
8788,176.88
8789,174.91
8790,182.77
8791,178.07
8792,165.12
8793,165.56
8794,161.33
8795,163.01
8796,173.21
8797,190.41
8798,186.41
8799,183.53
8800,174.68
8801,175.54
8802,173.61
8803,175.51
8804,175.17
8805,175.54
8806,169.14
8807,174.04
8808,179.17
8809,174.88
8810,173.8
8811,174.76
8812,175.96
8813,175.45
8814,171.22
8815,175.89
8816,182.42
8817,180.83
8818,179.92
8819,176.06
8820,172.85
8821,173.27
8822,171.99
8823,172.48
8824,176.64
8825,179.07
8826,175.51
8827,176.87
8828,172.87
8829,175.42
8830,171.39
8831,175.16
8832,173.87
8833,178.97
8834,173.45
8835,174.41
8836,172.74
8837,178.25
8838,173.99
8839,175.47
8840,176.52
8841,179.81
8842,183.64
8843,185.78
8844,182.76
8845,180.52
8846,175.27
8847,176.42
8848,170.39
8849,171.64
8850,167.87
8851,172.66
8852,175.73
8853,171.6
8854,174.08
8855,173.44
8856,172.58
8857,172.3
8858,171.14
8859,168.61
8860,173.87
8861,182.52
8862,179.08
8863,171.93
8864,165.4
8865,170.56
8866,163.64
8867,169.4
8868,180.41
8869,191.19
8870,191.33
8871,190.45
8872,182.72
8873,176.5
8874,175.9
8875,181.66
8876,180.64
8877,173.98
8878,172.22
8879,172.55
8880,173.2
8881,178.29
8882,175.52
8883,178.77
8884,178.68
8885,170.41
8886,170.94
8887,172.87
8888,172.14
8889,177.48
8890,179.99
8891,178.5
8892,182.21
8893,183.42
8894,184.05
8895,183.15
8896,179.42
8897,175.36
8898,169.88
8899,182.52
8900,192.14
8901,192.77
8902,185.74
8903,188.63
8904,194.34
8905,192.35
8906,189.48
8907,184.09
8908,182.71
8909,179.98
8910,179.41
8911,183.28
8912,180.22
8913,178.08
8914,177.44
8915,176.51
8916,175.14
8917,175.73
8918,180.9
8919,184.15
8920,184.4
8921,185.28
8922,181.51
8923,182.73
8924,183.77
8925,180.3
8926,183.8
8927,188.9
8928,189.17
8929,183.91
8930,184.31
8931,186.1
8932,182.25
8933,182.36
8934,183.31
8935,188.92
8936,182.81
8937,176.14
8938,177.31
8939,183.74
8940,187.5
8941,181.98
8942,179.6
8943,176.35
8944,182.3
8945,184.17
8946,185.05
8947,189.55
8948,182.97
8949,182.4
8950,175.73
8951,176.65
8952,176.1
8953,175.01
8954,170.89
8955,175.14
8956,168.46
8957,170.8
8958,173.51
8959,174.51
8960,178.71
8961,181.1
8962,181.66
8963,179.41
8964,179.49
8965,175.72
8966,174.17
8967,173.25
8968,179.35
8969,179.42
8970,178.54
8971,171.85
8972,165.27
8973,167.29
8974,173.32
8975,175.85
8976,172.75
8977,175.5
8978,180.33
8979,183.17
8980,182.48
8981,186.46
8982,191.89
8983,188.58
8984,173.5
8985,174.71
8986,164.29
8987,167.44
8988,168.21
8989,162.22
8990,164.32
8991,166.01
8992,167.5
8993,163.02
8994,166.84
8995,169.65
8996,174.62
8997,173.19
8998,176.54
8999,178.65
9000,185.86
9001,186.16
9002,191.09
9003,190.32
9004,194.47
9005,191.23
9006,185.84
9007,179.76
9008,171.22
9009,165.93
9010,172.03
9011,185.68
9012,193.11
9013,192.64
9014,185.56
9015,178.95
9016,179.61
9017,172.05
9018,176.86
9019,180.92
9020,177.61
9021,176.17
9022,179.6
9023,177.99
9024,178.53
9025,184.14
9026,183.82
9027,179.66
9028,177.12
9029,173.91
9030,173.76
9031,179.43
9032,183.5
9033,177.4
9034,181.57
9035,179.93
9036,178.23
9037,177.94
9038,180.2
9039,180.4
9040,178.38
9041,179.14
9042,181.44
9043,179.52
9044,182.49
9045,179.85
9046,178.89
9047,178.8
9048,177.77
9049,178.25
9050,179.26
9051,179.52
9052,178.94
9053,177.96
9054,179.2
9055,181.18
9056,176.45
9057,172.87
9058,174.4
9059,177.71
9060,179.52
9061,176.09
9062,171.5
9063,172.37
9064,169.56
9065,171.68
9066,175.27
9067,177.25
9068,179.1
9069,179.1
9070,176.56
9071,171.56
9072,170.5
9073,172.93
9074,175.83
9075,175.67
9076,174.26
9077,176.85
9078,175.32
9079,172.17
9080,175.42
9081,177.99
9082,180.99
9083,180.96
9084,178.79
9085,179.25
9086,179.07
9087,178.84
9088,177.81
9089,179.13
9090,180.89
9091,178.25
9092,176.04
9093,173.16
9094,175.4
9095,179.72
9096,178.66
9097,180.41
9098,178.3
9099,188.68
9100,186.55
9101,181.0
9102,177.12
9103,175.47
9104,178.69
9105,174.6
9106,169.92
9107,174.45
9108,179.16
9109,179.31
9110,175.12
9111,176.91
9112,179.87
9113,182.64
9114,178.44
9115,178.55
9116,179.05
9117,186.56
9118,192.93
9119,194.68
9120,190.27
9121,183.53
9122,172.5
9123,174.43
9124,172.86
9125,183.68
9126,184.32
9127,190.75
9128,182.53
9129,180.61
9130,176.98
9131,175.8
9132,178.67
9133,178.76
9134,179.7
9135,177.88
9136,180.66
9137,184.26
9138,183.02
9139,175.92
9140,173.01
9141,178.2
9142,177.73
9143,177.81
9144,180.02
9145,179.03
9146,179.0
9147,184.62
9148,186.49
9149,181.48
9150,178.13
9151,176.75
9152,172.0
9153,174.46
9154,178.04
9155,179.34
9156,177.46
9157,178.03
9158,176.06
9159,179.81
9160,178.97
9161,173.44
9162,172.51
9163,179.86
9164,178.09
9165,179.9
9166,172.78
9167,175.75
9168,174.83
9169,179.12
9170,181.64
9171,177.85
9172,175.19
9173,177.22
9174,177.78
9175,177.66
9176,174.0
9177,179.42
9178,180.66
9179,179.08
9180,176.02
9181,175.97
9182,175.67
9183,178.14
9184,171.15
9185,174.74
9186,172.6
9187,178.91
9188,178.48
9189,177.55
9190,177.15
9191,182.67
9192,183.7
9193,184.16
9194,181.89
9195,179.06
9196,177.4
9197,174.65
9198,180.27
9199,178.89
9200,165.55
9201,172.28
9202,172.28
9203,175.3
9204,188.7
9205,190.46
9206,185.24
9207,177.45
9208,166.55
9209,167.16
9210,176.63
9211,178.15
9212,175.19
9213,182.32
9214,180.88
9215,179.65
9216,177.22
9217,170.91
9218,172.1
9219,178.85
9220,172.7
9221,174.73
9222,178.34
9223,174.49
9224,173.98
9225,174.69
9226,171.18
9227,174.62
9228,169.57
9229,170.97
9230,169.88
9231,179.66
9232,184.19
9233,182.93
9234,179.06
9235,176.54
9236,178.09
9237,175.07
9238,171.26
9239,176.23
9240,176.86
9241,177.79
9242,176.7
9243,177.08
9244,171.47
9245,169.46
9246,175.31
9247,173.85
9248,167.23
9249,169.59
9250,169.35
9251,170.35
9252,176.0
9253,170.48
9254,170.01
9255,168.17
9256,171.56
9257,172.93
9258,169.55
9259,177.54
9260,185.67
9261,182.45
9262,179.6
9263,170.51
9264,176.21
9265,174.37
9266,175.63
9267,172.72
9268,175.64
9269,170.93
9270,171.4
9271,174.46
9272,167.07
9273,166.99
9274,167.97
9275,172.15
9276,174.02
9277,177.44
9278,179.41
9279,177.55
9280,177.79
9281,173.41
9282,166.18
9283,166.8
9284,168.24
9285,169.82
9286,178.06
9287,176.15
9288,178.74
9289,174.58
9290,176.04
9291,162.31
9292,172.63
9293,177.9
9294,174.65
9295,173.61
9296,168.94
9297,168.28
9298,166.16
9299,170.12
9300,169.44
9301,164.41
9302,171.37
9303,176.84
9304,173.86
9305,168.21
9306,170.9
9307,174.38
9308,174.01
9309,174.42
9310,173.74
9311,178.47
9312,177.47
9313,174.32
9314,172.84
9315,174.61
9316,167.32
9317,165.94
9318,169.72
9319,176.26
9320,174.9
9321,173.35
9322,173.03
9323,176.01
9324,177.41
9325,176.09
9326,171.5
9327,174.02
9328,172.44
9329,172.8
9330,170.67
9331,174.37
9332,182.89
9333,179.53
9334,172.63
9335,166.67
9336,169.07
9337,169.06
9338,168.28
9339,169.39
9340,160.57
9341,172.56
9342,177.33
9343,167.43
9344,168.72
9345,166.8
9346,175.14
9347,180.1
9348,179.7
9349,180.06
9350,174.69
9351,170.58
9352,173.85
9353,175.77
9354,179.88
9355,177.51
9356,169.83
9357,169.12
9358,172.25
9359,167.44
9360,167.9
9361,166.79
9362,174.02
9363,176.65
9364,174.81
9365,173.34
9366,176.07
9367,172.09
9368,170.7
9369,171.56
9370,170.73
9371,171.63
9372,164.46
9373,174.58
9374,175.09
9375,173.03
9376,171.55
9377,171.02
9378,166.39
9379,167.26
9380,165.36
9381,167.64
9382,170.65
9383,171.28
9384,169.18
9385,169.07
9386,173.82
9387,180.41
9388,178.13
9389,172.85
9390,168.07
9391,169.05
9392,170.15
9393,168.8
9394,167.65
9395,162.16
9396,162.54
9397,165.44
9398,167.04
9399,170.61
9400,176.43
9401,173.67
9402,175.15
9403,169.46
9404,163.32
9405,168.28
9406,165.98
9407,169.05
9408,171.77
9409,170.11
9410,173.59
9411,172.07
9412,169.32
9413,170.87
9414,171.36
9415,172.11
9416,169.11
9417,172.65
9418,171.87
9419,170.94
9420,173.47
9421,173.51
9422,177.58
9423,177.58
9424,172.18
9425,168.19
9426,174.78
9427,175.58
9428,172.94
9429,173.22
9430,171.01
9431,169.71
9432,170.77
9433,169.16
9434,176.56
9435,178.56
9436,179.76
9437,182.22
9438,179.31
9439,173.44
9440,174.05
9441,171.36
9442,166.65
9443,158.66
9444,163.08
9445,164.7
9446,163.92
9447,164.01
9448,163.4
9449,163.99
9450,172.5
9451,170.22
9452,173.44
9453,170.36
9454,170.26
9455,174.16
9456,173.04
9457,173.22
9458,178.72
9459,182.02
9460,185.26
9461,186.97
9462,187.27
9463,186.92
9464,185.9
9465,180.92
9466,182.23
9467,178.0
9468,179.18
9469,180.62
9470,176.41
9471,176.34
9472,180.16
9473,178.99
9474,178.05
9475,178.32
9476,182.33
9477,181.66
9478,180.89
9479,182.83
9480,188.72
9481,191.22
9482,189.41
9483,188.84
9484,184.95
9485,183.21
9486,179.87
9487,183.82
9488,185.37
9489,177.47
9490,178.52
9491,179.4
9492,181.26
9493,183.39
9494,182.91
9495,183.12
9496,185.32
9497,182.41
9498,183.36
9499,182.08
9500,176.52
9501,173.11
9502,168.43
9503,171.83
9504,176.51
9505,177.22
9506,176.66
9507,175.24
9508,179.86
9509,177.04
9510,180.26
9511,184.95
9512,183.2
9513,184.16
9514,182.4
9515,180.2
9516,180.3
9517,175.71
9518,179.46
9519,182.16
9520,182.13
9521,178.12
9522,174.0
9523,178.82
9524,179.84
9525,183.74
9526,186.11
9527,183.37
9528,186.4
9529,178.96
9530,177.02
9531,178.88
9532,182.73
9533,185.63
9534,181.16
9535,180.99
9536,184.13
9537,184.24
9538,183.32
9539,179.57
9540,186.94
9541,183.64
9542,181.62
9543,177.73
9544,178.33
9545,180.14
9546,179.45
9547,181.39
9548,185.42
9549,184.1
9550,185.66
9551,180.88
9552,184.08
9553,190.05
9554,192.3
9555,183.52
9556,177.76
9557,176.2
9558,177.05
9559,177.25
9560,180.83
9561,181.14
9562,180.09
9563,179.26
9564,179.24
9565,178.14
9566,183.95
9567,182.31
9568,183.54
9569,181.54
9570,181.19
9571,178.23
9572,182.22
9573,176.61
9574,178.02
9575,176.0
9576,172.94
9577,177.46
9578,177.99
9579,173.6
9580,176.46
9581,182.4
9582,177.49
9583,179.29
9584,181.31
9585,179.32
9586,176.39
9587,177.05
9588,179.85
9589,177.22
9590,182.9
9591,183.85
9592,183.07
9593,182.43
9594,176.35
9595,181.12
9596,184.24
9597,179.66
9598,179.18
9599,180.0
9600,177.07
9601,179.41
9602,182.26
9603,180.38
9604,180.24
9605,181.56
9606,176.22
9607,177.27
9608,181.14
9609,177.79
9610,180.31
9611,180.26
9612,181.95
9613,183.54
9614,180.87
9615,186.13
9616,187.76
9617,190.37
9618,188.85
9619,184.32
9620,178.51
9621,178.33
9622,176.67
9623,188.41
9624,184.11
9625,183.15
9626,178.45
9627,178.02
9628,179.38
9629,179.44
9630,183.51
9631,182.56
9632,182.47
9633,179.42
9634,181.42
9635,182.26
9636,182.7
9637,180.46
9638,183.78
9639,182.6
9640,182.73
9641,182.32
9642,181.68
9643,174.12
9644,172.63
9645,171.5
9646,175.15
9647,179.9
9648,182.41
9649,181.82
9650,183.13
9651,181.08
9652,180.33
9653,173.24
9654,176.74
9655,178.06
9656,180.16
9657,180.26
9658,182.13
9659,178.72
9660,178.19
9661,179.73
9662,186.83
9663,187.03
9664,183.85
9665,183.42
9666,182.4
9667,183.01
9668,180.66
9669,180.3
9670,180.75
9671,180.46
9672,179.06
9673,178.95
9674,181.97
9675,179.14
9676,178.5
9677,183.13
9678,185.22
9679,186.15
9680,183.31
9681,180.38
9682,180.02
9683,181.43
9684,179.97
9685,179.87
9686,179.04
9687,182.22
9688,185.7
9689,183.01
9690,182.99
9691,181.51
9692,181.25
9693,185.04
9694,189.75
9695,186.85
9696,183.78
9697,181.21
9698,179.26
9699,177.46
9700,173.43
9701,173.66
9702,175.65
9703,178.95
9704,174.33
9705,177.69
9706,178.78
9707,172.31
9708,175.06
9709,176.94
9710,178.45
9711,178.86
9712,177.93
9713,175.27
9714,168.75
9715,174.85
9716,175.84
9717,178.51
9718,179.74
9719,172.59
9720,180.15
9721,185.44
9722,185.63
9723,190.12
9724,186.46
9725,183.54
9726,183.83
9727,181.35
9728,184.38
9729,179.53
9730,183.12
9731,184.63
9732,183.25
9733,175.59
9734,174.42
9735,175.2
9736,180.74
9737,176.48
9738,179.0
9739,179.86
9740,176.24
9741,179.33
9742,183.14
9743,178.64
9744,175.43
9745,170.01
9746,175.39
9747,176.14
9748,171.6
9749,179.05
9750,178.22
9751,174.01
9752,179.28
9753,179.43
9754,180.05
9755,176.82
9756,178.36
9757,179.97
9758,180.32
9759,174.89
9760,176.83
9761,178.28
9762,181.62
9763,179.28
9764,179.88
9765,178.07
9766,177.87
9767,176.61
9768,177.46
9769,178.94
9770,184.17
9771,185.41
9772,184.29
9773,178.13
9774,179.28
9775,180.53
9776,177.78
9777,178.6
9778,177.19
9779,170.39
9780,174.51
9781,177.6
9782,177.36
9783,173.18
9784,175.34
9785,174.18
9786,176.73
9787,176.74
9788,169.21
9789,167.22
9790,170.95
9791,174.23
9792,166.94
9793,173.02
9794,170.8
9795,174.32
9796,180.95
9797,181.62
9798,180.16
9799,181.37
9800,180.82
9801,176.94
9802,177.23
9803,181.13
9804,176.21
9805,176.02
9806,175.77
9807,179.16
9808,175.48
9809,171.98
9810,172.94
9811,171.8
9812,167.44
9813,171.76
9814,178.65
9815,176.77
9816,179.09
9817,183.72
9818,173.87
9819,177.12
9820,175.46
9821,167.95
9822,171.9
9823,172.83
9824,183.81
9825,179.07
9826,178.29
9827,179.28
9828,170.5
9829,168.1
9830,166.35
9831,165.94
9832,173.57
9833,168.52
9834,170.55
9835,170.85
9836,167.73
9837,170.41
9838,171.47
9839,170.65
9840,170.78
9841,175.22
9842,176.23
9843,168.43
9844,172.03
9845,175.37
9846,173.2
9847,172.64
9848,171.84
9849,164.39
9850,166.12
9851,166.75
9852,163.08
9853,167.99
9854,167.53
9855,173.83
9856,175.08
9857,169.99
9858,168.59
9859,167.1
9860,165.78
9861,169.87
9862,174.04
9863,179.22
9864,182.99
9865,182.27
9866,175.62
9867,172.13
9868,178.51
9869,177.83
9870,177.09
9871,175.83
9872,170.69
9873,171.28
9874,172.91
9875,172.56
9876,173.7
9877,180.58
9878,180.96
9879,176.12
9880,172.81
9881,175.07
9882,181.39
9883,180.4
9884,174.25
9885,177.82
9886,173.23
9887,174.15
9888,176.02
9889,170.33
9890,165.58
9891,164.82
9892,168.78
9893,174.63
9894,173.57
9895,170.39
9896,170.15
9897,170.78
9898,170.9
9899,171.24
9900,167.05
9901,172.96
9902,170.09
9903,171.98
9904,174.94
9905,170.66
9906,172.99
9907,173.13
9908,173.58
9909,171.76
9910,170.71
9911,169.85
9912,170.7
9913,171.87
9914,181.38
9915,173.08
9916,171.69
9917,168.07
9918,167.62
9919,172.81
9920,176.01
9921,174.9
9922,174.39
9923,171.48
9924,169.67
9925,164.09
9926,179.19
9927,179.63
9928,178.69
9929,168.16
9930,169.17
9931,176.66
9932,179.32
9933,171.13
9934,167.86
9935,165.16
9936,167.22
9937,163.72
9938,163.44
9939,179.79
9940,174.73
9941,172.46
9942,172.45
9943,165.14
9944,169.43
9945,171.6
9946,172.35
9947,174.74
9948,175.43
9949,170.24
9950,173.12
9951,170.21
9952,175.79
9953,168.82
9954,173.05
9955,171.16
9956,172.34
9957,169.72
9958,168.38
9959,174.42
9960,172.64
9961,171.53
9962,174.12
9963,175.23
9964,173.24
9965,170.68
9966,166.28
9967,166.38
9968,171.64
9969,170.55
9970,170.99
9971,179.08
9972,170.79
9973,165.68
9974,169.11
9975,170.39
9976,170.18
9977,170.29
9978,166.96
9979,159.12
9980,165.28
9981,173.15
9982,169.71
9983,169.71
9984,165.02
9985,165.76
9986,168.97
9987,172.43
9988,176.07
9989,183.33
9990,183.4
9991,181.9
9992,175.78
9993,179.84
9994,176.31
9995,177.68
9996,178.68
9997,180.63
9998,184.11
9999,185.3
10000,183.45
10001,186.1
10002,180.87
10003,180.3
10004,184.15
10005,184.96
10006,177.33
10007,179.15
10008,180.56
10009,179.35
10010,182.15
10011,182.65
10012,192.4
10013,190.58
10014,190.72
10015,189.87
10016,181.41
10017,174.42
10018,173.52
10019,172.58
10020,180.49
10021,181.08
10022,184.61
10023,183.92
10024,181.56
10025,182.24
10026,182.84
10027,193.69
10028,193.55
10029,190.25
10030,184.42
10031,180.15
10032,185.18
10033,190.98
10034,184.82
10035,178.78
10036,185.49
10037,183.79
10038,184.28
10039,181.65
10040,183.32
10041,180.33
10042,184.91
10043,181.88
10044,182.76
10045,180.43
10046,180.15
10047,176.91
10048,175.37
10049,169.25
10050,169.14
10051,178.19
10052,184.68
10053,181.02
10054,182.38
10055,185.73
10056,185.32
10057,188.16
10058,185.51
10059,179.81
10060,185.43
10061,182.15
10062,178.63
10063,183.15
10064,183.03
10065,173.27
10066,178.73
10067,180.92
10068,184.84
10069,191.96
10070,195.75
10071,193.85
10072,191.49
10073,188.4
10074,186.06
10075,186.13
10076,189.04
10077,187.89
10078,190.71
10079,192.13
10080,193.02
10081,193.13
10082,187.88
10083,184.38
10084,181.52
10085,187.57
10086,189.41
10087,186.26
10088,183.31
10089,182.23
10090,179.85
10091,180.7
10092,180.87
10093,185.14
10094,185.49
10095,182.86
10096,183.46
10097,181.59
10098,187.32
