row_index,WGEN.Conver_rectifier_U
10119,679.51
10120,682.58
10121,677.8
10122,675.06
10123,668.57
10124,663.78
10125,660.37
10126,657.97
10127,662.08
10128,664.13
10129,662.08
10130,669.6
10131,678.82
10132,677.8
10133,671.65
10134,671.99
10135,668.57
10136,660.37
10137,666.52
10138,676.09
10139,676.09
10140,680.88
10141,677.12
10142,671.65
10143,665.49
10144,665.15
10145,665.15
10146,666.18
10147,664.47
10148,660.71
10149,657.97
10150,661.73
10151,669.25
10152,676.43
10153,677.12
10154,674.04
10155,670.28
10156,668.57
10157,672.67
10158,670.28
10159,665.15
10160,660.02
10161,665.84
10162,669.25
10163,669.6
10164,667.54
10165,667.89
10166,668.23
10167,667.2
10168,664.81
10169,662.76
10170,664.13
10171,667.89
10172,669.25
10173,667.2
10174,663.44
10175,664.47
10176,664.13
10177,664.47
10178,664.47
10179,667.2
10180,672.33
10181,674.04
10182,665.15
10183,660.02
10184,662.76
10185,667.2
10186,668.57
10187,678.14
10188,683.27
10189,687.37
10190,689.08
10191,685.66
10192,683.95
10193,678.48
10194,667.2
10195,660.02
10196,661.39
10197,664.81
10198,666.52
10199,661.73
10200,661.39
10201,661.73
10202,662.76
10203,665.84
10204,669.25
10205,666.52
10206,662.76
10207,659.34
10208,663.44
10209,667.2
10210,664.81
10211,662.42
10212,662.42
10213,662.42
10214,662.42
10215,664.13
10216,666.18
10217,667.2
10218,665.84
10219,661.39
10220,657.97
10221,664.13
10222,667.54
10223,667.2
10224,664.47
10225,665.49
10226,666.18
10227,666.86
10228,665.84
10229,663.78
10230,663.78
10231,660.37
10232,661.73
10233,663.78
10234,663.44
10235,661.73
10236,663.1
10237,666.86
10238,671.65
10239,670.96
10240,671.65
10241,673.36
10242,673.36
10243,672.33
10244,668.91
10245,670.28
10246,677.46
10247,682.24
10248,686.34
10249,690.1
10250,694.21
10251,696.26
10252,700.36
10253,703.09
10254,702.75
10255,707.88
10256,711.3
10257,711.3
10258,708.56
10259,704.12
10260,700.7
10261,697.28
10262,699.67
10263,696.94
10264,702.07
10265,722.92
10266,745.13
10267,753.0
10268,748.21
10269,741.38
10270,735.22
10271,728.04
10272,727.02
10273,732.15
10274,736.93
10275,736.59
10276,733.51
10277,729.75
10278,717.45
10279,711.3
10280,706.51
10281,707.88
10282,711.3
10283,715.06
10284,716.76
10285,718.82
10286,720.18
10287,718.82
10288,715.4
10289,717.11
10290,724.97
10291,728.39
10292,722.23
10293,727.02
10294,732.15
10295,730.78
10296,727.7
10297,721.55
10298,708.56
10299,701.73
10300,708.22
10301,715.4
10302,724.97
10303,738.3
10304,745.13
10305,755.05
10306,755.73
10307,752.31
10308,741.38
10309,734.2
10310,732.15
10311,737.62
10312,741.03
10313,742.4
10314,743.43
10315,746.5
10316,749.58
10317,757.78
10318,767.01
10319,774.19
10320,773.5
10321,768.04
10322,765.3
10323,766.33
10324,763.59
10325,755.73
10326,749.24
10327,745.48
10328,743.77
10329,740.01
10330,730.1
10331,719.84
10332,713.69
10333,710.95
10334,715.06
10335,722.92
10336,737.27
10337,744.11
10338,743.77
10339,742.06
10340,738.98
10341,738.64
10342,740.35
10343,741.03
10344,746.5
10345,750.26
10346,754.71
10347,763.25
10348,768.38
10349,768.72
10350,765.3
10351,755.39
10352,745.82
10353,740.01
10354,732.83
10355,729.75
10356,723.94
10357,721.89
10358,734.88
10359,738.3
10360,731.8
10361,730.1
10362,729.75
10363,737.62
10364,737.96
10365,740.35
10366,737.27
10367,730.78
10368,731.8
10369,732.49
10370,733.86
10371,731.12
10372,725.99
10373,716.42
10374,711.64
10375,713.69
10376,723.94
10377,738.64
10378,754.36
10379,762.91
10380,762.91
10381,759.49
10382,754.36
10383,743.77
10384,741.72
10385,748.21
10386,750.95
10387,752.31
10388,755.73
10389,756.07
10390,751.97
10391,743.77
10392,737.62
10393,734.88
10394,734.2
10395,732.15
10396,731.46
10397,733.86
10398,743.77
10399,751.63
10400,759.49
10401,768.38
10402,778.63
10403,784.44
10404,780.68
10405,776.92
10406,772.82
10407,762.91
10408,751.97
10409,747.87
10410,737.62
10411,731.8
10412,731.8
10413,732.15
10414,735.91
10415,743.77
10416,751.97
10417,751.97
10418,752.65
10419,751.97
10420,747.19
10421,733.17
10422,716.76
10423,714.03
10424,720.52
10425,740.01
10426,752.31
10427,762.57
10428,765.64
10429,762.23
10430,760.17
10431,762.91
10432,762.57
10433,761.2
10434,756.41
10435,759.49
10436,763.93
10437,764.62
10438,762.91
10439,758.81
10440,755.05
10441,755.39
10442,764.62
10443,764.96
10444,771.11
10445,778.63
10446,787.18
10447,789.91
10448,785.81
10449,779.66
10450,771.45
10451,769.4
10452,773.16
10453,782.05
10454,786.84
10455,788.54
10456,787.18
10457,783.08
10458,784.1
10459,781.02
10460,778.29
10461,776.24
10462,773.85
10463,766.33
10464,754.71
10465,740.01
10466,730.1
10467,731.12
10468,730.78
10469,733.51
10470,736.25
10471,745.48
10472,751.97
10473,756.41
10474,761.2
10475,758.81
10476,757.78
10477,761.54
10478,763.25
10479,765.64
10480,771.45
10481,776.92
10482,781.71
10483,785.13
10484,778.63
10485,772.48
10486,769.75
10487,765.3
10488,767.69
10489,769.06
10490,767.69
10491,762.23
10492,763.59
10493,768.04
10494,766.67
10495,770.43
10496,774.19
10497,771.11
10498,773.16
10499,775.9
10500,779.66
10501,777.26
10502,777.95
10503,779.66
10504,785.81
10505,783.76
10506,776.58
10507,770.09
10508,764.96
10509,764.96
10510,768.38
10511,770.77
10512,770.77
10513,768.38
10514,768.38
10515,767.69
10516,769.75
10517,765.64
10518,768.72
10519,763.59
10520,763.25
10521,762.57
10522,751.63
10523,739.67
10524,734.54
10525,737.62
10526,746.5
10527,751.97
10528,756.76
10529,759.49
10530,762.57
10531,763.93
10532,763.59
10533,763.25
10534,763.59
10535,762.23
10536,757.44
10537,759.49
10538,759.83
10539,759.83
10540,757.1
10541,751.97
10542,751.29
10543,755.73
10544,757.78
10545,760.17
10546,761.88
10547,755.73
10548,752.65
10549,753.34
10550,752.65
10551,751.97
10552,746.16
10553,741.03
10554,737.96
10555,735.56
10556,736.25
10557,736.93
10558,738.3
10559,734.88
10560,729.07
10561,725.99
10562,728.39
10563,732.49
10564,738.3
10565,738.98
10566,739.67
10567,737.96
10568,736.93
10569,736.25
10570,732.83
10571,731.46
10572,724.28
10573,723.94
10574,726.34
10575,726.68
10576,728.04
10577,725.65
10578,727.7
10579,728.04
10580,727.36
10581,725.31
10582,723.94
10583,721.55
10584,718.47
10585,714.03
10586,711.3
10587,711.3
10588,704.8
10589,700.02
10590,700.7
10591,701.04
10592,705.83
10593,710.61
10594,708.56
10595,705.49
10596,704.8
10597,705.49
10598,701.73
10599,702.75
10600,705.14
10601,708.56
10602,709.93
10603,709.59
10604,709.93
10605,710.61
10606,711.98
10607,711.64
10608,715.06
10609,716.08
10610,715.4
10611,719.16
10612,721.55
10613,727.02
10614,726.68
10615,724.63
10616,721.55
10617,717.45
10618,710.95
10619,709.93
10620,708.9
10621,708.9
10622,706.17
10623,702.75
10624,700.7
10625,696.94
10626,697.62
10627,702.07
10628,705.14
10629,704.12
10630,707.19
10631,708.9
10632,713.01
10633,718.47
10634,723.6
10635,723.26
10636,722.92
10637,720.87
10638,715.74
10639,706.85
10640,703.09
10641,702.41
10642,703.09
10643,702.41
10644,706.85
10645,713.69
10646,714.71
10647,714.03
10648,711.3
10649,703.43
10650,698.65
10651,698.31
10652,699.33
10653,698.31
10654,694.55
10655,692.5
10656,689.76
10657,683.61
10658,674.72
10659,669.25
10660,664.47
10661,662.42
10662,662.76
10663,665.49
10664,666.86
10665,668.57
10666,666.18
10667,663.1
10668,661.73
10669,663.78
10670,664.81
10671,664.81
10672,662.42
10673,660.37
10674,661.73
10675,664.47
10676,666.86
10677,666.52
10678,665.84
10679,661.05
10680,661.73
10681,662.76
10682,664.13
10683,667.2
10684,667.2
10685,667.2
10686,666.86
10687,669.6
10688,671.99
10689,678.82
10690,683.61
10691,684.29
10692,684.64
10693,681.56
10694,673.01
10695,669.25
10696,667.89
10697,667.89
10698,669.6
10699,671.99
10700,671.99
10701,674.04
10702,676.09
10703,675.06
10704,674.72
10705,676.09
10706,674.38
10707,674.04
10708,679.51
10709,684.98
10710,689.08
10711,689.08
10712,688.74
10713,687.03
10714,683.61
10715,683.95
10716,687.71
10717,685.66
10718,687.71
10719,689.08
10720,687.71
10721,684.64
10722,683.27
10723,686.0
10724,688.05
10725,692.15
10726,695.23
10727,701.04
10728,707.54
10729,716.08
10730,725.65
10731,730.1
10732,733.86
10733,730.78
10734,727.02
10735,722.58
10736,726.68
10737,732.49
10738,744.45
10739,747.87
10740,749.92
10741,752.31
10742,754.71
10743,750.26
10744,744.79
10745,744.11
10746,738.98
10747,734.88
10748,723.6
10749,717.79
10750,713.01
10751,708.9
10752,707.88
10753,709.25
10754,711.98
10755,715.4
10756,714.37
10757,717.45
10758,717.45
10759,721.21
10760,726.34
10761,731.12
10762,738.3
10763,744.45
10764,747.53
10765,744.79
10766,741.72
10767,741.72
10768,748.89
10769,755.05
10770,758.81
10771,758.81
10772,757.44
10773,753.0
10774,746.5
10775,739.32
10776,734.2
10777,734.2
10778,731.46
10779,732.83
10780,733.86
10781,734.54
10782,736.59
10783,737.62
10784,737.96
10785,738.64
10786,734.54
10787,730.78
10788,729.41
10789,725.31
10790,726.34
10791,726.68
10792,723.26
10793,722.58
10794,724.28
10795,728.04
10796,733.17
10797,733.51
10798,740.01
10799,743.43
10800,747.19
10801,742.74
10802,736.93
10803,737.27
10804,736.25
10805,735.56
10806,735.56
10807,736.93
10808,735.91
10809,736.25
10810,735.56
10811,733.51
10812,729.41
10813,728.73
10814,727.7
10815,730.78
10816,731.8
10817,733.51
10818,740.69
10819,747.87
10820,756.41
10821,761.54
10822,762.57
10823,764.62
10824,764.28
10825,765.3
10826,760.86
10827,760.52
10828,759.83
10829,760.52
10830,764.96
10831,770.09
10832,767.69
10833,763.93
10834,764.96
10835,768.72
10836,777.95
10837,782.73
10838,782.39
10839,781.02
10840,779.66
10841,777.26
10842,774.87
10843,776.92
10844,780.0
10845,777.95
10846,774.87
10847,775.9
10848,778.97
10849,777.61
10850,778.63
10851,780.34
10852,784.78
10853,787.18
10854,783.76
10855,780.0
10856,785.13
10857,788.89
10858,787.86
10859,786.49
10860,786.84
10861,784.1
10862,777.61
10863,782.73
10864,790.94
10865,793.33
10866,799.14
10867,800.85
10868,801.88
10869,798.46
10870,790.94
10871,795.04
10872,796.75
10873,797.77
10874,795.38
10875,790.25
10876,785.13
10877,785.13
10878,784.1
10879,783.42
10880,781.37
10881,780.68
10882,783.08
10883,786.84
10884,783.08
10885,784.44
10886,785.13
10887,784.44
10888,782.39
10889,776.58
10890,773.85
10891,770.09
10892,774.87
10893,776.58
10894,773.5
10895,777.95
10896,784.1
10897,784.1
10898,778.29
10899,775.56
10900,771.11
10901,767.35
10902,768.04
10903,767.01
10904,762.57
10905,759.49
10906,758.12
10907,758.12
10908,756.07
10909,750.26
10910,746.84
10911,745.82
10912,743.43
10913,744.79
10914,741.03
10915,738.98
10916,741.03
10917,743.77
10918,744.79
10919,741.38
10920,740.01
10921,743.43
10922,742.74
10923,743.08
10924,748.55
10925,748.21
10926,748.55
10927,753.68
10928,759.49
10929,764.96
10930,774.19
10931,777.95
10932,777.26
10933,777.95
10934,778.97
10935,784.44
10936,788.54
10937,790.25
10938,799.14
10939,800.51
10940,794.01
10941,786.84
10942,784.78
10943,789.23
10944,797.43
10945,804.27
10946,807.69
10947,810.76
10948,818.28
10949,815.89
10950,804.61
10951,801.53
10952,807.34
10953,809.74
10954,815.55
10955,804.61
10956,801.53
10957,801.87
10958,803.24
10959,804.95
10960,810.08
10961,805.98
10962,800.51
10963,786.15
10964,799.48
10965,823.41
10966,847.34
10967,855.88
10968,845.97
10969,830.25
10970,804.27
10971,787.86
10972,779.66
10973,774.19
10974,771.11
10975,769.4
10976,769.75
10977,765.99
10978,772.82
10979,773.16
10980,777.26
10981,790.94
10982,793.67
10983,813.84
10984,821.36
10985,828.54
10986,836.06
10987,839.82
10988,835.37
10989,829.9
10990,824.43
10991,824.43
10992,826.14
10993,829.9
10994,837.08
10995,842.55
10996,847.68
10997,844.94
10998,845.28
10999,842.89
11000,835.37
11001,823.41
11002,807.0
11003,796.75
11004,799.14
11005,803.24
11006,806.66
11007,806.32
11008,801.87
11009,808.37
11010,821.02
11011,829.22
11012,831.95
11013,825.46
11014,815.21
11015,804.27
11016,804.27
11017,804.61
11018,803.58
11019,813.84
11020,819.31
11021,820.67
11022,824.43
11023,826.49
11024,824.43
11025,822.73
11026,821.36
11027,829.56
11028,842.55
11029,850.41
11030,858.96
11031,850.07
11032,834.0
11033,823.41
11034,821.02
11035,818.28
11036,813.84
11037,816.57
11038,821.36
11039,821.02
11040,821.36
11041,819.31
11042,822.04
11043,827.17
11044,827.51
11045,818.28
11046,816.23
11047,823.41
11048,824.78
11049,817.6
11050,805.63
11051,789.57
11052,786.84
11053,799.14
11054,809.39
11055,815.21
11056,822.04
11057,836.74
11058,861.01
11059,869.55
11060,875.36
11061,873.65
11062,877.07
11063,882.88
11064,882.54
11065,880.49
11066,882.88
11067,883.57
11068,884.93
11069,886.64
11070,881.86
11071,878.78
11072,888.01
11073,890.4
11074,890.74
11075,888.35
11076,877.76
11077,876.39
11078,878.1
11079,879.12
11080,881.17
11081,881.86
11082,878.44
11083,886.98
11084,901.34
11085,911.94
11086,904.76
11087,896.21
11088,892.11
11089,884.59
11090,886.98
11091,889.72
11092,895.19
11093,890.74
11094,881.52
11095,878.1
11096,873.65
11097,870.92
11098,874.68
11099,886.64
11100,885.96
11101,878.78
11102,868.87
11103,869.55
11104,876.05
11105,881.52
11106,880.49
11107,883.91
11108,887.33
11109,890.4
11110,885.28
11111,877.76
11112,874.34
11113,851.1
11114,837.42
11115,859.3
11116,878.44
11117,885.62
11118,891.77
11119,894.5
11120,886.98
11121,877.76
11122,878.78
11123,874.68
11124,867.5
11125,869.89
11126,871.26
11127,872.29
11128,876.39
11129,878.44
11130,875.71
11131,866.82
11132,863.4
11133,862.03
11134,869.55
11135,872.63
11136,878.44
11137,883.57
11138,883.57
11139,884.93
11140,876.73
11141,875.36
11142,867.84
11143,864.08
11144,865.11
11145,861.01
11146,854.86
11147,842.55
11148,833.66
11149,837.76
11150,853.49
11151,870.58
11152,876.05
11153,872.63
11154,871.26
11155,872.29
11156,864.08
11157,857.93
11158,852.46
11159,844.6
11160,834.35
11161,829.9
11162,838.45
11163,844.6
11164,843.58
11165,840.5
11166,828.54
11167,828.19
11168,823.07
11169,817.6
11170,829.22
11171,838.11
11172,837.76
11173,836.06
11174,833.32
11175,834.69
11176,838.11
11177,840.84
11178,848.36
11179,848.7
11180,837.76
11181,840.16
11182,842.89
11183,847.34
11184,858.61
11185,881.86
11186,899.63
11187,905.1
11188,907.49
11189,906.81
11190,897.58
11191,886.98
11192,858.61
11193,822.38
11194,793.67
11195,784.44
11196,804.27
11197,834.0
11198,856.22
11199,874.0
11200,901.68
11201,911.94
11202,914.33
11203,906.13
11204,896.56
11205,876.05
11206,881.86
11207,886.98
11208,916.04
11209,943.38
11210,947.48
11211,940.99
11212,935.18
11213,931.08
11214,925.61
11215,921.51
11216,925.95
11217,932.1
11218,936.55
11219,932.79
11220,935.18
11221,926.63
11222,918.09
11223,905.1
11224,889.38
11225,880.83
11226,889.72
11227,901.34
11228,883.23
11229,885.62
11230,913.3
11231,929.37
11232,936.89
11233,938.6
11234,935.18
11235,925.61
11236,926.63
11237,931.42
11238,943.72
11239,943.38
11240,932.45
11241,921.85
11242,919.8
11243,918.09
11244,926.29
11245,929.71
11246,931.42
11247,930.05
11248,922.19
11249,926.98
11250,923.22
11251,922.53
11252,922.19
11253,926.63
11254,924.24
11255,925.61
11256,926.29
11257,928.0
11258,926.63
11259,923.56
11260,926.63
11261,929.71
11262,924.58
11263,924.93
11264,923.56
11265,914.33
11266,912.28
11267,910.57
11268,908.18
11269,895.87
11270,875.36
11271,860.67
11272,843.58
11273,839.13
11274,842.55
11275,841.18
11276,835.37
11277,834.69
11278,845.28
11279,840.16
11280,837.76
11281,835.37
11282,832.64
11283,840.16
11284,839.47
11285,842.55
11286,854.17
11287,858.61
11288,853.49
11289,851.1
11290,844.6
11291,832.64
11292,825.46
11293,821.7
11294,823.41
11295,829.22
11296,826.49
11297,821.36
11298,816.91
11299,803.93
11300,801.19
11301,793.67
11302,786.49
11303,775.9
11304,765.64
11305,751.63
11306,746.84
11307,764.96
11308,795.04
11309,814.18
11310,802.22
11311,798.8
11312,790.6
11313,802.22
11314,814.86
11315,820.67
11316,804.61
11317,787.18
11318,783.08
11319,777.26
11320,770.43
11321,748.21
11322,738.3
11323,740.01
11324,737.96
11325,732.49
11326,748.89
11327,761.88
11328,780.34
11329,795.04
11330,800.51
11331,809.05
11332,807.34
11333,803.58
11334,801.19
11335,800.85
11336,793.33
11337,796.75
11338,814.52
11339,820.67
11340,827.51
11341,857.25
11342,884.93
11343,894.16
11344,895.19
11345,914.67
11346,916.38
11347,902.37
11348,900.66
11349,904.76
11350,898.95
11351,893.14
11352,933.13
11353,936.89
11354,932.1
11355,931.76
11356,933.47
11357,938.94
11358,932.1
11359,928.69
11360,943.04
11361,935.52
11362,922.53
11363,908.86
11364,879.81
11365,864.08
11366,861.69
11367,861.69
11368,851.44
11369,837.08
11370,831.61
11371,833.66
11372,830.25
11373,832.98
11374,828.54
11375,831.61
11376,849.04
11377,862.37
11378,887.67
11379,906.47
11380,901.68
11381,898.95
11382,894.85
11383,898.26
11384,891.77
11385,924.24
11386,949.19
11387,965.6
11388,963.55
11389,961.5
11390,948.17
11391,925.95
11392,915.35
11393,879.47
11394,857.25
11395,867.16
11396,890.06
11397,913.65
11398,915.01
11399,900.66
11400,891.77
11401,875.71
11402,860.32
11403,846.31
11404,831.95
11405,810.08
11406,797.43
11407,776.92
11408,767.01
11409,771.8
11410,781.37
11411,786.49
11412,785.13
11413,786.84
11414,789.23
11415,782.05
11416,769.06
11417,749.58
11418,736.59
11419,728.73
11420,732.15
11421,726.68
11422,726.34
11423,723.6
11424,717.45
11425,722.92
11426,727.7
11427,735.91
11428,742.74
11429,749.92
11430,762.57
11431,762.57
11432,758.47
11433,762.57
11434,774.19
11435,773.85
11436,773.5
11437,769.75
11438,765.64
11439,768.04
11440,753.68
11441,754.02
11442,767.35
11443,784.78
11444,785.81
11445,789.91
11446,790.94
11447,792.65
11448,794.36
11449,793.33
11450,790.6
11451,794.01
11452,788.2
11453,789.57
11454,808.03
11455,825.46
11456,830.59
11457,833.32
11458,830.93
11459,826.83
11460,832.64
11461,844.6
11462,850.75
11463,850.41
11464,839.82
11465,822.73
11466,812.81
11467,802.9
11468,792.3
11469,805.29
11470,820.67
11471,833.66
11472,829.22
11473,824.09
11474,809.39
11475,801.53
11476,807.0
11477,802.9
11478,797.77
11479,794.01
11480,789.23
11481,784.44
11482,789.57
11483,792.99
11484,780.34
11485,771.45
11486,767.69
11487,777.26
11488,787.52
11489,784.1
11490,783.42
11491,792.3
11492,794.36
11493,783.42
11494,774.87
11495,771.45
11496,768.72
11497,765.3
11498,760.17
11499,767.01
11500,779.66
11501,795.04
11502,809.05
11503,808.37
11504,805.98
11505,805.29
11506,809.05
11507,822.38
11508,836.4
11509,845.63
11510,851.78
11511,856.22
11512,864.43
11513,867.5
11514,863.06
11515,861.69
11516,855.88
11517,859.3
11518,859.64
11519,859.64
11520,845.97
11521,826.49
11522,805.63
11523,791.28
11524,785.81
11525,773.85
11526,759.15
11527,760.17
11528,780.34
11529,798.46
11530,819.65
11531,822.04
11532,815.89
11533,810.42
11534,804.61
11535,795.38
11536,784.78
11537,775.21
11538,763.93
11539,755.39
11540,765.99
11541,783.08
11542,795.72
11543,811.1
11544,828.19
11545,843.58
11546,859.3
11547,863.4
11548,869.21
11549,864.08
11550,840.84
11551,815.21
11552,796.41
11553,787.86
11554,792.99
11555,813.15
11556,815.89
11557,815.55
11558,812.13
11559,816.57
11560,819.99
11561,831.95
11562,850.41
11563,870.58
11564,875.71
11565,870.92
11566,861.01
11567,857.59
11568,849.73
11569,842.21
11570,856.91
11571,868.87
11572,874.68
11573,886.98
11574,892.8
11575,895.87
11576,891.09
11577,884.93
11578,880.83
11579,881.17
11580,870.58
11581,865.45
11582,869.89
11583,878.1
11584,876.39
11585,877.07
11586,876.73
11587,871.95
11588,865.11
11589,842.89
11590,833.32
11591,816.57
11592,801.53
11593,794.36
11594,796.06
11595,801.87
11596,820.33
11597,845.28
11598,853.15
11599,865.11
11600,877.76
11601,888.35
11602,900.66
11603,912.96
11604,918.77
11605,928.34
11606,928.0
11607,923.56
11608,925.95
11609,926.29
11610,921.51
11611,921.17
11612,924.24
11613,925.27
11614,918.77
11615,910.23
11616,901.34
11617,895.53
11618,888.01
11619,875.71
11620,879.47
11621,889.72
11622,891.77
11623,886.98
11624,882.54
11625,880.83
11626,870.24
11627,866.82
11628,863.74
11629,858.61
11630,850.07
11631,845.28
11632,849.39
11633,860.32
11634,861.35
11635,870.58
11636,875.71
11637,879.47
11638,874.34
11639,864.77
11640,858.61
11641,862.72
11642,859.64
11643,855.2
11644,846.65
11645,844.6
11646,849.04
11647,851.78
11648,851.78
11649,848.7
11650,849.04
11651,848.36
11652,843.23
11653,831.95
11654,825.46
11655,823.41
11656,818.62
11657,816.91
11658,816.23
11659,819.65
11660,822.38
11661,830.59
11662,840.5
11663,849.73
11664,868.19
11665,879.12
11666,883.57
11667,879.12
11668,877.76
11669,876.39
11670,868.19
11671,865.79
11672,863.06
11673,851.78
11674,840.5
11675,835.37
11676,816.57
11677,797.43
11678,795.72
11679,802.56
11680,814.52
11681,812.47
11682,792.99
11683,792.65
11684,801.87
11685,813.84
11686,826.14
11687,837.42
11688,850.41
11689,862.37
11690,866.82
11691,858.27
11692,845.28
11693,840.84
11694,836.74
11695,830.25
11696,816.23
11697,819.65
11698,831.95
11699,840.16
11700,844.6
11701,844.94
11702,836.4
11703,825.12
11704,801.87
11705,784.78
11706,779.66
11707,783.08
11708,785.81
11709,792.65
11710,792.99
11711,791.28
11712,775.56
11713,764.62
11714,773.16
11715,793.33
11716,799.82
11717,792.65
11718,785.47
11719,783.76
11720,791.62
11721,801.19
11722,803.58
11723,810.76
11724,804.95
11725,812.47
11726,818.62
11727,824.09
11728,832.3
11729,840.5
11730,846.31
11731,842.89
11732,843.58
11733,846.31
11734,844.6
11735,843.92
11736,849.39
11737,856.56
11738,869.89
11739,879.12
11740,884.93
11741,886.98
11742,884.93
11743,879.12
11744,876.39
11745,874.0
11746,876.05
11747,877.76
11748,877.41
11749,878.78
11750,874.68
11751,871.95
11752,877.76
11753,882.2
11754,886.3
11755,893.48
11756,899.29
11757,896.56
11758,893.48
11759,893.14
11760,898.61
11761,897.24
11762,889.04
11763,881.86
11764,877.41
11765,873.65
11766,876.05
11767,876.05
11768,877.07
11769,883.91
11770,895.87
11771,899.97
11772,895.53
11773,889.04
11774,887.67
11775,881.86
11776,874.34
11777,872.29
11778,876.73
11779,879.47
11780,880.83
11781,889.38
11782,886.64
11783,888.01
11784,901.34
11785,908.52
11786,909.89
11787,907.49
11788,909.2
11789,907.15
11790,910.91
11791,910.91
11792,920.82
11793,924.24
11794,928.69
11795,926.63
11796,922.19
11797,919.11
11798,913.65
11799,899.97
11800,890.74
11801,895.19
11802,904.08
11803,905.44
11804,911.25
11805,912.28
11806,911.25
11807,902.37
11808,879.47
11809,870.58
11810,867.5
11811,872.97
11812,876.73
11813,876.73
11814,875.71
11815,874.34
11816,868.53
11817,860.32
11818,858.96
11819,872.63
11820,891.09
11821,900.66
11822,901.34
11823,895.87
11824,890.4
11825,888.69
11826,885.62
11827,881.17
11828,884.59
11829,884.59
11830,879.81
11831,887.33
11832,887.67
11833,878.78
11834,876.73
11835,874.0
11836,866.82
11837,857.93
11838,852.12
11839,844.94
11840,837.76
11841,829.56
11842,829.56
11843,840.16
11844,855.2
11845,868.19
11846,873.31
11847,876.05
11848,876.39
11849,873.65
11850,869.21
11851,866.82
11852,864.77
11853,866.48
11854,870.92
11855,880.83
11856,886.64
11857,886.3
11858,884.93
11859,875.71
11860,857.93
11861,837.42
11862,832.98
11863,844.26
11864,854.17
11865,865.11
11866,874.0
11867,875.36
11868,864.08
11869,857.93
11870,858.96
11871,858.27
11872,862.72
11873,864.43
11874,858.96
11875,857.25
11876,851.1
11877,849.04
11878,859.64
11879,872.97
11880,878.44
11881,877.07
11882,881.52
11883,872.97
11884,866.48
11885,859.3
11886,856.91
11887,852.46
11888,845.28
11889,845.28
11890,849.73
11891,858.96
11892,871.26
11893,876.05
11894,877.07
11895,874.34
11896,868.53
11897,864.43
11898,864.08
11899,865.45
11900,865.11
11901,864.08
11902,865.11
11903,868.87
11904,868.87
11905,861.69
11906,863.4
11907,867.16
11908,874.0
11909,879.47
11910,886.64
11911,895.53
11912,894.85
11913,890.06
11914,880.49
11915,879.12
11916,884.59
11917,892.45
11918,899.63
11919,898.95
11920,897.92
11921,901.68
11922,918.77
11923,930.05
11924,930.74
11925,937.23
11926,937.23
11927,935.52
11928,922.53
11929,911.6
11930,895.87
11931,889.38
11932,898.61
11933,916.04
11934,921.51
11935,921.51
11936,919.11
11937,908.52
11938,902.37
11939,902.37
11940,898.26
11941,896.56
11942,888.35
11943,879.12
11944,866.48
11945,857.59
11946,858.61
11947,853.83
11948,846.65
11949,843.23
11950,835.71
11951,831.95
11952,834.35
11953,830.59
11954,838.11
11955,857.25
11956,851.44
11957,861.69
11958,861.69
11959,860.32
11960,863.06
11961,875.71
11962,885.62
11963,876.73
11964,852.46
11965,844.94
11966,844.94
11967,857.93
11968,877.07
11969,878.78
11970,873.31
11971,869.21
11972,853.15
11973,848.7
11974,840.16
11975,842.89
11976,853.83
11977,869.21
11978,883.57
11979,892.11
11980,882.2
11981,878.44
11982,883.91
11983,872.63
11984,854.17
11985,847.34
11986,844.6
11987,844.94
11988,858.27
11989,858.96
11990,858.27
11991,866.13
11992,883.57
11993,894.85
11994,908.86
11995,908.86
11996,906.81
11997,912.28
11998,911.94
11999,917.41
12000,921.51
12001,912.62
12002,897.24
12003,871.6
12004,857.93
12005,863.06
12006,875.36
12007,886.64
12008,883.23
12009,872.97
12010,857.59
12011,845.63
12012,844.26
12013,849.73
12014,849.73
12015,844.26
12016,836.74
12017,837.42
12018,840.5
12019,851.44
12020,866.13
12021,872.97
12022,876.73
12023,877.41
12024,876.39
12025,878.1
12026,880.49
12027,879.47
12028,867.5
12029,846.31
12030,827.17
12031,825.8
12032,840.84
12033,855.2
12034,869.55
12035,874.68
12036,878.78
12037,888.35
12038,883.57
12039,886.64
12040,899.29
12041,901.68
12042,896.9
12043,883.57
12044,878.44
12045,877.07
12046,877.41
12047,883.23
12048,898.61
12049,905.78
12050,904.08
12051,903.73
12052,911.6
12053,917.06
12054,916.38
12055,915.01
12056,916.38
12057,921.85
12058,922.19
12059,915.7
12060,913.99
12061,910.57
12062,910.91
12063,905.1
12064,902.37
12065,896.56
12066,882.54
12067,879.81
12068,883.23
12069,885.96
12070,882.2
12071,877.41
12072,870.58
12073,869.21
12074,870.92
12075,876.05
12076,879.12
12077,871.26
12078,862.37
12079,849.73
12080,838.11
12081,839.82
12082,837.42
12083,841.52
12084,846.99
12085,848.36
12086,845.28
12087,845.28
12088,845.63
12089,846.65
12090,848.36
12091,848.02
12092,851.78
12093,859.98
12094,870.92
12095,875.36
12096,876.05
12097,870.92
12098,871.95
