row_index,WGEN.Sensor6Tmp
8129,13.6
8130,13.6
8131,13.5
8132,13.5
8133,13.6
8134,13.5
8135,13.6
8136,13.6
8137,13.5
8138,13.6
8139,13.6
8140,13.5
8141,13.39
8142,13.6
8143,13.5
8144,13.5
8145,13.5
8146,13.5
8147,13.5
8148,13.6
8149,13.6
8150,13.6
8151,13.5
8152,13.6
8153,13.5
8154,13.6
8155,13.5
8156,13.6
8157,13.5
8158,13.5
8159,13.5
8160,13.6
8161,13.6
8162,13.5
8163,13.6
8164,13.5
8165,13.5
8166,13.6
8167,13.5
8168,13.39
8169,13.5
8170,13.5
8171,13.5
8172,13.6
8173,13.5
8174,13.5
8175,13.5
8176,13.5
8177,13.5
8178,13.5
8179,13.5
8180,13.6
8181,13.5
8182,13.6
8183,13.6
8184,13.6
8185,13.6
8186,13.6
8187,13.6
8188,13.5
8189,13.5
8190,13.6
8191,13.6
8192,13.5
8193,13.6
8194,13.6
8195,13.6
8196,13.6
8197,13.5
8198,13.5
8199,13.5
8200,13.6
8201,13.5
8202,13.6
8203,13.5
8204,13.6
8205,13.6
8206,13.5
8207,13.5
8208,13.6
8209,13.5
8210,13.6
8211,13.5
8212,13.5
8213,13.5
8214,13.5
8215,13.6
8216,13.5
8217,13.5
8218,13.5
8219,13.5
8220,13.5
8221,13.39
8222,13.5
8223,13.5
8224,13.6
8225,13.6
8226,13.5
8227,13.5
8228,13.6
8229,13.6
8230,13.5
8231,13.6
8232,13.6
8233,13.5
8234,13.5
8235,13.5
8236,13.5
8237,13.5
8238,13.6
8239,13.6
8240,13.6
8241,13.6
8242,13.6
8243,13.8
8244,13.69
8245,13.6
8246,13.6
8247,13.6
8248,13.8
8249,13.69
8250,13.69
8251,13.8
8252,13.69
8253,13.6
8254,13.69
8255,13.6
8256,13.89
8257,13.69
8258,13.89
8259,13.8
8260,13.8
8261,13.89
8262,13.8
8263,13.89
8264,13.8
8265,13.8
8266,13.8
8267,14.0
8268,14.0
8269,13.8
8270,13.89
8271,13.89
8272,14.0
8273,13.8
8274,13.8
8275,13.8
8276,13.89
8277,13.8
8278,13.8
8279,13.89
8280,13.89
8281,13.89
8282,13.8
8283,13.89
8284,13.8
8285,13.8
8286,13.8
8287,13.8
8288,13.8
8289,13.89
8290,13.8
8291,13.8
8292,13.8
8293,13.89
8294,13.89
8295,14.0
8296,13.8
8297,13.8
8298,13.89
8299,14.0
8300,13.89
8301,13.89
8302,13.8
8303,13.8
8304,13.89
8305,13.8
8306,13.8
8307,13.8
8308,13.8
8309,13.8
8310,13.8
8311,13.69
8312,13.8
8313,13.8
8314,13.8
8315,13.8
8316,13.6
8317,13.69
8318,13.8
8319,13.8
8320,13.6
8321,13.8
8322,13.8
8323,13.6
8324,13.69
8325,13.6
8326,13.69
8327,13.69
8328,13.8
8329,13.69
8330,13.69
8331,13.8
8332,13.69
8333,13.69
8334,13.69
8335,13.6
8336,13.6
8337,13.69
8338,13.6
8339,13.6
8340,13.6
8341,13.8
8342,13.6
8343,13.6
8344,13.6
8345,13.6
8346,13.6
8347,13.5
8348,13.6
8349,13.6
8350,13.5
8351,13.6
8352,13.5
8353,13.6
8354,13.39
8355,13.6
8356,13.5
8357,13.6
8358,13.5
8359,13.5
8360,13.5
8361,13.5
8362,13.5
8363,13.5
8364,13.5
8365,13.5
8366,13.5
8367,13.39
8368,13.5
8369,13.5
8370,13.5
8371,13.5
8372,13.5
8373,13.5
8374,13.5
8375,13.5
8376,13.5
8377,13.5
8378,13.5
8379,13.5
8380,13.39
8381,13.5
8382,13.39
8383,13.39
8384,13.5
8385,13.3
8386,13.5
8387,13.5
8388,13.3
8389,13.39
8390,13.39
8391,13.39
8392,13.3
8393,13.3
8394,13.3
8395,13.39
8396,13.3
8397,13.3
8398,13.3
8399,13.39
8400,13.3
8401,13.19
8402,13.3
8403,13.3
8404,13.3
8405,13.3
8406,13.3
8407,13.3
8408,13.3
8409,13.3
8410,13.19
8411,13.3
8412,13.19
8413,13.1
8414,13.1
8415,13.3
8416,13.19
8417,13.19
8418,13.19
8419,13.19
8420,13.1
8421,13.3
8422,13.19
8423,13.1
8424,13.19
8425,13.1
8426,13.19
8427,13.3
8428,13.19
8429,13.3
8430,13.19
8431,13.19
8432,13.3
8433,13.19
8434,13.3
8435,13.3
8436,13.3
8437,13.19
8438,13.3
8439,13.19
8440,13.3
8441,13.19
8442,13.3
8443,13.19
8444,13.19
8445,13.3
8446,13.19
8447,13.19
8448,13.19
8449,13.3
8450,13.19
8451,13.3
8452,13.3
8453,13.3
8454,13.19
8455,13.3
8456,13.3
8457,13.1
8458,13.19
8459,13.1
8460,13.19
8461,13.19
8462,13.19
8463,13.19
8464,13.1
8465,13.19
8466,13.1
8467,13.1
8468,13.1
8469,13.1
8470,13.3
8471,13.1
8472,13.19
8473,13.19
8474,13.1
8475,13.1
8476,13.1
8477,13.1
8478,13.19
8479,13.19
8480,13.1
8481,13.19
8482,13.3
8483,13.19
8484,13.3
8485,13.1
8486,13.1
8487,13.1
8488,13.19
8489,13.1
8490,13.1
8491,13.19
8492,13.1
8493,13.19
8494,13.19
8495,13.3
8496,13.19
8497,13.19
8498,13.3
8499,13.1
8500,13.19
8501,13.19
8502,13.19
8503,13.1
8504,13.1
8505,13.19
8506,13.1
8507,13.1
8508,13.1
8509,13.1
8510,13.1
8511,13.1
8512,13.1
8513,13.1
8514,13.0
8515,13.0
8516,13.1
8517,13.1
8518,13.1
8519,13.0
8520,13.0
8521,13.1
8522,13.1
8523,13.0
8524,13.1
8525,13.0
8526,13.0
8527,13.0
8528,12.89
8529,13.1
8530,13.1
8531,13.1
8532,13.0
8533,13.1
8534,13.1
8535,13.1
8536,13.1
8537,13.1
8538,13.0
8539,13.1
8540,13.1
8541,13.19
8542,13.0
8543,13.1
8544,13.1
8545,13.1
8546,13.0
8547,13.19
8548,13.1
8549,13.1
8550,13.19
8551,13.1
8552,13.3
8553,13.19
8554,13.3
8555,13.19
8556,13.3
8557,13.5
8558,13.5
8559,13.1
8560,13.3
8561,13.5
8562,13.5
8563,13.5
8564,13.5
8565,13.5
8566,13.6
8567,13.6
8568,13.5
8569,13.5
8570,13.6
8571,13.6
8572,13.6
8573,13.6
8574,13.69
8575,13.8
8576,13.6
8577,13.6
8578,13.8
8579,13.6
8580,13.8
8581,13.8
8582,13.8
8583,13.8
8584,13.8
8585,13.89
8586,13.8
8587,14.0
8588,13.8
8589,13.89
8590,13.89
8591,13.8
8592,13.8
8593,14.0
8594,13.89
8595,13.89
8596,14.0
8597,14.0
8598,14.0
8599,14.0
8600,14.1
8601,13.89
8602,14.1
8603,13.89
8604,14.0
8605,14.0
8606,14.1
8607,14.1
8608,14.0
8609,14.19
8610,14.1
8611,14.3
8612,14.3
8613,14.1
8614,14.3
8615,14.1
8616,14.1
8617,14.39
8618,14.19
8619,14.19
8620,14.39
8621,14.3
8622,14.19
8623,14.3
8624,14.39
8625,14.3
8626,14.39
8627,14.39
8628,14.3
8629,14.39
8630,14.39
8631,14.3
8632,14.39
8633,14.39
8634,14.39
8635,14.3
8636,14.3
8637,14.3
8638,14.3
8639,14.39
8640,14.39
8641,14.3
8642,14.39
8643,14.39
8644,14.5
8645,14.3
8646,14.39
8647,14.39
8648,14.5
8649,14.39
8650,14.3
8651,14.6
8652,14.5
8653,14.39
8654,14.39
8655,14.5
8656,14.5
8657,14.5
8658,14.5
8659,14.5
8660,14.3
8661,14.39
8662,14.39
8663,14.5
8664,14.39
8665,14.5
8666,14.39
8667,14.3
8668,14.39
8669,14.39
8670,14.39
8671,14.5
8672,14.3
8673,14.39
8674,14.39
8675,14.39
8676,14.3
8677,14.5
8678,14.39
8679,14.3
8680,14.3
8681,14.3
8682,14.3
8683,14.3
8684,14.39
8685,14.3
8686,14.3
8687,14.3
8688,14.3
8689,14.1
8690,14.3
8691,14.19
8692,14.19
8693,14.19
8694,14.19
8695,14.3
8696,14.19
8697,14.19
8698,14.19
8699,14.19
8700,14.19
8701,14.19
8702,14.19
8703,14.19
8704,14.19
8705,14.19
8706,14.19
8707,14.3
8708,14.19
8709,14.1
8710,14.19
8711,14.3
8712,14.1
8713,14.1
8714,14.1
8715,14.1
8716,14.3
8717,14.19
8718,14.3
8719,14.19
8720,14.19
8721,14.1
8722,14.19
8723,14.3
8724,14.1
8725,14.3
8726,14.3
8727,14.19
8728,14.3
8729,14.19
8730,14.3
8731,14.1
8732,14.19
8733,14.3
8734,14.3
8735,14.19
8736,14.3
8737,14.19
8738,14.3
8739,14.3
8740,14.3
8741,14.3
8742,14.39
8743,14.3
8744,14.3
8745,14.39
8746,14.39
8747,14.5
8748,14.3
8749,14.39
8750,14.39
8751,14.3
8752,14.39
8753,14.3
8754,14.5
8755,14.5
8756,14.3
8757,14.3
8758,14.3
8759,14.39
8760,14.39
8761,14.3
8762,14.39
8763,14.3
8764,14.39
8765,14.19
8766,14.3
8767,14.3
8768,14.3
8769,14.19
8770,14.3
8771,14.19
8772,14.19
8773,14.3
8774,14.19
8775,14.19
8776,14.3
8777,14.3
8778,14.3
8779,14.19
8780,14.3
8781,14.3
8782,14.1
8783,14.1
8784,14.1
8785,14.19
8786,14.1
8787,14.3
8788,14.19
8789,14.3
8790,14.1
8791,14.19
8792,14.1
8793,14.19
8794,14.19
8795,14.3
8796,14.1
8797,14.1
8798,14.1
8799,14.1
8800,14.19
8801,14.1
8802,14.1
8803,14.1
8804,14.1
8805,14.0
8806,14.1
8807,14.1
8808,14.19
8809,14.1
8810,14.1
8811,14.1
8812,14.1
8813,14.19
8814,14.1
8815,14.19
8816,14.1
8817,14.1
8818,14.19
8819,14.19
8820,14.1
8821,14.19
8822,14.1
8823,14.1
8824,14.1
8825,14.1
8826,14.19
8827,14.19
8828,14.19
8829,14.19
8830,14.19
8831,14.19
8832,14.1
8833,14.1
8834,14.19
8835,14.1
8836,14.19
8837,14.3
8838,14.19
8839,14.1
8840,14.3
8841,14.19
8842,14.19
8843,14.1
8844,14.1
8845,14.1
8846,14.19
8847,14.1
8848,14.1
8849,14.1
8850,14.0
8851,14.19
8852,14.1
8853,14.1
8854,14.1
8855,14.1
8856,14.1
8857,14.1
8858,14.0
8859,14.0
8860,14.1
8861,14.1
8862,14.1
8863,14.0
8864,14.1
8865,14.0
8866,14.0
8867,14.0
8868,14.0
8869,13.89
8870,14.0
8871,14.0
8872,14.0
8873,13.89
8874,13.89
8875,13.8
8876,13.89
8877,13.8
8878,13.89
8879,13.89
8880,13.8
8881,13.8
8882,13.8
8883,13.8
8884,13.89
8885,13.8
8886,13.89
8887,13.8
8888,14.0
8889,13.8
8890,13.89
8891,13.89
8892,13.8
8893,13.8
8894,13.89
8895,13.8
8896,13.8
8897,13.8
8898,13.8
8899,13.89
8900,13.8
8901,13.89
8902,13.89
8903,13.8
8904,13.8
8905,13.8
8906,13.89
8907,13.89
8908,13.89
8909,13.8
8910,13.89
8911,13.89
8912,13.8
8913,13.8
8914,13.8
8915,13.8
8916,13.89
8917,13.89
8918,13.8
8919,14.0
8920,13.8
8921,13.8
8922,13.8
8923,13.8
8924,13.8
8925,13.8
8926,13.8
8927,13.89
8928,13.89
8929,13.89
8930,13.8
8931,13.89
8932,13.89
8933,13.8
8934,13.89
8935,13.89
8936,13.8
8937,13.8
8938,13.89
8939,13.8
8940,13.8
8941,13.8
8942,13.8
8943,13.89
8944,13.8
8945,13.69
8946,13.8
8947,13.8
8948,13.8
8949,13.8
8950,13.89
8951,13.8
8952,13.8
8953,13.69
8954,13.8
8955,13.8
8956,13.8
8957,13.8
8958,13.69
8959,13.8
8960,13.8
8961,13.89
8962,13.8
8963,13.8
8964,13.69
8965,13.8
8966,13.8
8967,13.8
8968,13.8
8969,13.8
8970,13.8
8971,13.8
8972,13.89
8973,13.8
8974,13.8
8975,13.8
8976,13.8
8977,13.8
8978,13.69
8979,13.8
8980,13.8
8981,13.8
8982,13.8
8983,13.6
8984,13.8
8985,13.8
8986,13.69
8987,13.69
8988,13.69
8989,13.6
8990,13.69
8991,13.69
8992,13.8
8993,13.69
8994,13.69
8995,13.69
8996,13.6
8997,13.6
8998,13.6
8999,13.8
9000,13.6
9001,13.69
9002,13.6
9003,13.6
9004,13.6
9005,13.6
9006,13.6
9007,13.5
9008,13.6
9009,13.6
9010,13.69
9011,13.6
9012,13.5
9013,13.5
9014,13.6
9015,13.5
9016,13.6
9017,13.5
9018,13.5
9019,13.5
9020,13.5
9021,13.5
9022,13.5
9023,13.5
9024,13.5
9025,13.5
9026,13.5
9027,13.6
9028,13.5
9029,13.39
9030,13.5
9031,13.5
9032,13.5
9033,13.5
9034,13.6
9035,13.6
9036,13.39
9037,13.39
9038,13.6
9039,13.39
9040,13.5
9041,13.6
9042,13.39
9043,13.5
9044,13.5
9045,13.39
9046,13.5
9047,13.5
9048,13.5
9049,13.6
9050,13.6
9051,13.39
9052,13.6
9053,13.6
9054,13.6
9055,13.5
9056,13.6
9057,13.6
9058,13.6
9059,13.6
9060,13.6
9061,13.5
9062,13.5
9063,13.6
9064,13.5
9065,13.6
9066,13.6
9067,13.6
9068,13.6
9069,13.5
9070,13.5
9071,13.5
9072,13.5
9073,13.6
9074,13.5
9075,13.5
9076,13.5
9077,13.5
9078,13.5
9079,13.6
9080,13.6
9081,13.5
9082,13.5
9083,13.6
9084,13.6
9085,13.5
9086,13.39
9087,13.5
9088,13.6
9089,13.6
9090,13.5
9091,13.5
9092,13.5
9093,13.6
9094,13.5
9095,13.5
9096,13.6
9097,13.6
9098,13.6
9099,13.5
9100,13.6
9101,13.5
9102,13.5
9103,13.5
9104,13.5
9105,13.5
9106,13.6
9107,13.5
9108,13.5
9109,13.5
9110,13.5
9111,13.5
9112,13.5
9113,13.5
9114,13.5
9115,13.5
9116,13.5
9117,13.6
9118,13.5
9119,13.5
9120,13.6
9121,13.5
9122,13.6
9123,13.6
9124,13.6
9125,13.5
9126,13.5
9127,13.5
9128,13.5
9129,13.5
9130,13.5
9131,13.5
9132,13.5
9133,13.5
9134,13.5
9135,13.5
9136,13.5
9137,13.5
9138,13.3
9139,13.3
9140,13.3
9141,13.5
9142,13.5
9143,13.39
9144,13.3
9145,13.5
9146,13.39
9147,13.39
9148,13.39
9149,13.39
9150,13.3
9151,13.3
9152,13.3
9153,13.3
9154,13.3
9155,13.5
9156,13.3
9157,13.3
9158,13.3
9159,13.19
9160,13.19
9161,13.3
9162,13.39
9163,13.3
9164,13.1
9165,13.3
9166,13.3
9167,13.3
9168,13.19
9169,13.3
9170,13.1
9171,13.1
9172,13.19
9173,13.1
9174,13.19
9175,13.1
9176,13.1
9177,13.19
9178,13.1
9179,13.1
9180,13.1
9181,13.1
9182,13.1
9183,13.1
9184,13.1
9185,13.1
9186,13.1
9187,13.0
9188,13.1
9189,13.1
9190,13.1
9191,13.1
9192,13.1
9193,13.1
9194,13.1
9195,13.0
9196,13.0
9197,13.1
9198,13.1
9199,13.1
9200,13.0
9201,13.1
9202,13.1
9203,13.0
9204,13.1
9205,13.0
9206,13.1
9207,13.0
9208,13.0
9209,13.1
9210,13.1
9211,13.0
9212,13.1
9213,13.0
9214,13.0
9215,13.1
9216,13.0
9217,13.0
9218,13.1
9219,13.0
9220,13.0
9221,13.0
9222,13.1
9223,13.0
9224,13.1
9225,13.1
9226,13.0
9227,13.0
9228,13.0
9229,13.1
9230,13.0
9231,13.0
9232,13.1
9233,13.0
9234,13.0
9235,13.0
9236,13.0
9237,13.1
9238,13.1
9239,13.0
9240,13.1
9241,13.0
9242,13.0
9243,13.0
9244,13.1
9245,13.0
9246,13.0
9247,13.0
9248,13.0
9249,13.0
9250,13.0
9251,13.0
9252,13.0
9253,13.0
9254,13.0
9255,13.0
9256,12.89
9257,13.0
9258,13.0
9259,12.89
9260,13.0
9261,13.0
9262,13.0
9263,12.89
9264,13.0
9265,12.89
9266,12.89
9267,12.89
9268,12.8
9269,13.0
9270,13.0
9271,12.89
9272,12.89
9273,12.89
9274,12.89
9275,12.8
9276,12.8
9277,13.0
9278,12.89
9279,13.0
9280,12.89
9281,12.89
9282,12.89
9283,12.89
9284,12.8
9285,12.8
9286,12.89
9287,12.8
9288,12.89
9289,12.89
9290,12.8
9291,12.8
9292,12.8
9293,12.8
9294,12.89
9295,12.89
9296,12.8
9297,12.8
9298,12.8
9299,12.8
9300,12.8
9301,12.69
9302,12.69
9303,12.8
9304,12.8
9305,12.8
9306,12.6
9307,12.6
9308,12.8
9309,12.6
9310,12.8
9311,12.8
9312,12.69
9313,12.69
9314,12.69
9315,12.6
9316,12.8
9317,12.69
9318,12.8
9319,12.6
9320,12.6
9321,12.69
9322,12.8
9323,12.69
9324,12.6
9325,12.8
9326,12.6
9327,12.6
9328,12.69
9329,12.6
9330,12.6
9331,12.6
9332,12.6
9333,12.69
9334,12.6
9335,12.6
9336,12.6
9337,12.6
9338,12.69
9339,12.6
9340,12.6
9341,12.6
9342,12.6
9343,12.6
9344,12.6
9345,12.6
9346,12.69
9347,12.8
9348,12.69
9349,12.8
9350,12.69
9351,12.6
9352,12.69
9353,12.8
9354,12.6
9355,12.6
9356,12.69
9357,12.69
9358,12.6
9359,12.69
9360,12.6
9361,12.69
9362,12.6
9363,12.6
9364,12.6
9365,12.6
9366,12.6
9367,12.69
9368,12.6
9369,12.5
9370,12.6
9371,12.69
9372,12.6
9373,12.6
9374,12.5
9375,12.6
9376,12.5
9377,12.6
9378,12.6
9379,12.69
9380,12.69
9381,12.69
9382,12.6
9383,12.6
9384,12.6
9385,12.6
9386,12.6
9387,12.6
9388,12.6
9389,12.6
9390,12.6
9391,12.6
9392,12.6
9393,12.6
9394,12.6
9395,12.6
9396,12.6
9397,12.5
9398,12.6
9399,12.5
9400,12.5
9401,12.69
9402,12.6
9403,12.6
9404,12.6
9405,12.6
9406,12.5
9407,12.5
9408,12.5
9409,12.6
9410,12.5
9411,12.6
9412,12.5
9413,12.6
9414,12.6
9415,12.6
9416,12.5
9417,12.5
9418,12.5
9419,12.5
9420,12.5
9421,12.6
9422,12.5
9423,12.5
9424,12.5
9425,12.6
9426,12.5
9427,12.6
9428,12.5
9429,12.5
9430,12.5
9431,12.5
9432,12.5
9433,12.5
9434,12.5
9435,12.5
9436,12.5
9437,12.5
9438,12.39
9439,12.39
9440,12.5
9441,12.5
9442,12.5
9443,12.5
9444,12.5
9445,12.5
9446,12.39
9447,12.5
9448,12.5
9449,12.5
9450,12.5
9451,12.5
9452,12.5
9453,12.3
9454,12.5
9455,12.39
9456,12.5
9457,12.3
9458,12.39
9459,12.39
9460,12.3
9461,12.5
9462,12.3
9463,12.3
9464,12.39
9465,12.39
9466,12.5
9467,12.39
9468,12.3
9469,12.3
9470,12.39
9471,12.5
9472,12.39
9473,12.39
9474,12.39
9475,12.39
9476,12.3
9477,12.39
9478,12.39
9479,12.3
9480,12.39
9481,12.3
9482,12.39
9483,12.5
9484,12.3
9485,12.5
9486,12.5
9487,12.5
9488,12.5
9489,12.39
9490,12.39
9491,12.5
9492,12.39
9493,12.39
9494,12.3
9495,12.5
9496,12.3
9497,12.3
9498,12.5
9499,12.3
9500,12.39
9501,12.5
9502,12.39
9503,12.39
9504,12.39
9505,12.5
9506,12.3
9507,12.39
9508,12.3
9509,12.3
9510,12.39
9511,12.3
9512,12.3
9513,12.39
9514,12.39
9515,12.3
9516,12.3
9517,12.39
9518,12.3
9519,12.39
9520,12.39
9521,12.3
9522,12.19
9523,12.3
9524,12.3
9525,12.39
9526,12.3
9527,12.3
9528,12.39
9529,12.3
9530,12.39
9531,12.5
9532,12.5
9533,12.19
9534,12.3
9535,12.5
9536,12.3
9537,12.5
9538,12.3
9539,12.39
9540,12.39
9541,12.3
9542,12.39
9543,12.39
9544,12.3
9545,12.3
9546,12.5
9547,12.3
9548,12.3
9549,12.3
9550,12.3
9551,12.3
9552,12.3
9553,12.5
9554,12.3
9555,12.3
9556,12.3
9557,12.3
9558,12.3
9559,12.3
9560,12.3
9561,12.3
9562,12.3
9563,12.3
9564,12.3
9565,12.39
9566,12.3
9567,12.3
9568,12.3
9569,12.39
9570,12.19
9571,12.3
9572,12.3
9573,12.39
9574,12.3
9575,12.3
9576,12.3
9577,12.3
9578,12.3
9579,12.3
9580,12.3
9581,12.3
9582,12.19
9583,12.3
9584,12.39
9585,12.39
9586,12.3
9587,12.3
9588,12.39
9589,12.3
9590,12.3
9591,12.3
9592,12.3
9593,12.3
9594,12.3
9595,12.5
9596,12.5
9597,12.3
9598,12.5
9599,12.3
9600,12.39
9601,12.3
9602,12.3
9603,12.3
9604,12.3
9605,12.3
9606,12.3
9607,12.3
9608,12.39
9609,12.39
9610,12.3
9611,12.3
9612,12.3
9613,12.3
9614,12.39
9615,12.3
9616,12.3
9617,12.5
9618,12.39
9619,12.39
9620,12.3
9621,12.39
9622,12.19
9623,12.3
9624,12.39
9625,12.39
9626,12.3
9627,12.3
9628,12.3
9629,12.3
9630,12.3
9631,12.3
9632,12.3
9633,12.3
9634,12.39
9635,12.3
9636,12.3
9637,12.19
9638,12.3
9639,12.3
9640,12.3
9641,12.3
9642,12.3
9643,12.3
9644,12.3
9645,12.3
9646,12.19
9647,12.19
9648,12.19
9649,12.3
9650,12.19
9651,12.19
9652,12.1
9653,12.3
9654,12.19
9655,12.1
9656,12.19
9657,12.19
9658,12.1
9659,12.1
9660,12.19
9661,12.1
9662,12.1
9663,12.19
9664,12.1
9665,12.1
9666,12.1
9667,12.3
9668,12.19
9669,12.19
9670,12.1
9671,12.1
9672,12.19
9673,12.19
9674,12.1
9675,12.1
9676,12.1
9677,12.19
9678,12.1
9679,12.1
9680,12.19
9681,12.1
9682,12.1
9683,12.1
9684,12.1
9685,12.0
9686,12.1
9687,12.0
9688,12.0
9689,12.19
9690,12.0
9691,12.1
9692,12.1
9693,12.0
9694,12.1
9695,12.1
9696,12.0
9697,12.1
9698,12.0
9699,12.0
9700,12.0
9701,12.0
9702,12.1
9703,12.1
9704,12.0
9705,12.0
9706,12.1
9707,12.0
9708,12.0
9709,12.0
9710,12.1
9711,12.0
9712,12.0
9713,12.0
9714,12.0
9715,12.0
9716,12.0
9717,12.0
9718,12.0
9719,12.1
9720,12.0
9721,12.0
9722,12.0
9723,12.0
9724,12.0
9725,12.0
9726,11.89
9727,12.0
9728,12.0
9729,11.89
9730,12.0
9731,11.89
9732,11.89
9733,12.0
9734,11.89
9735,11.89
9736,11.89
9737,11.8
9738,11.8
9739,11.8
9740,11.89
9741,11.8
9742,11.8
9743,11.8
9744,11.8
9745,11.89
9746,11.89
9747,12.0
9748,11.8
9749,11.89
9750,11.8
9751,11.8
9752,11.89
9753,11.89
9754,11.8
9755,11.89
9756,11.8
9757,11.8
9758,11.8
9759,11.8
9760,11.8
9761,11.89
9762,11.8
9763,11.8
9764,11.8
9765,11.8
9766,11.8
9767,11.69
9768,11.8
9769,11.8
9770,11.8
9771,11.8
9772,11.69
9773,11.8
9774,11.8
9775,11.69
9776,11.69
9777,11.69
9778,11.6
9779,11.69
9780,11.69
9781,11.8
9782,11.8
9783,11.69
9784,11.8
9785,11.69
9786,11.6
9787,11.6
9788,11.69
9789,11.69
9790,11.6
9791,11.6
9792,11.6
9793,11.6
9794,11.69
9795,11.69
9796,11.6
9797,11.6
9798,11.5
9799,11.69
9800,11.5
9801,11.6
9802,11.6
9803,11.6
9804,11.69
9805,11.6
9806,11.69
9807,11.6
9808,11.6
9809,11.6
9810,11.6
9811,11.6
9812,11.6
9813,11.69
9814,11.6
9815,11.5
9816,11.6
9817,11.5
9818,11.5
9819,11.6
9820,11.6
9821,11.5
9822,11.5
9823,11.5
9824,11.5
9825,11.5
9826,11.6
9827,11.6
9828,11.5
9829,11.5
9830,11.5
9831,11.5
9832,11.5
9833,11.39
9834,11.5
9835,11.5
9836,11.5
9837,11.5
9838,11.5
9839,11.5
9840,11.5
9841,11.39
9842,11.6
9843,11.39
9844,11.5
9845,11.5
9846,11.3
9847,11.5
9848,11.5
9849,11.5
9850,11.5
9851,11.3
9852,11.5
9853,11.5
9854,11.5
9855,11.39
9856,11.5
9857,11.3
9858,11.5
9859,11.5
9860,11.39
9861,11.3
9862,11.3
9863,11.5
9864,11.39
9865,11.39
9866,11.39
9867,11.5
9868,11.3
9869,11.39
9870,11.3
9871,11.39
9872,11.3
9873,11.3
9874,11.39
9875,11.3
9876,11.39
9877,11.5
9878,11.3
9879,11.3
9880,11.3
9881,11.3
9882,11.3
9883,11.3
9884,11.19
9885,11.3
9886,11.3
9887,11.3
9888,11.3
9889,11.3
9890,11.3
9891,11.39
9892,11.3
9893,11.3
9894,11.3
9895,11.3
9896,11.3
9897,11.3
9898,11.3
9899,11.3
9900,11.19
9901,11.3
9902,11.3
9903,11.3
9904,11.3
9905,11.19
9906,11.1
9907,11.19
9908,11.3
9909,11.3
9910,11.19
9911,11.3
9912,11.3
9913,11.19
9914,11.3
9915,11.1
9916,11.19
9917,11.19
9918,11.3
9919,11.19
9920,11.19
9921,11.3
9922,11.19
9923,11.3
9924,11.19
9925,11.3
9926,11.1
9927,11.19
9928,11.1
9929,11.19
9930,11.3
9931,11.19
9932,11.3
9933,11.1
9934,11.19
9935,11.1
9936,11.3
9937,11.1
9938,11.1
9939,11.19
9940,11.1
9941,11.19
9942,11.1
9943,11.19
9944,11.1
9945,11.1
9946,11.1
9947,11.3
9948,11.0
9949,11.1
9950,11.1
9951,11.1
9952,11.1
9953,11.19
9954,11.1
9955,11.1
9956,11.1
9957,11.0
9958,11.1
9959,11.1
9960,11.1
9961,11.0
9962,11.1
9963,11.1
9964,11.1
9965,11.1
9966,11.1
9967,11.1
9968,11.1
9969,11.0
9970,11.0
9971,11.1
9972,11.1
9973,11.1
9974,11.1
9975,11.0
9976,11.0
9977,11.1
9978,11.1
9979,11.0
9980,11.1
9981,11.0
9982,11.0
9983,11.0
9984,11.0
9985,11.0
9986,11.0
9987,11.0
9988,11.1
9989,11.0
9990,11.0
9991,11.0
9992,11.0
9993,11.0
9994,11.1
9995,11.0
9996,11.0
9997,11.0
9998,11.0
9999,11.0
10000,11.0
10001,11.0
10002,11.0
10003,11.0
10004,11.0
10005,11.0
10006,11.0
10007,11.0
10008,11.0
10009,10.89
10010,10.89
10011,11.0
10012,11.0
10013,11.0
10014,11.0
10015,10.89
10016,10.89
10017,11.0
10018,11.0
10019,11.0
10020,11.0
10021,10.89
10022,10.89
10023,10.89
10024,10.89
10025,10.8
10026,10.8
10027,10.89
10028,10.89
10029,10.89
10030,10.8
10031,10.89
10032,10.89
10033,11.0
10034,10.89
10035,10.69
10036,10.89
10037,10.8
10038,10.89
10039,10.8
10040,10.8
10041,10.89
10042,10.8
10043,10.8
10044,10.8
10045,10.89
10046,10.8
10047,10.8
10048,10.8
10049,10.8
10050,10.8
10051,10.8
10052,10.8
10053,10.8
10054,10.8
10055,10.8
10056,10.8
10057,10.69
10058,10.8
10059,10.8
10060,10.69
10061,10.8
10062,10.8
10063,10.69
10064,10.8
10065,10.8
10066,10.69
10067,10.8
10068,10.69
10069,10.89
10070,10.8
10071,10.8
10072,10.69
10073,10.8
10074,10.69
10075,10.69
10076,10.69
10077,10.69
10078,10.8
10079,10.69
10080,10.8
10081,10.8
10082,10.6
10083,10.69
10084,10.69
10085,10.6
10086,10.8
10087,10.8
10088,10.8
10089,10.6
10090,10.8
10091,10.69
10092,10.69
10093,10.8
10094,10.69
10095,10.69
10096,10.8
10097,10.6
10098,10.8
10099,10.6
10100,10.6
10101,10.69
10102,10.6
10103,10.69
10104,10.6
10105,10.69
10106,10.6
10107,10.69
10108,10.6
10109,10.8
10110,10.69
10111,10.69
10112,10.6
10113,10.69
10114,10.69
10115,10.6
10116,10.69
10117,10.6
10118,10.69
10119,10.8
10120,10.69
10121,10.6
10122,10.69
10123,10.8
10124,10.6
10125,10.6
