row_index,WGDC.TrfGen.PPV.phsAB.InstCVal.mag.f
8103,372.08
8104,371.59
8105,372.08
8106,372.32
8107,372.08
8108,372.08
8109,372.08
8110,372.08
8111,371.83
8112,371.83
8113,372.08
8114,372.32
8115,372.08
8116,372.08
8117,369.64
8118,369.39
8119,369.39
8120,369.88
8121,369.64
8122,369.64
8123,368.9
8124,369.39
8125,369.39
8126,369.39
8127,368.9
8128,369.39
8129,369.39
8130,368.9
8131,368.9
8132,368.66
8133,369.64
8134,368.9
8135,368.66
8136,368.9
8137,369.39
8138,368.41
8139,368.66
8140,369.64
8141,368.9
8142,369.39
8143,369.64
8144,369.64
8145,368.9
8146,369.88
8147,369.64
8148,369.39
8149,369.88
8150,367.44
8151,366.95
8152,366.95
8153,366.71
8154,371.34
8155,372.32
8156,371.83
8157,372.08
8158,372.08
8159,371.83
8160,372.08
8161,371.83
8162,371.34
8163,371.83
8164,371.83
8165,372.08
8166,372.08
8167,372.32
8168,372.32
8169,372.32
8170,371.83
8171,372.08
8172,372.32
8173,372.32
8174,371.59
8175,371.83
8176,371.83
8177,372.08
8178,372.56
8179,372.56
8180,372.56
8181,372.56
8182,372.08
8183,372.32
8184,372.56
8185,372.08
8186,372.08
8187,372.08
8188,372.32
8189,372.32
8190,372.32
8191,372.08
8192,371.83
8193,371.83
8194,371.83
8195,371.83
8196,372.08
8197,371.83
8198,371.59
8199,371.83
8200,370.12
8201,369.88
8202,370.12
8203,369.88
8204,366.95
8205,366.71
8206,366.95
8207,366.46
8208,366.71
8209,366.71
8210,366.46
8211,366.46
8212,366.71
8213,366.95
8214,366.71
8215,366.71
8216,366.71
8217,366.95
8218,366.71
8219,366.71
8220,367.44
8221,367.44
8222,366.71
8223,366.95
8224,366.95
8225,367.44
8226,367.68
8227,367.68
8228,367.68
8229,366.71
8230,367.44
8231,366.95
8232,366.95
8233,366.95
8234,366.95
8235,367.93
8236,367.44
8237,367.68
8238,366.71
8239,372.56
8240,372.32
8241,372.56
8242,372.32
8243,372.81
8244,372.56
8245,372.56
8246,372.32
8247,372.56
8248,372.81
8249,372.81
8250,373.3
8251,372.81
8252,373.3
8253,373.54
8254,373.3
8255,372.81
8256,372.81
8257,372.81
8258,373.3
8259,373.3
8260,372.81
8261,373.3
8262,372.56
8263,372.81
8264,372.56
8265,372.56
8266,372.56
8267,372.32
8268,372.56
8269,372.81
8270,373.54
8271,372.32
8272,372.81
8273,372.81
8274,372.81
8275,372.81
8276,372.81
8277,372.81
8278,372.81
8279,372.56
8280,372.56
8281,373.3
8282,372.56
8283,372.81
8284,370.61
8285,370.61
8286,370.61
8287,370.12
8288,367.68
8289,367.68
8290,367.44
8291,366.95
8292,367.44
8293,367.44
8294,367.44
8295,366.95
8296,366.95
8297,366.95
8298,366.71
8299,366.71
8300,366.95
8301,366.71
8302,366.95
8303,366.71
8304,366.46
8305,366.46
8306,365.97
8307,366.46
8308,366.46
8309,368.41
8310,368.17
8311,368.41
8312,368.66
8313,368.9
8314,368.9
8315,369.39
8316,368.9
8317,369.39
8318,368.9
8319,368.9
8320,368.9
8321,368.9
8322,368.66
8323,368.66
8324,368.66
8325,368.66
8326,369.39
8327,371.59
8328,371.34
8329,371.59
8330,371.34
8331,371.83
8332,372.08
8333,371.83
8334,371.83
8335,372.08
8336,372.08
8337,371.83
8338,371.83
8339,371.59
8340,372.08
8341,372.08
8342,371.83
8343,372.08
8344,372.08
8345,371.83
8346,372.08
8347,371.83
8348,372.32
8349,372.32
8350,372.32
8351,372.32
8352,372.08
8353,371.83
8354,371.83
8355,371.83
8356,372.32
8357,371.83
8358,372.08
8359,371.83
8360,372.32
8361,372.08
8362,372.32
8363,372.56
8364,372.08
8365,372.32
8366,372.32
8367,372.56
8368,372.56
8369,372.56
8370,372.32
8371,372.56
8372,370.61
8373,370.61
8374,370.61
8375,370.37
8376,368.66
8377,368.66
8378,368.66
8379,368.9
8380,368.17
8381,366.71
8382,367.44
8383,366.95
8384,366.95
8385,364.75
8386,364.75
8387,364.51
8388,364.51
8389,364.26
8390,364.26
8391,364.26
8392,364.26
8393,365.0
8394,364.51
8395,364.75
8396,364.51
8397,364.51
8398,364.75
8399,364.75
8400,365.0
8401,364.75
8402,365.0
8403,364.51
8404,364.51
8405,364.75
8406,364.75
8407,364.75
8408,364.75
8409,364.51
8410,364.02
8411,364.26
8412,364.51
8413,364.51
8414,364.51
8415,364.51
8416,364.75
8417,364.75
8418,364.51
8419,364.51
8420,364.75
8421,364.75
8422,364.75
8423,364.75
8424,364.51
8425,365.0
8426,364.51
8427,364.51
8428,364.51
8429,365.0
8430,364.51
8431,364.75
8432,364.75
8433,364.75
8434,364.75
8435,364.75
8436,364.75
8437,364.51
8438,364.51
8439,364.26
8440,364.02
8441,364.26
8442,364.26
8443,364.26
8444,364.26
8445,364.51
8446,364.75
8447,364.75
8448,364.51
8449,364.75
8450,364.75
8451,364.75
8452,366.46
8453,366.95
8454,366.71
8455,366.95
8456,366.95
8457,366.95
8458,367.44
8459,366.22
8460,366.71
8461,367.44
8462,366.95
8463,366.71
8464,367.44
8465,367.44
8466,367.68
8467,367.68
8468,366.95
8469,365.48
8470,365.48
8471,365.48
8472,365.0
8473,365.48
8474,365.0
8475,364.75
8476,364.75
8477,366.46
8478,366.46
8479,366.46
8480,366.71
8481,368.41
8482,368.66
8483,368.41
8484,368.66
8485,368.66
8486,368.66
8487,368.66
8488,368.9
8489,368.66
8490,368.66
8491,368.66
8492,368.66
8493,368.9
8494,368.41
8495,368.41
8496,368.66
8497,368.66
8498,368.66
8499,368.41
8500,368.41
8501,368.41
8502,368.41
8503,368.66
8504,368.41
8505,368.17
8506,368.66
8507,368.17
8508,367.68
8509,368.17
8510,368.17
8511,369.88
8512,369.88
8513,370.12
8514,370.37
8515,370.37
8516,370.37
8517,370.12
8518,369.88
8519,370.37
8520,370.61
8521,370.12
8522,370.61
8523,369.64
8524,369.39
8525,368.9
8526,369.39
8527,368.66
8528,368.9
8529,368.66
8530,368.9
8531,368.9
8532,369.39
8533,368.9
8534,368.66
8535,368.66
8536,368.66
8537,368.9
8538,369.39
8539,368.9
8540,368.9
8541,368.9
8542,368.66
8543,368.9
8544,368.9
8545,368.9
8546,369.39
8547,368.9
8548,369.39
8549,369.39
8550,369.64
8551,369.64
8552,369.64
8553,369.64
8554,368.9
8555,369.39
8556,369.64
8557,369.64
8558,369.64
8559,369.88
8560,369.88
8561,370.37
8562,369.88
8563,369.64
8564,369.88
8565,370.12
8566,370.12
8567,370.12
8568,369.88
8569,369.88
8570,369.88
8571,369.88
8572,370.12
8573,369.64
8574,368.17
8575,368.17
8576,367.68
8577,367.93
8578,368.17
8579,370.12
8580,369.88
8581,370.12
8582,370.12
8583,371.83
8584,372.08
8585,372.08
8586,372.56
8587,372.56
8588,372.56
8589,372.32
8590,372.56
8591,372.81
8592,372.32
8593,372.56
8594,372.32
8595,372.81
8596,372.56
8597,372.56
8598,372.56
8599,372.32
8600,372.32
8601,372.32
8602,372.56
8603,372.81
8604,373.3
8605,372.56
8606,372.56
8607,372.32
8608,373.79
8609,374.27
8610,374.03
8611,374.03
8612,374.27
8613,374.27
8614,374.03
8615,374.27
8616,374.27
8617,374.52
8618,374.03
8619,374.27
8620,374.27
8621,374.27
8622,374.27
8623,374.27
8624,374.27
8625,374.27
8626,374.27
8627,374.27
8628,374.27
8629,374.03
8630,374.03
8631,374.27
8632,374.03
8633,374.03
8634,374.03
8635,374.27
8636,374.27
8637,374.27
8638,374.27
8639,373.79
8640,374.03
8641,373.79
8642,374.03
8643,374.27
8644,374.27
8645,374.27
8646,374.03
8647,374.03
8648,374.03
8649,374.52
8650,374.03
8651,374.03
8652,374.27
8653,374.03
8654,373.79
8655,373.79
8656,374.03
8657,373.79
8658,373.54
8659,373.54
8660,373.54
8661,373.79
8662,373.54
8663,373.54
8664,374.03
8665,373.79
8666,373.54
8667,374.03
8668,373.79
8669,374.03
8670,373.54
8671,373.54
8672,373.54
8673,374.03
8674,371.59
8675,371.34
8676,370.86
8677,370.61
8678,370.61
8679,370.37
8680,370.12
8681,370.37
8682,370.37
8683,370.37
8684,370.12
8685,370.37
8686,370.12
8687,370.37
8688,370.37
8689,370.37
8690,370.12
8691,370.61
8692,370.37
8693,370.37
8694,370.12
8695,370.37
8696,370.37
8697,370.37
8698,370.61
8699,370.12
8700,370.12
8701,370.61
8702,370.61
8703,370.37
8704,370.61
8705,370.37
8706,370.61
8707,370.61
8708,370.61
8709,370.61
8710,370.86
8711,370.86
8712,370.86
8713,370.86
8714,370.86
8715,371.59
8716,371.59
8717,370.86
8718,371.34
8719,370.61
8720,370.37
8721,370.86
8722,370.61
8723,370.86
8724,370.86
8725,368.17
8726,368.41
8727,368.17
8728,368.17
8729,368.41
8730,367.93
8731,367.93
8732,368.41
8733,368.17
8734,368.41
8735,368.66
8736,368.66
8737,368.41
8738,367.93
8739,367.68
8740,368.17
8741,367.93
8742,368.41
8743,367.93
8744,367.93
8745,368.17
8746,368.17
8747,368.17
8748,368.17
8749,367.68
8750,367.68
8751,367.68
8752,367.93
8753,368.17
8754,367.93
8755,368.17
8756,367.68
8757,367.68
8758,367.44
8759,367.68
8760,367.44
8761,367.68
8762,367.44
8763,367.68
8764,367.44
8765,367.68
8766,367.44
8767,367.44
8768,367.68
8769,367.68
8770,368.17
8771,367.93
8772,367.93
8773,367.93
8774,367.68
8775,367.44
8776,367.68
8777,367.68
8778,367.68
8779,367.68
8780,367.44
8781,367.68
8782,367.44
8783,367.68
8784,367.68
8785,367.68
8786,367.68
8787,367.68
8788,367.68
8789,367.44
8790,367.68
8791,367.93
8792,367.93
8793,367.68
8794,367.93
8795,367.93
8796,367.44
8797,367.44
8798,367.68
8799,366.71
8800,367.68
8801,367.68
8802,367.93
8803,368.17
8804,367.93
8805,368.17
8806,368.41
8807,368.17
8808,368.17
8809,365.0
8810,364.75
8811,364.51
8812,365.0
8813,365.0
8814,365.0
8815,365.48
8816,365.0
8817,363.53
8818,362.8
8819,362.55
8820,362.55
8821,362.31
8822,362.31
8823,363.04
8824,362.55
8825,362.8
8826,362.8
8827,362.55
8828,362.8
8829,362.55
8830,363.53
8831,363.04
8832,363.04
8833,362.8
8834,363.04
8835,363.04
8836,363.04
8837,362.8
8838,362.8
8839,362.8
8840,363.04
8841,362.8
8842,362.8
8843,362.31
8844,362.31
8845,362.31
8846,362.8
8847,362.55
8848,362.55
8849,362.8
8850,362.8
8851,362.55
8852,362.31
8853,362.8
8854,362.31
8855,362.8
8856,362.31
8857,362.55
8858,362.31
8859,362.31
8860,362.31
8861,362.07
8862,362.55
8863,362.31
8864,362.8
8865,362.55
8866,362.8
8867,362.55
8868,362.31
8869,362.07
8870,362.55
8871,362.31
8872,362.55
8873,362.55
8874,362.55
8875,362.31
8876,362.31
8877,362.31
8878,362.55
8879,362.31
8880,362.07
8881,362.31
8882,362.55
8883,362.55
8884,362.55
8885,362.55
8886,362.8
8887,362.55
8888,362.31
8889,362.55
8890,362.55
8891,362.31
8892,362.8
8893,362.8
8894,363.04
8895,362.55
8896,362.55
8897,362.8
8898,362.55
8899,362.31
8900,362.8
8901,362.8
8902,362.55
8903,362.55
8904,362.8
8905,362.8
8906,362.8
8907,362.8
8908,362.55
8909,362.8
8910,363.04
8911,362.55
8912,362.55
8913,362.8
8914,362.8
8915,363.04
8916,363.04
8917,363.04
8918,362.8
8919,362.55
8920,363.04
8921,363.04
8922,363.04
8923,362.8
8924,363.04
8925,362.8
8926,363.04
8927,363.04
8928,362.8
8929,363.04
8930,363.04
8931,362.55
8932,362.55
8933,362.55
8934,362.55
8935,362.55
8936,362.55
8937,362.8
8938,362.31
8939,363.04
8940,362.55
8941,362.8
8942,363.04
8943,362.55
8944,362.8
8945,362.8
8946,362.8
8947,362.8
8948,362.8
8949,363.04
8950,362.55
8951,362.8
8952,362.8
8953,363.04
8954,362.8
8955,363.04
8956,363.04
8957,363.04
8958,363.04
8959,363.04
8960,363.04
8961,363.53
8962,362.8
8963,362.55
8964,362.8
8965,362.8
8966,363.04
8967,362.55
8968,362.8
8969,360.6
8970,360.6
8971,360.11
8972,360.11
8973,359.63
8974,360.11
8975,359.87
8976,360.11
8977,359.87
8978,359.87
8979,359.87
8980,359.87
8981,359.87
8982,359.87
8983,359.63
8984,359.87
8985,360.11
8986,358.16
8987,357.92
8988,357.67
8989,357.18
8990,359.14
8991,359.87
8992,359.14
8993,359.87
8994,359.63
8995,359.63
8996,359.63
8997,359.63
8998,359.87
8999,359.63
9000,358.89
9001,359.14
9002,359.63
9003,359.63
9004,359.63
9005,360.11
9006,357.92
9007,357.67
9008,357.18
9009,357.18
9010,357.18
9011,357.18
9012,357.67
9013,357.67
9014,356.94
9015,357.18
9016,357.67
9017,357.67
9018,357.67
9019,357.18
9020,356.94
9021,356.94
9022,357.18
9023,357.18
9024,357.18
9025,357.18
9026,357.18
9027,356.94
9028,357.18
9029,356.94
9030,357.67
9031,357.67
9032,357.18
9033,357.67
9034,357.18
9035,357.92
9036,357.18
9037,357.92
9038,357.67
9039,355.47
9040,355.23
9041,355.47
9042,355.23
9043,354.99
9044,354.99
9045,355.23
9046,354.99
9047,354.99
9048,354.99
9049,355.47
9050,355.23
9051,355.23
9052,357.18
9053,357.92
9054,357.67
9055,357.18
9056,357.67
9057,357.67
9058,357.92
9059,357.92
9060,357.92
9061,357.67
9062,357.67
9063,357.18
9064,357.67
9065,357.67
9066,356.94
9067,357.67
9068,357.67
9069,357.67
9070,357.18
9071,357.18
9072,357.18
9073,357.18
9074,356.94
9075,357.18
9076,357.67
9077,357.18
9078,357.67
9079,362.55
9080,363.04
9081,363.04
9082,363.04
9083,366.71
9084,367.44
9085,367.44
9086,366.95
9087,368.66
9088,368.66
9089,368.9
9090,368.9
9091,369.39
9092,370.37
9093,370.37
9094,369.39
9095,369.64
9096,371.83
9097,372.32
9098,372.32
9099,372.56
9100,372.32
9101,372.56
9102,372.32
9103,372.56
9104,372.32
9105,372.32
9106,372.81
9107,372.32
9108,372.81
9109,372.81
9110,372.32
9111,372.32
9112,372.56
9113,372.56
9114,372.32
9115,372.81
9116,372.81
9117,372.32
9118,372.56
9119,372.81
9120,372.32
9121,372.32
9122,372.32
9123,372.56
9124,372.08
9125,372.32
9126,372.32
9127,372.08
9128,372.32
9129,372.32
9130,372.08
9131,372.32
9132,372.32
9133,372.32
9134,372.56
9135,372.32
9136,372.56
9137,372.32
9138,372.32
9139,372.32
9140,372.56
9141,372.81
9142,372.56
9143,372.32
9144,372.32
9145,372.08
9146,372.08
9147,372.08
9148,372.32
9149,372.08
9150,372.08
9151,372.56
9152,372.08
9153,372.08
9154,371.83
9155,372.08
9156,372.32
9157,372.08
9158,372.32
9159,372.08
9160,372.08
9161,372.08
9162,372.08
9163,371.83
9164,372.08
9165,372.32
9166,372.08
9167,372.08
9168,372.08
9169,372.32
9170,372.32
9171,372.56
9172,372.08
9173,371.83
9174,372.08
9175,372.08
9176,372.32
9177,372.08
9178,372.08
9179,372.08
9180,371.83
9181,372.08
9182,372.08
9183,372.08
9184,372.08
9185,372.32
9186,371.83
9187,372.08
9188,372.32
9189,372.32
9190,372.32
9191,372.32
9192,372.32
9193,372.08
9194,372.08
9195,372.56
9196,372.32
9197,372.32
9198,372.08
9199,372.08
9200,372.32
9201,372.08
9202,372.56
9203,372.08
9204,372.56
9205,372.32
9206,372.08
9207,372.32
9208,372.56
9209,372.32
9210,372.32
9211,372.56
9212,372.32
9213,372.08
9214,372.81
9215,372.32
9216,372.81
9217,372.32
9218,372.32
9219,372.32
9220,372.32
9221,372.56
9222,372.56
9223,372.56
9224,372.56
9225,370.12
9226,370.12
9227,369.88
9228,369.64
9229,369.64
9230,369.39
9231,369.64
9232,369.39
9233,368.66
9234,369.64
9235,369.64
9236,369.39
9237,368.9
9238,369.64
9239,369.88
9240,369.64
9241,369.39
9242,369.39
9243,369.39
9244,369.64
9245,369.64
9246,369.39
9247,368.9
9248,369.39
9249,369.39
9250,369.88
9251,369.64
9252,369.64
9253,369.39
9254,369.88
9255,369.88
9256,369.64
9257,368.9
9258,369.39
9259,369.39
9260,368.9
9261,368.9
9262,369.39
9263,369.64
9264,369.64
9265,369.39
9266,369.39
9267,368.9
9268,368.66
9269,368.9
9270,368.9
9271,369.64
9272,368.9
9273,368.9
9274,369.39
9275,368.9
9276,369.39
9277,369.39
9278,369.64
9279,368.9
9280,368.9
9281,368.9
9282,369.39
9283,369.39
9284,368.9
9285,368.9
9286,368.41
9287,368.9
9288,368.9
9289,368.66
9290,368.9
9291,368.9
9292,368.9
9293,368.66
9294,368.66
9295,368.9
9296,368.66
9297,368.9
9298,368.66
9299,369.39
9300,369.64
9301,368.9
9302,369.39
9303,368.9
9304,369.39
9305,368.9
9306,368.9
9307,368.9
9308,369.39
9309,369.39
9310,369.64
9311,369.39
9312,369.88
9313,369.39
9314,369.39
9315,369.88
9316,368.9
9317,370.61
9318,370.86
9319,371.34
9320,371.34
9321,371.34
9322,371.34
9323,371.59
9324,371.59
9325,371.34
9326,370.86
9327,371.34
9328,371.34
9329,370.86
9330,370.37
9331,370.86
9332,370.86
9333,371.34
9334,371.34
9335,371.34
9336,371.34
9337,371.34
9338,371.59
9339,371.59
9340,371.83
9341,371.59
9342,371.59
9343,371.34
9344,371.59
9345,371.83
9346,371.34
9347,371.59
9348,371.34
9349,371.59
9350,371.59
9351,371.34
9352,371.59
9353,370.86
9354,370.86
9355,371.34
9356,370.86
9357,370.86
9358,371.34
9359,370.61
9360,371.34
9361,371.59
9362,371.34
9363,371.34
9364,371.34
9365,371.59
9366,371.59
9367,371.59
9368,370.12
9369,369.64
9370,369.64
9371,369.39
9372,369.88
9373,369.88
9374,369.88
9375,369.88
9376,369.88
9377,369.88
9378,369.88
9379,369.64
9380,369.64
9381,369.64
9382,369.64
9383,369.64
9384,369.88
9385,369.88
9386,369.88
9387,368.9
9388,368.9
9389,368.9
9390,368.9
9391,369.64
9392,369.39
9393,369.64
9394,369.64
9395,369.64
9396,368.41
9397,367.68
9398,367.68
9399,367.68
9400,367.68
9401,364.75
9402,365.48
9403,365.48
9404,365.73
9405,364.02
9406,363.53
9407,363.78
9408,363.78
9409,363.53
9410,362.8
9411,363.78
9412,363.04
9413,363.78
9414,363.53
9415,363.53
9416,363.53
9417,363.78
9418,363.78
9419,363.53
9420,363.78
9421,363.78
9422,363.04
9423,363.78
9424,363.53
9425,363.78
9426,363.53
9427,363.53
9428,363.04
9429,364.02
9430,363.53
9431,363.78
9432,363.04
9433,363.04
9434,363.78
9435,363.53
9436,363.04
9437,363.53
9438,363.53
9439,361.09
9440,360.36
9441,361.09
9442,360.6
9443,360.6
9444,360.85
9445,360.85
9446,360.36
9447,360.85
9448,360.36
9449,360.85
9450,360.6
9451,360.36
9452,360.36
9453,360.6
9454,360.6
9455,360.36
9456,360.85
9457,360.36
9458,360.6
9459,360.6
9460,360.11
9461,360.36
9462,360.36
9463,360.85
9464,360.6
9465,360.6
9466,360.11
9467,360.6
9468,360.36
9469,360.6
9470,360.85
9471,360.6
9472,361.09
9473,360.36
9474,360.36
9475,360.11
9476,360.36
9477,360.6
9478,360.6
9479,360.6
9480,360.6
9481,358.16
9482,358.16
9483,358.16
9484,358.16
9485,358.16
9486,358.4
9487,358.89
9488,358.65
9489,358.16
9490,358.4
9491,358.4
9492,358.65
9493,358.65
9494,358.65
9495,358.4
9496,358.65
9497,358.4
9498,358.16
9499,358.4
9500,358.4
9501,358.16
9502,358.16
9503,358.65
9504,357.92
9505,357.92
9506,358.4
9507,357.92
9508,357.92
9509,358.16
9510,357.92
9511,358.16
9512,358.4
9513,358.4
9514,358.16
9515,358.4
9516,358.4
9517,358.4
9518,358.4
9519,358.4
9520,358.4
9521,358.16
9522,358.16
9523,358.4
9524,358.16
9525,358.16
9526,358.16
9527,357.92
9528,357.67
9529,358.16
9530,357.92
9531,358.16
9532,358.4
9533,358.16
9534,358.16
9535,358.16
9536,357.92
9537,358.4
9538,358.16
9539,358.16
9540,358.4
9541,358.16
9542,357.92
9543,358.16
9544,358.4
9545,358.16
9546,358.16
9547,358.16
9548,358.4
9549,358.16
9550,357.92
9551,358.4
9552,358.4
9553,357.92
9554,358.16
9555,358.4
9556,357.67
9557,358.16
9558,358.4
9559,358.16
9560,358.4
9561,357.92
9562,358.4
9563,358.16
9564,358.16
9565,358.4
9566,358.65
9567,358.16
9568,358.16
9569,358.4
9570,358.16
9571,358.16
9572,358.16
9573,357.67
9574,358.4
9575,357.92
9576,357.92
9577,358.16
9578,358.4
9579,358.16
9580,358.16
9581,358.4
9582,358.4
9583,357.92
9584,358.4
9585,358.4
9586,358.16
9587,358.16
9588,358.16
9589,358.65
9590,358.16
9591,358.16
9592,358.16
9593,358.4
9594,358.16
9595,358.16
9596,358.65
9597,358.4
9598,357.92
9599,358.4
9600,358.4
9601,358.4
9602,358.16
9603,358.16
9604,358.4
9605,358.16
9606,358.16
9607,358.16
9608,358.4
9609,358.16
9610,358.4
9611,358.16
9612,358.4
9613,358.16
9614,358.4
9615,357.92
9616,358.16
9617,358.65
9618,358.65
9619,358.16
9620,356.21
9621,356.21
9622,355.96
9623,355.96
9624,355.96
9625,355.96
9626,355.47
9627,356.21
9628,355.96
9629,355.96
9630,355.96
9631,355.96
9632,356.21
9633,356.21
9634,355.47
9635,355.96
9636,356.21
9637,355.47
9638,355.96
9639,355.47
9640,355.96
9641,355.23
9642,355.47
9643,355.23
9644,355.47
9645,355.47
9646,355.47
9647,355.96
9648,356.21
9649,356.21
9650,355.96
9651,355.96
9652,356.21
9653,355.23
9654,356.45
9655,355.96
9656,356.21
9657,355.96
9658,356.21
9659,356.21
9660,356.21
9661,356.21
9662,355.47
9663,356.21
9664,356.21
9665,356.45
9666,355.96
9667,354.25
9668,354.5
9669,354.25
9670,354.25
9671,354.25
9672,353.28
9673,354.01
9674,354.01
9675,354.01
9676,353.52
9677,353.52
9678,353.28
9679,354.01
9680,354.01
9681,354.01
9682,354.01
9683,353.52
9684,354.01
9685,353.52
9686,354.01
9687,353.52
9688,355.96
9689,356.45
9690,356.45
9691,356.45
9692,358.65
9693,359.14
9694,358.89
9695,358.89
9696,358.65
9697,358.89
9698,358.65
9699,358.89
9700,358.89
9701,358.89
9702,358.65
9703,359.14
9704,359.63
9705,359.14
9706,358.89
9707,358.89
9708,358.89
9709,358.65
9710,358.89
9711,359.14
9712,359.14
9713,358.89
9714,359.14
9715,358.65
9716,358.89
9717,359.14
9718,358.89
9719,358.89
9720,358.89
9721,358.65
9722,358.89
9723,358.89
9724,358.65
9725,358.89
9726,358.89
9727,358.65
9728,358.89
9729,362.07
9730,361.82
9731,362.31
9732,361.82
9733,364.75
9734,364.75
9735,364.51
9736,365.0
9737,364.75
9738,364.51
9739,364.51
9740,364.26
9741,366.71
9742,366.46
9743,366.71
9744,366.46
9745,365.97
9746,366.71
9747,366.71
9748,366.46
9749,366.22
9750,368.9
9751,368.17
9752,368.66
9753,368.66
9754,366.95
9755,365.97
9756,366.22
9757,366.22
9758,366.22
9759,363.78
9760,363.53
9761,364.02
9762,363.53
9763,360.6
9764,360.6
9765,360.85
9766,360.36
9767,358.65
9768,358.4
9769,358.16
9770,358.4
9771,356.45
9772,356.45
9773,356.21
9774,356.21
9775,358.65
9776,358.65
9777,358.89
9778,358.65
9779,358.65
9780,358.4
9781,358.65
9782,358.65
9783,358.89
9784,358.65
9785,358.65
9786,358.4
9787,358.4
9788,358.65
9789,358.4
9790,358.65
9791,358.4
9792,358.65
9793,358.65
9794,358.65
9795,358.65
9796,358.89
9797,358.65
9798,358.89
9799,359.63
9800,359.14
9801,358.4
9802,359.14
9803,358.89
9804,358.89
9805,358.65
9806,358.89
9807,358.89
9808,358.65
9809,358.89
9810,358.89
9811,358.4
9812,358.65
9813,358.4
9814,358.89
9815,358.65
9816,358.65
9817,358.89
9818,358.89
9819,358.4
9820,358.65
9821,358.89
9822,358.89
9823,358.65
9824,358.65
9825,359.14
9826,359.14
9827,358.89
9828,358.65
9829,358.65
9830,358.89
9831,358.89
9832,358.89
9833,358.65
9834,358.65
9835,358.89
9836,359.14
9837,358.65
9838,358.89
9839,359.14
9840,358.65
9841,358.4
9842,359.14
9843,358.89
9844,358.89
9845,358.65
9846,359.14
9847,358.65
9848,358.89
9849,358.65
9850,358.16
9851,361.82
9852,361.82
9853,362.07
9854,362.31
9855,362.31
9856,362.31
9857,362.07
9858,362.07
9859,362.31
9860,362.55
9861,362.8
9862,362.8
9863,362.8
9864,360.11
9865,360.36
9866,360.11
9867,360.11
9868,358.4
9869,358.4
9870,358.16
9871,358.16
9872,357.92
9873,357.92
9874,358.16
9875,358.16
9876,357.92
9877,357.92
9878,357.92
9879,357.92
9880,357.92
9881,358.16
9882,358.16
9883,357.92
9884,358.16
9885,358.16
9886,358.16
9887,358.16
9888,358.16
9889,358.16
9890,358.4
9891,358.16
9892,358.16
9893,357.92
9894,358.4
9895,358.4
9896,358.16
9897,357.92
9898,358.16
9899,358.16
9900,358.16
9901,358.4
9902,358.4
9903,358.16
9904,358.4
9905,358.4
9906,358.4
9907,358.4
9908,358.65
9909,358.4
9910,358.65
9911,358.65
9912,358.4
9913,358.4
9914,358.65
9915,358.4
9916,358.65
9917,358.16
9918,358.4
9919,357.92
9920,357.92
9921,357.92
9922,357.92
9923,360.11
9924,360.36
9925,360.11
9926,360.36
9927,360.6
9928,360.36
9929,360.36
9930,360.6
9931,360.6
9932,360.36
9933,360.6
9934,360.85
9935,360.36
9936,360.36
9937,360.11
9938,360.11
9939,359.87
9940,360.11
9941,360.11
9942,360.11
9943,362.31
9944,362.31
9945,362.55
9946,362.55
9947,362.8
9948,362.55
9949,362.31
9950,363.04
9951,362.55
9952,363.04
9953,363.04
9954,362.8
9955,362.55
9956,362.55
9957,363.04
9958,362.8
9959,362.55
9960,362.31
9961,363.04
9962,362.8
9963,362.8
9964,363.04
9965,363.04
9966,362.55
9967,362.55
9968,362.8
9969,362.8
9970,362.8
9971,362.8
9972,362.8
9973,363.04
9974,362.55
9975,362.8
9976,363.53
9977,362.55
9978,362.8
9979,362.8
9980,362.8
9981,362.31
9982,362.55
9983,362.55
9984,362.8
9985,362.8
9986,363.04
9987,362.8
9988,362.8
9989,362.8
9990,362.8
9991,362.55
9992,362.55
9993,362.8
9994,362.55
9995,362.8
9996,362.8
9997,362.8
9998,362.55
9999,363.04
10000,362.31
10001,362.55
10002,362.31
10003,362.55
10004,362.55
10005,362.55
10006,362.31
10007,362.31
10008,362.8
10009,362.8
10010,362.8
10011,362.31
10012,362.31
10013,362.8
10014,362.31
10015,362.55
10016,362.55
10017,362.55
10018,362.31
10019,359.63
10020,359.87
10021,359.87
10022,359.87
10023,359.14
10024,359.63
10025,359.63
10026,360.11
10027,360.11
10028,359.63
10029,360.11
10030,359.87
10031,360.11
10032,360.11
10033,360.11
10034,359.87
10035,359.63
10036,359.87
10037,359.87
10038,359.63
10039,359.87
10040,360.36
10041,359.87
10042,360.11
10043,360.36
10044,366.22
10045,366.71
10046,366.95
10047,367.44
10048,366.71
10049,366.71
10050,366.71
10051,366.95
10052,370.12
10053,370.12
10054,370.37
10055,370.37
10056,370.61
10057,370.86
10058,370.61
10059,370.12
10060,371.83
10061,372.08
10062,372.08
10063,372.08
10064,372.08
10065,372.08
10066,372.08
10067,372.08
10068,372.08
10069,372.32
10070,372.56
10071,372.32
10072,372.56
10073,372.08
10074,372.32
10075,372.08
10076,372.08
10077,372.08
10078,372.32
10079,372.32
10080,372.56
10081,372.56
10082,372.08
10083,372.56
10084,372.32
10085,372.32
10086,372.32
10087,372.32
10088,372.32
10089,372.56
10090,372.56
10091,372.32
10092,372.56
10093,372.32
10094,372.32
10095,372.32
10096,372.56
10097,372.81
