row_index,WGDC.TrfGen.A.PhsA.InstCVal.mag.f
10100,138.43
10101,158.2
10102,171.39
10103,174.02
10104,171.39
10105,171.39
10106,167.43
10107,151.61
10108,141.06
10109,139.75
10110,158.2
10111,170.07
10112,179.3
10113,172.71
10114,159.52
10115,148.97
10116,145.02
10117,131.83
10118,123.92
10119,119.97
10120,127.88
10121,145.02
10122,162.16
10123,170.07
10124,170.07
10125,163.48
10126,154.25
10127,151.61
10128,150.29
10129,142.38
10130,127.88
10131,126.56
10132,135.79
10133,141.06
10134,150.29
10135,160.84
10136,150.29
10137,130.52
10138,125.24
10139,119.97
10140,127.88
10141,151.61
10142,168.75
10143,172.71
10144,172.71
10145,174.02
10146,175.34
10147,174.02
10148,167.43
10149,148.97
10150,139.75
10151,131.83
10152,127.88
10153,129.2
10154,139.75
10155,141.06
10156,139.75
10157,147.66
10158,162.16
10159,162.16
10160,148.97
10161,139.75
10162,138.43
10163,145.02
10164,147.66
10165,152.93
10166,154.25
10167,158.2
10168,156.88
10169,148.97
10170,148.97
10171,154.25
10172,164.79
10173,170.07
10174,170.07
10175,170.07
10176,172.71
10177,171.39
10178,171.39
10179,174.02
10180,179.3
10181,179.3
10182,172.71
10183,162.16
10184,162.16
10185,167.43
10186,174.02
10187,180.62
10188,185.89
10189,187.21
10190,192.48
10191,189.84
10192,187.21
10193,184.57
10194,175.34
10195,168.75
10196,163.48
10197,168.75
10198,171.39
10199,170.07
10200,160.84
10201,158.2
10202,154.25
10203,151.61
10204,160.84
10205,171.39
10206,171.39
10207,162.16
10208,158.2
10209,162.16
10210,168.75
10211,164.79
10212,160.84
10213,158.2
10214,156.88
10215,152.93
10216,156.88
10217,163.48
10218,171.39
10219,167.43
10220,150.29
10221,146.34
10222,151.61
10223,158.2
10224,158.2
10225,159.52
10226,160.84
10227,164.79
10228,164.79
10229,167.43
10230,168.75
10231,163.48
10232,156.88
10233,158.2
10234,154.25
10235,151.61
10236,146.34
10237,151.61
10238,163.48
10239,175.34
10240,175.34
10241,176.66
10242,176.66
10243,176.66
10244,174.02
10245,174.02
10246,179.3
10247,185.89
10248,184.57
10249,189.84
10250,191.16
10251,193.8
10252,196.44
10253,203.03
10254,203.03
10255,203.03
10256,205.67
10257,208.3
10258,205.67
10259,199.07
10260,196.44
10261,195.12
10262,196.44
10263,195.12
10264,199.07
10265,213.58
10266,238.63
10267,251.81
10268,247.85
10269,238.63
10270,232.03
10271,224.12
10272,224.12
10273,224.12
10274,232.03
10275,232.03
10276,228.08
10277,224.12
10278,217.53
10279,208.3
10280,204.35
10281,203.03
10282,204.35
10283,208.3
10284,209.62
10285,212.26
10286,217.53
10287,214.89
10288,213.58
10289,212.26
10290,216.21
10291,224.12
10292,218.85
10293,217.53
10294,225.44
10295,226.76
10296,225.44
10297,218.85
10298,208.3
10299,197.75
10300,203.03
10301,212.26
10302,217.53
10303,229.4
10304,241.26
10305,250.49
10306,254.45
10307,250.49
10308,239.94
10309,230.71
10310,228.08
10311,232.03
10312,239.94
10313,239.94
10314,241.26
10315,239.94
10316,246.54
10317,251.81
10318,263.67
10319,279.5
10320,280.81
10321,268.95
10322,263.67
10323,264.99
10324,263.67
10325,257.08
10326,242.58
10327,242.58
10328,241.26
10329,239.94
10330,229.4
10331,216.21
10332,208.3
10333,208.3
10334,209.62
10335,216.21
10336,229.4
10337,241.26
10338,241.26
10339,238.63
10340,235.99
10341,235.99
10342,234.67
10343,235.99
10344,239.94
10345,249.17
10346,251.81
10347,259.72
10348,267.63
10349,270.27
10350,262.36
10351,254.45
10352,245.22
10353,237.31
10354,228.08
10355,225.44
10356,220.17
10357,216.21
10358,228.08
10359,234.67
10360,230.71
10361,226.76
10362,224.12
10363,234.67
10364,232.03
10365,235.99
10366,235.99
10367,229.4
10368,229.4
10369,230.71
10370,229.4
10371,229.4
10372,225.44
10373,214.89
10374,205.67
10375,208.3
10376,217.53
10377,228.08
10378,247.85
10379,261.04
10380,262.36
10381,261.04
10382,253.13
10383,241.26
10384,238.63
10385,242.58
10386,247.85
10387,247.85
10388,249.17
10389,253.13
10390,250.49
10391,242.58
10392,237.31
10393,230.71
10394,230.71
10395,228.08
10396,228.08
10397,230.71
10398,235.99
10399,246.54
10400,254.45
10401,267.63
10402,279.5
10403,290.04
10404,290.04
10405,280.81
10406,275.54
10407,262.36
10408,251.81
10409,242.58
10410,235.99
10411,226.76
10412,226.76
10413,226.76
10414,232.03
10415,239.94
10416,247.85
10417,249.17
10418,249.17
10419,250.49
10420,241.26
10421,234.67
10422,213.58
10423,209.62
10424,216.21
10425,232.03
10426,249.17
10427,262.36
10428,264.99
10429,261.04
10430,261.04
10431,262.36
10432,263.67
10433,261.04
10434,258.4
10435,259.72
10436,262.36
10437,264.99
10438,263.67
10439,258.4
10440,251.81
10441,250.49
10442,259.72
10443,264.99
10444,267.63
10445,280.81
10446,295.32
10447,301.91
10448,295.32
10449,286.09
10450,275.54
10451,272.9
10452,275.54
10453,286.09
10454,295.32
10455,296.63
10456,296.63
10457,292.68
10458,290.04
10459,287.41
10460,283.45
10461,279.5
10462,274.22
10463,264.99
10464,254.45
10465,238.63
10466,229.4
10467,226.76
10468,228.08
10469,229.4
10470,234.67
10471,241.26
10472,250.49
10473,259.72
10474,262.36
10475,259.72
10476,257.08
10477,263.67
10478,264.99
10479,267.63
10480,271.59
10481,276.86
10482,287.41
10483,294.0
10484,284.77
10485,276.86
10486,274.22
10487,267.63
10488,271.59
10489,272.9
10490,271.59
10491,264.99
10492,262.36
10493,270.27
10494,267.63
10495,264.99
10496,276.86
10497,274.22
10498,274.22
10499,276.86
10500,284.77
10501,284.77
10502,286.09
10503,290.04
10504,291.36
10505,292.68
10506,283.45
10507,272.9
10508,264.99
10509,264.99
10510,271.59
10511,275.54
10512,274.22
10513,268.95
10514,272.9
10515,268.95
10516,271.59
10517,268.95
10518,267.63
10519,264.99
10520,263.67
10521,261.04
10522,253.13
10523,238.63
10524,230.71
10525,232.03
10526,239.94
10527,251.81
10528,254.45
10529,258.4
10530,262.36
10531,264.99
10532,263.67
10533,263.67
10534,264.99
10535,261.04
10536,257.08
10537,258.4
10538,259.72
10539,259.72
10540,258.4
10541,247.85
10542,250.49
10543,253.13
10544,258.4
10545,258.4
10546,259.72
10547,257.08
10548,251.81
10549,251.81
10550,253.13
10551,250.49
10552,242.58
10553,238.63
10554,235.99
10555,229.4
10556,230.71
10557,232.03
10558,235.99
10559,230.71
10560,229.4
10561,222.8
10562,224.12
10563,228.08
10564,234.67
10565,235.99
10566,235.99
10567,234.67
10568,230.71
10569,234.67
10570,228.08
10571,229.4
10572,226.76
10573,220.17
10574,218.85
10575,224.12
10576,222.8
10577,220.17
10578,226.76
10579,226.76
10580,224.12
10581,225.44
10582,220.17
10583,220.17
10584,213.58
10585,213.58
10586,212.26
10587,208.3
10588,201.71
10589,197.75
10590,196.44
10591,197.75
10592,201.71
10593,206.98
10594,205.67
10595,204.35
10596,203.03
10597,203.03
10598,193.8
10599,195.12
10600,199.07
10601,206.98
10602,208.3
10603,205.67
10604,205.67
10605,209.62
10606,209.62
10607,212.26
10608,212.26
10609,213.58
10610,216.21
10611,214.89
10612,217.53
10613,224.12
10614,225.44
10615,222.8
10616,220.17
10617,213.58
10618,208.3
10619,208.3
10620,209.62
10621,206.98
10622,205.67
10623,205.67
10624,203.03
10625,196.44
10626,197.75
10627,201.71
10628,205.67
10629,201.71
10630,203.03
10631,206.98
10632,209.62
10633,216.21
10634,222.8
10635,222.8
10636,218.85
10637,213.58
10638,212.26
10639,204.35
10640,201.71
10641,197.75
10642,201.71
10643,199.07
10644,201.71
10645,208.3
10646,209.62
10647,209.62
10648,206.98
10649,201.71
10650,195.12
10651,196.44
10652,199.07
10653,199.07
10654,193.8
10655,192.48
10656,191.16
10657,187.21
10658,179.3
10659,174.02
10660,172.71
10661,170.07
10662,170.07
10663,172.71
10664,172.71
10665,175.34
10666,174.02
10667,168.75
10668,164.79
10669,164.79
10670,168.75
10671,171.39
10672,171.39
10673,170.07
10674,162.16
10675,164.79
10676,174.02
10677,174.02
10678,171.39
10679,170.07
10680,163.48
10681,160.84
10682,163.48
10683,172.71
10684,174.02
10685,172.71
10686,175.34
10687,175.34
10688,180.62
10689,184.57
10690,185.89
10691,187.21
10692,189.84
10693,185.89
10694,181.93
10695,175.34
10696,174.02
10697,172.71
10698,174.02
10699,176.66
10700,179.3
10701,180.62
10702,180.62
10703,183.25
10704,183.25
10705,183.25
10706,180.62
10707,180.62
10708,183.25
10709,187.21
10710,191.16
10711,192.48
10712,193.8
10713,191.16
10714,187.21
10715,187.21
10716,189.84
10717,191.16
10718,187.21
10719,189.84
10720,191.16
10721,189.84
10722,187.21
10723,189.84
10724,187.21
10725,189.84
10726,196.44
10727,201.71
10728,204.35
10729,214.89
10730,224.12
10731,228.08
10732,232.03
10733,232.03
10734,226.76
10735,222.8
10736,224.12
10737,229.4
10738,238.63
10739,246.54
10740,250.49
10741,251.81
10742,254.45
10743,254.45
10744,245.22
10745,241.26
10746,238.63
10747,232.03
10748,225.44
10749,218.85
10750,212.26
10751,206.98
10752,205.67
10753,205.67
10754,212.26
10755,212.26
10756,209.62
10757,214.89
10758,216.21
10759,217.53
10760,225.44
10761,225.44
10762,234.67
10763,241.26
10764,246.54
10765,245.22
10766,241.26
10767,239.94
10768,247.85
10769,253.13
10770,259.72
10771,259.72
10772,259.72
10773,254.45
10774,250.49
10775,237.31
10776,230.71
10777,232.03
10778,229.4
10779,229.4
10780,230.71
10781,229.4
10782,235.99
10783,235.99
10784,235.99
10785,235.99
10786,232.03
10787,230.71
10788,225.44
10789,222.8
10790,225.44
10791,228.08
10792,224.12
10793,222.8
10794,222.8
10795,226.76
10796,230.71
10797,232.03
10798,237.31
10799,242.58
10800,239.94
10801,238.63
10802,235.99
10803,232.03
10804,234.67
10805,234.67
10806,234.67
10807,232.03
10808,229.4
10809,232.03
10810,235.99
10811,230.71
10812,228.08
10813,224.12
10814,224.12
10815,226.76
10816,226.76
10817,229.4
10818,237.31
10819,246.54
10820,253.13
10821,262.36
10822,261.04
10823,261.04
10824,267.63
10825,263.67
10826,261.04
10827,262.36
10828,259.72
10829,261.04
10830,263.67
10831,272.9
10832,271.59
10833,263.67
10834,261.04
10835,268.95
10836,280.81
10837,290.04
10838,290.04
10839,290.04
10840,286.09
10841,282.13
10842,279.5
10843,282.13
10844,287.41
10845,287.41
10846,282.13
10847,282.13
10848,286.09
10849,282.13
10850,286.09
10851,290.04
10852,291.36
10853,296.63
10854,292.68
10855,290.04
10856,294.0
10857,297.95
10858,296.63
10859,294.0
10860,297.95
10861,296.63
10862,283.45
10863,286.09
10864,297.95
10865,305.86
10866,309.82
10867,313.77
10868,315.09
10869,312.46
10870,305.86
10871,307.18
10872,309.82
10873,309.82
10874,307.18
10875,301.91
10876,296.63
10877,294.0
10878,294.0
10879,294.0
10880,291.36
10881,286.09
10882,287.41
10883,290.04
10884,291.36
10885,292.68
10886,291.36
10887,292.68
10888,290.04
10889,283.45
10890,276.86
10891,271.59
10892,275.54
10893,282.13
10894,276.86
10895,283.45
10896,291.36
10897,291.36
10898,283.45
10899,282.13
10900,279.5
10901,268.95
10902,267.63
10903,270.27
10904,264.99
10905,258.4
10906,259.72
10907,259.72
10908,257.08
10909,249.17
10910,242.58
10911,242.58
10912,239.94
10913,241.26
10914,239.94
10915,235.99
10916,237.31
10917,238.63
10918,239.94
10919,239.94
10920,235.99
10921,238.63
10922,238.63
10923,238.63
10924,242.58
10925,246.54
10926,247.85
10927,251.81
10928,258.4
10929,264.99
10930,276.86
10931,282.13
10932,280.81
10933,282.13
10934,286.09
10935,294.0
10936,297.95
10937,296.63
10938,307.18
10939,313.77
10940,308.5
10941,297.95
10942,294.0
10943,295.32
10944,309.82
10945,323.0
10946,325.64
10947,329.59
10948,340.14
10949,338.82
10950,324.32
10951,315.09
10952,326.96
10953,330.91
10954,332.23
10955,324.32
10956,315.09
10957,315.09
10958,323.0
10959,319.05
10960,326.96
10961,326.96
10962,319.05
10963,304.55
10964,308.5
10965,340.14
10966,377.06
10967,395.51
10968,384.97
10969,358.6
10970,328.28
10971,299.27
10972,287.41
10973,280.81
10974,272.9
10975,274.22
10976,272.9
10977,268.95
10978,272.9
10979,274.22
10980,279.5
10981,296.63
10982,316.41
10983,330.91
10984,345.42
10985,359.92
10986,367.83
10987,370.47
10988,363.87
10989,357.28
10990,348.05
10991,348.05
10992,349.37
10993,354.64
10994,369.15
10995,373.1
10996,384.97
10997,382.33
10998,377.06
10999,375.74
11000,369.15
11001,352.01
11002,329.59
11003,308.5
11004,312.46
11005,323.0
11006,324.32
11007,324.32
11008,315.09
11009,324.32
11010,342.78
11011,358.6
11012,358.6
11013,352.01
11014,334.87
11015,325.64
11016,317.73
11017,320.37
11018,320.37
11019,330.91
11020,338.82
11021,345.42
11022,350.69
11023,353.33
11024,352.01
11025,348.05
11026,345.42
11027,354.64
11028,371.78
11029,387.6
11030,402.11
11031,392.88
11032,363.87
11033,352.01
11034,345.42
11035,338.82
11036,338.82
11037,340.14
11038,346.73
11039,348.05
11040,349.37
11041,345.42
11042,348.05
11043,354.64
11044,352.01
11045,345.42
11046,341.46
11047,345.42
11048,348.05
11049,341.46
11050,330.91
11051,307.18
11052,296.63
11053,309.82
11054,323.0
11055,332.23
11056,342.78
11057,359.92
11058,398.15
11059,423.2
11060,428.47
11061,427.16
11062,429.79
11063,437.7
11064,439.02
11065,437.7
11066,441.66
11067,448.25
11068,446.93
11069,448.25
11070,442.98
11071,431.11
11072,452.21
11073,458.8
11074,461.43
11075,460.12
11076,439.02
11077,431.11
11078,435.07
11079,437.7
11080,441.66
11081,440.34
11082,435.07
11083,445.61
11084,481.21
11085,502.31
11086,491.76
11087,471.98
11088,468.03
11089,450.89
11090,448.25
11091,457.48
11092,468.03
11093,460.12
11094,445.61
11095,436.39
11096,429.79
11097,425.84
11098,428.47
11099,450.89
11100,450.89
11101,445.61
11102,424.52
11103,424.52
11104,432.43
11105,439.02
11106,442.98
11107,445.61
11108,450.89
11109,462.75
11110,454.84
11111,445.61
11112,431.11
11113,402.11
11114,369.15
11115,395.51
11116,441.66
11117,454.84
11118,464.07
11119,469.35
11120,457.48
11121,446.93
11122,440.34
11123,431.11
11124,420.56
11125,425.84
11126,425.84
11127,428.47
11128,432.43
11129,436.39
11130,432.43
11131,423.2
11132,413.97
11133,412.65
11134,423.2
11135,432.43
11136,440.34
11137,442.98
11138,446.93
11139,446.93
11140,435.07
11141,427.16
11142,417.93
11143,410.02
11144,413.97
11145,406.06
11146,396.83
11147,377.06
11148,362.55
11149,363.87
11150,390.24
11151,416.61
11152,435.07
11153,427.16
11154,425.84
11155,425.84
11156,408.7
11157,399.47
11158,394.2
11159,384.97
11160,369.15
11161,357.28
11162,370.47
11163,374.42
11164,375.74
11165,371.78
11166,361.24
11167,357.28
11168,352.01
11169,338.82
11170,350.69
11171,367.83
11172,369.15
11173,365.19
11174,362.55
11175,362.55
11176,367.83
11177,371.78
11178,384.97
11179,384.97
11180,371.78
11181,370.47
11182,374.42
11183,377.06
11184,395.51
11185,432.43
11186,474.62
11187,481.21
11188,482.53
11189,481.21
11190,479.89
11191,457.48
11192,406.06
11193,352.01
11194,308.5
11195,294.0
11196,317.73
11197,358.6
11198,392.88
11199,424.52
11200,468.03
11201,491.76
11202,507.58
11203,493.08
11204,471.98
11205,432.43
11206,437.7
11207,448.25
11208,494.39
11209,573.5
11210,574.82
11211,572.18
11212,573.5
11213,573.5
11214,572.18
11215,573.5
11216,572.18
11217,560.31
11218,588.0
11219,574.82
11220,586.68
11221,570.86
11222,524.72
11223,493.08
11224,464.07
11225,442.98
11226,452.21
11227,475.94
11228,449.57
11229,442.98
11230,487.8
11231,560.31
11232,591.96
11233,594.59
11234,588.0
11235,565.59
11236,555.04
11237,568.23
11238,599.87
11239,602.5
11240,594.59
11241,551.09
11242,529.99
11243,519.44
11244,531.31
11245,561.63
11246,573.5
11247,572.18
11248,551.09
11249,545.81
11250,553.72
11251,539.22
11252,537.9
11253,539.22
11254,552.4
11255,559.0
11256,565.59
11257,565.59
11258,564.27
11259,559.0
11260,548.45
11261,565.59
11262,564.27
11263,557.68
11264,537.9
11265,520.76
11266,508.9
11267,499.67
11268,493.08
11269,474.62
11270,441.66
11271,408.7
11272,381.01
11273,367.83
11274,371.78
11275,374.42
11276,365.19
11277,362.55
11278,377.06
11279,370.47
11280,369.15
11281,363.87
11282,363.87
11283,367.83
11284,367.83
11285,371.78
11286,390.24
11287,398.15
11288,392.88
11289,387.6
11290,382.33
11291,363.87
11292,350.69
11293,348.05
11294,348.05
11295,353.33
11296,352.01
11297,345.42
11298,338.82
11299,323.0
11300,313.77
11301,308.5
11302,296.63
11303,283.45
11304,271.59
11305,251.81
11306,242.58
11307,258.4
11308,305.86
11309,332.23
11310,317.73
11311,315.09
11312,303.23
11313,315.09
11314,330.91
11315,341.46
11316,326.96
11317,299.27
11318,291.36
11319,284.77
11320,276.86
11321,246.54
11322,237.31
11323,234.67
11324,232.03
11325,229.4
11326,246.54
11327,254.45
11328,280.81
11329,304.55
11330,317.73
11331,325.64
11332,329.59
11333,319.05
11334,316.41
11335,316.41
11336,305.86
11337,308.5
11338,332.23
11339,341.46
11340,353.33
11341,391.56
11342,436.39
11343,462.75
11344,473.3
11345,481.21
11346,479.89
11347,479.89
11348,477.26
11349,477.26
11350,475.94
11351,477.26
11352,526.04
11353,581.41
11354,572.18
11355,572.18
11356,577.45
11357,584.05
11358,577.45
11359,559.0
11360,590.64
11361,584.05
11362,555.04
11363,498.35
11364,445.61
11365,412.65
11366,410.02
11367,410.02
11368,390.24
11369,369.15
11370,358.6
11371,361.24
11372,357.28
11373,361.24
11374,353.33
11375,359.92
11376,381.01
11377,391.56
11378,445.61
11379,465.39
11380,465.39
11381,464.07
11382,462.75
11383,465.39
11384,462.75
11385,494.39
11386,595.91
11387,636.78
11388,630.19
11389,631.51
11390,607.78
11391,568.23
11392,529.99
11393,452.21
11394,402.11
11395,410.02
11396,448.25
11397,491.76
11398,508.9
11399,482.53
11400,462.75
11401,436.39
11402,407.38
11403,383.65
11404,361.24
11405,332.23
11406,315.09
11407,290.04
11408,270.27
11409,274.22
11410,283.45
11411,296.63
11412,297.95
11413,299.27
11414,301.91
11415,291.36
11416,274.22
11417,254.45
11418,235.99
11419,228.08
11420,226.76
11421,224.12
11422,222.8
11423,217.53
11424,216.21
11425,216.21
11426,222.8
11427,228.08
11428,235.99
11429,246.54
11430,259.72
11431,262.36
11432,257.08
11433,261.04
11434,272.9
11435,282.13
11436,279.5
11437,272.9
11438,267.63
11439,272.9
11440,257.08
11441,253.13
11442,267.63
11443,292.68
11444,295.32
11445,297.95
11446,304.55
11447,308.5
11448,308.5
11449,303.23
11450,301.91
11451,305.86
11452,299.27
11453,297.95
11454,320.37
11455,346.73
11456,357.28
11457,361.24
11458,359.92
11459,354.64
11460,358.6
11461,375.74
11462,386.29
11463,386.29
11464,375.74
11465,348.05
11466,334.87
11467,324.32
11468,305.86
11469,323.0
11470,341.46
11471,358.6
11472,359.92
11473,348.05
11474,334.87
11475,316.41
11476,323.0
11477,319.05
11478,315.09
11479,305.86
11480,299.27
11481,292.68
11482,299.27
11483,307.18
11484,291.36
11485,276.86
11486,271.59
11487,283.45
11488,292.68
11489,291.36
11490,291.36
11491,304.55
11492,305.86
11493,297.95
11494,279.5
11495,275.54
11496,271.59
11497,270.27
11498,257.08
11499,267.63
11500,283.45
11501,307.18
11502,325.64
11503,319.05
11504,320.37
11505,320.37
11506,328.28
11507,342.78
11508,363.87
11509,379.69
11510,384.97
11511,386.29
11512,408.7
11513,413.97
11514,412.65
11515,406.06
11516,403.43
11517,399.47
11518,402.11
11519,403.43
11520,384.97
11521,358.6
11522,329.59
11523,301.91
11524,294.0
11525,282.13
11526,262.36
11527,259.72
11528,282.13
11529,307.18
11530,342.78
11531,349.37
11532,338.82
11533,330.91
11534,323.0
11535,309.82
11536,296.63
11537,284.77
11538,267.63
11539,258.4
11540,267.63
11541,284.77
11542,305.86
11543,328.28
11544,353.33
11545,374.42
11546,395.51
11547,413.97
11548,423.2
11549,413.97
11550,377.06
11551,340.14
11552,319.05
11553,299.27
11554,304.55
11555,328.28
11556,337.51
11557,334.87
11558,329.59
11559,336.19
11560,338.82
11561,357.28
11562,383.65
11563,416.61
11564,431.11
11565,427.16
11566,412.65
11567,404.74
11568,386.29
11569,377.06
11570,392.88
11571,417.93
11572,431.11
11573,446.93
11574,464.07
11575,471.98
11576,461.43
11577,448.25
11578,440.34
11579,441.66
11580,425.84
11581,408.7
11582,417.93
11583,432.43
11584,429.79
11585,428.47
11586,432.43
11587,425.84
11588,416.61
11589,390.24
11590,365.19
11591,337.51
11592,323.0
11593,308.5
11594,312.46
11595,319.05
11596,340.14
11597,375.74
11598,392.88
11599,410.02
11600,424.52
11601,452.21
11602,475.94
11603,503.62
11604,512.85
11605,535.27
11606,557.68
11607,560.31
11608,552.4
11609,552.4
11610,547.13
11611,535.27
11612,539.22
11613,535.27
11614,520.76
11615,503.62
11616,482.53
11617,471.98
11618,462.75
11619,437.7
11620,436.39
11621,454.84
11622,462.75
11623,458.8
11624,449.57
11625,442.98
11626,427.16
11627,416.61
11628,412.65
11629,404.74
11630,391.56
11631,379.69
11632,386.29
11633,404.74
11634,407.38
11635,416.61
11636,431.11
11637,437.7
11638,436.39
11639,423.2
11640,406.06
11641,407.38
11642,404.74
11643,404.74
11644,387.6
11645,382.33
11646,386.29
11647,391.56
11648,392.88
11649,387.6
11650,391.56
11651,386.29
11652,383.65
11653,362.55
11654,352.01
11655,348.05
11656,345.42
11657,340.14
11658,337.51
11659,340.14
11660,349.37
11661,358.6
11662,373.1
11663,390.24
11664,410.02
11665,439.02
11666,442.98
11667,439.02
11668,439.02
11669,435.07
11670,424.52
11671,416.61
11672,412.65
11673,394.2
11674,373.1
11675,369.15
11676,342.78
11677,317.73
11678,312.46
11679,319.05
11680,336.19
11681,336.19
11682,313.77
11683,308.5
11684,315.09
11685,334.87
11686,350.69
11687,367.83
11688,392.88
11689,408.7
11690,417.93
11691,410.02
11692,386.29
11693,375.74
11694,374.42
11695,363.87
11696,341.46
11697,340.14
11698,361.24
11699,373.1
11700,381.01
11701,381.01
11702,373.1
11703,353.33
11704,326.96
11705,296.63
11706,291.36
11707,295.32
11708,295.32
11709,305.86
11710,308.5
11711,304.55
11712,286.09
11713,268.95
11714,272.9
11715,304.55
11716,316.41
11717,305.86
11718,297.95
11719,299.27
11720,308.5
11721,319.05
11722,323.0
11723,328.28
11724,325.64
11725,330.91
11726,342.78
11727,350.69
11728,358.6
11729,369.15
11730,379.69
11731,382.33
11732,381.01
11733,384.97
11734,382.33
11735,381.01
11736,386.29
11737,402.11
11738,419.25
11739,432.43
11740,450.89
11741,452.21
11742,452.21
11743,445.61
11744,439.02
11745,435.07
11746,436.39
11747,439.02
11748,437.7
11749,441.66
11750,432.43
11751,427.16
11752,432.43
11753,442.98
11754,453.52
11755,464.07
11756,475.94
11757,474.62
11758,473.3
11759,469.35
11760,475.94
11761,473.3
11762,469.35
11763,453.52
11764,441.66
11765,429.79
11766,435.07
11767,432.43
11768,436.39
11769,442.98
11770,469.35
11771,482.53
11772,470.66
11773,458.8
11774,454.84
11775,448.25
11776,431.11
11777,428.47
11778,435.07
11779,441.66
11780,446.93
11781,454.84
11782,452.21
11783,454.84
11784,474.62
11785,494.39
11786,499.67
11787,497.03
11788,495.71
11789,493.08
11790,503.62
11791,503.62
11792,516.81
11793,532.63
11794,548.45
11795,547.13
11796,535.27
11797,520.76
11798,507.58
11799,490.44
11800,464.07
11801,468.03
11802,477.26
11803,490.44
11804,497.03
11805,507.58
11806,504.94
11807,491.76
11808,446.93
11809,423.2
11810,425.84
11811,428.47
11812,432.43
11813,436.39
11814,431.11
11815,427.16
11816,423.2
11817,406.06
11818,404.74
11819,423.2
11820,454.84
11821,481.21
11822,479.89
11823,473.3
11824,461.43
11825,458.8
11826,452.21
11827,442.98
11828,445.61
11829,449.57
11830,446.93
11831,452.21
11832,458.8
11833,441.66
11834,432.43
11835,429.79
11836,423.2
11837,410.02
11838,395.51
11839,383.65
11840,370.47
11841,361.24
11842,357.28
11843,370.47
11844,394.2
11845,417.93
11846,427.16
11847,435.07
11848,431.11
11849,427.16
11850,424.52
11851,416.61
11852,413.97
11853,419.25
11854,420.56
11855,432.43
11856,449.57
11857,457.48
11858,446.93
11859,435.07
11860,413.97
11861,370.47
11862,362.55
11863,373.1
11864,390.24
11865,412.65
11866,428.47
11867,431.11
11868,415.29
11869,404.74
11870,403.43
11871,403.43
11872,412.65
11873,415.29
11874,407.38
11875,403.43
11876,391.56
11877,390.24
11878,404.74
11879,423.2
11880,441.66
11881,436.39
11882,445.61
11883,435.07
11884,417.93
11885,408.7
11886,402.11
11887,390.24
11888,387.6
11889,382.33
11890,390.24
11891,406.06
11892,424.52
11893,432.43
11894,431.11
11895,429.79
11896,419.25
11897,410.02
11898,412.65
11899,412.65
11900,417.93
11901,413.97
11902,410.02
11903,420.56
11904,419.25
11905,413.97
11906,412.65
11907,416.61
11908,429.79
11909,440.34
11910,453.52
11911,468.03
11912,474.62
11913,462.75
11914,445.61
11915,435.07
11916,446.93
11917,462.75
11918,473.3
11919,481.21
11920,477.26
11921,485.17
11922,515.49
11923,551.09
11924,570.86
11925,590.64
11926,584.05
11927,588.0
11928,553.72
11929,508.9
11930,473.3
11931,462.75
11932,474.62
11933,510.22
11934,522.08
11935,528.67
11936,522.08
11937,512.85
11938,490.44
11939,487.8
11940,485.17
11941,473.3
11942,461.43
11943,441.66
11944,419.25
11945,403.43
11946,403.43
11947,398.15
11948,384.97
11949,377.06
11950,367.83
11951,362.55
11952,362.55
11953,357.28
11954,371.78
11955,395.51
11956,453.52
11957,407.38
11958,408.7
11959,407.38
11960,406.06
11961,428.47
11962,446.93
11963,440.34
11964,399.47
11965,379.69
11966,375.74
11967,402.11
11968,429.79
11969,440.34
11970,435.07
11971,420.56
11972,399.47
11973,386.29
11974,377.06
11975,375.74
11976,391.56
11977,419.25
11978,442.98
11979,461.43
11980,446.93
11981,439.02
11982,448.25
11983,431.11
11984,396.83
11985,386.29
11986,381.01
11987,382.33
11988,402.11
11989,404.74
11990,402.11
11991,416.61
11992,439.02
11993,465.39
11994,493.08
11995,494.39
11996,495.71
11997,497.03
11998,499.67
11999,520.76
12000,535.27
12001,512.85
12002,474.62
12003,431.11
12004,403.43
12005,412.65
12006,429.79
12007,450.89
12008,446.93
12009,432.43
12010,407.38
12011,382.33
12012,383.65
12013,387.6
12014,390.24
12015,384.97
12016,367.83
12017,370.47
12018,371.78
12019,387.6
12020,413.97
12021,423.2
12022,431.11
12023,435.07
12024,435.07
12025,436.39
12026,441.66
12027,439.02
12028,417.93
12029,386.29
12030,361.24
12031,352.01
12032,371.78
12033,396.83
12034,420.56
12035,431.11
12036,441.66
12037,454.84
12038,453.52
12039,449.57
12040,471.98
12041,486.48
12042,475.94
12043,453.52
12044,440.34
12045,437.7
12046,439.02
12047,446.93
12048,471.98
12049,494.39
12050,487.8
12051,490.44
12052,502.31
12053,510.22
12054,515.49
12055,506.26
12056,512.85
12057,522.08
12058,528.67
12059,524.72
12060,514.17
12061,504.94
12062,504.94
12063,490.44
12064,481.21
12065,473.3
12066,448.25
12067,439.02
12068,446.93
12069,449.57
12070,446.93
12071,437.7
12072,427.16
12073,423.2
12074,427.16
12075,436.39
12076,439.02
12077,428.47
12078,413.97
12079,391.56
12080,377.06
12081,371.78
12082,370.47
12083,375.74
12084,383.65
12085,386.29
12086,386.29
12087,382.33
12088,382.33
12089,383.65
12090,383.65
12091,386.29
12092,391.56
12093,402.11
12094,417.93
